"p","p_no_mc","upper","lower","upper_no_mc","lower_no_mc","truemu","obsD","l","size"
0.709,0.709,31.9425,20.9425,32,21,27.73734,26,1,178
0.662,0.662,30.3255,23.3255,29,22,27.73734,27,1,178
0.9295,0.9295,27.7505,21.7505,26,20,27.73734,25,1,178
0.1225,0.1225,39.2805,25.2805,39,25,27.73734,32,1,178
0.257,0.257,33.2765,25.2765,31,23,27.73734,29,1,178
0.0855,0.0855,35.3535,26.3535,34,25,27.73734,31,1,178
0.522,0.522,34.5245,21.5245,35,22,27.73734,28,1,178
0.9775,0.9775,27.4135,22.4135,25,20,27.73734,25,1,178
0.9915,0.9915,27.575,21.575,26,20,27.73734,25,1,178
1,1,24.7245,18.7245,23,17,27.73734,22,1,178
0.936,0.936,28.511,21.511,28,21,27.73734,25,1,178
0.167,0.167,34.9995,24.9995,34,24,27.73734,30,1,178
0.3235,0.3235,34.246,24.246,34,24,27.73734,29,1,178
0.6065,0.6065,30.0295,23.0295,28,21,27.73734,27,1,178
0.6555,0.6555,30.3425,23.3425,29,22,27.73734,27,1,178
0.155,0.155,33.444,25.444,32,24,27.73734,30,1,178
1,1,24.754,19.754,23,18,27.73734,22,1,178
0.023,0.023,38.8375,27.8375,37,26,27.73734,33,1,178
1,1,27.138,22.138,26,21,27.73734,25,1,178
0.1345,0.1345,34.7565,24.7565,34,24,27.73734,30,1,178
0.8855,0.8855,28.9655,20.9655,28,20,27.73734,25,1,178
0.3555,0.3555,34.542,23.542,33,22,27.73734,29,1,178
0.3375,0.3375,33.4275,24.4275,32,23,27.73734,29,1,178
0.2895,0.2895,33.291,24.291,31,22,27.73734,29,1,178
0.104,0.104,40.7315,25.7315,41,26,27.73734,33,1,178
0.503,0.503,32.444,23.444,31,22,27.73734,28,1,178
0.4875,0.4875,33.3275,23.3275,33,23,27.73734,28,1,178
0.034,0.034,38.312,27.312,37,26,27.73734,33,1,178
0.9685,0.9685,28.492,21.492,26,19,27.73734,25,1,178
0.6695,0.6695,32.698,21.698,32,21,27.73734,27,1,178
0.277,0.277,34.892,23.892,34,23,27.73734,29,1,178
0.355,0.355,33.6295,24.6295,33,24,27.73734,29,1,178
0.9555,0.9555,28.215,22.215,27,21,27.73734,25,1,178
0.5335,0.5335,31.645,24.645,30,23,27.73734,28,1,178
0.635,0.635,31.295,22.295,31,22,27.73734,27,1,178
0.9115,0.9115,29.442,21.442,29,21,27.73734,25,1,178
0.6745,0.6745,31.524,22.524,30,21,27.73734,27,1,178
0.1965,0.1965,34.389,25.389,32,23,27.73734,30,1,178
0.5015,0.5015,32.469,24.469,31,23,27.73734,28,1,178
0.619,0.619,30.104,23.104,28,21,27.73734,27,1,178
0.9335,0.9335,28.482,21.482,27,20,27.73734,25,1,178
0.3245,0.3245,33.437,24.437,32,23,27.73734,29,1,178
0.8665,0.8665,29.3905,22.3905,28,21,27.73734,26,1,178
0.3355,0.3355,30.7825,24.7825,29,23,27.73734,28,1,178
0.215,0.215,32.7775,24.7775,31,23,27.73734,29,1,178
0.9885,0.9885,27.2695,21.2695,26,20,27.73734,24,1,178
0.392,0.392,31.8705,23.8705,31,23,27.73734,28,1,178
0.9055,0.9055,29.0605,21.0605,28,20,27.73734,25,1,178
0.6495,0.6495,31.362,22.362,31,22,27.73734,27,1,178
0.072,0.072,36.7515,25.7515,35,24,27.73734,31,1,178
0.216,0.216,33.011,25.011,31,23,27.73734,29,1,178
0.622,0.622,31.156,23.156,30,22,27.73734,27,1,178
0.041,0.041,37.2665,27.2665,35,25,27.73734,32,1,178
0.017,0.017,38.131,28.131,36,26,27.73734,33,1,178
