"p","p_no_mc","upper","lower","upper_no_mc","lower_no_mc","truemu","obsD","l","size"
0.1955,0.1955,78.2605,62.2605,73,57,66.76396,70,1,100
0.105,0.105,77.8085,63.8085,71,57,66.76396,71,1,100
0.727,0.727,71.653,57.653,66,52,66.76396,65,1,100
0.6215,0.6215,73.6145,58.6145,67,52,66.76396,66,1,100
0.672,0.672,73.186,57.186,69,53,66.76396,65,1,100
0.642,0.642,72.946,56.946,69,53,66.76396,65,1,100
0.61,0.61,72.469,59.469,65,52,66.76396,66,1,100
0.968,0.968,67.05,53.05,61,47,66.76396,60,1,100
0.2855,0.2855,76.3255,61.3255,71,56,66.76396,69,1,100
0.81,0.81,70.58,56.58,63,49,66.76396,64,1,100
0.1485,0.1485,78.608,63.608,73,58,66.76396,71,1,100
0.551,0.551,73.0355,59.0355,67,53,66.76396,66,1,100
0.9425,0.9425,67.8155,54.8155,60,47,66.76396,61,1,100
0.2705,0.2705,76.3155,61.3155,70,55,66.76396,69,1,100
0.232,0.232,75.8655,61.8655,68,54,66.76396,69,1,100
0.467,0.467,74.244,59.244,69,54,66.76396,67,1,100
0.637,0.637,72.692,58.692,65,51,66.76396,66,1,100
0.232,0.232,77.5225,61.5225,75,59,66.76396,70,1,100
0.292,0.292,75.5815,61.5815,68,54,66.76396,69,1,100
0.638,0.638,72.5835,59.5835,63,50,66.76396,66,1,100
0.006,0.006,84.3275,69.3275,79,64,66.76396,77,1,100
0.745,0.745,72.009,56.009,69,53,66.76396,64,1,100
0.2215,0.2215,78.3395,62.3395,75,59,66.76396,70,1,100
0.8735,0.8735,69.5065,56.5065,63,50,66.76396,63,1,100
0.4125,0.4125,74.6685,61.6685,65,52,66.76396,68,1,100
0.141,0.141,78.495,63.495,71,56,66.76396,71,1,100
0.2945,0.2945,76.413,61.413,71,56,66.76396,69,1,100
0.7785,0.7785,71.3935,56.3935,67,52,66.76396,64,1,100
0.9995,0.9995,62.6175,50.6175,55,43,66.76396,57,1,100
0.535,0.535,73.7535,59.7535,67,53,66.76396,67,1,100
0.9175,0.9175,68.023,56.023,59,47,66.76396,62,1,100
0.448,0.448,73.9835,60.9835,66,53,66.76396,67,1,100
0.6,0.6,73.5315,58.5315,68,53,66.76396,66,1,100
0.7925,0.7925,70.1265,58.1265,61,49,66.76396,64,1,100
0.832,0.832,69.847,55.847,64,50,66.76396,63,1,100
0.89,0.89,68.8875,54.8875,63,49,66.76396,62,1,100
0.305,0.305,74.814,60.814,67,53,66.76396,68,1,100
0.742,0.742,71.72,57.72,65,51,66.76396,65,1,100
0.2485,0.2485,76.917,60.917,71,55,66.76396,69,1,100
0.4155,0.4155,73.819,59.819,66,52,66.76396,67,1,100
0.91,0.91,69.3405,54.3405,63,48,66.76396,62,1,100
0.62,0.62,72.613,59.613,65,52,66.76396,66,1,100
0.953,0.953,68.2745,54.2745,62,48,66.76396,61,1,100
0.6245,0.6245,72.6125,59.6125,64,51,66.76396,66,1,100
0.442,0.442,74.034,60.034,68,54,66.76396,67,1,100
0.791,0.791,70.155,58.155,62,50,66.76396,64,1,100
0.299,0.299,77.316,60.316,74,57,66.76396,69,1,100
0.944,0.944,68.6505,54.6505,61,47,66.76396,62,1,100
0.5595,0.5595,72.034,59.034,63,50,66.76396,66,1,100
0.997,0.997,64.5595,51.5595,57,44,66.76396,58,1,100
0.9835,0.9835,65.882,51.882,61,47,66.76396,59,1,100
0.932,0.932,68.3525,55.3525,60,47,66.76396,62,1,100
0.8715,0.8715,69.525,55.525,64,50,66.76396,63,1,100
0.802,0.802,70.3425,57.3425,63,50,66.76396,64,1,100
0.4235,0.4235,73.839,59.839,68,54,66.76396,67,1,100
0.079,0.079,79.4285,65.4285,70,56,66.76396,72,1,100
0.0515,0.0515,80.661,65.661,72,57,66.76396,73,1,100
0.674,0.674,72.012,58.012,65,51,66.76396,65,1,100
0.2005,0.2005,77.2665,62.2665,72,57,66.76396,70,1,100
0.748,0.748,70.9435,56.9435,66,52,66.76396,64,1,100
0.4645,0.4645,73.2325,60.2325,65,52,66.76396,67,1,100
0.148,0.148,77.7085,63.7085,70,56,66.76396,71,1,100
0.925,0.925,67.7775,55.7775,58,46,66.76396,62,1,100
0.3855,0.3855,76.201,59.201,74,57,66.76396,68,1,100
0.904,0.904,68.8725,55.8725,62,49,66.76396,62,1,100
0.103,0.103,77.983,63.983,69,55,66.76396,71,1,100
0.83,0.83,70.194,55.194,65,50,66.76396,63,1,100
0.782,0.782,71.239,57.239,65,51,66.76396,64,1,100
0.358,0.358,75.205,61.205,69,55,66.76396,68,1,100
0.0155,0.0155,82.475,67.475,74,59,66.76396,75,1,100
0.2885,0.2885,76.413,61.413,71,56,66.76396,69,1,100
0.407,0.407,74.675,60.675,68,54,66.76396,68,1,100
0.216,0.216,77.6615,62.6615,70,55,66.76396,70,1,100
0.0705,0.0705,79.0505,65.0505,70,56,66.76396,72,1,100
0.527,0.527,73.7055,60.7055,64,51,66.76396,67,1,100
0.5085,0.5085,74.6845,59.6845,68,53,66.76396,67,1,100
0.21,0.21,76.605,63.605,68,55,66.76396,70,1,100
0.2785,0.2785,75.525,62.525,66,53,66.76396,69,1,100
0.909,0.909,69.274,55.274,64,50,66.76396,62,1,100
0.9525,0.9525,68.3055,54.3055,63,49,66.76396,61,1,100
0.8385,0.8385,70.5825,57.5825,61,48,66.76396,64,1,100
0.974,0.974,67.4635,55.4635,58,46,66.76396,61,1,100
0.5865,0.5865,73.295,58.295,67,52,66.76396,66,1,100
0.514,0.514,74.5775,59.5775,70,55,66.76396,67,1,100
0.9115,0.9115,68.2935,55.2935,61,48,66.76396,62,1,100
0.203,0.203,77.0945,62.0945,72,57,66.76396,70,1,100
0.8805,0.8805,68.841,54.841,64,50,66.76396,62,1,100
0.837,0.837,70.6815,57.6815,61,48,66.76396,64,1,100
0.704,0.704,72.495,57.495,66,51,66.76396,65,1,100
0.469,0.469,74.151,60.151,68,54,66.76396,67,1,100
0.601,0.601,73.527,58.527,66,51,66.76396,66,1,100
0.5275,0.5275,74.752,59.752,68,53,66.76396,67,1,100
0.179,0.179,77.382,63.382,70,56,66.76396,70,1,100
0.6945,0.6945,71.2045,58.2045,62,49,66.76396,65,1,100
0.826,0.826,70.9135,55.9135,66,51,66.76396,63,1,100
0.502,0.502,73.5115,60.5115,66,53,66.76396,67,1,100
0.8885,0.8885,69.07,55.07,64,50,66.76396,62,1,100
0.679,0.679,72.0815,58.0815,65,51,66.76396,65,1,100
0.7885,0.7885,71.6215,56.6215,67,52,66.76396,64,1,100
0.1045,0.1045,79.5095,64.5095,76,61,66.76396,72,1,100
0.0255,0.0255,81.3115,66.3115,72,57,66.76396,74,1,100
0.0895,0.0895,79.256,64.256,74,59,66.76396,72,1,100
0.736,0.736,71.657,57.657,64,50,66.76396,65,1,100
0.432,0.432,73.9545,60.9545,65,52,66.76396,67,1,100
0.1835,0.1835,78.06,62.06,74,58,66.76396,70,1,100
0.454,0.454,73.0915,60.0915,65,52,66.76396,67,1,100
0.472,0.472,74.13,59.13,70,55,66.76396,67,1,100
0.236,0.236,75.9455,61.9455,68,54,66.76396,69,1,100
0.0075,0.0075,83.556,68.556,76,61,66.76396,76,1,100
0.763,0.763,71.077,57.077,67,53,66.76396,64,1,100
0.7715,0.7715,71.227,57.227,65,51,66.76396,64,1,100
0.774,0.774,70.9575,56.9575,64,50,66.76396,64,1,100
0.5675,0.5675,72.061,59.061,62,49,66.76396,66,1,100
0.985,0.985,66.536,53.536,60,47,66.76396,60,1,100
0.584,0.584,73.316,58.316,69,54,66.76396,66,1,100
0.2715,0.2715,77.0445,61.0445,72,56,66.76396,69,1,100
0.7005,0.7005,72.2865,58.2865,64,50,66.76396,65,1,100
0.305,0.305,76.6565,61.6565,69,54,66.76396,69,1,100
0.9985,0.9985,62.9885,50.9885,55,43,66.76396,57,1,100
0.7125,0.7125,71.383,58.383,63,50,66.76396,65,1,100
0.445,0.445,73.9795,59.9795,69,55,66.76396,67,1,100
0.2575,0.2575,76.8195,60.8195,73,57,66.76396,69,1,100
0.215,0.215,76.6835,62.6835,69,55,66.76396,70,1,100
0.1005,0.1005,77.9585,63.9585,69,55,66.76396,71,1,100
0.578,0.578,72.2155,59.2155,63,50,66.76396,66,1,100
0.8465,0.8465,70.0655,56.0655,64,50,66.76396,63,1,100
0.972,0.972,67.5165,52.5165,63,48,66.76396,60,1,100
0.1515,0.1515,78.6395,63.6395,73,58,66.76396,71,1,100
0.9445,0.9445,68.527,53.527,64,49,66.76396,61,1,100
0.4155,0.4155,73.7975,60.7975,65,52,66.76396,67,1,100
0.015,0.015,82.09,67.09,76,61,66.76396,75,1,100
0.8355,0.8355,70.3265,55.3265,67,52,66.76396,63,1,100
0.3785,0.3785,75.477,60.477,68,53,66.76396,68,1,100
0.495,0.495,74.3425,59.3425,67,52,66.76396,67,1,100
0.667,0.667,72.086,57.086,66,51,66.76396,65,1,100
0.747,0.747,70.8185,57.8185,62,49,66.76396,64,1,100
0.4855,0.4855,74.459,59.459,68,53,66.76396,67,1,100
0.0915,0.0915,79.608,64.608,73,58,66.76396,72,1,100
0.7235,0.7235,71.359,58.359,62,49,66.76396,65,1,100
0.5045,0.5045,74.5495,58.5495,71,55,66.76396,67,1,100
0.188,0.188,77.9295,61.9295,74,58,66.76396,70,1,100
0.1915,0.1915,77.146,62.146,73,58,66.76396,70,1,100
0.067,0.067,79.013,65.013,72,58,66.76396,72,1,100
0.361,0.361,75.215,60.215,68,53,66.76396,68,1,100
0.9185,0.9185,68.0935,56.0935,60,48,66.76396,62,1,100
0.696,0.696,72.578,57.578,68,53,66.76396,65,1,100
0.955,0.955,67.304,54.304,60,47,66.76396,61,1,100
0.472,0.472,74.272,60.272,69,55,66.76396,67,1,100
0.563,0.563,74.0775,59.0775,69,54,66.76396,66,1,100
0.5795,0.5795,73.2465,59.2465,67,53,66.76396,66,1,100
0.418,0.418,75.668,60.668,72,57,66.76396,68,1,100
0.213,0.213,78.2375,62.2375,76,60,66.76396,70,1,100
0.81,0.81,71.583,56.583,66,51,66.76396,64,1,100
0.6985,0.6985,72.389,58.389,65,51,66.76396,65,1,100
0.2935,0.2935,76.5595,61.5595,70,55,66.76396,69,1,100
0.4355,0.4355,73.9255,59.9255,65,51,66.76396,67,1,100
0.378,0.378,75.353,60.353,70,55,66.76396,68,1,100
0.669,0.669,72.0705,58.0705,65,51,66.76396,65,1,100
0.9845,0.9845,66.3275,52.3275,60,46,66.76396,59,1,100
0.0555,0.0555,79.606,65.606,72,58,66.76396,73,1,100
0.1515,0.1515,76.771,62.771,68,54,66.76396,70,1,100
0.094,0.094,79.437,64.437,73,58,66.76396,72,1,100
0.582,0.582,73.2285,59.2285,66,52,66.76396,66,1,100
0.762,0.762,71.237,56.237,67,52,66.76396,64,1,100
0.8395,0.8395,69.803,55.803,62,48,66.76396,63,1,100
0.3315,0.3315,75.781,59.781,74,58,66.76396,68,1,100
0.7825,0.7825,71.3555,56.3555,67,52,66.76396,64,1,100
0.364,0.364,74.36,61.36,65,52,66.76396,68,1,100
0.1,0.1,79.3475,64.3475,75,60,66.76396,72,1,100
0.8295,0.8295,69.981,55.981,65,51,66.76396,63,1,100
0.2375,0.2375,77.7535,62.7535,72,57,66.76396,70,1,100
0.221,0.221,75.861,62.861,66,53,66.76396,69,1,100
0.996,0.996,64.528,52.528,56,44,66.76396,59,1,100
0.7405,0.7405,71.01,57.01,65,51,66.76396,64,1,100
0.996,0.996,64.7445,50.7445,60,46,66.76396,58,1,100
0.5085,0.5085,74.635,59.635,71,56,66.76396,67,1,100
0.0875,0.0875,79.928,63.928,75,59,66.76396,72,1,100
0.467,0.467,74.1415,59.1415,68,53,66.76396,67,1,100
0.3985,0.3985,74.672,61.672,65,52,66.76396,68,1,100
0.53,0.53,74.753,58.753,72,56,66.76396,67,1,100
0.3765,0.3765,75.334,61.334,66,52,66.76396,68,1,100
0.1525,0.1525,76.93,62.93,68,54,66.76396,70,1,100
0.4705,0.4705,74.3035,60.3035,68,54,66.76396,67,1,100
0.3725,0.3725,75.3025,61.3025,67,53,66.76396,68,1,100
0.432,0.432,73.9105,59.9105,66,52,66.76396,67,1,100
0.2335,0.2335,75.941,61.941,66,52,66.76396,69,1,100
0.758,0.758,70.905,57.905,62,49,66.76396,64,1,100
0.372,0.372,75.284,60.284,70,55,66.76396,68,1,100
0.216,0.216,75.84,61.84,68,54,66.76396,69,1,100
0.275,0.275,76.376,62.376,70,56,66.76396,69,1,100
0.3595,0.3595,75.2525,61.2525,67,53,66.76396,68,1,100
0.5115,0.5115,73.5295,60.5295,65,52,66.76396,67,1,100
0.697,0.697,72.362,58.362,66,52,66.76396,65,1,100
0.5705,0.5705,73.1315,59.1315,68,54,66.76396,66,1,100
0.5465,0.5465,73.819,57.819,70,54,66.76396,66,1,100
0.9455,0.9455,68.253,54.253,63,49,66.76396,61,1,100
0.374,0.374,75.2185,60.2185,70,55,66.76396,68,1,100
0.0665,0.0665,80.675,64.675,75,59,66.76396,73,1,100
0.9995,0.9995,63.0935,51.0935,56,44,66.76396,57,1,100
0.2065,0.2065,75.78,61.78,66,52,66.76396,69,1,100
0.346,0.346,75.872,59.872,73,57,66.76396,68,1,100
0.18,0.18,77.0135,63.0135,70,56,66.76396,70,1,100
0.964,0.964,67.3655,54.3655,61,48,66.76396,61,1,100
0.706,0.706,73.632,56.632,72,55,66.76396,65,1,100
0.764,0.764,70.958,56.958,63,49,66.76396,64,1,100
0.6445,0.6445,71.7845,58.7845,63,50,66.76396,65,1,100
0.836,0.836,69.7725,56.7725,62,49,66.76396,63,1,100
0.7845,0.7845,71.4025,57.4025,66,52,66.76396,64,1,100
0.8245,0.8245,70.6915,57.6915,64,51,66.76396,64,1,100
0.1235,0.1235,78.3825,64.3825,71,57,66.76396,71,1,100
0.9665,0.9665,67.561,54.561,60,47,66.76396,61,1,100
0.4155,0.4155,74.7485,60.7485,66,52,66.76396,68,1,100
0.456,0.456,74.1275,60.1275,68,54,66.76396,67,1,100
0.5425,0.5425,73.812,58.812,70,55,66.76396,66,1,100
0.8135,0.8135,70.578,56.578,62,48,66.76396,64,1,100
0.0635,0.0635,80.578,65.578,74,59,66.76396,73,1,100
0.46,0.46,74.2095,60.2095,67,53,66.76396,67,1,100
0.9735,0.9735,66.8965,51.8965,62,47,66.76396,59,1,100
0.6495,0.6495,72.978,56.978,68,52,66.76396,65,1,100
0.2735,0.2735,75.371,62.371,68,55,66.76396,69,1,100
0.7525,0.7525,72.12,56.12,68,52,66.76396,64,1,100
0.663,0.663,71.947,57.947,66,52,66.76396,65,1,100
0.2035,0.2035,77.3185,62.3185,71,56,66.76396,70,1,100
0.1005,0.1005,77.7655,63.7655,71,57,66.76396,71,1,100
0.462,0.462,74.098,60.098,67,53,66.76396,67,1,100
0.9735,0.9735,67.6015,52.6015,62,47,66.76396,60,1,100
0.181,0.181,77.9405,61.9405,72,56,66.76396,70,1,100
0.4655,0.4655,74.198,59.198,69,54,66.76396,67,1,100
0.618,0.618,73.585,58.585,67,52,66.76396,66,1,100
0.6395,0.6395,72.6935,58.6935,65,51,66.76396,66,1,100
0.4695,0.4695,73.296,60.296,63,50,66.76396,67,1,100
0.0515,0.0515,80.415,65.415,73,58,66.76396,73,1,100
0.1265,0.1265,78.3825,63.3825,70,55,66.76396,71,1,100
0.058,0.058,80.5495,65.5495,75,60,66.76396,73,1,100
0.4745,0.4745,73.3135,60.3135,63,50,66.76396,67,1,100
0.988,0.988,65.2755,52.2755,60,47,66.76396,59,1,100
0.5855,0.5855,73.135,59.135,65,51,66.76396,66,1,100
0.733,0.733,72.709,57.709,65,50,66.76396,65,1,100
0.718,0.718,71.37,58.37,62,49,66.76396,65,1,100
0.1035,0.1035,79.5985,63.5985,75,59,66.76396,72,1,100
0.8835,0.8835,68.823,54.823,63,49,66.76396,62,1,100
0.983,0.983,66.066,52.066,61,47,66.76396,59,1,100
0.533,0.533,72.8235,58.8235,66,52,66.76396,66,1,100
0.727,0.727,71.7695,56.7695,67,52,66.76396,64,1,100
0.329,0.329,74.9655,60.9655,67,53,66.76396,68,1,100
0.9035,0.9035,69.505,57.505,60,48,66.76396,63,1,100
0.3885,0.3885,74.5175,61.5175,66,53,66.76396,68,1,100
0.454,0.454,74.091,60.091,67,53,66.76396,67,1,100
0.271,0.271,76.23,62.23,70,56,66.76396,69,1,100
0.968,0.968,67.2265,53.2265,63,49,66.76396,60,1,100
0.4565,0.4565,75.054,59.054,70,54,66.76396,67,1,100
0.6155,0.6155,73.7465,57.7465,72,56,66.76396,66,1,100
0.497,0.497,73.4625,59.4625,65,51,66.76396,67,1,100
0.965,0.965,67.01,55.01,59,47,66.76396,61,1,100
0.909,0.909,69.7245,56.7245,61,48,66.76396,63,1,100
0.696,0.696,72.5435,57.5435,68,53,66.76396,65,1,100
0.6325,0.6325,72.931,57.931,70,55,66.76396,65,1,100
0.741,0.741,71.8795,56.8795,66,51,66.76396,64,1,100
0.703,0.703,72.634,57.634,70,55,66.76396,65,1,100
0.8325,0.8325,71.3015,55.3015,67,51,66.76396,63,1,100
0.643,0.643,71.7875,57.7875,65,51,66.76396,65,1,100
0.521,0.521,73.6945,59.6945,66,52,66.76396,67,1,100
0.2325,0.2325,76.766,61.766,72,57,66.76396,69,1,100
0.766,0.766,71.2625,56.2625,65,50,66.76396,64,1,100
0.3895,0.3895,75.419,60.419,71,56,66.76396,68,1,100
0.161,0.161,77.0755,63.0755,67,53,66.76396,70,1,100
0.9635,0.9635,66.943,52.943,61,47,66.76396,60,1,100
0.636,0.636,71.775,57.775,65,51,66.76396,65,1,100
0.4675,0.4675,74.213,60.213,68,54,66.76396,67,1,100
0.245,0.245,76.0615,62.0615,68,54,66.76396,69,1,100
0.393,0.393,75.567,60.567,68,53,66.76396,68,1,100
0.0615,0.0615,78.155,65.155,69,56,66.76396,72,1,100
