"samp","chaoest","cover","coverage","l","size","comm","reps"
82,961.285,541.334684472531,541.334684472531,1,100,"soil.Brazil",13
71.0623781256034,366.509185598608,541.334684472531,541.334684472531,0,100,"soil.Florida",13
80,551.339,541.334684472531,541.334684472531,1,100,"soil.Florida",13
79.6889241413889,261.638843695709,541.334684472531,541.334684472531,0,100,"soil.Illinois",13
84,252.335357142857,541.334684472531,541.334684472531,1,100,"soil.Illinois",13
93.3032991536808,908.061046138645,541.334684472531,541.334684472531,0,100,"soil.Canada",13
95,896.9,541.334684472531,541.334684472531,1,100,"soil.Canada",13
37.3748819605709,86.3738216058826,541.334684472531,541.334684472531,0,100,"FS312.bacteria",13
57,193.902857142857,541.334684472531,541.334684472531,1,100,"FS312.bacteria",13
7.03809975088454,9.2149752149706,541.334684472531,541.334684472531,0,100,"FS312.archaea",13
21,58.125,541.334684472531,541.334684472531,1,100,"FS312.archaea",13
28.0874275903162,47.5096252365796,541.334684472531,541.334684472531,0,100,"FS396.bacteria",13
49,98.005,541.334684472531,541.334684472531,1,100,"FS396.bacteria",13
10.8100624425403,24.5983143162046,541.334684472531,541.334684472531,0,100,"FS396.archaea",13
33,421.08,541.334684472531,541.334684472531,1,100,"FS396.archaea",13
29,159.9275,0,0,1,100,"FS396.archaea",32
73.143716849137,300.963887732088,198.805849766359,198.805849766359,0,100,"soil.Brazil",37
81,375.586875,198.805849766359,198.805849766359,1,100,"soil.Brazil",37
70.9022637466193,341.836797863698,198.805849766359,198.805849766359,0,100,"soil.Florida",37
82,458.836428571429,198.805849766359,198.805849766359,1,100,"soil.Florida",37
82.1512663976761,526.261781109296,198.805849766359,198.805849766359,0,100,"soil.Illinois",37
88,616,198.805849766359,198.805849766359,1,100,"soil.Illinois",37
92.0187650624875,1918.14977379025,198.805849766359,198.805849766359,0,100,"soil.Canada",37
95,2189.84,198.805849766359,198.805849766359,1,100,"soil.Canada",37
26.2063657901999,72.3039213954949,198.805849766359,198.805849766359,0,100,"FS312.bacteria",37
48,405.39,198.805849766359,198.805849766359,1,100,"FS312.bacteria",37
8.54771667890864,13.9574285104807,198.805849766359,198.805849766359,0,100,"FS312.archaea",37
27,146.79,198.805849766359,198.805849766359,1,100,"FS312.archaea",37
26.4355979375251,59.0489167448048,198.805849766359,198.805849766359,0,100,"FS396.bacteria",37
54,184.750714285714,198.805849766359,198.805849766359,1,100,"FS396.bacteria",37
10.0829287625474,14.5785371375753,198.805849766359,198.805849766359,0,100,"FS396.archaea",37
25,96.5275,198.805849766359,198.805849766359,1,100,"FS396.archaea",37
125.135082947604,398.9847472823,131.923453649506,131.923453649506,0,223,"soil.Brazil",45
153,704.362538806485,131.923453649506,131.923453649506,1,223,"soil.Brazil",45
113.928209544474,298.107122525932,131.923453649506,131.923453649506,0,223,"soil.Florida",45
150,474.467008327995,131.923453649506,131.923453649506,1,223,"soil.Florida",45
156.409226688635,661.049719728721,131.923453649506,131.923453649506,0,223,"soil.Illinois",45
176,912.714798206278,131.923453649506,131.923453649506,1,223,"soil.Illinois",45
175.270364613759,899.004081898494,131.923453649506,131.923453649506,0,223,"soil.Canada",45
190,1068.04484304933,131.923453649506,131.923453649506,1,223,"soil.Canada",45
47.6902127448488,95.6757495984651,131.923453649506,131.923453649506,0,223,"FS312.bacteria",45
98,400.857997010463,131.923453649506,131.923453649506,1,223,"FS312.bacteria",45
9.5077477989935,13.700323382711,131.923453649506,131.923453649506,0,223,"FS312.archaea",45
47,226.690582959641,131.923453649506,131.923453649506,1,223,"FS312.archaea",45
33.3524325479385,58.1865799449359,131.923453649506,131.923453649506,0,223,"FS396.bacteria",45
92,272.686098654709,131.923453649506,131.923453649506,1,223,"FS396.bacteria",45
12.1611832001011,15.9418889412206,131.923453649506,131.923453649506,0,223,"FS396.archaea",45
47,136.596412556054,131.923453649506,131.923453649506,1,223,"FS396.archaea",45
25,62.1651785714286,0,0,1,112,"FS396.archaea",47
125.135082947604,398.9847472823,131.093231262639,131.093231262639,0,223,"soil.Brazil",52
153,704.362538806485,131.093231262639,131.093231262639,1,223,"soil.Brazil",52
113.928209544474,298.107122525932,131.093231262639,131.093231262639,0,223,"soil.Florida",52
150,474.467008327995,131.093231262639,131.093231262639,1,223,"soil.Florida",52
156.409226688635,661.049719728721,131.093231262639,131.093231262639,0,223,"soil.Illinois",52
176,912.714798206278,131.093231262639,131.093231262639,1,223,"soil.Illinois",52
175.270364613759,899.004081898494,131.093231262639,131.093231262639,0,223,"soil.Canada",52
190,1068.04484304933,131.093231262639,131.093231262639,1,223,"soil.Canada",52
47.6902127448488,95.6757495984651,131.093231262639,131.093231262639,0,223,"FS312.bacteria",52
98,400.857997010463,131.093231262639,131.093231262639,1,223,"FS312.bacteria",52
9.5077477989935,13.700323382711,131.093231262639,131.093231262639,0,223,"FS312.archaea",52
47,226.690582959641,131.093231262639,131.093231262639,1,223,"FS312.archaea",52
33.3524325479385,58.1865799449359,131.093231262639,131.093231262639,0,223,"FS396.bacteria",52
92,272.686098654709,131.093231262639,131.093231262639,1,223,"FS396.bacteria",52
12.1611832001011,15.9418889412206,131.093231262639,131.093231262639,0,223,"FS396.archaea",52
47,136.596412556054,131.093231262639,131.093231262639,1,223,"FS396.archaea",52
14,58.55,0,0,1,100,"FS312.archaea",60
81.2252396356236,451.24517295273,36.4482416771352,36.4482416771352,0,100,"soil.Brazil",61
87,517.225714285714,36.4482416771352,36.4482416771352,1,100,"soil.Brazil",61
73.3287638864885,332.147207431973,36.4482416771352,36.4482416771352,0,100,"soil.Florida",61
83,412.731875,36.4482416771352,36.4482416771352,1,100,"soil.Florida",61
81.7791231886073,551.991916278123,36.4482416771352,36.4482416771352,0,100,"soil.Illinois",61
87,689.316,36.4482416771352,36.4482416771352,1,100,"soil.Illinois",61
90.2782979963388,800.649494495796,36.4482416771352,36.4482416771352,0,100,"soil.Canada",61
93,842.331,36.4482416771352,36.4482416771352,1,100,"soil.Canada",61
40.5853352455808,108.948617769082,36.4482416771352,36.4482416771352,0,100,"FS312.bacteria",61
59,268.484,36.4482416771352,36.4482416771352,1,100,"FS312.bacteria",61
5.9301850402541,8.58472558517304,36.4482416771352,36.4482416771352,0,100,"FS312.archaea",61
19,130.375,36.4482416771352,36.4482416771352,1,100,"FS312.archaea",61
28.7096769046358,62.6230288344881,36.4482416771352,36.4482416771352,0,100,"FS396.bacteria",61
53,177.74,36.4482416771352,36.4482416771352,1,100,"FS396.bacteria",61
8.22527866282085,11.1877056675791,36.4482416771352,36.4482416771352,0,100,"FS396.archaea",61
25,67.24,36.4482416771352,36.4482416771352,1,100,"FS396.archaea",61
23,174.633928571429,0,0,1,112,"FS312.archaea",63
