"p","p_no_mc","upper","lower","upper_no_mc","lower_no_mc","truemu","obsD","l","size"
0.4605,0.4605,31.327,24.327,30,23,27.7305,28,1,178
0.2175,0.2175,32.8945,24.8945,31,23,27.7305,29,1,178
0.466,0.466,33.2865,22.2865,33,22,27.7305,28,1,178
1,1,26.67,20.67,25,19,27.7305,24,1,178
0.4305,0.4305,33.0655,23.0655,32,22,27.7305,28,1,178
0.202,0.202,35.92,23.92,36,24,27.7305,30,1,178
0.993,0.993,27.684,21.684,26,20,27.7305,25,1,178
0.3815,0.3815,32.784,22.784,31,21,27.7305,28,1,178
0.2325,0.2325,34.709,25.709,34,25,27.7305,30,1,178
0.619,0.619,30.0775,23.0775,28,21,27.7305,27,1,178
1,1,24.5335,19.5335,24,19,27.7305,22,1,178
0.237,0.237,34.706,24.706,34,24,27.7305,30,1,178
1,1,26.6305,21.6305,25,20,27.7305,24,1,178
0.4675,0.4675,32.3825,23.3825,31,22,27.7305,28,1,178
0.891,0.891,29.6525,20.6525,30,21,27.7305,25,1,178
0.784,0.784,29.729,23.729,28,22,27.7305,27,1,178
0.8495,0.8495,29.3855,22.3855,28,21,27.7305,26,1,178
0.7365,0.7365,29.827,21.827,29,21,27.7305,26,1,178
0.6435,0.6435,30.2855,23.2855,29,22,27.7305,27,1,178
0.97,0.97,27.884,21.884,26,20,27.7305,25,1,178
0.802,0.802,30.5915,21.5915,31,22,27.7305,26,1,178
0.061,0.061,34.4625,27.4625,31,24,27.7305,31,1,178
0.272,0.272,33.898,23.898,33,23,27.7305,29,1,178
0.323,0.323,35.0535,23.0535,34,22,27.7305,29,1,178
0.328,0.328,32.638,25.638,30,23,27.7305,29,1,178
0.347,0.347,31.7635,23.7635,31,23,27.7305,28,1,178
0.1255,0.1255,31.794,25.794,30,24,27.7305,29,1,178
0.1475,0.1475,34.9755,24.9755,33,23,27.7305,30,1,178
0.313,0.313,33.4835,24.4835,31,22,27.7305,29,1,178
0.5635,0.5635,30.842,22.842,29,21,27.7305,27,1,178
0.176,0.176,34.4865,25.4865,32,23,27.7305,30,1,178
0.846,0.846,29.4325,22.4325,28,21,27.7305,26,1,178
0.3155,0.3155,32.677,24.677,30,22,27.7305,29,1,178
0.7545,0.7545,30.002,22.002,29,21,27.7305,26,1,178
0.0135,0.0135,36.102,28.102,34,26,27.7305,32,1,178
0.5865,0.5865,31.9805,21.9805,31,21,27.7305,27,1,178
0.0385,0.0385,37.0355,27.0355,35,25,27.7305,32,1,178
0.8035,0.8035,29.041,22.041,28,21,27.7305,26,1,178
0.9515,0.9515,28.6885,21.6885,28,21,27.7305,25,1,178
0.913,0.913,28.8165,21.8165,28,21,27.7305,25,1,178
0.7755,0.7755,29.6965,23.6965,27,21,27.7305,27,1,178
0.5985,0.5985,31.05,23.05,30,22,27.7305,27,1,178
0.5625,0.5625,31.9785,21.9785,30,20,27.7305,27,1,178
0.1095,0.1095,36.8305,25.8305,37,26,27.7305,31,1,178
0.1335,0.1335,34.7765,25.7765,34,25,27.7305,30,1,178
0.885,0.885,29.11,21.11,28,20,27.7305,25,1,178
0.2,0.2,35.368,25.368,34,24,27.7305,30,1,178
0.995,0.995,27.271,21.271,26,20,27.7305,24,1,178
0.861,0.861,29.3725,22.3725,28,21,27.7305,26,1,178
0.9035,0.9035,27.973,22.973,27,22,27.7305,26,1,178
0.538,0.538,34.7125,22.7125,35,23,27.7305,28,1,178
0.22,0.22,34.4525,25.4525,33,24,27.7305,30,1,178
0.079,0.079,36.2165,26.2165,35,25,27.7305,31,1,178
0.704,0.704,31.794,20.794,32,21,27.7305,26,1,178
0.32,0.32,30.809,24.809,29,23,27.7305,28,1,178
0.1535,0.1535,34.7955,24.7955,34,24,27.7305,30,1,178
0.9565,0.9565,27.9965,19.9965,27,19,27.7305,24,1,178
0.5315,0.5315,30.7415,22.7415,29,21,27.7305,27,1,178
0.8405,0.8405,29.3505,22.3505,27,20,27.7305,26,1,178
0.1185,0.1185,35.685,25.685,34,24,27.7305,31,1,178
0.7935,0.7935,29.0295,22.0295,27,20,27.7305,26,1,178
0.854,0.854,29.3635,22.3635,28,21,27.7305,26,1,178
0.0835,0.0835,35.7445,25.7445,35,25,27.7305,31,1,178
0.849,0.849,29.2205,22.2205,28,21,27.7305,26,1,178
0.8045,0.8045,28.917,22.917,27,21,27.7305,26,1,178
0.198,0.198,34.455,25.455,32,23,27.7305,30,1,178
0.799,0.799,30.03,22.03,29,21,27.7305,26,1,178
0.094,0.094,35.433,26.433,33,24,27.7305,31,1,178
0.0165,0.0165,37.397,28.397,35,26,27.7305,33,1,178
0.4045,0.4045,31.9325,23.9325,31,23,27.7305,28,1,178
0.0715,0.0715,38.0665,26.0665,38,26,27.7305,32,1,178
0.416,0.416,32.9805,23.9805,32,23,27.7305,28,1,178
0.4615,0.4615,32.324,23.324,31,22,27.7305,28,1,178
0.034,0.034,38.392,27.392,37,26,27.7305,33,1,178
0.7415,0.7415,29.891,21.891,29,21,27.7305,26,1,178
0.1685,0.1685,35.1445,25.1445,33,23,27.7305,30,1,178
0.874,0.874,29.124,20.124,28,19,27.7305,25,1,178
0.4095,0.4095,32.922,22.922,32,22,27.7305,28,1,178
0.7095,0.7095,30.6005,23.6005,29,22,27.7305,27,1,178
0.9345,0.9345,28.6545,22.6545,26,20,27.7305,26,1,178
0.009,0.009,42.5825,29.5825,41,28,27.7305,36,1,178
