"p","p_no_mc","upper","lower","upper_no_mc","lower_no_mc","truemu","obsD","l","size"
0.402,0.402,182.429,165.429,167,150,172.53876,174,1,562
0.758,0.758,178.4605,161.4605,166,149,172.53876,170,1,562
0.2815,0.2815,183.104,166.104,168,151,172.53876,175,1,562
0.5785,0.5785,180.299,163.299,165,148,172.53876,172,1,562
0.778,0.778,177.524,161.524,163,147,172.53876,170,1,562
0.527,0.527,180.7195,162.7195,169,151,172.53876,172,1,562
0.2175,0.2175,183.48,167.48,166,150,172.53876,176,1,562
0.495,0.495,180.388,165.388,165,150,172.53876,173,1,562
0.769,0.769,177.6505,159.6505,165,147,172.53876,169,1,562
0.2315,0.2315,184.1265,167.1265,170,153,172.53876,176,1,562
0.939,0.939,174.2625,159.2625,159,144,172.53876,167,1,562
0.8145,0.8145,177.156,161.156,162,146,172.53876,169,1,562
0.6185,0.6185,178.8245,162.8245,162,146,172.53876,171,1,562
0.8355,0.8355,176.3605,161.3605,161,146,172.53876,169,1,562
0.57,0.57,180.2195,163.2195,169,152,172.53876,172,1,562
0.3265,0.3265,184.4965,166.4965,169,151,172.53876,175,1,562
0.9045,0.9045,175.0015,158.0015,162,145,172.53876,167,1,562
0.558,0.558,179.1025,164.1025,163,148,172.53876,172,1,562
0.59,0.59,180.427,163.427,164,147,172.53876,172,1,562
0.4095,0.4095,181.5745,164.5745,169,152,172.53876,173,1,562
0.407,0.407,182.429,165.429,168,151,172.53876,174,1,562
0.518,0.518,180.6885,163.6885,166,149,172.53876,172,1,562
0.8605,0.8605,176.376,159.376,166,149,172.53876,168,1,562
0.236,0.236,185.1975,166.1975,172,153,172.53876,176,1,562
0.634,0.634,179.026,162.026,165,148,172.53876,171,1,562
0.722,0.722,177.975,160.975,166,149,172.53876,170,1,562
0.297,0.297,183.335,166.335,169,152,172.53876,175,1,562
0.173,0.173,185.4985,168.4985,171,154,172.53876,177,1,562
0.174,0.174,185.965,166.965,174,155,172.53876,177,1,562
0.9965,0.9965,169.6575,154.6575,154,139,172.53876,162,1,562
0.4815,0.4815,181.401,164.401,166,149,172.53876,173,1,562
0.733,0.733,178.1555,162.1555,163,147,172.53876,170,1,562
0.873,0.873,176.2525,159.2525,164,147,172.53876,168,1,562
0.2475,0.2475,184.434,168.434,166,150,172.53876,176,1,562
0.515,0.515,180.753,163.753,165,148,172.53876,172,1,562
0.182,0.182,184.5605,167.5605,167,150,172.53876,176,1,562
0.1095,0.1095,186.343,169.343,171,154,172.53876,178,1,562
0.393,0.393,182.3625,165.3625,165,148,172.53876,174,1,562
0.4445,0.4445,181.0305,165.0305,166,150,172.53876,173,1,562
0.6225,0.6225,178.7575,162.7575,165,149,172.53876,171,1,562
0.873,0.873,176.1325,160.1325,161,145,172.53876,168,1,562
0.9785,0.9785,171.9305,155.9305,160,144,172.53876,164,1,562
0.876,0.876,176.2555,160.2555,162,146,172.53876,168,1,562
0.1655,0.1655,185.272,168.272,172,155,172.53876,177,1,562
0.684,0.684,178.2935,163.2935,163,148,172.53876,171,1,562
0.5025,0.5025,180.6255,162.6255,167,149,172.53876,172,1,562
0.44,0.44,180.735,164.735,165,149,172.53876,173,1,562
0.991,0.991,170.874,156.874,153,139,172.53876,164,1,562
0.444,0.444,182.959,162.959,171,151,172.53876,173,1,562
0.0195,0.0195,191.0995,173.0995,173,155,172.53876,182,1,562
0.4295,0.4295,180.761,164.761,168,152,172.53876,173,1,562
0.342,0.342,181.871,165.871,166,150,172.53876,174,1,562
0.1125,0.1125,186.237,169.237,167,150,172.53876,178,1,562
0.614,0.614,178.6675,162.6675,162,146,172.53876,171,1,562
0.0765,0.0765,188.073,170.073,172,154,172.53876,179,1,562
0.7675,0.7675,177.869,159.869,168,150,172.53876,169,1,562
0.2375,0.2375,185.2895,167.2895,173,155,172.53876,176,1,562
0.723,0.723,177.8085,162.8085,160,145,172.53876,170,1,562
0.654,0.654,179.2145,162.2145,164,147,172.53876,171,1,562
0.0735,0.0735,187.0705,170.0705,168,151,172.53876,179,1,562
0.1785,0.1785,184.7045,167.7045,170,153,172.53876,176,1,562
0.267,0.267,183.6785,165.6785,169,151,172.53876,175,1,562
0.4885,0.4885,181.435,164.435,166,149,172.53876,173,1,562
0.097,0.097,189.0555,170.0555,177,158,172.53876,179,1,562
0.6585,0.6585,179.381,162.381,165,148,172.53876,171,1,562
0.417,0.417,180.808,165.808,165,150,172.53876,173,1,562
0.8975,0.8975,176.497,160.497,162,146,172.53876,168,1,562
0.911,0.911,174.9025,158.9025,159,143,172.53876,167,1,562
0.7435,0.7435,177.0175,162.0175,161,146,172.53876,170,1,562
0.901,0.901,175.97,158.97,160,143,172.53876,167,1,562
0.141,0.141,185.7805,168.7805,171,154,172.53876,177,1,562
0.253,0.253,182.723,166.723,167,151,172.53876,175,1,562
0.2495,0.2495,183.6375,166.6375,169,152,172.53876,175,1,562
0.6135,0.6135,179.8745,161.8745,167,149,172.53876,171,1,562
0.746,0.746,178.251,161.251,164,147,172.53876,170,1,562
0.9025,0.9025,174.7855,158.7855,158,142,172.53876,167,1,562
0.778,0.778,176.5595,160.5595,163,147,172.53876,169,1,562
0.876,0.876,176.3315,160.3315,162,146,172.53876,168,1,562
0.2385,0.2385,185.1025,166.1025,172,153,172.53876,176,1,562
0.3375,0.3375,181.793,165.793,166,150,172.53876,174,1,562
0.2715,0.2715,183.645,166.645,169,152,172.53876,175,1,562
0.055,0.055,187.686,170.686,171,154,172.53876,179,1,562
0.838,0.838,176.7895,159.7895,167,150,172.53876,168,1,562
