"p","truediv","chaoest","obsD","upper","lower","l","inds","reps"
0.6805,170,169.80553641545,169.51937831955,170.599050055742,168.961360373426,-1,1e+05,5000
0.118,170,170.486843347587,170.198379486765,171.292589200046,169.718266443895,-1,1e+05,5000
0.457,170,170.036119093537,169.749181664658,170.78430305041,169.246447666996,-1,1e+05,5000
0.048,170,170.660760015942,170.371706084546,171.442137492265,169.88793445876,-1,1e+05,5000
0.615,170,169.868626028,169.582254804325,170.685376754165,168.99613777596,-1,1e+05,5000
0.1055,170,170.522415992571,170.233831488594,171.35413030852,169.707107387404,-1,1e+05,5000
0.928,170,169.357318453406,169.072672236191,170.211653270875,168.482431339905,-1,1e+05,5000
0.2205,170,170.329357931274,170.041427873238,171.140426264832,169.515597931114,-1,1e+05,5000
0.862,170,169.532265296507,169.247029443838,170.34314532638,168.740368906619,-1,1e+05,5000
0.647,170,169.844731149747,169.558440656479,170.671406271497,169.002784312569,-1,1e+05,5000
0.98,170,169.132942799208,168.849051919327,169.946472411323,168.337619622556,-1,1e+05,5000
0.705,170,169.787914776074,169.50181619501,170.575637232388,168.985328917964,-1,1e+05,5000
0.5105,170,169.98631732452,169.699548307318,170.788869051847,169.140704156762,-1,1e+05,5000
0.14,170,170.451773648554,170.163428700519,171.233709375435,169.613542395908,-1,1e+05,5000
0.6035,170,169.89516581917,169.608704915759,170.670889929139,169.090783843855,-1,1e+05,5000
0.7485,170,169.718680327664,169.432815517281,170.515959288482,168.883011215179,-1,1e+05,5000
0.693,170,169.779531942352,169.493461671071,170.553728711149,168.930490090745,-1,1e+05,5000
0.771,170,169.688066435036,169.402304962298,170.493261465686,168.871897756939,-1,1e+05,5000
0.1345,170,170.446712575016,170.158384785826,171.217148367171,169.636467226159,-1,1e+05,5000
0.0385,170,170.764812697816,170.475405445066,171.564566304974,169.920546494253,-1,1e+05,5000
0.6515,170,169.837438809507,169.551172951623,170.623899704508,169.019177897986,-1,1e+05,5000
0.125,170,170.472206939236,170.183792709878,171.289908576907,169.658557938794,-1,1e+05,5000
0.3345,170,170.178713942514,169.891294036163,170.962833931669,169.419910288353,-1,1e+05,5000
0.6715,170,169.813737260404,169.527551465089,170.657403280625,168.991120634917,-1,1e+05,5000
0.337,170,170.170605225298,169.883212766085,170.977032319868,169.333974770345,-1,1e+05,5000
0.9915,170,169.032948772768,168.749394189675,169.85739579433,168.206374675542,-1,1e+05,5000
0.792,170,169.663784774044,169.378105251148,170.472408759828,168.790151697393,-1,1e+05,5000
0.396,170,170.107817794606,169.820637819824,170.916873911135,169.296396286784,-1,1e+05,5000
0.4455,170,170.057522872456,169.770513048528,170.93864422873,169.231182795393,-1,1e+05,5000
0.5345,170,169.951990461927,169.665337497102,170.743198354819,169.157027111906,-1,1e+05,5000
0.3925,170,170.111845914688,169.824652310347,170.898909560349,169.291462785212,-1,1e+05,5000
0.0605,170,170.607744986642,170.318870990268,171.42495477161,169.779139489278,-1,1e+05,5000
0.618,170,169.875349657929,169.588955715982,170.701143569328,169.080343133772,-1,1e+05,5000
0.1965,170,170.346639458175,170.058650847856,171.140888729982,169.556626821402,-1,1e+05,5000
0.0885,170,170.562023862821,170.273305000764,171.346910653047,169.738041285006,-1,1e+05,5000
0.7615,170,169.71712488712,169.431265327599,170.577151149628,168.929008175392,-1,1e+05,5000
0.2865,170,170.219216968112,169.931659943774,171.051841438066,169.378036051656,-1,1e+05,5000
0.701,170,169.784409336375,169.49832259375,170.629336330866,168.952546333769,-1,1e+05,5000
0.7395,170,169.716295330488,169.430438571368,170.537153525455,168.91007313095,-1,1e+05,5000
0.61,170,169.86709669292,169.580730636543,170.693099951679,168.984684336033,-1,1e+05,5000
0.377,170,170.124695503522,169.83745841912,170.960854686631,169.312612285213,-1,1e+05,5000
0.308,170,170.203461891336,169.915958207743,171.009078321981,169.404225729831,-1,1e+05,5000
0.364,170,170.152126029537,169.864796115532,170.973657802991,169.318234291141,-1,1e+05,5000
0.8605,170,169.545447162447,169.26016685735,170.340280211208,168.746093291713,-1,1e+05,5000
0.009,170,171.028735475111,170.738431079776,171.830982664784,170.194702173564,-1,1e+05,5000
0.217,170,170.327971150786,170.040045791104,171.162091488787,169.508625412896,-1,1e+05,5000
0.9645,170,169.257013183696,168.972704757575,170.068431530664,168.436739940708,-1,1e+05,5000
0.119,170,170.500639213289,170.212128567348,171.234270203605,169.708771633185,-1,1e+05,5000
0.8125,170,169.635187738158,169.349604714314,170.443027484186,168.795414554665,-1,1e+05,5000
0.049,170,170.681045345833,170.391922550464,171.481142430468,169.877570010704,-1,1e+05,5000
0.4485,170,170.044139819036,169.757175262333,170.813028957226,169.252987627356,-1,1e+05,5000
0.4,170,170.101203062996,169.814045469137,170.919804593241,169.330996289915,-1,1e+05,5000
0.0855,170,170.577356564246,170.288585682115,171.352935847987,169.768270822532,-1,1e+05,5000
0.322,170,170.2073380998,169.919821293285,171.003208884116,169.349853313164,-1,1e+05,5000
0.101,170,170.529581158449,170.240972351062,171.307648636393,169.720294884077,-1,1e+05,5000
0.5855,170,169.917151986058,169.630616779297,170.743565870745,169.113913689741,-1,1e+05,5000
