"qtile","truediv","chaoest","obsD","l","inds","reps"
58.55,25,24.3842364532019,19.7628458498024,-1,100,500
16.25,25,28.2857142857142,22.2222222222222,-1,100,500
16.25,25,28.4482758620689,22.3214285714286,-1,100,500
92.3,25,21.063829787234,17.5438596491228,-1,100,500
7.6,25,29.6407185628742,23.0414746543779,-1,100,500
7.15,25,29.8192771084337,23.1481481481481,-1,100,500
12.35,25,28.2857142857142,22.2222222222222,-1,100,500
62,25,24.1463414634146,19.6078431372549,-1,100,500
72.15,25,23.0232558139534,18.8679245283019,-1,100,500
27.75,25,27.6536312849161,21.8340611353712,-1,100,500
57.25,25,24.6268656716417,19.9203187250996,-1,100,500
41.3,25,25.7812499999999,20.6611570247934,-1,100,500
59.8,25,24.5049504950494,19.8412698412698,-1,100,500
0,25,37.7862595419847,27.6243093922652,-1,100,500
87.9,25,21.4285714285714,17.7935943060498,-1,100,500
67.25,25,23.9130434782608,19.4552529182879,-1,100,500
84.7,25,21.9026548672566,18.1159420289855,-1,100,500
14.9,25,28.7790697674418,22.5225225225225,-1,100,500
68.9,25,23.3490566037735,19.0839694656489,-1,100,500
14.2,25,29.4642857142856,22.9357798165138,-1,100,500
99.45,25,18.8931297709923,16.025641025641,-1,100,500
17.45,25,28.4482758620689,22.3214285714286,-1,100,500
2,25,32.3529411764705,24.6305418719212,-1,100,500
86.4,25,21.4285714285714,17.7935943060498,-1,100,500
95.2,25,20.1219512195121,16.8918918918919,-1,100,500
69.05,25,23.5714285714285,19.2307692307692,-1,100,500
78.3,25,22.3981900452488,18.450184501845,-1,100,500
57.1,25,24.6268656716417,19.9203187250996,-1,100,500
22.3,25,27.8089887640449,21.9298245614035,-1,100,500
53.5,25,24.8743718592964,20.0803212851406,-1,100,500
34,25,26.7567567567567,21.2765957446809,-1,100,500
65.25,25,24.1463414634146,19.6078431372549,-1,100,500
37.4,25,26.470588235294,21.0970464135021,-1,100,500
2.25,25,32.1428571428571,24.5098039215686,-1,100,500
75.8,25,22.9166666666666,18.796992481203,-1,100,500
