"p","p_no_mc","upper","lower","upper_no_mc","lower_no_mc","truemu","obsD","l","size"
0.1755,0.1755,100.719,88.719,92,80,91.97676,95,1,316
0.1865,0.1865,100.9295,88.9295,93,81,91.97676,95,1,316
0.4395,0.4395,97.158,86.158,90,79,91.97676,92,1,316
0.029,0.029,103.7125,91.7125,95,83,91.97676,98,1,316
0.096,0.096,101.6425,89.6425,93,81,91.97676,96,1,316
0.4355,0.4355,97.0345,87.0345,90,80,91.97676,92,1,316
0.981,0.981,91.3085,82.3085,85,76,91.97676,87,1,316
0.41,0.41,98.8285,86.8285,93,81,91.97676,93,1,316
0.722,0.722,95.128,85.128,87,77,91.97676,90,1,316
0.3365,0.3365,98.4495,87.4495,90,79,91.97676,93,1,316
0.2385,0.2385,99.515,88.515,92,81,91.97676,94,1,316
0.743,0.743,95.328,84.328,88,77,91.97676,90,1,316
0.259,0.259,99.5805,87.5805,93,81,91.97676,94,1,316
0.167,0.167,100.7215,88.7215,95,83,91.97676,95,1,316
0.478,0.478,97.3005,86.3005,88,77,91.97676,92,1,316
0.717,0.717,96.256,84.256,91,79,91.97676,90,1,316
0.4705,0.4705,99.15,85.15,96,82,91.97676,92,1,316
0.2525,0.2525,99.587,88.587,93,82,91.97676,94,1,316
0.277,0.277,99.758,87.758,91,79,91.97676,94,1,316
0.49,0.49,97.439,86.439,89,78,91.97676,92,1,316
0.6285,0.6285,96.3635,86.3635,88,78,91.97676,91,1,316
0.982,0.982,91.435,82.435,85,76,91.97676,87,1,316
0.557,0.557,96.8505,86.8505,89,79,91.97676,92,1,316
0.2445,0.2445,98.789,88.789,90,80,91.97676,94,1,316
0.203,0.203,99.21,88.21,91,80,91.97676,94,1,316
0.5325,0.5325,97.665,86.665,92,81,91.97676,92,1,316
0.6265,0.6265,95.386,86.386,89,80,91.97676,91,1,316
0.2605,0.2605,100.515,87.515,94,81,91.97676,94,1,316
0.845,0.845,94.374,83.374,87,76,91.97676,89,1,316
0.424,0.424,98.938,86.938,93,81,91.97676,93,1,316
0.5525,0.5525,96.999,84.999,90,78,91.97676,91,1,316
0.6605,0.6605,96.79,85.79,91,80,91.97676,91,1,316
0.971,0.971,92.5115,83.5115,87,78,91.97676,88,1,316
0.57,0.57,97.976,86.976,89,78,91.97676,92,1,316
