"p","p_no_mc","upper","lower","upper_no_mc","lower_no_mc","truemu","obsD","l","size"
0.686,0.686,99.5025,91.5025,97,89,96.784,96,1,1000
0.6635,0.6635,99.419,92.419,96,89,96.784,96,1,1000
0.2095,0.2095,101.875,93.875,100,92,96.784,98,1,1000
0.2575,0.2575,101.3295,94.3295,98,91,96.784,98,1,1000
0.633,0.633,100.27,91.27,99,90,96.784,96,1,1000
0.957,0.957,97.0155,89.0155,96,88,96.784,93,1,1000
0.1315,0.1315,102.4215,95.4215,99,92,96.784,99,1,1000
0.0755,0.0755,102.043,95.043,99,92,96.784,99,1,1000
0.4195,0.4195,101.185,92.185,100,91,96.784,97,1,1000
0.8555,0.8555,98.47,91.47,96,89,96.784,95,1,1000
0.1695,0.1695,101.0545,95.0545,99,93,96.784,98,1,1000
0.8675,0.8675,97.0685,92.0685,95,90,96.784,95,1,1000
0.0635,0.0635,103.4755,95.4755,100,92,96.784,100,1,1000
0.1475,0.1475,103.354,94.354,100,91,96.784,99,1,1000
0.518,0.518,100.67,93.67,98,91,96.784,97,1,1000
0.169,0.169,103.433,94.433,101,92,96.784,99,1,1000
0.439,0.439,101.214,92.214,98,89,96.784,97,1,1000
0.3185,0.3185,102.486,93.486,101,92,96.784,98,1,1000
0.667,0.667,100.527,91.527,99,90,96.784,96,1,1000
0.1215,0.1215,102.3525,95.3525,99,92,96.784,99,1,1000
0.853,0.853,98.428,91.428,96,89,96.784,95,1,1000
1,1,96.7725,90.7725,95,89,96.784,94,1,1000
0.317,0.317,101.648,93.648,98,90,96.784,98,1,1000
0.571,0.571,100.937,90.937,100,90,96.784,96,1,1000
0.0855,0.0855,103.505,95.505,101,93,96.784,100,1,1000
0.285,0.285,101.388,94.388,98,91,96.784,98,1,1000
0.5325,0.5325,101.773,91.773,101,91,96.784,97,1,1000
0.9935,0.9935,96.0705,90.0705,93,87,96.784,93,1,1000
0.272,0.272,101.291,94.291,98,91,96.784,98,1,1000
0.0935,0.0935,102.177,95.177,99,92,96.784,99,1,1000
0.781,0.781,97.9155,90.9155,95,88,96.784,95,1,1000
1,1,95.5065,90.5065,94,89,96.784,93,1,1000
0.41,0.41,101.9965,91.9965,99,89,96.784,97,1,1000
0.296,0.296,101.593,93.593,99,91,96.784,98,1,1000
0.142,0.142,103.0825,94.0825,101,92,96.784,99,1,1000
0.738,0.738,98.682,92.682,97,91,96.784,96,1,1000
0.782,0.782,99.0915,91.0915,96,88,96.784,95,1,1000
0.302,0.302,101.5425,94.5425,99,92,96.784,98,1,1000
0.299,0.299,102.3235,93.3235,101,92,96.784,98,1,1000
0.285,0.285,101.4355,94.4355,98,91,96.784,98,1,1000
0.1905,0.1905,100.894,93.894,99,92,96.784,98,1,1000
0.761,0.761,98.7725,92.7725,96,90,96.784,96,1,1000
0.0455,0.0455,104.105,96.105,101,93,96.784,100,1,1000
0.729,0.729,99.695,91.695,96,88,96.784,96,1,1000
0.98,0.98,96.3725,90.3725,94,88,96.784,94,1,1000
0.316,0.316,102.3985,93.3985,102,93,96.784,98,1,1000
0.3595,0.3595,100.9615,92.9615,99,91,96.784,97,1,1000
0.136,0.136,103.1505,94.1505,99,90,96.784,99,1,1000
0.903,0.903,97.596,91.596,95,89,96.784,95,1,1000
0.4645,0.4645,102.2195,92.2195,102,92,96.784,97,1,1000
0.1015,0.1015,104.5705,95.5705,102,93,96.784,100,1,1000
0.267,0.267,101.3315,94.3315,98,91,96.784,98,1,1000
0.356,0.356,99.9485,92.9485,98,91,96.784,97,1,1000
0.396,0.396,100.1365,93.1365,97,90,96.784,97,1,1000
0.177,0.177,101.811,93.811,99,91,96.784,98,1,1000
0.625,0.625,99.096,93.096,96,90,96.784,96,1,1000
0.3775,0.3775,100.925,92.925,99,91,96.784,97,1,1000
0.9495,0.9495,97.491,88.491,97,88,96.784,93,1,1000
