"p","p_no_mc","upper","lower","upper_no_mc","lower_no_mc","truemu","obsD","l","size"
0.9805,0.9805,70.04,58.04,64,52,70.10714,64,1,178
0.039,0.039,86.073,70.073,81,65,70.10714,78,1,178
0.2875,0.2875,79.4565,64.4565,72,57,70.10714,72,1,178
0.5035,0.5035,76.4635,63.4635,69,56,70.10714,70,1,178
0.6265,0.6265,77.815,60.815,76,59,70.10714,69,1,178
0.6365,0.6365,77.761,60.761,75,58,70.10714,69,1,178
0.8035,0.8035,73.453,60.453,69,56,70.10714,67,1,178
0.099,0.099,84.857,67.857,79,62,70.10714,76,1,178
0.023,0.023,83.407,70.407,74,61,70.10714,77,1,178
0.847,0.847,73.2335,59.2335,67,53,70.10714,66,1,178
0.2,0.2,80.3905,66.3905,73,59,70.10714,73,1,178
0.415,0.415,79.4055,63.4055,74,58,70.10714,71,1,178
0.987,0.987,69.8105,56.8105,65,52,70.10714,63,1,178
0.085,0.085,84.243,67.243,80,63,70.10714,76,1,178
0.9255,0.9255,71.4885,58.4885,66,53,70.10714,65,1,178
0.131,0.131,81.4445,67.4445,73,59,70.10714,74,1,178
0.7855,0.7855,74.2185,60.2185,69,55,70.10714,67,1,178
0.2725,0.2725,80.233,64.233,74,58,70.10714,72,1,178
0.0035,0.0035,89.636,73.636,83,67,70.10714,81,1,178
0.6425,0.6425,75.8785,61.8785,71,57,70.10714,69,1,178
0.6005,0.6005,75.3255,62.3255,68,55,70.10714,69,1,178
0.8015,0.8015,74.6145,59.6145,70,55,70.10714,67,1,178
0.972,0.972,71.1065,55.1065,66,50,70.10714,63,1,178
0.508,0.508,77.5985,62.5985,71,56,70.10714,70,1,178
0.437,0.437,78.932,62.932,73,57,70.10714,71,1,178
0.7125,0.7125,74.43,61.43,69,56,70.10714,68,1,178
0.615,0.615,75.589,62.589,68,55,70.10714,69,1,178
0.764,0.764,76.92,57.92,77,58,70.10714,67,1,178
0.162,0.162,80.171,66.171,72,58,70.10714,73,1,178
0.992,0.992,69.104,55.104,65,51,70.10714,62,1,178
0.9755,0.9755,69.246,55.246,66,52,70.10714,62,1,178
0.2545,0.2545,81.632,64.632,77,60,70.10714,73,1,178
0.0915,0.0915,81.595,67.595,73,59,70.10714,75,1,178
0.394,0.394,79.4735,63.4735,74,58,70.10714,71,1,178
0.3775,0.3775,77.4835,64.4835,70,57,70.10714,71,1,178
0.779,0.779,74.885,57.885,73,56,70.10714,67,1,178
0.9085,0.9085,71.7355,59.7355,64,52,70.10714,66,1,178
0.844,0.844,74.0335,60.0335,69,55,70.10714,67,1,178
0.089,0.089,84.557,67.557,81,64,70.10714,76,1,178
0.2965,0.2965,82.0695,64.0695,79,61,70.10714,73,1,178
0.6475,0.6475,76.947,60.947,73,57,70.10714,69,1,178
0.9395,0.9395,71.535,58.535,65,52,70.10714,65,1,178
0.2835,0.2835,82.07,64.07,79,61,70.10714,73,1,178
0.794,0.794,73.1125,61.1125,66,54,70.10714,67,1,178
0.885,0.885,72.6345,59.6345,67,54,70.10714,66,1,178
0.153,0.153,79.1135,66.1135,70,57,70.10714,73,1,178
0.384,0.384,78.413,64.413,73,59,70.10714,71,1,178
0.483,0.483,77.39,62.39,72,57,70.10714,70,1,178
0.572,0.572,77.2235,62.2235,72,57,70.10714,69,1,178
0.0285,0.0285,84.5535,69.5535,76,61,70.10714,77,1,178
0.906,0.906,72.998,58.998,67,53,70.10714,66,1,178
0.2585,0.2585,79.279,65.279,71,57,70.10714,72,1,178
0.0675,0.0675,81.3075,68.3075,72,59,70.10714,75,1,178
0.2335,0.2335,80.672,64.672,75,59,70.10714,73,1,178
0.3205,0.3205,79.7285,63.7285,75,59,70.10714,72,1,178
1,1,67.1295,55.1295,60,48,70.10714,61,1,178
0.491,0.491,78.317,62.317,76,60,70.10714,70,1,178
0.807,0.807,74.8075,59.8075,71,56,70.10714,67,1,178
0.214,0.214,81.5335,65.5335,75,59,70.10714,73,1,178
