"p","truediv","chaoest","obsD","upper","lower","l","inds","reps"
0.7375,100,98.99998,97,108.907784746187,94.9078847461875,1,1e+05,50
0.715,100,98.99997,96,110.869327659554,93.5361376595536,1,1e+05,50
0.6215,100,100.2499775,98,114.91464970075,94.08149470075,1,1e+05,50
0.874,100,96.499995,96,107.226570797786,91.8933607977857,1,1e+05,50
0.5605,100,100.66664,98,116.500748735875,94.167588735875,1,1e+05,50
0.784,100,97.499985,96,110.058276399812,92.1417588998125,1,1e+05,50
0.869,100,96.66666,96,107.518865381473,92.1856553814732,1,1e+05,50
0.981,100,94.2499975,94,98.809060632375,91.309105632375,1,1e+05,50
0.892,100,97.2499975,97,103.977919799661,93.9779997996607,1,1e+05,50
0.977,100,96,96,99.246698062625,94.246738062625,1,1e+05,50
0.4075,100,102.499955,98,119.730225235125,95.730425235125,1,1e+05,50
0.3775,100,102.99996,99,119.986784731411,95.9036522314107,1,1e+05,50
0.818,100,97.99999,97,107.122938715196,93.7897287151964,1,1e+05,50
0.976,100,96,96,99.730486848125,93.855525598125,1,1e+05,50
0.9075,100,96.99999,96,104.246802352875,94.246882352875,1,1e+05,50
0.8695,100,96.66666,96,106.654519139446,92.1546441394464,1,1e+05,50
0.7955,100,97.99998,96,106.082267869875,94.082347869875,1,1e+05,50
0.839,100,97.499995,97,107.646419490214,93.1465444902143,1,1e+05,50
0.7075,100,99.12498875,98,114.079673648339,93.2048523983393,1,1e+05,50
0.9245,100,96.166665,96,103.94682337425,92.94692337425,1,1e+05,50
0.639,100,99.99998,98,110.166812793304,95.6669377933036,1,1e+05,50
0.358,100,102.99994,97,117.996266425143,96.1631114251428,1,1e+05,50
0.9215,100,96.2499975,96,103.814506257625,92.814586257625,1,1e+05,50
0.5085,100,101.499955,97,117.734840048107,93.9850475481071,1,1e+05,50
0.87,100,96.99999,96,105.745476431821,92.9955639318214,1,1e+05,50
0.8435,100,97.099999,97,107.654333361384,92.4044558613839,1,1e+05,50
0.881,100,96.99999,96,104.878401725018,93.8784717250178,1,1e+05,50
0.474,100,101.99996,98,122.093360210089,94.7602702100893,1,1e+05,50
0.584,100,100.99996,97,117.952111694955,94.1189866949554,1,1e+05,50
0.59,100,100.66664,98,115.323294966696,94.3234549666964,1,1e+05,50
0.754,100,98.2499775,96,112.085258232902,92.3354357329018,1,1e+05,50
0.5695,100,100.99996,97,119.697168843929,93.6973688439286,1,1e+05,50
0.8565,100,97.099999,97,107.800799811,92.550922311,1,1e+05,50
0.684,100,99.499985,98,110.742640742268,94.3677644922679,1,1e+05,50
0.5,100,102.166625,98,122.420362083429,93.9205970834286,1,1e+05,50
0.553,100,100.499955,96,113.764209912768,94.0143574127679,1,1e+05,50
0.816,100,97.66666,97,108.589571649411,93.2146953994107,1,1e+05,50
0.743,100,98.899991,98,113.22730306375,93.47748056375,1,1e+05,50
0.894,100,96.66666,96,104.3581850325,92.3582650325,1,1e+05,50
0.255,100,105.2499375,99,126.286680010116,95.8869240101161,1,1e+05,50
0.7735,100,98.12498875,97,111.680679494089,92.6808094940893,1,1e+05,50
0.5775,100,100.66664,98,116.433522865277,94.4336928652768,1,1e+05,50
0.9465,100,95.166665,95,102.89477706825,91.89485706825,1,1e+05,50
0.362,100,102.99994,97,118.362197701357,95.6123752013571,1,1e+05,50
0.812,100,98.12499875,98,106.938475263027,93.9385952630268,1,1e+05,50
0.4655,100,101.66664,99,116.422301338688,95.4224713386875,1,1e+05,50
0.7025,100,99.12498875,98,113.531732143509,93.6152446435089,1,1e+05,50
0.5125,100,101.499955,97,116.972984038607,94.4731590386071,1,1e+05,50
0.6275,100,99.899991,99,111.534440779312,94.7012557793125,1,1e+05,50
0.6755,100,99.599984,98,115.190025565571,93.3568705655714,1,1e+05,50
