"p","p_no_mc","upper","lower","upper_no_mc","lower_no_mc","truemu","obsD","l","size"
0.552,0.552,94.8035,84.8035,95,85,90.74638,90,1,1000
0.4985,0.4985,94.5835,86.5835,91,83,90.74638,91,1,1000
0.543,0.543,93.763,85.763,91,83,90.74638,90,1,1000
0.512,0.512,94.629,86.629,92,84,90.74638,91,1,1000
1,1,89.744,83.744,88,82,90.74638,87,1,1000
0.9885,0.9885,90.5205,83.5205,87,80,90.74638,87,1,1000
0.9375,0.9375,90.917,84.917,89,83,90.74638,88,1,1000
0.178,0.178,97.3985,88.3985,94,85,90.74638,93,1,1000
0.88,0.88,92.731,84.731,91,83,90.74638,89,1,1000
0.0215,0.0215,99.005,91.005,95,87,90.74638,95,1,1000
0.0695,0.0695,98.1195,89.1195,94,85,90.74638,94,1,1000
0.7215,0.7215,93.8705,83.8705,91,81,90.74638,89,1,1000
0.03,0.03,97.017,90.017,94,87,90.74638,94,1,1000
0.6115,0.6115,94.167,85.167,91,82,90.74638,90,1,1000
0.095,0.095,99.017,89.017,97,87,90.74638,94,1,1000
1,1,88.5285,81.5285,86,79,90.74638,85,1,1000
0.277,0.277,96.281,88.281,93,85,90.74638,92,1,1000
0.621,0.621,93.187,86.187,92,85,90.74638,90,1,1000
0.4415,0.4415,94.285,87.285,91,84,90.74638,91,1,1000
0.463,0.463,95.323,86.323,92,83,90.74638,91,1,1000
0.8825,0.8825,92.705,82.705,93,83,90.74638,88,1,1000
0.943,0.943,91.559,83.559,87,79,90.74638,88,1,1000
0.4935,0.4935,96.4155,85.4155,95,84,90.74638,91,1,1000
0.3395,0.3395,96.5585,86.5585,95,85,90.74638,92,1,1000
0.119,0.119,96.254,89.254,93,86,90.74638,93,1,1000
0.8475,0.8475,92.662,84.662,91,83,90.74638,89,1,1000
1,1,89.5465,83.5465,88,82,90.74638,87,1,1000
0.1255,0.1255,97.915,87.915,96,86,90.74638,93,1,1000
0.441,0.441,96.091,86.091,94,84,90.74638,91,1,1000
0.898,0.898,91.9635,83.9635,90,82,90.74638,88,1,1000
0.441,0.441,95.212,87.212,93,85,90.74638,91,1,1000
0.0405,0.0405,100.116,90.116,97,87,90.74638,95,1,1000
0.5055,0.5055,95.549,86.549,92,83,90.74638,91,1,1000
0.702,0.702,93.4505,86.4505,91,84,90.74638,90,1,1000
0.2705,0.2705,96.186,87.186,93,84,90.74638,92,1,1000
0.456,0.456,94.3405,87.3405,91,84,90.74638,91,1,1000
0.705,0.705,94.66,85.66,92,83,90.74638,90,1,1000
0.902,0.902,91.7985,83.7985,90,82,90.74638,88,1,1000
0.8095,0.8095,92.244,85.244,89,82,90.74638,89,1,1000
0.719,0.719,93.9845,83.9845,93,83,90.74638,89,1,1000
0.1045,0.1045,98.5615,89.5615,95,86,90.74638,94,1,1000
