"","true","gods","naive","chao","l","N","S","comsize","saddef"
"1",38.1590783742238,34.2650541271989,23.9234449760766,31.132075471698,-1,100,150,8103,1
"2",64.1947154696602,55.4923556689241,32.3072560975004,47.6581103935461,0,100,150,8103,1
"3",150,121.726327194503,44,70.1855,1,100,150,8103,1
"4",38.1590783742238,38.334713187463,33.6700336700337,40.2834008097166,-1,200,150,8103,1
"5",64.1947154696602,62.8337820835019,47.2970941359448,63.8189858955089,0,200,150,8103,1
"6",150,148.696196908927,70,108.698392857143,1,200,150,8103,1
"7",38.1590783742238,41.2030916302248,39.5778364116095,45.4407294832827,-1,300,150,8103,1
"8",64.1947154696602,69.9857708497725,56.8486553440039,69.3320240750282,0,300,150,8103,1
"9",150,150.111976718876,86,105.957063492063,1,300,150,8103,1
"10",38.1590783742238,34.2975416497359,28.9284887757464,30.6435765168264,-1,500,150,8103,1
"11",64.1947154696602,54.5898084532836,48.0284433465528,57.117097346464,0,500,150,8103,1
"12",150,119.031956547565,94,174.061777777778,1,500,150,8103,1
"13",78.3843937018966,91.2808381209868,56.1797752808989,126.923076923077,-1,100,150,8103,2
"14",97.0525163367456,118.963375653905,63.7193961442554,143.010795663648,0,100,150,8103,2
"15",150,188.303178321149,71,153.5,1,100,150,8103,2
"16",78.3843937018966,78.1087333718913,56.8181818181818,78.968253968254,-1,200,150,8103,2
"17",97.0525163367456,98.4086130475208,69.6668386345252,95.2698326354524,0,200,150,8103,2
"18",150,176.131171993976,86,109.962916666667,1,200,150,8103,2
"19",78.3843937018966,78.3958978328173,63.3802816901408,80.0892857142857,-1,300,150,8103,2
"20",97.0525163367456,96.4710553392068,75.0693126609033,94.7407356081009,0,300,150,8103,2
"21",150,147.031854000885,95,126.926555555556,1,300,150,8103,2
"22",78.3843937018966,79.2717525289088,71.7154331612163,83.5565974547893,-1,500,150,8103,2
"23",97.0525163367456,95.7117640508884,85.3751122716151,96.7903219136541,0,500,150,8103,2
"24",150,125.789056558314,109,116.029391304348,1,500,150,8103,2
"25",118.691096533011,118.395675043834,53.1914893617021,112.5,-1,100,150,8103,3
"26",133.719383541826,131.625147329518,60.0777317616961,112.72253126684,0,100,150,8103,3
"27",150,144.724185446776,67,110.659,1,100,150,8103,3
"28",118.691096533011,120.922250410386,82.6446280991736,140.140845070423,-1,200,150,8103,3
"29",133.719383541826,134.847574623969,92.6419905734444,136.221973880796,0,200,150,8103,3
"30",150,150.256947331593,105,133.783928571429,1,200,150,8103,3
"31",118.691096533011,121.916846381463,86.8725868725869,121.875,-1,300,150,8103,3
"32",133.719383541826,138.809332772926,102.105809324856,129.352709048774,0,300,150,8103,3
"33",150,156.551880296531,119,127.682074074074,1,300,150,8103,3
"34",118.691096533011,115.243486175902,93.492894540015,114.765409383625,-1,500,150,8103,3
"35",133.719383541826,130.728282668954,113.424307758912,132.650149331698,0,500,150,8103,3
"36",150,147.047913215573,138,144.653333333333,1,500,150,8103,3
"37",37.3097376159561,35.5363564599596,26.4550264550265,35.6115107913668,-1,100,150,8103,4
"38",61.9183832885515,60.4480166318551,35.9228848261901,54.4738941791404,0,100,150,8103,4
"39",150,141.320760570588,47,75.512,1,100,150,8103,4
"40",37.3097376159561,36.6543776717255,29.2397660818713,34.0753424657534,-1,200,150,8103,4
"41",61.9183832885515,61.6414805684762,43.1283933143907,61.7058432428464,0,200,150,8103,4
"42",150,151.001187817162,69,140.839,1,200,150,8103,4
"43",37.3097376159561,36.3912633422656,31.7348377997179,35.3706624605678,-1,300,150,8103,4
"44",61.9183832885515,59.8970941529398,47.4258518304267,56.7663411479277,0,300,150,8103,4
"45",150,125.507730855295,76,96.1825,1,300,150,8103,4
"46",37.3097376159561,40.6777108433735,39.8469875677399,43.210945618289,-1,500,150,8103,4
"47",61.9183832885515,68.721244177569,57.8441055112612,65.5987327457398,0,500,150,8103,4
"48",150,160.223120900378,98,113.157125,1,500,150,8103,4
"49",72.9027350763296,84.9905601006923,47.6190476190476,89.9999999999998,-1,100,150,8103,5
"50",97.6657719849943,112.788901050907,56.1033654203778,118.203672230373,0,100,150,8103,5
"51",150,161.233215010591,65,144.86,1,100,150,8103,5
"52",72.9027350763296,76.2635294117647,54.9450549450549,75.3787878787879,-1,200,150,8103,5
"53",97.6657719849943,99.7523995167364,69.8424252879815,97.431974236423,0,200,150,8103,5
"54",150,143.994645019082,89,116.024910714286,1,200,150,8103,5
"55",72.9027350763296,73.7105430728645,61.6438356164383,77.3275862068965,-1,300,150,8103,5
"56",97.6657719849943,99.034648435848,80.3100225168231,107.429412448919,0,300,150,8103,5
"57",150,144.101129751776,106,160.94125,1,300,150,8103,5
"58",72.9027350763296,77.531766687079,70.0280112044818,81.2703583061892,-1,500,150,8103,5
"59",97.6657719849943,102.874016915069,85.7620745181842,98.1923627273254,0,500,150,8103,5
"60",150,166.992478196244,113,123.978,1,500,150,8103,5
"61",4.31043772352335,4.34432953211201,4.31406384814495,4.463480613165,-1,100,150,8103,6
"62",7.53668369039515,8.04671761107291,6.34104842184915,8.22960553905933,0,100,150,8103,6
"63",150,151.092886034995,17,76.895,1,100,150,8103,6
"64",4.31043772352335,4.42853434259247,4.49640287769784,4.57681692732291,-1,200,150,8103,6
"65",7.53668369039515,8.2193310342371,7.09614982053518,7.70357823797568,0,200,150,8103,6
"66",150,164.320466547105,23,29.71625,1,200,150,8103,6
"67",4.31043772352335,4.60379416727744,4.89236790606654,4.95689655172414,-1,300,150,8103,6
"68",7.53668369039515,10.430275303863,8.89821639898083,10.0153204015255,0,300,150,8103,6
"69",150,323.86720590386,40,64.4183333333333,1,300,150,8103,6
"70",4.31043772352335,4.15449406229844,3.99169726967907,4.01577337840015,-1,500,150,8103,6
"71",7.53668369039515,6.53611649004928,5.99899597925309,6.27185292394874,0,500,150,8103,6
"72",150,134.05174522504,31,39.982,1,500,150,8103,6
"73",58.6416123123201,62.9701585327945,37.593984962406,59.6385542168673,-1,100,150,8103,7
"74",87.2461190789643,89.1535612067876,44.8603442042237,77.0129111201492,0,100,150,8103,7
"75",150,147.656728452938,54,101.5695,1,100,150,8103,7
"76",58.6416123123201,55.5589838527204,41.9287211740042,52.7851458885942,-1,200,150,8103,7
"77",87.2461190789643,84.8177544704293,58.7157362407141,80.0051177413402,0,200,150,8103,7
"78",150,145.147821186904,80,109.020833333333,1,200,150,8103,7
"79",58.6416123123201,60.6542242626878,50.6186726659168,60.6901217861976,-1,300,150,8103,7
"80",87.2461190789643,90.6268160834649,70.0592893789072,87.613468922376,0,300,150,8103,7
"81",150,144.863462068347,96,119.944916666667,1,300,150,8103,7
"82",58.6416123123201,56.8320498253588,48.6760124610592,53.8179465056084,-1,500,150,8103,7
"83",87.2461190789643,85.9741941366164,72.5072286424439,83.966740468679,0,500,150,8103,7
"84",150,151.260415176185,112,132.413636363636,1,500,150,8103,7
"85",87.8631107625893,93.8498957609451,49.0196078431373,95.1923076923075,-1,100,150,8103,8
"86",107.641866763712,119.753868161342,55.7082816083935,102.709702079178,0,100,150,8103,8
"87",150,163.468389008131,63,110.652,1,100,150,8103,8
"88",87.8631107625893,92.9936305732484,65.359477124183,96.6019417475729,-1,200,150,8103,8
"89",107.641866763712,113.644945759567,77.7700748591674,113.612317845647,0,200,150,8103,8
"90",150,148.652730896153,94,133.994673913043,1,200,150,8103,8
"91",87.8631107625893,88.5831936447781,64.6551724137931,82.1428571428571,-1,300,150,8103,8
"92",107.641866763712,111.043746284141,81.402217819807,104.210973745082,0,300,150,8103,8
"93",150,168.684388829737,104,132.803666666667,1,300,150,8103,8
"94",87.8631107625893,84.1031283083885,68.870523415978,79.712460063898,-1,500,150,8103,8
"95",107.641866763712,102.946614530285,89.2514357211514,106.558307237624,0,500,150,8103,8
"96",150,149.269086581788,123,164.203142857143,1,500,150,8103,8
"97",10.4188476599226,10.1096680016469,8.7260034904014,9.4646271510516,-1,100,150,8103,9
"98",14.1944828614458,12.4780772634204,11.0285715132471,12.5937756444962,0,100,150,8103,9
"99",150,23.4322004836652,17,25.91,1,100,150,8103,9
"100",10.4188476599226,10.6112293337698,10.1471334348047,10.6360235168359,-1,200,150,8103,9
"101",14.1944828614458,14.5774557011407,12.5450697625952,14.1517506272627,0,200,150,8103,9
"102",150,178.599581632346,22,62.2975,1,200,150,8103,9
"103",10.4188476599226,9.78595611234788,8.98382910760631,9.23029429923853,-1,300,150,8103,9
