"","true","gods","naive","chao","l","N","S","comsize","saddef"
"1",8.05627203144442,8.32879359434263,8.05152979066023,8.66900175131346,-1,100,30,8103,1
"2",12.7444119111464,13.4394157168068,11.2421564056342,12.8413765034769,0,100,30,8103,1
"3",30,26.8318914493187,19,24.94,1,100,30,8103,1
"4",8.05627203144442,7.90047141526956,7.59589821496392,7.85629688116858,-1,200,30,8103,1
"5",12.7444119111464,12.1433830797557,11.4281508274669,12.6269705294377,0,200,30,8103,1
"6",30,26.2629081965112,25,38.4325,1,200,30,8103,1
"7",8.05627203144442,7.79144604418005,7.4025333113999,7.56451340866924,-1,300,30,8103,1
"8",12.7444119111464,12.1286139741496,11.556724009944,12.187107390637,0,300,30,8103,1
"9",30,32.4569370524188,28,30.0763888888889,1,300,30,8103,1
"10",8.05627203144442,8.74770592680557,9.21013852048335,9.36420957814145,-1,500,30,8103,1
"11",12.7444119111464,14.5228040387281,13.910325903834,14.3532652919958,0,500,30,8103,1
"12",30,36.1060039320413,29,30.497,1,500,30,8103,1
"13",17.4565415694364,18.4071238726971,16.025641025641,18.8931297709923,-1,100,30,8103,2
"14",20.8634753489924,21.7144828149369,18.566630971768,21.0003340233474,0,100,30,8103,2
"15",30,27.8362257100089,23,23.7425,1,100,30,8103,2
"16",17.4565415694364,17.1110008341164,15.785319652723,17.0522707797772,-1,200,30,8103,2
"17",20.8634753489924,20.3283467698745,18.816877777082,20.1830464337556,0,200,30,8103,2
"18",30,28.880778025505,25,27.23875,1,200,30,8103,2
"19",17.4565415694364,16.9535380023154,15.495867768595,16.2854030501089,-1,300,30,8103,2
"20",20.8634753489924,20.1876023149503,19.1339139412081,20.4125142646035,0,300,30,8103,2
"21",30,29.477334522843,29,37.97,1,300,30,8103,2
"22",17.4565415694364,17.4048457771286,16.7920472864052,17.3408395885461,-1,500,30,8103,2
"23",20.8634753489924,20.8640132578131,20.0690260798684,20.6094562996291,0,500,30,8103,2
"24",30,28.4589483043659,27,27,1,500,30,8103,2
"25",25.3524881372477,24.1024420714477,18.1159420289855,21.9026548672566,-1,100,30,8103,3
"26",27.3622668322165,25.8299865118477,21.6768401890273,25.3084114118236,0,100,30,8103,3
"27",30,28.0486555288729,27,29.0625,1,100,30,8103,3
"28",25.3524881372477,25.3873267016527,21.7391304347826,24.2682926829269,-1,200,30,8103,3
"29",27.3622668322165,27.7465684117896,25.2498059696808,27.2189726030464,0,200,30,8103,3
"30",30,30.9547446830878,30,30,1,200,30,8103,3
"31",25.3524881372477,24.6554084892743,22.4438902743142,24.177897574124,-1,300,30,8103,3
"32",27.3622668322165,26.7186432971199,25.3846983607094,26.6768798714908,0,300,30,8103,3
"33",30,29.6073441219273,30,30,1,300,30,8103,3
"34",25.3524881372477,25.356581821368,24.65483234714,25.8817427385893,-1,500,30,8103,3
"35",27.3622668322165,27.5009423839571,26.9526136223134,27.7564834028388,0,500,30,8103,3
"36",30,30.3062530548076,30,30,1,500,30,8103,3
"37",6.68787652569779,6.24479792841949,5.71428571428572,5.99999999999998,-1,100,30,8103,4
"38",12.7628043011031,11.8133246314999,10.3765275589187,11.9166318534692,0,100,30,8103,4
"39",30,31.1246488243661,20,25.94,1,100,30,8103,4
"40",6.68787652569779,6.0917712597404,5.43035568829758,5.55400502372313,-1,200,30,8103,4
"41",12.7628043011031,11.2622182554414,10.2442113559296,10.8191357826758,0,200,30,8103,4
"42",30,25.6685059074781,21,21.4975,1,200,30,8103,4
"43",6.68787652569779,7.09876182688938,7.35895339329518,7.51886001676446,-1,300,30,8103,4
"44",12.7628043011031,13.8520803407562,12.91091715467,13.5718003892868,0,300,30,8103,4
"45",30,31.4391251060633,25,28.9866666666667,1,300,30,8103,4
"46",6.68787652569779,6.8810027259063,7.02483983365179,7.11069311445509,-1,500,30,8103,4
"47",12.7628043011031,13.5599802156256,13.2232044530926,13.7567832417019,0,500,30,8103,4
"48",30,34.1851223951683,30,39.98,1,500,30,8103,4
"49",15.169736450858,13.9721350484533,11.2612612612613,12.5634517766497,-1,100,30,8103,5
"50",19.7380826306216,18.2466828433045,15.239533212571,17.4235497942701,0,100,30,8103,5
"51",30,25.8269812060614,22,25.09375,1,100,30,8103,5
"52",15.169736450858,13.6729493950694,11.8203309692671,12.5,-1,200,30,8103,5
"53",19.7380826306216,17.1809540821069,16.451708879439,17.9461406671827,0,200,30,8103,5
"54",30,23.8136262158909,27,32.97,1,200,30,8103,5
"55",15.169736450858,14.2001775825408,12.5104253544621,13.0113141862489,-1,300,30,8103,5
"56",19.7380826306216,18.2009581241014,16.8739739972657,17.6628839297195,0,300,30,8103,5
"57",30,25.6683579068599,26,26.9966666666667,1,300,30,8103,5
"58",15.169736450858,14.8436498195607,14.2563868613139,14.6454566799719,-1,500,30,8103,5
"59",19.7380826306216,19.6331441531984,19.1629443789595,19.7357123483377,0,500,30,8103,5
"60",30,30.5060672726365,29,29.499,1,500,30,8103,5
"61",1.81123245007261,1.95025091158526,2.07210940737671,2.09479475243334,-1,100,30,8103,6
"62",2.98530186435372,3.70962290583848,3.28450008683918,3.42058625339571,0,100,30,8103,6
"63",30,20.1445324701281,8,8.495,1,100,30,8103,6
"64",1.81123245007261,1.91912577106675,2.02839756592292,2.03893442622951,-1,200,30,8103,6
"65",2.98530186435372,3.38183086805317,3.26156983654326,3.32071394295411,0,200,30,8103,6
"66",30,14.2927352812408,8,8,1,200,30,8103,6
"67",1.81123245007261,1.87569299715047,1.93932080675746,1.94543246291316,-1,300,30,8103,6
"68",2.98530186435372,3.11528295815554,3.0619807914149,3.11771705662514,0,300,30,8103,6
"69",30,10.0417280603277,9,10.9933333333333,1,300,30,8103,6
"70",1.81123245007261,1.70352128339926,1.59922213835191,1.60114486671031,-1,500,30,8103,6
"71",2.98530186435372,2.58999287890615,2.53170082397008,2.57064302124544,0,500,30,8103,6
"72",30,28.7264494937346,11,15.491,1,500,30,8103,6
"73",5.38885561705715,4.58096831821985,3.79650721336371,3.90686661404893,-1,100,30,8103,7
"74",10.9143544341307,8.3019175676417,7.11287037013626,8.17436611522287,0,100,30,8103,7
"75",30,26.3535586624028,18,26.085,1,100,30,8103,7
"76",5.38885561705715,6.50054953429977,7.46825989544436,7.71916214119473,-1,200,30,8103,7
"77",10.9143544341307,14.0796145632095,13.1214335598717,14.2577092559758,0,200,30,8103,7
"78",30,39.8034379460988,28,30.985,1,200,30,8103,7
"79",5.38885561705715,5.5461126561976,5.60398505603985,5.69162436548224,-1,300,30,8103,7
"80",10.9143544341307,11.6858470661407,10.9168233787953,11.475186079852,0,300,30,8103,7
"81",30,31.6081885736774,26,28.6577777777778,1,300,30,8103,7
"82",5.38885561705715,5.62895183262222,5.85672117321838,5.91428435974022,-1,500,30,8103,7
"83",10.9143544341307,11.6851152718585,11.4115050763764,11.813873289116,0,500,30,8103,7
"84",30,32.138135553386,29,33.1583333333333,1,500,30,8103,7
"85",19.0567960278828,17.7701265378627,13.4770889487871,15.4205607476635,-1,100,30,8103,8
"86",21.7738155361455,20.5301143395102,16.6482354101309,18.9976758231886,0,100,30,8103,8
"87",30,30.0149714874839,23,24.7678571428571,1,100,30,8103,8
"88",19.0567960278828,19.8211861400912,19.3236714975845,21.2834224598931,-1,200,30,8103,8
