"p","truediv","chaoest","obsD","upper","lower","l","inds","reps"
0.578,1.99,1.98323014160434,1.98288341730357,2.04292505641813,1.9267439025774,-1,5623,50
0.517,1.99,1.98953853791272,1.98918847946356,2.05340491240937,1.93119637905568,-1,5623,50
0.962,1.99,1.93905233799525,1.93872856641547,1.9941837956067,1.88272835558084,-1,5623,50
0.9185,1.99,1.94970841803911,1.94937917354133,2.0074962074006,1.89429967490582,-1,5623,50
0.977,1.99,1.93148660133575,1.93116669098582,1.98947015832296,1.87401426996593,-1,5623,50
0.812,1.99,1.96321801133646,1.96288177034849,2.02132401568934,1.90512595129009,-1,5623,50
0.368,1.99,2.00116642105104,2.00081017990449,2.06105083332605,1.94442750459503,-1,5623,50
0.097,1.99,2.0294645129299,2.02909302453185,2.09400551604794,1.96783291285503,-1,5623,50
0.2125,1.99,2.01584040553888,2.01547629345363,2.0747650930114,1.95594342042433,-1,5623,50
0.826,1.99,1.96288668627536,1.96255061765346,2.02378257083572,1.90827334563956,-1,5623,50
0.261,1.99,2.00900938459026,2.00864894609889,2.06709086989499,1.95162672827133,-1,5623,50
0.4695,1.99,1.99291194876964,1.99256010158246,2.05179709606771,1.93270257069004,-1,5623,50
0.979,1.99,1.93232366575712,1.93200332920615,1.9879108737607,1.87588932236668,-1,5623,50
0.3955,1.99,1.99921239426075,1.99885719545511,2.06062092294958,1.94149418790192,-1,5623,50
0.6605,1.99,1.97785169402926,1.97750780120455,2.03509652120766,1.92227924529964,-1,5623,50
0.7855,1.99,1.96655993383029,1.9662219520839,2.02629065926422,1.90890137324302,-1,5623,50
0.366,1.99,2.00117934247765,2.00082309443387,2.06253614660377,1.94351578221503,-1,5623,50
0.548,1.99,1.98626238676658,1.98591406161233,2.04426968992265,1.92915152225954,-1,5623,50
0.4,1.99,1.99798144660087,1.99762690372568,2.05708706355692,1.93852060337658,-1,5623,50
0.4585,1.99,1.9931499335207,1.99279795999029,2.05571273099553,1.93543186157757,-1,5623,50
0.99,1.99,1.92113610908709,1.92082144823077,1.9766638933449,1.86457734550753,-1,5623,50
0.0095,1.99,2.0574473690582,2.05706052338178,2.11987297057564,1.99905384436817,-1,5623,50
0.0125,1.99,2.05682757317621,2.056441070664,2.11873160252334,1.99941865688463,-1,5623,50
0.03,1.99,2.04886542296157,2.0484833167335,2.11010281642591,1.98791929902752,-1,5623,50
0.8445,1.99,1.95825451276531,1.95792084986472,2.01736188822408,1.90228005800524,-1,5623,50
0.1315,1.99,2.02552601194588,2.02515666269532,2.08899499453491,1.96616715658416,-1,5623,50
0.664,1.99,1.97762996740829,1.97728619109057,2.03540648253129,1.92012401541391,-1,5623,50
0.9075,1.99,1.95005599875049,1.94972657505698,2.01025457379458,1.89166676579235,-1,5623,50
0.323,1.99,2.0042141586347,2.00385628901754,2.06635887994678,1.94578572610725,-1,5623,50
0.146,1.99,2.02217874694219,2.02181121138277,2.08228307179403,1.96226751289383,-1,5623,50
0.8675,1.99,1.95717524919968,1.95684214571959,2.01754926982638,1.89975469334734,-1,5623,50
0.624,1.99,1.9812757025231,1.98093000832328,2.04368273450899,1.92469875727047,-1,5623,50
0.692,1.99,1.97623764183586,1.97589459672086,2.03635295967149,1.91936752700093,-1,5623,50
0.7835,1.99,1.96694585833611,1.96660767531165,2.02583612852807,1.90862281147039,-1,5623,50
0.368,1.99,2.00068895202208,2.00033296569821,2.05991067088737,1.94137886429829,-1,5623,50
0.0605,1.99,2.03733118269398,2.03695540510914,2.09953275710384,1.97794140116794,-1,5623,50
0.001,1.99,2.08631870166161,2.08591571940016,2.14864137235958,2.02437939861451,-1,5623,50
0.877,1.99,1.95617125271295,1.95583866926809,2.0153986428549,1.90235102545347,-1,5623,50
0.954,1.99,1.94190699930415,1.94158176554019,1.99527394918182,1.88711587837705,-1,5623,50
0.599,1.99,1.98299004167525,1.982643443994,2.04117058823346,1.92675007276134,-1,5623,50
0.4465,1.99,1.99420961752313,1.9938570811749,2.05511964438325,1.93481202448134,-1,5623,50
0.2295,1.99,2.01253299312063,2.01217066177031,2.07375867555994,1.95397523684246,-1,5623,50
0.2545,1.99,2.01035981379731,2.00999865038594,2.0716830509497,1.95245406095986,-1,5623,50
0.425,1.99,1.99627463176674,1.99592099750445,2.05714646298085,1.93629231671339,-1,5623,50
0.6735,1.99,1.97703086137553,1.97668739977267,2.03857083516261,1.91861966481339,-1,5623,50
0.5115,1.99,1.9894421293814,1.98909212199304,2.04783549815669,1.93253730325255,-1,5623,50
0.714,1.99,1.97219174297984,1.97185081872511,2.02968046455707,1.91422607307515,-1,5623,50
0.951,1.99,1.94172927597114,1.94140413332329,1.99842074050023,1.88316673287935,-1,5623,50
0.9505,1.99,1.9406193013023,1.94029472746788,1.99576719354197,1.88370057051739,-1,5623,50
0.898,1.99,1.95238063475936,1.95205001149259,2.01151609224648,1.89327020223946,-1,5623,50
