"p","p_no_mc","upper","lower","upper_no_mc","lower_no_mc","truemu","obsD","l","size"
0.438,0.438,139.845,120.845,126,107,129.7232,130,1,316
0.1835,0.1835,143.2035,125.2035,128,110,129.7232,134,1,316
0.059,0.059,144.982,127.982,127,110,129.7232,136,1,316
0.882,0.882,133.1745,115.1745,122,104,129.7232,124,1,316
0.8145,0.8145,134.315,117.315,120,103,129.7232,126,1,316
0.7615,0.7615,134.9715,115.9715,124,105,129.7232,126,1,316
0.232,0.232,142.8095,122.8095,130,110,129.7232,133,1,316
0.0625,0.0625,147.1805,127.1805,133,113,129.7232,137,1,316
0.535,0.535,138.9915,118.9915,130,110,129.7232,129,1,316
0.88,0.88,133.684,116.684,120,103,129.7232,125,1,316
0.7745,0.7745,136.103,117.103,125,106,129.7232,126,1,316
0.61,0.61,137.823,118.823,126,107,129.7232,128,1,316
0.0505,0.0505,148.77,127.77,138,117,129.7232,138,1,316
0.922,0.922,132.4055,115.4055,118,101,129.7232,124,1,316
0.9695,0.9695,129.8115,111.8115,118,100,129.7232,121,1,316
0.0445,0.0445,148.716,128.716,133,113,129.7232,139,1,316
0.0775,0.0775,146.9875,125.9875,136,115,129.7232,137,1,316
0.0415,0.0415,146.6495,128.6495,133,115,129.7232,138,1,316
0.472,0.472,140.089,120.089,128,108,129.7232,130,1,316
0.281,0.281,142.7185,122.7185,130,110,129.7232,133,1,316
0.672,0.672,137.582,118.582,130,111,129.7232,128,1,316
0.438,0.438,138.9075,120.9075,124,106,129.7232,130,1,316
0.0355,0.0355,149.1245,129.1245,138,118,129.7232,139,1,316
0.2975,0.2975,140.953,121.953,128,109,129.7232,132,1,316
0.8425,0.8425,134.092,115.092,122,103,129.7232,125,1,316
0.3315,0.3315,142.33,121.33,131,110,129.7232,132,1,316
0.961,0.961,131.3795,110.3795,122,101,129.7232,121,1,316
0.182,0.182,142.949,124.949,129,111,129.7232,134,1,316
0.5105,0.5105,138.606,121.606,122,105,129.7232,130,1,316
0.137,0.137,145.7685,124.7685,135,114,129.7232,135,1,316
0.3965,0.3965,140.239,121.239,127,108,129.7232,131,1,316
0.0275,0.0275,148.226,129.226,131,112,129.7232,139,1,316
0.901,0.901,131.926,115.926,118,102,129.7232,124,1,316
0.205,0.205,143.68,124.68,130,111,129.7232,134,1,316
0.475,0.475,138.1085,121.1085,124,107,129.7232,130,1,316
0.857,0.857,132.967,115.967,117,100,129.7232,125,1,316
0.9085,0.9085,131.801,112.801,123,104,129.7232,123,1,316
0.929,0.929,132.467,113.467,120,101,129.7232,123,1,316
0.0575,0.0575,145.436,128.436,129,112,129.7232,137,1,316
0.371,0.371,139.969,120.969,126,107,129.7232,131,1,316
0.1955,0.1955,143.3,124.3,132,113,129.7232,134,1,316
0.749,0.749,136.569,118.569,125,107,129.7232,127,1,316
0.9555,0.9555,130.9525,112.9525,117,99,129.7232,122,1,316
0.081,0.081,145.0265,127.0265,126,108,129.7232,136,1,316
0.2595,0.2595,142.4715,124.4715,126,108,129.7232,133,1,316
0.346,0.346,141.6945,122.6945,126,107,129.7232,132,1,316
0.1515,0.1515,144.463,125.463,129,110,129.7232,135,1,316
0.127,0.127,144.191,126.191,130,112,129.7232,135,1,316
0.7415,0.7415,135.45,118.45,121,104,129.7232,127,1,316
0.2625,0.2625,141.5925,124.5925,126,109,129.7232,133,1,316
0.7955,0.7955,135.204,117.204,121,103,129.7232,126,1,316
0.9675,0.9675,130.0385,114.0385,115,99,129.7232,122,1,316
0.8035,0.8035,134.5385,117.5385,122,105,129.7232,126,1,316
0.4465,0.4465,139.8555,120.8555,128,109,129.7232,130,1,316
0.884,0.884,132.835,115.835,120,103,129.7232,124,1,316
0.1075,0.1075,143.758,125.758,127,109,129.7232,135,1,316
0.0095,0.0095,151.3885,132.3885,134,115,129.7232,142,1,316
1,1,125.4515,110.4515,112,97,129.7232,118,1,316
0.6615,0.6615,136.3635,119.3635,122,105,129.7232,128,1,316
0.134,0.134,146.5995,124.5995,136,114,129.7232,136,1,316
0.181,0.181,143.9525,123.9525,130,110,129.7232,134,1,316
0.3185,0.3185,141.3345,123.3345,124,106,129.7232,132,1,316
0.8225,0.8225,135.1055,115.1055,125,105,129.7232,125,1,316
0.158,0.158,142.865,124.865,129,111,129.7232,134,1,316
0.9505,0.9505,131.55,114.55,116,99,129.7232,123,1,316
0.211,0.211,143.413,124.413,131,112,129.7232,134,1,316
0.1735,0.1735,143.061,125.061,127,109,129.7232,134,1,316
0.0885,0.0885,147.586,126.586,138,117,129.7232,137,1,316
0.8445,0.8445,134.298,115.298,124,105,129.7232,125,1,316
1,1,124.937,108.937,113,97,129.7232,117,1,316
0.364,0.364,140.05,122.05,125,107,129.7232,131,1,316
0.695,0.695,135.778,118.778,119,102,129.7232,127,1,316
0.201,0.201,144.303,124.303,131,111,129.7232,134,1,316
0.599,0.599,137.6955,119.6955,123,105,129.7232,129,1,316
0.9915,0.9915,128.0035,112.0035,117,101,129.7232,120,1,316
0.338,0.338,142.2685,122.2685,131,111,129.7232,132,1,316
0.668,0.668,137.578,118.578,129,110,129.7232,128,1,316
0.06,0.06,147.607,127.607,137,117,129.7232,138,1,316
0.106,0.106,145.6815,126.6815,130,111,129.7232,136,1,316
0.6285,0.6285,138.377,117.377,129,108,129.7232,128,1,316
0.5265,0.5265,138.79,119.79,125,106,129.7232,129,1,316
0.582,0.582,137.4375,120.4375,120,103,129.7232,129,1,316
0.6195,0.6195,137.96,118.96,126,107,129.7232,128,1,316
0.1395,0.1395,144.105,125.105,131,112,129.7232,135,1,316
0.041,0.041,148.672,128.672,134,114,129.7232,139,1,316
0.4155,0.4155,140.353,121.353,129,110,129.7232,131,1,316
0.6945,0.6945,135.846,117.846,120,102,129.7232,127,1,316
0.8505,0.8505,133.2075,116.2075,119,102,129.7232,125,1,316
0.1135,0.1135,143.216,126.216,126,109,129.7232,135,1,316
0.316,0.316,141.004,122.004,130,111,129.7232,132,1,316
0.7445,0.7445,136.5875,117.5875,124,105,129.7232,127,1,316
0.2455,0.2455,141.9945,122.9945,129,110,129.7232,133,1,316
0.9385,0.9385,132.5265,113.5265,122,103,129.7232,123,1,316
0.271,0.271,142.6545,123.6545,127,108,129.7232,133,1,316
0.2085,0.2085,143.632,124.632,129,110,129.7232,134,1,316
0.4425,0.4425,138.8145,121.8145,122,105,129.7232,130,1,316
0.7485,0.7485,136.124,117.124,125,106,129.7232,126,1,316
0.82,0.82,133.9085,114.9085,122,103,129.7232,125,1,316
0.7075,0.7075,137.32,117.32,128,108,129.7232,127,1,316
0.143,0.143,142.778,124.778,126,108,129.7232,134,1,316
0.061,0.061,144.8455,126.8455,127,109,129.7232,136,1,316
0.2765,0.2765,140.7335,122.7335,128,110,129.7232,132,1,316
0.981,0.981,129.4285,110.4285,118,99,129.7232,120,1,316
0.4135,0.4135,139.5405,121.5405,125,107,129.7232,131,1,316
0.8305,0.8305,133.816,115.816,120,102,129.7232,125,1,316
0.841,0.841,133.9965,115.9965,122,104,129.7232,125,1,316
0.155,0.155,145.225,125.225,134,114,129.7232,135,1,316
0.078,0.078,144.206,127.206,128,111,129.7232,136,1,316
0.8205,0.8205,133.7975,115.7975,122,104,129.7232,125,1,316
0.872,0.872,132.966,116.966,116,100,129.7232,125,1,316
0.602,0.602,137.981,116.981,128,107,129.7232,128,1,316
0.4655,0.4655,139.09,121.09,126,108,129.7232,130,1,316
0.7025,0.7025,137.122,117.122,124,104,129.7232,127,1,316
0.4595,0.4595,139.0205,121.0205,125,107,129.7232,130,1,316
0.944,0.944,130.727,113.727,120,103,129.7232,122,1,316
0.503,0.503,140.5085,119.5085,129,108,129.7232,130,1,316
0.97,0.97,130.362,111.362,120,101,129.7232,121,1,316
0.134,0.134,144.1695,126.1695,128,110,129.7232,135,1,316
0.6075,0.6075,136.826,118.826,123,105,129.7232,128,1,316
0.804,0.804,135.506,116.506,124,105,129.7232,126,1,316
0.182,0.182,143.061,124.061,127,108,129.7232,134,1,316
0.944,0.944,131.1895,113.1895,119,101,129.7232,122,1,316
0.662,0.662,137.638,117.638,130,110,129.7232,128,1,316
0.205,0.205,143.4495,124.4495,129,110,129.7232,134,1,316
0.043,0.043,147.517,128.517,130,111,129.7232,138,1,316
0.058,0.058,147.495,127.495,133,113,129.7232,138,1,316
0.5805,0.5805,137.4035,120.4035,124,107,129.7232,129,1,316
0.58,0.58,138.478,119.478,125,106,129.7232,129,1,316
0.272,0.272,142.58,123.58,128,109,129.7232,133,1,316
0.7365,0.7365,135.246,118.246,120,103,129.7232,127,1,316
0.3205,0.3205,142.215,122.215,129,109,129.7232,132,1,316
0.058,0.058,145.3095,128.3095,126,109,129.7232,137,1,316
0.683,0.683,137.759,117.759,126,106,129.7232,127,1,316
0.955,0.955,131.6735,112.6735,122,103,129.7232,122,1,316
0.3685,0.3685,140.727,121.727,126,107,129.7232,131,1,316
0.2515,0.2515,144.641,122.641,136,114,129.7232,134,1,316
0.5755,0.5755,138.43,119.43,127,108,129.7232,129,1,316
0.6365,0.6365,135.87,119.87,120,104,129.7232,128,1,316
0.6035,0.6035,138.6445,119.6445,125,106,129.7232,129,1,316
0.918,0.918,131.855,114.855,119,102,129.7232,123,1,316
0.5355,0.5355,138.9145,119.9145,125,106,129.7232,129,1,316
0.5515,0.5515,138.293,119.293,129,110,129.7232,129,1,316
0.0285,0.0285,151.295,129.295,141,119,129.7232,140,1,316
0.9235,0.9235,132.691,115.691,119,102,129.7232,124,1,316
0.3065,0.3065,141.1355,122.1355,127,108,129.7232,132,1,316
0.596,0.596,137.7645,118.7645,125,106,129.7232,128,1,316
0.7595,0.7595,135.6515,117.6515,123,105,129.7232,127,1,316
0.9085,0.9085,132.298,115.298,117,100,129.7232,124,1,316
0.3025,0.3025,140.19,123.19,124,107,129.7232,132,1,316
0.4775,0.4775,139.184,121.184,126,108,129.7232,130,1,316
0.065,0.065,146.967,126.967,133,113,129.7232,137,1,316
0.252,0.252,142.254,123.254,130,111,129.7232,133,1,316
0.197,0.197,143.4045,124.4045,128,109,129.7232,134,1,316
0.4115,0.4115,139.633,123.633,123,107,129.7232,131,1,316
0.3655,0.3655,139.8635,121.8635,126,108,129.7232,131,1,316
0.413,0.413,139.611,122.611,124,107,129.7232,131,1,316
0.9775,0.9775,128.827,109.827,120,101,129.7232,120,1,316
0.1035,0.1035,146.111,126.111,130,110,129.7232,136,1,316
0.364,0.364,139.725,121.725,127,109,129.7232,131,1,316
0.9705,0.9705,130.0885,112.0885,118,100,129.7232,121,1,316
0.827,0.827,133.899,115.899,122,104,129.7232,125,1,316
0.75,0.75,135.923,115.923,125,105,129.7232,126,1,316
0.8365,0.8365,134.139,116.139,122,104,129.7232,125,1,316
0.1495,0.1495,145.293,125.293,132,112,129.7232,135,1,316
0.6975,0.6975,135.8375,117.8375,121,103,129.7232,127,1,316
0.7805,0.7805,135.1565,117.1565,124,106,129.7232,126,1,316
0.252,0.252,142.5395,123.5395,127,108,129.7232,133,1,316
0.0285,0.0285,148.7245,128.7245,137,117,129.7232,139,1,316
0.9395,0.9395,131.551,114.551,119,102,129.7232,123,1,316
0.289,0.289,140.096,123.096,124,107,129.7232,132,1,316
0.2025,0.2025,143.482,124.482,128,109,129.7232,134,1,316
0.7795,0.7795,135.63,115.63,127,107,129.7232,126,1,316
0.0845,0.0845,147.331,127.331,136,116,129.7232,137,1,316
0.661,0.661,136.386,119.386,124,107,129.7232,128,1,316
0.205,0.205,143.3165,124.3165,131,112,129.7232,134,1,316
0.9765,0.9765,129.5815,111.5815,118,100,129.7232,121,1,316
0.674,0.674,136.7155,118.7155,121,103,129.7232,128,1,316
0.4005,0.4005,140.34,121.34,128,109,129.7232,131,1,316
0.1985,0.1985,144.2275,124.2275,131,111,129.7232,134,1,316
0.9835,0.9835,129.079,111.079,117,99,129.7232,120,1,316
0.2425,0.2425,142.188,123.188,129,110,129.7232,133,1,316
0.3315,0.3315,142.3085,122.3085,133,113,129.7232,132,1,316
0.133,0.133,144.8745,124.8745,134,114,129.7232,135,1,316
0.667,0.667,138.59,117.59,129,108,129.7232,128,1,316
0.5795,0.5795,138.586,119.586,127,108,129.7232,129,1,316
0.435,0.435,139.7255,120.7255,128,109,129.7232,130,1,316
0.82,0.82,135.606,117.606,123,105,129.7232,126,1,316
0.7985,0.7985,135.4515,117.4515,121,103,129.7232,126,1,316
0.9115,0.9115,132.006,116.006,117,101,129.7232,124,1,316
0.725,0.725,136.285,117.285,123,104,129.7232,127,1,316
0.289,0.289,143.5665,123.5665,131,111,129.7232,133,1,316
0.519,0.519,137.7785,119.7785,124,106,129.7232,129,1,316
0.0605,0.0605,146.214,128.214,130,112,129.7232,137,1,316
0.126,0.126,143.8085,125.8085,130,112,129.7232,135,1,316
0.5665,0.5665,137.3565,120.3565,123,106,129.7232,129,1,316
0.6515,0.6515,137.4465,117.4465,128,108,129.7232,128,1,316
