"p","p_no_mc","upper","lower","upper_no_mc","lower_no_mc","truemu","obsD","l","size"
0.1305,0.1305,71.2125,60.2125,67,56,62.9467,66,1,1778
0.588,0.588,66.0125,58.0125,62,54,62.9467,62,1,1778
0.9105,0.9105,64.6435,55.6435,61,52,62.9467,60,1,1778
0.185,0.185,70.925,59.925,67,56,62.9467,66,1,1778
0.9885,0.9885,62.7885,53.7885,59,50,62.9467,58,1,1778
0.2095,0.2095,71.0755,59.0755,67,55,62.9467,65,1,1778
0.491,0.491,70.424,55.424,69,54,62.9467,63,1,1778
0.9055,0.9055,64.394,55.394,61,52,62.9467,60,1,1778
0.1385,0.1385,70.8425,60.8425,66,56,62.9467,66,1,1778
0.2325,0.2325,71.0805,59.0805,68,56,62.9467,65,1,1778
0.0705,0.0705,71.866,61.866,67,57,62.9467,67,1,1778
0.353,0.353,69.5115,58.5115,66,55,62.9467,64,1,1778
0.945,0.945,63.009,55.009,59,51,62.9467,59,1,1778
0.61,0.61,66.1865,57.1865,62,53,62.9467,62,1,1778
0.508,0.508,67.6065,57.6065,65,55,62.9467,63,1,1778
0.26,0.26,68.093,59.093,63,54,62.9467,64,1,1778
0.756,0.756,65.1395,56.1395,61,52,62.9467,61,1,1778
0.26,0.26,71.2725,58.2725,70,57,62.9467,65,1,1778
0.633,0.633,67.4255,56.4255,65,54,62.9467,62,1,1778
0.5565,0.5565,68.946,56.946,66,54,62.9467,63,1,1778
0.7205,0.7205,66.937,56.937,62,52,62.9467,62,1,1778
0.513,0.513,67.627,57.627,64,54,62.9467,63,1,1778
0.61,0.61,67.324,56.324,65,54,62.9467,62,1,1778
0.081,0.081,71.768,61.768,67,57,62.9467,67,1,1778
0.1005,0.1005,70.4735,60.4735,66,56,62.9467,66,1,1778
0.234,0.234,72.029,58.029,70,56,62.9467,65,1,1778
0.0645,0.0645,73.1405,61.1405,68,56,62.9467,67,1,1778
0.234,0.234,69.578,59.578,65,55,62.9467,65,1,1778
0.1515,0.1515,71.7425,60.7425,67,56,62.9467,66,1,1778
0.5505,0.5505,68.9385,56.9385,67,55,62.9467,63,1,1778
0.1915,0.1915,71.8185,59.8185,70,58,62.9467,66,1,1778
0.21,0.21,69.4945,59.4945,65,55,62.9467,65,1,1778
0.496,0.496,67.5345,58.5345,64,55,62.9467,63,1,1778
0.33,0.33,68.5195,59.5195,65,56,62.9467,64,1,1778
0.373,0.373,70.482,57.482,69,56,62.9467,64,1,1778
0.9525,0.9525,63.5305,54.5305,59,50,62.9467,59,1,1778
0.129,0.129,74.286,60.286,72,58,62.9467,67,1,1778
0.0965,0.0965,71.137,61.137,66,56,62.9467,66,1,1778
0.8845,0.8845,65.738,54.738,63,52,62.9467,60,1,1778
0.6255,0.6255,66.329,57.329,62,53,62.9467,62,1,1778
0.9815,0.9815,62.346,53.346,59,50,62.9467,58,1,1778
0.6405,0.6405,67.394,57.394,65,55,62.9467,62,1,1778
0.8335,0.8335,66.706,53.706,65,52,62.9467,60,1,1778
0.6055,0.6055,66.1195,58.1195,62,54,62.9467,62,1,1778
0.074,0.074,73.8135,61.8135,72,60,62.9467,68,1,1778
0.621,0.621,67.194,57.194,63,53,62.9467,62,1,1778
0.215,0.215,72.8605,59.8605,70,57,62.9467,66,1,1778
0.316,0.316,70.0905,58.0905,67,55,62.9467,64,1,1778
0.2745,0.2745,72.0715,58.0715,71,57,62.9467,65,1,1778
0.796,0.796,66.751,55.751,64,53,62.9467,61,1,1778
0.5175,0.5175,69.685,56.685,69,56,62.9467,63,1,1778
