"","true","gods","naive","chao","l","N","S","comsize","saddef"
"1",14.946866247754,14.9584640945173,13.4048257372654,15.3250773993808,-1,100,75,8103,1
"2",27.2637128695925,28.2478804014137,20.9466839141923,28.2012575254205,0,100,75,8103,1
"3",75,84.9255768204197,34,54.4364285714286,1,100,75,8103,1
"4",14.946866247754,16.4124688582366,16.750418760469,18.1901279707495,-1,200,75,8103,1
"5",27.2637128695925,31.4746314631598,26.7109476294581,31.781336183994,0,200,75,8103,1
"6",75,76.6434492458888,47,62.9752777777778,1,200,75,8103,1
"7",14.946866247754,14.2614093034444,13.1655939145699,13.7239902080783,-1,300,75,8103,1
"8",27.2637128695925,24.8090912409099,22.3121135732628,25.5124419941012,0,300,75,8103,1
"9",75,60.6816360085706,51,72.9765,1,300,75,8103,1
"10",14.946866247754,15.3042722774147,15.3393054362498,15.7931383719459,-1,500,75,8103,1
"11",27.2637128695925,28.8060493561864,26.7664263167689,28.9847900767815,0,500,75,8103,1
"12",75,80.9902911319846,56,77.08275,1,500,75,8103,1
"13",43.3647484546936,44.1339869281046,33.112582781457,49.0099009900989,-1,100,75,8103,2
"14",53.6627050382,55.3601068900257,40.4386372739517,64.568797095697,0,100,75,8103,2
"15",75,86.3994504657968,50,86.0855,1,100,75,8103,2
"16",43.3647484546936,44.246047997379,38.6100386100386,47.6076555023924,-1,200,75,8103,2
"17",53.6627050382,55.9153876167226,46.674923581718,55.3821334637555,0,200,75,8103,2
"18",75,96.1540893997987,59,62.7705263157895,1,200,75,8103,2
"19",43.3647484546936,43.666247530088,39.0964378801043,44.8051948051948,-1,300,75,8103,2
"20",53.6627050382,54.4521458720443,48.1764360728437,54.4666074199059,0,300,75,8103,2
"21",75,74.5228904873477,64,68.3070238095238,1,300,75,8103,2
"22",43.3647484546936,42.602523659306,38.8802488335925,42.0741989881957,-1,500,75,8103,2
"23",53.6627050382,52.6988720767232,48.951834269951,52.6741654407264,0,500,75,8103,2
"24",75,72.2897860564739,68,69.996,1,500,75,8103,2
"25",57.100152623958,60.4475941812756,36.4963503649635,56.8965517241378,-1,100,75,8103,3
"26",65.9394266848062,66.5851318884292,41.9986495668577,60.6315879147024,0,100,75,8103,3
"27",75,74.0110287058775,49,64.5925,1,100,75,8103,3
"28",57.100152623958,59.8824963972952,45.766590389016,59.0504451038576,-1,200,75,8103,3
"29",65.9394266848062,69.3390247379543,54.7389438152149,68.6469782320225,0,200,75,8103,3
"30",75,78.4801532514748,68,81.2666666666667,1,200,75,8103,3
"31",57.100152623958,55.8943229633717,43.5624394966118,50.7927519818799,-1,300,75,8103,3
"32",65.9394266848062,65.6255852119069,54.7799596533124,62.3934558070554,0,300,75,8103,3
"33",75,75.1161386583365,69,73.0365,1,300,75,8103,3
"34",57.100152623958,54.1188571123252,47.2947408248203,52.1312160468033,-1,500,75,8103,3
"35",65.9394266848062,63.3413733142858,59.3779410242077,64.2523710250095,0,500,75,8103,3
"36",75,73.3842300701996,75,76.1405714285714,1,500,75,8103,3
"37",16.174545170579,16.7892588525371,15.3374233128834,17.9347826086956,-1,100,75,8103,4
"38",31.5306907664597,29.9131993014578,21.9200216888616,31.085861285996,0,100,75,8103,4
"39",75,51.2774676591022,33,75.24,1,100,75,8103,4
"40",16.174545170579,14.7935151714317,12.8700128700129,13.6863823933975,-1,200,75,8103,4
