"qtile","truediv","chaoest","obsD","l","inds","reps"
9.45,150,183.333333333333,64.9350649350649,-1,100,500
61.75,150,145.588235294117,59.5238095238095,-1,100,500
9.6,150,183.333333333333,64.9350649350649,-1,100,500
76.55,150,137.5,58.1395348837209,-1,100,500
0,150,260.526315789473,72.463768115942,-1,100,500
7.8,150,176.785714285714,64.1025641025641,-1,100,500
10.8,150,190.384615384615,65.7894736842105,-1,100,500
34.85,150,159.677419354838,61.7283950617284,-1,100,500
20.9,150,170.689655172413,63.2911392405063,-1,100,500
50.3,150,150,60.2409638554217,-1,100,500
99.5,150,105.31914893617,51.5463917525773,-1,100,500
46.7,150,154.6875,60.9756097560976,-1,100,500
60.15,150,145.588235294117,59.5238095238095,-1,100,500
56.35,150,150,60.2409638554217,-1,100,500
33.5,150,159.677419354838,61.7283950617284,-1,100,500
0.45,150,247.499999999999,71.4285714285714,-1,100,500
28.55,150,165,62.5,-1,100,500
38.1,150,154.6875,60.9756097560976,-1,100,500
95.7,150,123.75,55.5555555555556,-1,100,500
38.35,150,154.6875,60.9756097560976,-1,100,500
11.4,150,176.785714285714,64.1025641025641,-1,100,500
0,150,215.217391304347,68.4931506849315,-1,100,500
78.2,150,137.5,58.1395348837209,-1,100,500
10.15,150,176.785714285714,64.1025641025641,-1,100,500
2.05,150,247.499999999999,71.4285714285714,-1,100,500
15.9,150,170.689655172413,63.2911392405063,-1,100,500
94.4,150,120.731707317073,54.9450549450549,-1,100,500
46.6,150,154.6875,60.9756097560976,-1,100,500
2,150,190.384615384615,65.7894736842105,-1,100,500
16.45,150,170.689655172413,63.2911392405063,-1,100,500
71.5,150,137.5,58.1395348837209,-1,100,500
82.35,150,126.923076923077,56.1797752808989,-1,100,500
96.5,150,120.731707317073,54.9450549450549,-1,100,500
47.15,150,154.6875,60.9756097560976,-1,100,500
42.6,150,154.6875,60.9756097560976,-1,100,500
1.05,150,198,66.6666666666667,-1,100,500
2.05,150,215.217391304347,68.4931506849315,-1,100,500
79.75,150,133.783783783783,57.4712643678161,-1,100,500
91.45,150,123.75,55.5555555555556,-1,100,500
40.1,150,159.677419354838,61.7283950617284,-1,100,500
91.7,150,126.923076923077,56.1797752808989,-1,100,500
20.4,150,170.689655172413,63.2911392405063,-1,100,500
44.25,150,154.6875,60.9756097560976,-1,100,500
0.35,150,198,66.6666666666667,-1,100,500
86.7,150,120.731707317073,54.9450549450549,-1,100,500
99.7,150,110,52.6315789473684,-1,100,500
97.4,150,115.116279069767,53.763440860215,-1,100,500
14.75,150,170.689655172413,63.2911392405063,-1,100,500
98.8,150,107.608695652174,52.0833333333333,-1,100,500
51.35,150,150,60.2409638554217,-1,100,500
12.3,150,176.785714285714,64.1025641025641,-1,100,500
14.65,150,183.333333333333,64.9350649350649,-1,100,500
96.35,150,107.608695652174,52.0833333333333,-1,100,500
46.95,150,159.677419354838,61.7283950617284,-1,100,500
55.4,150,150,60.2409638554217,-1,100,500
