"qtile","truediv","chaoest","obsD","l","inds","reps"
55.25,100,98.9999999999998,50,-1,100,500
85.45,100,83.8983050847456,45.8715596330275,-1,100,500
24.1,100,115.116279069767,53.763440860215,-1,100,500
56.3,100,98.9999999999998,50,-1,100,500
5.4,100,117.857142857143,54.3478260869565,-1,100,500
88.05,100,88.3928571428569,47.1698113207547,-1,100,500
18.6,100,115.116279069767,53.763440860215,-1,100,500
1.4,100,126.923076923077,56.1797752808989,-1,100,500
69.75,100,93.3962264150941,48.5436893203883,-1,100,500
23.3,100,110,52.6315789473684,-1,100,500
72.9,100,93.3962264150941,48.5436893203883,-1,100,500
41.05,100,105.31914893617,51.5463917525773,-1,100,500
66.8,100,95.1923076923075,49.0196078431373,-1,100,500
99.15,100,68.7499999999998,40.983606557377,-1,100,500
98.1,100,71.7391304347824,42.0168067226891,-1,100,500
60.05,100,97.0588235294115,49.5049504950495,-1,100,500
72.55,100,93.3962264150941,48.5436893203883,-1,100,500
7.85,100,123.75,55.5555555555556,-1,100,500
4.05,100,117.857142857143,54.3478260869565,-1,100,500
0,100,145.588235294117,59.5238095238095,-1,100,500
33.9,100,107.608695652174,52.0833333333333,-1,100,500
0,100,141.428571428571,58.8235294117647,-1,100,500
75.95,100,91.6666666666665,48.0769230769231,-1,100,500
0,100,141.428571428571,58.8235294117647,-1,100,500
44.8,100,105.31914893617,51.5463917525773,-1,100,500
0.65,100,130.263157894737,56.8181818181818,-1,100,500
19.85,100,112.5,53.1914893617021,-1,100,500
57.15,100,98.9999999999997,50,-1,100,500
88.95,100,86.8421052631577,46.7289719626168,-1,100,500
49.25,100,101.020408163265,50.5050505050505,-1,100,500
23.3,100,112.5,53.1914893617021,-1,100,500
97.9,100,72.7941176470587,42.3728813559322,-1,100,500
36.65,100,103.125,51.0204081632653,-1,100,500
88.05,100,83.8983050847456,45.8715596330275,-1,100,500
26.6,100,107.608695652174,52.0833333333333,-1,100,500
7.4,100,126.923076923077,56.1797752808989,-1,100,500
47.4,100,103.125,51.0204081632653,-1,100,500
81.65,100,91.6666666666664,48.0769230769231,-1,100,500
42.95,100,103.125,51.0204081632653,-1,100,500
24.1,100,110,52.6315789473684,-1,100,500
64.25,100,93.3962264150941,48.5436893203883,-1,100,500
40.2,100,103.125,51.0204081632653,-1,100,500
70.6,100,93.3962264150941,48.5436893203883,-1,100,500
75.85,100,89.9999999999998,47.6190476190476,-1,100,500
10.6,100,117.857142857143,54.3478260869565,-1,100,500
64.15,100,97.0588235294115,49.5049504950495,-1,100,500
96.55,100,73.8805970149252,42.7350427350427,-1,100,500
29.25,100,110,52.6315789473684,-1,100,500
56.1,100,98.9999999999998,50,-1,100,500
97.95,100,69.7183098591548,41.3223140495868,-1,100,500
0.25,100,133.783783783783,57.4712643678161,-1,100,500
71.2,100,93.3962264150941,48.5436893203883,-1,100,500
12.1,100,117.857142857143,54.3478260869565,-1,100,500
66.55,100,95.1923076923075,49.0196078431373,-1,100,500
93.6,100,77.3437499999998,43.859649122807,-1,100,500
75.25,100,91.6666666666665,48.0769230769231,-1,100,500
94.6,100,79.8387096774192,44.6428571428571,-1,100,500
5.45,100,120.731707317073,54.9450549450549,-1,100,500
0,100,165,62.5,-1,100,500
86.1,100,86.8421052631577,46.7289719626168,-1,100,500
4.3,100,126.923076923077,56.1797752808989,-1,100,500
48.65,100,101.020408163265,50.5050505050505,-1,100,500
22.9,100,112.5,53.1914893617021,-1,100,500
10.65,100,117.857142857143,54.3478260869565,-1,100,500
21.85,100,112.5,53.1914893617021,-1,100,500
87.1,100,86.8421052631577,46.7289719626168,-1,100,500
41.65,100,105.31914893617,51.5463917525773,-1,100,500
49.35,100,101.020408163265,50.5050505050505,-1,100,500
7.1,100,133.783783783783,57.4712643678161,-1,100,500
1.35,100,133.783783783783,57.4712643678161,-1,100,500
34.7,100,105.31914893617,51.5463917525773,-1,100,500
98.55,100,71.7391304347824,42.0168067226891,-1,100,500
0.05,100,145.588235294117,59.5238095238095,-1,100,500
74.25,100,89.9999999999998,47.6190476190476,-1,100,500
0.95,100,141.428571428571,58.8235294117647,-1,100,500
37.45,100,105.31914893617,51.5463917525773,-1,100,500
68.35,100,93.3962264150941,48.5436893203883,-1,100,500
0.5,100,130.263157894737,56.8181818181818,-1,100,500
0,100,150,60.2409638554217,-1,100,500
1.95,100,120.731707317073,54.9450549450549,-1,100,500
0.05,100,154.6875,60.9756097560976,-1,100,500
13.7,100,115.116279069767,53.763440860215,-1,100,500
23.95,100,115.116279069767,53.763440860215,-1,100,500
24.95,100,110,52.6315789473684,-1,100,500
94.05,100,77.3437499999998,43.859649122807,-1,100,500
77.5,100,89.9999999999998,47.6190476190476,-1,100,500
0.6,100,159.677419354838,61.7283950617284,-1,100,500
55.95,100,98.9999999999998,50,-1,100,500
10.2,100,115.116279069767,53.763440860215,-1,100,500
0.85,100,133.783783783783,57.4712643678161,-1,100,500
35.05,100,110,52.6315789473684,-1,100,500
22.9,100,107.608695652174,52.0833333333333,-1,100,500
75.7,100,91.6666666666665,48.0769230769231,-1,100,500
1.45,100,137.5,58.1395348837209,-1,100,500
0.1,100,141.428571428571,58.8235294117647,-1,100,500
22.7,100,115.116279069767,53.763440860215,-1,100,500
39.6,100,105.31914893617,51.5463917525773,-1,100,500
26.1,100,115.116279069767,53.763440860215,-1,100,500
9.65,100,137.5,58.1395348837209,-1,100,500
1.4,100,133.783783783783,57.4712643678161,-1,100,500
79.45,100,91.6666666666664,48.0769230769231,-1,100,500
98.55,100,78.5714285714284,44.2477876106195,-1,100,500
87.35,100,85.3448275862067,46.2962962962963,-1,100,500
99.2,100,66.8918918918917,40.3225806451613,-1,100,500
62.45,100,97.0588235294115,49.5049504950495,-1,100,500
55.55,100,98.9999999999998,50,-1,100,500
29,100,107.608695652174,52.0833333333333,-1,100,500
31.95,100,107.608695652174,52.0833333333333,-1,100,500
73.2,100,93.3962264150941,48.5436893203883,-1,100,500
82.2,100,91.6666666666664,48.0769230769231,-1,100,500
98.5,100,77.3437499999998,43.859649122807,-1,100,500
16.65,100,117.857142857143,54.3478260869565,-1,100,500
44.2,100,103.125,51.0204081632653,-1,100,500
23.2,100,110,52.6315789473684,-1,100,500
38,100,107.608695652174,52.0833333333333,-1,100,500
26.15,100,112.5,53.1914893617021,-1,100,500
84.9,100,83.8983050847455,45.8715596330275,-1,100,500
13.35,100,120.731707317073,54.9450549450549,-1,100,500
97.2,100,76.153846153846,43.4782608695652,-1,100,500
92.25,100,85.3448275862067,46.2962962962963,-1,100,500
56.9,100,98.9999999999998,50,-1,100,500
56.35,100,98.9999999999998,50,-1,100,500
8.9,100,120.731707317073,54.9450549450549,-1,100,500
82.4,100,89.9999999999998,47.6190476190476,-1,100,500
3.25,100,130.263157894737,56.8181818181818,-1,100,500
21.2,100,112.5,53.1914893617021,-1,100,500
11.2,100,117.857142857143,54.3478260869565,-1,100,500
6.05,100,130.263157894737,56.8181818181818,-1,100,500
0.4,100,133.783783783783,57.4712643678161,-1,100,500
64.7,100,97.0588235294115,49.5049504950495,-1,100,500
68.9,100,93.3962264150941,48.5436893203883,-1,100,500
0.45,100,133.783783783783,57.4712643678161,-1,100,500
99.4,100,63.4615384615383,39.0625,-1,100,500
19.6,100,112.5,53.1914893617021,-1,100,500
99.2,100,65.9999999999999,40,-1,100,500
89.65,100,86.8421052631577,46.7289719626168,-1,100,500
44.05,100,103.125,51.0204081632653,-1,100,500
83.5,100,89.9999999999998,47.6190476190476,-1,100,500
10.4,100,115.116279069767,53.763440860215,-1,100,500
67.95,100,95.1923076923074,49.0196078431373,-1,100,500
32.6,100,107.608695652174,52.0833333333333,-1,100,500
69,100,95.1923076923075,49.0196078431373,-1,100,500
15.15,100,115.116279069767,53.763440860215,-1,100,500
91.35,100,83.8983050847456,45.8715596330275,-1,100,500
20.7,100,115.116279069767,53.763440860215,-1,100,500
21.9,100,110,52.6315789473684,-1,100,500
64.5,100,97.0588235294115,49.5049504950495,-1,100,500
61,100,97.0588235294115,49.5049504950495,-1,100,500
98.95,100,76.153846153846,43.4782608695652,-1,100,500
85.05,100,86.8421052631577,46.7289719626168,-1,100,500
9.75,100,126.923076923077,56.1797752808989,-1,100,500
48.45,100,103.125,51.0204081632653,-1,100,500
99.5,100,64.2857142857141,39.3700787401575,-1,100,500
20.45,100,110,52.6315789473684,-1,100,500
7.05,100,126.923076923077,56.1797752808989,-1,100,500
77.75,100,91.6666666666664,48.0769230769231,-1,100,500
95.65,100,76.153846153846,43.4782608695652,-1,100,500
73.45,100,89.9999999999998,47.6190476190476,-1,100,500
97.7,100,76.153846153846,43.4782608695652,-1,100,500
18.35,100,117.857142857143,54.3478260869565,-1,100,500
90.25,100,79.8387096774192,44.6428571428571,-1,100,500
10.5,100,115.116279069767,53.763440860215,-1,100,500
64,100,97.0588235294115,49.5049504950495,-1,100,500
82.1,100,89.9999999999998,47.6190476190476,-1,100,500
3.85,100,130.263157894737,56.8181818181818,-1,100,500
65.45,100,97.0588235294115,49.5049504950495,-1,100,500
9.65,100,123.75,55.5555555555556,-1,100,500
98.3,100,78.5714285714284,44.2477876106195,-1,100,500
52.05,100,101.020408163265,50.5050505050505,-1,100,500
90.3,100,82.4999999999998,45.4545454545455,-1,100,500
65.4,100,95.1923076923074,49.0196078431373,-1,100,500
31.65,100,107.608695652174,52.0833333333333,-1,100,500
23.65,100,115.116279069767,53.763440860215,-1,100,500
79.65,100,88.3928571428569,47.1698113207547,-1,100,500
74,100,91.6666666666664,48.0769230769231,-1,100,500
10.8,100,117.857142857143,54.3478260869565,-1,100,500
0.1,100,141.428571428571,58.8235294117647,-1,100,500
0.25,100,150,60.2409638554217,-1,100,500
92.3,100,79.8387096774192,44.6428571428571,-1,100,500
55.5,100,98.9999999999997,50,-1,100,500
44.25,100,103.125,51.0204081632653,-1,100,500
0,100,145.588235294117,59.5238095238095,-1,100,500
92,100,82.4999999999998,45.4545454545455,-1,100,500
23.55,100,110,52.6315789473684,-1,100,500
0.45,100,130.263157894737,56.8181818181818,-1,100,500
56.3,100,98.9999999999998,50,-1,100,500
27.25,100,112.5,53.1914893617021,-1,100,500
64.25,100,95.1923076923075,49.0196078431373,-1,100,500
0.05,100,159.677419354838,61.7283950617284,-1,100,500
79.3,100,86.8421052631577,46.7289719626168,-1,100,500
53,100,101.020408163265,50.5050505050505,-1,100,500
4.8,100,123.75,55.5555555555556,-1,100,500
0,100,133.783783783783,57.4712643678161,-1,100,500
97.65,100,74.9999999999998,43.1034482758621,-1,100,500
89.45,100,85.3448275862067,46.2962962962963,-1,100,500
77.95,100,91.6666666666664,48.0769230769231,-1,100,500
51.5,100,101.020408163265,50.5050505050505,-1,100,500
41.55,100,105.31914893617,51.5463917525773,-1,100,500
98.1,100,74.9999999999998,43.1034482758621,-1,100,500
17.4,100,115.116279069767,53.763440860215,-1,100,500
20.1,100,117.857142857143,54.3478260869565,-1,100,500
47,100,103.125,51.0204081632653,-1,100,500
99.9,100,73.8805970149252,42.7350427350427,-1,100,500
21.2,100,112.5,53.1914893617021,-1,100,500
46.85,100,103.125,51.0204081632653,-1,100,500
72.4,100,93.3962264150941,48.5436893203883,-1,100,500
83.85,100,83.8983050847456,45.8715596330275,-1,100,500
97.8,100,77.3437499999998,43.859649122807,-1,100,500
3.3,100,123.75,55.5555555555556,-1,100,500
24.6,100,110,52.6315789473684,-1,100,500
71.15,100,93.3962264150941,48.5436893203883,-1,100,500
42.2,100,103.125,51.0204081632653,-1,100,500
15.35,100,115.116279069767,53.763440860215,-1,100,500
5.3,100,123.75,55.5555555555556,-1,100,500
99.4,100,66.8918918918917,40.3225806451613,-1,100,500
22.9,100,107.608695652174,52.0833333333333,-1,100,500
71,100,93.3962264150941,48.5436893203883,-1,100,500
