"p","p_no_mc","upper","lower","upper_no_mc","lower_no_mc","truemu","obsD","l","size"
0.2885,0.2885,116.6595,103.6595,114,101,108.35432,110,1,3162
0.9795,0.9795,108.275,99.275,105,96,108.35432,104,1,3162
0.1125,0.1125,117.335,107.335,113,103,108.35432,112,1,3162
0.5755,0.5755,114.0045,101.0045,111,98,108.35432,108,1,3162
0.416,0.416,115.751,102.751,113,100,108.35432,109,1,3162
0.384,0.384,118.243,102.243,117,101,108.35432,110,1,3162
0.6275,0.6275,112.4,101.4,109,98,108.35432,107,1,3162
0.165,0.165,118.936,104.936,116,102,108.35432,112,1,3162
0.518,0.518,113.743,101.743,111,99,108.35432,108,1,3162
0.7115,0.7115,113.2125,101.2125,111,99,108.35432,107,1,3162
0.531,0.531,113.8225,101.8225,111,99,108.35432,108,1,3162
0.3495,0.3495,114.461,103.461,111,100,108.35432,109,1,3162
0.7445,0.7445,112.2995,101.2995,111,100,108.35432,107,1,3162
0.7375,0.7375,112.457,100.457,110,98,108.35432,106,1,3162
0.111,0.111,117.6625,105.6625,114,102,108.35432,112,1,3162
0.227,0.227,114.606,104.606,109,99,108.35432,110,1,3162
0.7345,0.7345,111.505,99.505,108,96,108.35432,106,1,3162
0.431,0.431,114.995,101.995,111,98,108.35432,109,1,3162
0.043,0.043,117.8645,107.8645,112,102,108.35432,113,1,3162
0.237,0.237,116.3385,105.3385,113,102,108.35432,111,1,3162
0.891,0.891,110.1245,102.1245,106,98,108.35432,106,1,3162
0.151,0.151,117.2895,106.2895,112,101,108.35432,112,1,3162
0.4145,0.4145,114.8845,102.8845,111,99,108.35432,109,1,3162
0.2865,0.2865,115.791,103.791,111,99,108.35432,110,1,3162
0.6605,0.6605,112.711,101.711,108,97,108.35432,107,1,3162
0.9975,0.9975,106.939,96.939,104,94,108.35432,102,1,3162
0.678,0.678,114.1375,100.1375,112,98,108.35432,107,1,3162
0.0095,0.0095,121.4115,108.4115,116,103,108.35432,115,1,3162
0.6435,0.6435,112.689,100.689,109,97,108.35432,107,1,3162
0.5245,0.5245,113.686,102.686,110,99,108.35432,108,1,3162
0.5505,0.5505,113.9845,101.9845,111,99,108.35432,108,1,3162
0.2655,0.2655,114.035,105.035,110,101,108.35432,110,1,3162
0.272,0.272,116.5835,103.5835,114,101,108.35432,110,1,3162
