"","true","gods","naive","chao","l","N","S","comsize","saddef"
"1",21.121336057355,22.4466051691183,18.5185185185185,22.4999999999999,-1,100,75,8103,1
"2",33.2673609180144,37.3836039977921,26.9035118269801,37.6740894387727,0,100,75,8103,1
"3",75,79.0373672869792,39,61.336875,1,100,75,8103,1
"4",21.121336057355,22.2350277834945,22.0507166482911,24.6592317224287,-1,200,75,8103,1
"5",33.2673609180144,34.7932802391786,30.4003135358979,37.0176526801492,0,200,75,8103,1
"6",75,71.9221204512645,48,73.6567857142857,1,200,75,8103,1
"7",21.121336057355,20.9032357923521,19.0114068441065,20.2300405953992,-1,300,75,8103,1
"8",33.2673609180144,33.1135397536613,28.9700258021862,33.3305645310056,0,300,75,8103,1
"9",75,77.4879319953683,55,77.1481481481482,1,300,75,8103,1
"10",21.121336057355,22.2575647702551,22.1199787648204,23.0975745232365,-1,500,75,8103,1
"11",33.2673609180144,33.9095198596001,31.3899863552731,34.1793402211343,0,500,75,8103,1
"12",75,66.7592512040524,56,84.06875,1,500,75,8103,1
"13",40.7481591259875,39.5557725164755,28.2485875706215,38.9763779527558,-1,100,75,8103,2
"14",52.1512023037745,52.2739515125753,34.855274038651,46.6403903717607,0,100,75,8103,2
"15",75,89.1258324309536,43,51.448,1,100,75,8103,2
"16",40.7481591259875,41.6403299159793,36.101083032491,43.8325991189428,-1,200,75,8103,2
"17",52.1512023037745,53.1288293501716,44.9105963452195,54.1844744981088,0,200,75,8103,2
"18",75,72.3492536462928,58,68.1761363636364,1,200,75,8103,2
"19",40.7481591259875,41.4687819856704,37.159372419488,42.2714420358152,-1,300,75,8103,2
"20",52.1512023037745,52.1056582923781,45.9514060224584,51.8408500015975,0,300,75,8103,2
"21",75,75.8058711801089,62,67.0248611111111,1,300,75,8103,2
"22",40.7481591259875,39.9926953981008,36.6784037558685,39.5028499050033,-1,500,75,8103,2
"23",52.1512023037745,51.5551215365908,48.1146649889778,51.959209670103,0,500,75,8103,2
"24",75,71.793626851456,66,72.7365,1,500,75,8103,2
