"p","p_no_mc","upper","lower","upper_no_mc","lower_no_mc","truemu","obsD","l","size"
0.4885,0.4885,155.48,138.48,146,129,147.32964,147,1,562
0.3005,0.3005,158.2135,141.2135,147,130,147.32964,150,1,562
0.0685,0.0685,161.9315,145.9315,148,132,147.32964,154,1,562
0.775,0.775,152.666,135.666,143,126,147.32964,144,1,562
0.3915,0.3915,155.4715,139.4715,144,128,147.32964,148,1,562
0.4935,0.4935,157.319,138.319,149,130,147.32964,148,1,562
0.4495,0.4495,155.0545,140.0545,143,128,147.32964,148,1,562
0.1905,0.1905,160.387,141.387,150,131,147.32964,151,1,562
0.242,0.242,159.281,142.281,148,131,147.32964,151,1,562
0.167,0.167,159.389,142.389,148,131,147.32964,151,1,562
0.952,0.952,148.6755,133.6755,136,121,147.32964,141,1,562
0.1445,0.1445,159.956,143.956,149,133,147.32964,152,1,562
0.6235,0.6235,153.9005,136.9005,146,129,147.32964,146,1,562
0.715,0.715,154.161,136.161,144,126,147.32964,145,1,562
0.1225,0.1225,160.375,143.375,151,134,147.32964,152,1,562
0.549,0.549,155.0695,138.0695,145,128,147.32964,147,1,562
0.57,0.57,154.1865,139.1865,140,125,147.32964,147,1,562
0.1335,0.1335,160.556,143.556,147,130,147.32964,152,1,562
0.692,0.692,154.018,135.018,148,129,147.32964,145,1,562
0.9885,0.9885,145.78,131.78,137,123,147.32964,139,1,562
0.2365,0.2365,160.203,142.203,152,134,147.32964,151,1,562
0.849,0.849,151.5875,134.5875,142,125,147.32964,143,1,562
0.5575,0.5575,156.1575,137.1575,148,129,147.32964,147,1,562
0.026,0.026,164.9575,146.9575,153,135,147.32964,156,1,562
0.9265,0.9265,149.081,134.081,137,122,147.32964,142,1,562
0.405,0.405,155.5305,140.5305,142,127,147.32964,148,1,562
0.9265,0.9265,149.401,133.401,140,124,147.32964,141,1,562
0.438,0.438,157.716,138.716,147,128,147.32964,148,1,562
0.255,0.255,158.415,141.415,150,133,147.32964,150,1,562
0.112,0.112,164.1405,143.1405,155,134,147.32964,154,1,562
0.4025,0.4025,155.531,139.531,145,129,147.32964,148,1,562
0.892,0.892,150.8375,133.8375,141,124,147.32964,142,1,562
0.8725,0.8725,150.3365,134.3365,141,125,147.32964,142,1,562
0.668,0.668,153.235,138.235,139,124,147.32964,146,1,562
0.2215,0.2215,159.233,142.233,145,128,147.32964,151,1,562
0.4,0.4,155.5365,139.5365,143,127,147.32964,148,1,562
0.778,0.778,151.56,135.56,141,125,147.32964,144,1,562
0.6395,0.6395,154.115,137.115,142,125,147.32964,146,1,562
0.1575,0.1575,160.8985,143.8985,150,133,147.32964,152,1,562
0.399,0.399,155.4275,140.4275,144,129,147.32964,148,1,562
0.006,0.006,168.1085,150.1085,154,136,147.32964,159,1,562
0.857,0.857,150.7385,135.7385,141,126,147.32964,143,1,562
0.6305,0.6305,156.089,137.089,148,129,147.32964,146,1,562
0.867,0.867,150.9715,134.9715,142,126,147.32964,143,1,562
0.2295,0.2295,160.743,141.743,152,133,147.32964,151,1,562
0.9705,0.9705,147.785,130.785,140,123,147.32964,139,1,562
0.7545,0.7545,151.465,136.465,142,127,147.32964,144,1,562
0.981,0.981,147.3225,132.3225,137,122,147.32964,140,1,562
0.784,0.784,151.508,135.508,141,125,147.32964,144,1,562
0.6525,0.6525,153.9285,137.9285,145,129,147.32964,146,1,562
0.8195,0.8195,150.711,137.711,138,125,147.32964,144,1,562
0.675,0.675,153.3235,138.3235,142,127,147.32964,146,1,562
0.5835,0.5835,154.4995,137.4995,144,127,147.32964,146,1,562
0.1105,0.1105,158.82,143.82,146,131,147.32964,152,1,562
0.0935,0.0935,161.45,143.45,147,129,147.32964,153,1,562
0.6625,0.6625,154.6815,134.6815,146,126,147.32964,145,1,562
0.5135,0.5135,154.5375,139.5375,140,125,147.32964,147,1,562
0.657,0.657,154.3645,136.3645,146,128,147.32964,145,1,562
0.046,0.046,163.1905,146.1905,150,133,147.32964,155,1,562
0.134,0.134,161.5155,143.5155,151,133,147.32964,152,1,562
0.569,0.569,155.411,136.411,147,128,147.32964,146,1,562
0.5425,0.5425,155.0335,138.0335,143,126,147.32964,147,1,562
0.1425,0.1425,161.475,142.475,152,133,147.32964,152,1,562
0.7995,0.7995,151.969,135.969,141,125,147.32964,144,1,562
0.2165,0.2165,159.8685,141.8685,151,133,147.32964,151,1,562
0.924,0.924,149.2635,134.2635,139,124,147.32964,142,1,562
0.3465,0.3465,157.6735,139.6735,149,131,147.32964,149,1,562
