"p","p_no_mc","upper","lower","upper_no_mc","lower_no_mc","truemu","obsD","l","size"
0.2095,0.2095,203.4865,193.4865,200,190,196.80458,199,1,1778
0.5365,0.5365,201.6825,192.6825,199,190,196.80458,197,1,1778
0.349,0.349,201.6965,193.6965,199,191,196.80458,198,1,1778
0.227,0.227,201.956,193.956,198,190,196.80458,198,1,1778
0.6445,0.6445,200.352,191.352,196,187,196.80458,196,1,1778
0.739,0.739,198.9155,190.9155,195,187,196.80458,195,1,1778
0.622,0.622,200.2085,191.2085,197,188,196.80458,196,1,1778
0.875,0.875,198.558,191.558,196,189,196.80458,195,1,1778
0.2405,0.2405,202.8205,193.8205,198,189,196.80458,198,1,1778
0.3405,0.3405,201.7275,193.7275,198,190,196.80458,198,1,1778
0.819,0.819,198.309,191.309,195,188,196.80458,195,1,1778
0.6765,0.6765,199.4075,192.4075,196,189,196.80458,196,1,1778
0.838,0.838,198.198,191.198,196,189,196.80458,195,1,1778
0.87,0.87,198.701,190.701,195,187,196.80458,195,1,1778
0.935,0.935,197.319,190.319,196,189,196.80458,194,1,1778
0.6545,0.6545,199.401,191.401,196,188,196.80458,196,1,1778
0.431,0.431,201.2505,192.2505,198,189,196.80458,197,1,1778
0.21,0.21,202.768,194.768,198,190,196.80458,199,1,1778
0.169,0.169,203.922,193.922,200,190,196.80458,199,1,1778
0.8735,0.8735,198.7575,190.7575,195,187,196.80458,195,1,1778
0.688,0.688,199.6985,191.6985,197,189,196.80458,196,1,1778
0.479,0.479,200.485,193.485,197,190,196.80458,197,1,1778
0.947,0.947,197.3045,190.3045,194,187,196.80458,194,1,1778
0.4855,0.4855,200.4795,192.4795,196,188,196.80458,197,1,1778
0.361,0.361,202.7495,193.7495,199,190,196.80458,198,1,1778
0.7415,0.7415,198.828,190.828,195,187,196.80458,195,1,1778
0.6845,0.6845,200.6435,191.6435,196,187,196.80458,196,1,1778
0.7155,0.7155,199.722,191.722,197,189,196.80458,196,1,1778
0.971,0.971,197.65,189.65,195,187,196.80458,194,1,1778
0.3665,0.3665,202.726,192.726,198,188,196.80458,198,1,1778
0.416,0.416,201.0785,192.0785,196,187,196.80458,197,1,1778
0.592,0.592,201.163,191.163,199,189,196.80458,196,1,1778
0.256,0.256,202.116,194.116,198,190,196.80458,198,1,1778
0.636,0.636,200.325,191.325,197,188,196.80458,196,1,1778
0.419,0.419,200.2,193.2,196,189,196.80458,197,1,1778
0.1745,0.1745,203.371,194.371,200,191,196.80458,199,1,1778
0.1395,0.1395,203.2545,194.2545,199,190,196.80458,199,1,1778
0.819,0.819,199.5355,190.5355,197,188,196.80458,195,1,1778
0.8475,0.8475,198.3375,191.3375,195,188,196.80458,195,1,1778
0.8045,0.8045,198.1915,191.1915,195,188,196.80458,195,1,1778
0.23,0.23,202.0675,194.0675,198,190,196.80458,198,1,1778
0.32,0.32,202.462,193.462,199,190,196.80458,198,1,1778
0.3515,0.3515,200.8585,192.8585,197,189,196.80458,197,1,1778
0.8335,0.8335,198.2325,191.2325,195,188,196.80458,195,1,1778
0.624,0.624,199.2635,192.2635,195,188,196.80458,196,1,1778
0.6395,0.6395,200.4705,190.4705,197,187,196.80458,196,1,1778
0.3125,0.3125,203.178,193.178,199,189,196.80458,198,1,1778
0.295,0.295,202.996,191.996,200,189,196.80458,198,1,1778
0.635,0.635,199.1705,192.1705,196,189,196.80458,196,1,1778
0.2805,0.2805,202.2565,193.2565,199,190,196.80458,198,1,1778
0.945,0.945,197.721,189.721,194,186,196.80458,194,1,1778
0.7635,0.7635,197.938,190.938,194,187,196.80458,195,1,1778
0.4475,0.4475,200.328,193.328,197,190,196.80458,197,1,1778
0.5305,0.5305,199.819,191.819,195,187,196.80458,196,1,1778
0.9585,0.9585,197.669,189.669,195,187,196.80458,194,1,1778
0.2365,0.2365,202.015,194.015,200,192,196.80458,198,1,1778
0.6165,0.6165,200.2085,192.2085,197,189,196.80458,196,1,1778
0.648,0.648,199.3325,191.3325,195,187,196.80458,196,1,1778
0.296,0.296,202.3125,193.3125,199,190,196.80458,198,1,1778
0.3015,0.3015,203.208,193.208,200,190,196.80458,198,1,1778
0.192,0.192,203.5625,194.5625,199,190,196.80458,199,1,1778
0.643,0.643,200.308,192.308,198,190,196.80458,196,1,1778
0.7705,0.7705,197.9695,190.9695,195,188,196.80458,195,1,1778
0.1705,0.1705,204.068,194.068,200,190,196.80458,199,1,1778
0.808,0.808,198.3225,190.3225,195,187,196.80458,195,1,1778
0.384,0.384,200.9435,192.9435,197,189,196.80458,197,1,1778
0.256,0.256,202.2,193.2,198,189,196.80458,198,1,1778
0.678,0.678,199.5055,191.5055,196,188,196.80458,196,1,1778
0.204,0.204,201.895,193.895,198,190,196.80458,198,1,1778
0.344,0.344,201.721,192.721,198,189,196.80458,198,1,1778
0.84,0.84,198.653,190.653,194,186,196.80458,195,1,1778
0.8785,0.8785,198.677,191.677,195,188,196.80458,195,1,1778
0.3535,0.3535,202.663,193.663,200,191,196.80458,198,1,1778
0.362,0.362,200.8445,192.8445,198,190,196.80458,197,1,1778
0.7465,0.7465,198.911,190.911,196,188,196.80458,195,1,1778
0.2935,0.2935,202.3935,193.3935,198,189,196.80458,198,1,1778
0.26,0.26,202.952,192.952,199,189,196.80458,198,1,1778
0.815,0.815,198.0745,191.0745,195,188,196.80458,195,1,1778
0.825,0.825,199.8015,189.8015,198,188,196.80458,195,1,1778
0.06,0.06,204.1065,196.1065,200,192,196.80458,200,1,1778
