"p","p_no_mc","upper","lower","upper_no_mc","lower_no_mc","truemu","obsD","l","size"
0.8255,0.8255,70.767,57.767,64,51,66.77614,64,1,100
0.8085,0.8085,71.665,56.665,67,52,66.77614,64,1,100
0.7565,0.7565,71.114,57.114,67,53,66.77614,64,1,100
0.3785,0.3785,75.4595,60.4595,69,54,66.77614,68,1,100
0.551,0.551,72.961,58.961,65,51,66.77614,66,1,100
0.6935,0.6935,72.435,57.435,68,53,66.77614,65,1,100
0.2215,0.2215,75.8655,62.8655,67,54,66.77614,69,1,100
0.8075,0.8075,70.7185,56.7185,64,50,66.77614,64,1,100
0.909,0.909,68.725,56.725,60,48,66.77614,63,1,100
0.281,0.281,75.459,62.459,67,54,66.77614,69,1,100
0.697,0.697,71.3825,58.3825,64,51,66.77614,65,1,100
0.448,0.448,74.9555,58.9555,71,55,66.77614,67,1,100
0.636,0.636,72.884,56.884,69,53,66.77614,65,1,100
0.787,0.787,71.645,56.645,67,52,66.77614,64,1,100
0.174,0.174,77.186,63.186,69,55,66.77614,70,1,100
0.9425,0.9425,68.6545,55.6545,60,47,66.77614,62,1,100
0.8845,0.8845,68.813,54.813,63,49,66.77614,62,1,100
0.5175,0.5175,72.6825,60.6825,62,50,66.77614,67,1,100
0.3945,0.3945,75.5515,60.5515,70,55,66.77614,68,1,100
0.1775,0.1775,78.7275,62.7275,75,59,66.77614,71,1,100
0.5975,0.5975,73.6625,58.6625,69,54,66.77614,66,1,100
0.926,0.926,68.4235,55.4235,61,48,66.77614,62,1,100
0.202,0.202,77.386,62.386,71,56,66.77614,70,1,100
0.5945,0.5945,73.4455,58.4455,68,53,66.77614,66,1,100
0.345,0.345,75.1205,61.1205,68,54,66.77614,68,1,100
0.0465,0.0465,79.7485,65.7485,71,57,66.77614,73,1,100
0.6015,0.6015,73.4125,59.4125,66,52,66.77614,66,1,100
0.694,0.694,72.356,57.356,66,51,66.77614,65,1,100
0.432,0.432,75.6585,60.6585,73,58,66.77614,68,1,100
0.234,0.234,75.8755,61.8755,69,55,66.77614,69,1,100
0.972,0.972,67.0765,51.0765,64,48,66.77614,59,1,100
0.711,0.711,72.5175,57.5175,67,52,66.77614,65,1,100
0.0505,0.0505,78.79,64.79,70,56,66.77614,72,1,100
0.546,0.546,72.8455,58.8455,67,53,66.77614,66,1,100
0.379,0.379,75.2695,60.2695,69,54,66.77614,68,1,100
0.393,0.393,74.5995,60.5995,66,52,66.77614,68,1,100
0.6985,0.6985,72.314,58.314,65,51,66.77614,65,1,100
0.69,0.69,73.505,56.505,71,54,66.77614,65,1,100
0.444,0.444,73.9685,59.9685,66,52,66.77614,67,1,100
0.534,0.534,73.737,59.737,68,54,66.77614,67,1,100
0.8595,0.8595,70.707,54.707,67,51,66.77614,63,1,100
0.6955,0.6955,72.399,57.399,67,52,66.77614,65,1,100
0.6635,0.6635,72.1225,58.1225,68,54,66.77614,65,1,100
0.0245,0.0245,80.583,67.583,73,60,66.77614,74,1,100
0.4005,0.4005,74.4785,61.4785,65,52,66.77614,68,1,100
0.818,0.818,70.1655,55.1655,66,51,66.77614,63,1,100
0.6775,0.6775,71.0675,59.0675,61,49,66.77614,65,1,100
0.2265,0.2265,75.856,61.856,69,55,66.77614,69,1,100
0.165,0.165,77.0155,62.0155,70,55,66.77614,70,1,100
0.427,0.427,74.831,59.831,68,53,66.77614,67,1,100
0.2275,0.2275,75.8425,61.8425,69,55,66.77614,69,1,100
0.876,0.876,69.6145,56.6145,62,49,66.77614,63,1,100
0.8615,0.8615,70.6305,55.6305,65,50,66.77614,63,1,100
0.949,0.949,67.924,53.924,62,48,66.77614,61,1,100
0.589,0.589,72.2945,59.2945,62,49,66.77614,66,1,100
0.7075,0.7075,72.6485,57.6485,69,54,66.77614,65,1,100
0.986,0.986,66.379,53.379,59,46,66.77614,60,1,100
0.81,0.81,70.4225,57.4225,61,48,66.77614,64,1,100
0.9595,0.9595,67.568,54.568,61,48,66.77614,61,1,100
0.3905,0.3905,75.515,61.515,67,53,66.77614,68,1,100
0.039,0.039,80.091,66.091,74,60,66.77614,73,1,100
0.7115,0.7115,72.7755,56.7755,69,53,66.77614,65,1,100
0.0605,0.0605,80.611,65.611,75,60,66.77614,73,1,100
0.9925,0.9925,65.3,54.3,56,45,66.77614,60,1,100
0.2075,0.2075,76.628,62.628,68,54,66.77614,70,1,100
0.841,0.841,71.206,56.206,66,51,66.77614,63,1,100
0.5415,0.5415,72.8895,58.8895,68,54,66.77614,66,1,100
0.2205,0.2205,78.553,62.553,74,58,66.77614,70,1,100
0.258,0.258,76.051,62.051,70,56,66.77614,69,1,100
0.2765,0.2765,76.4035,61.4035,69,54,66.77614,69,1,100
0.6725,0.6725,70.999,57.999,62,49,66.77614,65,1,100
0.162,0.162,76.2955,63.2955,67,54,66.77614,70,1,100
0.148,0.148,76.8495,62.8495,67,53,66.77614,70,1,100
0.6215,0.6215,73.7245,58.7245,69,54,66.77614,66,1,100
0.413,0.413,74.6525,61.6525,66,53,66.77614,68,1,100
0.919,0.919,68.7055,54.7055,64,50,66.77614,62,1,100
0.078,0.078,79.1545,65.1545,72,58,66.77614,72,1,100
0.5645,0.5645,74.299,58.299,70,54,66.77614,66,1,100
0.872,0.872,69.699,55.699,64,50,66.77614,63,1,100
0.2805,0.2805,76.32,61.32,70,55,66.77614,69,1,100
0.159,0.159,78.69,63.69,73,58,66.77614,71,1,100
