"qtile","truediv","chaoest","obsD","l","inds","reps"
90.05,26.8519167514429,20.886075949367,17.4216027874564,-1,100,500
45.1,26.8519167514429,27.8089887640449,21.9298245614035,-1,100,500
2.45,26.8519167514429,35.1063829787233,26.1780104712042,-1,100,500
33.4,26.8519167514429,29.4642857142857,22.9357798165138,-1,100,500
40.2,26.8519167514429,28.6127167630057,22.4215246636771,-1,100,500
75.3,26.8519167514429,24.1463414634146,19.6078431372549,-1,100,500
28.7,26.8519167514429,29.4642857142856,22.9357798165138,-1,100,500
91.35,26.8519167514429,20.0404858299595,16.8350168350168,-1,100,500
88.6,26.8519167514429,21.9999999999999,18.1818181818182,-1,100,500
51.85,26.8519167514429,27.1978021978021,21.551724137931,-1,100,500
97.45,26.8519167514429,18.9655172413793,16.0771704180064,-1,100,500
34.2,26.8519167514429,29.1176470588234,22.7272727272727,-1,100,500
94.9,26.8519167514429,20.204081632653,16.9491525423729,-1,100,500
78.85,26.8519167514429,23.1308411214953,18.9393939393939,-1,100,500
63.55,26.8519167514429,25.5154639175257,20.4918032786885,-1,100,500
87.95,26.8519167514429,21.806167400881,18.0505415162455,-1,100,500
67.1,26.8519167514429,25.2551020408163,20.3252032520325,-1,100,500
91.45,26.8519167514429,20.8860759493671,17.4216027874564,-1,100,500
8.9,26.8519167514429,32.9999999999999,25,-1,100,500
1.6,26.8519167514429,36.9402985074626,27.1739130434783,-1,100,500
0.75,26.8519167514429,38.3720930232557,27.9329608938547,-1,100,500
34.35,26.8519167514429,29.4642857142856,22.9357798165138,-1,100,500
18.7,26.8519167514429,31.3291139240506,24.0384615384615,-1,100,500
14.65,26.8519167514429,32.142857142857,24.5098039215686,-1,100,500
67.1,26.8519167514429,25.1269035532994,20.2429149797571,-1,100,500
55.3,26.8519167514429,26.6129032258064,21.1864406779661,-1,100,500
16.15,26.8519167514429,31.132075471698,23.9234449760766,-1,100,500
93.6,26.8519167514429,20.2868852459016,17.0068027210884,-1,100,500
61.9,26.8519167514429,25.7812499999999,20.6611570247934,-1,100,500
0.6,26.8519167514429,40.5737704918032,29.0697674418605,-1,100,500
9.15,26.8519167514429,33.904109589041,25.5102040816327,-1,100,500
7.1,26.8519167514429,34.6153846153845,25.9067357512953,-1,100,500
96.45,26.8519167514429,19.5652173913043,16.5016501650165,-1,100,500
78.45,26.8519167514429,23.7980769230769,19.3798449612403,-1,100,500
0.5,26.8519167514429,38.9763779527558,28.2485875706215,-1,100,500
98,26.8519167514429,17.4295774647887,14.9700598802395,-1,100,500
73.2,26.8519167514429,24.3842364532019,19.7628458498024,-1,100,500
14.3,26.8519167514429,32.1428571428571,24.5098039215686,-1,100,500
36.75,26.8519167514429,28.7790697674418,22.5225225225225,-1,100,500
76.25,26.8519167514429,24.1463414634146,19.6078431372549,-1,100,500
59.9,26.8519167514429,26.3297872340425,21.0084033613445,-1,100,500
9.55,26.8519167514429,32.7814569536423,24.8756218905473,-1,100,500
88.7,26.8519167514429,22,18.1818181818182,-1,100,500
73.7,26.8519167514429,24.2647058823529,19.6850393700787,-1,100,500
6.9,26.8519167514429,35.8695652173912,26.5957446808511,-1,100,500
68,26.8519167514429,24.9999999999999,20.1612903225806,-1,100,500
82.3,26.8519167514429,23.2394366197183,19.0114068441065,-1,100,500
99.95,26.8519167514429,11.8705035971223,10.7066381156317,-1,100,500
1.4,26.8519167514429,38.3720930232557,27.9329608938547,-1,100,500
23,26.8519167514429,30.1829268292682,23.3644859813084,-1,100,500
