"p","p_no_mc","upper","lower","upper_no_mc","lower_no_mc","truemu","obsD","l","size"
0.4425,0.4425,43.272,36.272,40,33,39.9401,40,1,316
0.3655,0.3655,45.63,35.63,44,34,39.9401,41,1,316
0.4615,0.4615,45.22,35.22,44,34,39.9401,40,1,316
0.6705,0.6705,44.6215,33.6215,44,33,39.9401,39,1,316
0.593,0.593,43.9905,33.9905,42,32,39.9401,39,1,316
0.1555,0.1555,46.2015,37.2015,44,35,39.9401,42,1,316
0.324,0.324,44.5565,36.5565,41,33,39.9401,41,1,316
0.8625,0.8625,41.428,34.428,39,32,39.9401,38,1,316
0.148,0.148,46.0885,38.0885,43,35,39.9401,42,1,316
0.3495,0.3495,46.4455,35.4455,44,33,39.9401,41,1,316
0.4285,0.4285,45.0625,35.0625,44,34,39.9401,40,1,316
1,1,36.8605,30.8605,35,29,39.9401,34,1,316
0.9535,0.9535,40.2645,31.2645,40,31,39.9401,36,1,316
0.475,0.475,44.393,35.393,42,33,39.9401,40,1,316
0.3805,0.3805,46.5795,35.5795,46,35,39.9401,41,1,316
0.829,0.829,42.889,32.889,41,31,39.9401,38,1,316
0.2535,0.2535,48.405,36.405,48,36,39.9401,42,1,316
0.294,0.294,47.792,36.792,48,37,39.9401,42,1,316
0.342,0.342,44.7365,36.7365,42,34,39.9401,41,1,316
0.7785,0.7785,43.7155,31.7155,43,31,39.9401,38,1,316
0.1915,0.1915,47.028,36.028,45,34,39.9401,42,1,316
0.4105,0.4105,44.055,36.055,42,34,39.9401,40,1,316
0.5715,0.5715,43.87,35.87,41,33,39.9401,40,1,316
0.236,0.236,46.5805,36.5805,45,35,39.9401,42,1,316
0.3725,0.3725,45.68,35.68,44,34,39.9401,41,1,316
0.649,0.649,43.3435,34.3435,41,32,39.9401,39,1,316
0.711,0.711,45.1525,32.1525,46,33,39.9401,38,1,316
0.847,0.847,41.8435,33.8435,41,33,39.9401,38,1,316
0.851,0.851,41.7435,33.7435,40,32,39.9401,38,1,316
0.997,0.997,38.9235,30.9235,37,29,39.9401,35,1,316
0.159,0.159,46.3485,37.3485,43,34,39.9401,42,1,316
0.9165,0.9165,40.859,34.859,39,33,39.9401,38,1,316
0.295,0.295,46.159,36.159,45,35,39.9401,41,1,316
0.979,0.979,39.4495,30.4495,39,30,39.9401,35,1,316
0.229,0.229,46.816,37.816,44,35,39.9401,42,1,316
0.0595,0.0595,48.8205,38.8205,45,35,39.9401,44,1,316
0.2235,0.2235,46.593,36.593,45,35,39.9401,42,1,316
0.6985,0.6985,43.734,34.734,42,33,39.9401,39,1,316
0.673,0.673,44.6205,33.6205,44,33,39.9401,39,1,316
0.49,0.49,43.507,36.507,41,34,39.9401,40,1,316
0.0175,0.0175,50.194,40.194,47,37,39.9401,45,1,316
0.3885,0.3885,46.731,35.731,46,35,39.9401,41,1,316
0.75,0.75,43.471,32.471,43,32,39.9401,38,1,316
0.293,0.293,46.068,36.068,45,35,39.9401,41,1,316
0.7195,0.7195,42.6415,35.6415,40,33,39.9401,39,1,316
0.9955,0.9955,39.925,31.925,38,30,39.9401,36,1,316
0.5065,0.5065,46.472,34.472,46,34,39.9401,40,1,316
0.8545,0.8545,41.6475,33.6475,39,31,39.9401,38,1,316
0.4425,0.4425,44.2555,36.2555,41,33,39.9401,40,1,316
0.388,0.388,45.9075,35.9075,44,34,39.9401,41,1,316
0.5445,0.5445,43.732,35.732,42,34,39.9401,40,1,316
0.892,0.892,41.0835,31.0835,40,30,39.9401,36,1,316
0.9935,0.9935,39.8565,33.8565,38,32,39.9401,37,1,316
0.1125,0.1125,49.062,37.062,47,35,39.9401,43,1,316
0.697,0.697,43.789,33.789,42,32,39.9401,39,1,316
0.713,0.713,42.7835,34.7835,41,33,39.9401,39,1,316
0.4155,0.4155,44.0555,35.0555,43,34,39.9401,40,1,316
0.5265,0.5265,44.68,35.68,44,35,39.9401,40,1,316
0.5445,0.5445,43.766,35.766,41,33,39.9401,40,1,316
