"p","p_no_mc","upper","lower","upper_no_mc","lower_no_mc","truemu","obsD","l","size"
0.1475,0.1475,91.218,79.218,85,73,81.65928,85,1,316
0.193,0.193,89.2405,78.2405,81,70,81.65928,84,1,316
0.451,0.451,88.1975,76.1975,81,69,81.65928,82,1,316
0.4085,0.4085,87.8675,75.8675,81,69,81.65928,82,1,316
0.359,0.359,90.2225,76.2225,86,72,81.65928,83,1,316
0.196,0.196,89.687,77.687,82,70,81.65928,84,1,316
0.7525,0.7525,85.402,74.402,79,68,81.65928,80,1,316
0.322,0.322,88.2245,77.2245,80,69,81.65928,83,1,316
0.1095,0.1095,90.8815,78.8815,83,71,81.65928,85,1,316
0.129,0.129,91.802,77.802,86,72,81.65928,85,1,316
0.993,0.993,80.0505,69.0505,75,64,81.65928,75,1,316
0.022,0.022,92.757,81.757,84,73,81.65928,87,1,316
0.98,0.98,81.0665,70.0665,76,65,81.65928,76,1,316
0.852,0.852,84.47,73.47,78,67,81.65928,79,1,316
0.25,0.25,90.318,77.318,84,71,81.65928,84,1,316
0.4505,0.4505,88.1765,75.1765,82,69,81.65928,82,1,316
0.386,0.386,87.7065,76.7065,79,68,81.65928,82,1,316
0.59,0.59,86.1695,75.1695,79,68,81.65928,81,1,316
0.101,0.101,92.406,79.406,85,72,81.65928,86,1,316
0.219,0.219,90.141,78.141,82,70,81.65928,84,1,316
0.495,0.495,88.5305,75.5305,83,70,81.65928,82,1,316
0.599,0.599,88.366,73.366,86,71,81.65928,81,1,316
0.2085,0.2085,89.9525,77.9525,82,70,81.65928,84,1,316
0.4195,0.4195,87.034,76.034,79,68,81.65928,82,1,316
0.599,0.599,88.344,74.344,84,70,81.65928,81,1,316
0.4605,0.4605,88.228,75.228,80,67,81.65928,82,1,316
0.7065,0.7065,86.244,73.244,82,69,81.65928,80,1,316
0.356,0.356,88.408,77.408,81,70,81.65928,83,1,316
0.7895,0.7895,86.4075,72.4075,84,70,81.65928,79,1,316
0.7345,0.7345,86.6015,73.6015,80,67,81.65928,80,1,316
0.0055,0.0055,96.4735,83.4735,87,74,81.65928,90,1,316
0.1905,0.1905,89.6835,77.6835,84,72,81.65928,84,1,316
0.306,0.306,88.909,76.909,82,70,81.65928,83,1,316
0.295,0.295,88.8445,76.8445,84,72,81.65928,83,1,316
0.218,0.218,90.809,76.809,84,70,81.65928,84,1,316
0.7565,0.7565,85.4275,74.4275,79,68,81.65928,80,1,316
0.2125,0.2125,89.1645,78.1645,82,71,81.65928,84,1,316
0.041,0.041,92.981,80.981,85,73,81.65928,87,1,316
0.309,0.309,89.0105,77.0105,81,69,81.65928,83,1,316
0.3085,0.3085,89.0515,77.0515,82,70,81.65928,83,1,316
0.917,0.917,82.8785,70.8785,78,66,81.65928,77,1,316
0.734,0.734,85.281,74.281,78,67,81.65928,80,1,316
0.323,0.323,89.1125,77.1125,81,69,81.65928,83,1,316
0.5815,0.5815,87.1565,75.1565,80,68,81.65928,81,1,316
0.0615,0.0615,91.801,79.801,83,71,81.65928,86,1,316
