"p","p_no_mc","upper","lower","upper_no_mc","lower_no_mc","truemu","obsD","l","size"
0.515,0.515,94.6305,82.6305,90,78,88.77266,89,1,1000
0.114,0.114,100.06,86.06,97,83,88.77266,93,1,1000
0.514,0.514,95.7305,81.7305,93,79,88.77266,89,1,1000
0.3565,0.3565,95.432,84.432,90,79,88.77266,90,1,1000
0.021,0.021,100.4745,89.4745,94,83,88.77266,95,1,1000
0.7175,0.7175,92.0425,82.0425,87,77,88.77266,87,1,1000
0.324,0.324,95.2055,84.2055,90,79,88.77266,90,1,1000
0.981,0.981,88.3885,77.3885,84,73,88.77266,83,1,1000
0.302,0.302,96.79,83.79,93,80,88.77266,90,1,1000
0.5385,0.5385,93.757,83.757,88,78,88.77266,89,1,1000
0.004,0.004,103.1465,90.1465,99,86,88.77266,97,1,1000
0.8375,0.8375,92.6015,79.6015,89,76,88.77266,86,1,1000
0.436,0.436,94.098,83.098,89,78,88.77266,89,1,1000
0.32,0.32,96.0035,84.0035,92,80,88.77266,90,1,1000
0.9745,0.9745,89.4175,78.4175,85,74,88.77266,84,1,1000
0.5955,0.5955,93.3005,82.3005,90,79,88.77266,88,1,1000
0.751,0.751,93.665,80.665,90,77,88.77266,87,1,1000
0.996,0.996,87.3795,76.3795,84,73,88.77266,82,1,1000
0.2815,0.2815,96.6775,84.6775,92,80,88.77266,91,1,1000
0.9195,0.9195,90.349,79.349,87,76,88.77266,85,1,1000
0.0815,0.0815,98.9495,86.9495,94,82,88.77266,93,1,1000
0.7215,0.7215,92.282,81.282,88,77,88.77266,87,1,1000
0.538,0.538,93.838,81.838,92,80,88.77266,88,1,1000
0.115,0.115,99.433,86.433,95,82,88.77266,93,1,1000
0.237,0.237,97.352,85.352,93,81,88.77266,91,1,1000
0.6415,0.6415,93.5905,82.5905,89,78,88.77266,88,1,1000
0.583,0.583,95.1695,81.1695,92,78,88.77266,88,1,1000
0.1325,0.1325,99.59,85.59,96,82,88.77266,93,1,1000
0.4885,0.4885,95.4395,82.4395,92,79,88.77266,89,1,1000
0.792,0.792,93.1375,79.1375,90,76,88.77266,86,1,1000
0.4565,0.4565,95.199,82.199,91,78,88.77266,89,1,1000
0.1565,0.1565,98.2905,85.2905,93,80,88.77266,92,1,1000
0.4235,0.4235,95.8785,81.8785,93,79,88.77266,89,1,1000
0.8235,0.8235,90.8535,80.8535,87,77,88.77266,86,1,1000
0.24,0.24,97.2245,84.2245,94,81,88.77266,91,1,1000
0.0755,0.0755,100.721,87.721,97,84,88.77266,94,1,1000
0.0745,0.0745,100.4405,87.4405,95,82,88.77266,94,1,1000
0.5535,0.5535,93.9505,81.9505,90,78,88.77266,88,1,1000
0.229,0.229,97.903,83.903,95,81,88.77266,91,1,1000
0.1295,0.1295,97.9335,85.9335,92,80,88.77266,92,1,1000
0.4825,0.4825,96.394,81.394,95,80,88.77266,89,1,1000
0.8235,0.8235,91.0715,81.0715,86,76,88.77266,86,1,1000
0.1505,0.1505,99.0015,85.0015,96,82,88.77266,92,1,1000
0.298,0.298,95.0455,85.0455,90,80,88.77266,90,1,1000
0.916,0.916,90.2265,79.2265,88,77,88.77266,85,1,1000
0.6385,0.6385,93.7855,80.7855,90,77,88.77266,87,1,1000
0.7175,0.7175,93.226,81.226,89,77,88.77266,87,1,1000
0.787,0.787,92.21,79.21,90,77,88.77266,86,1,1000
0.2785,0.2785,97.5695,84.5695,94,81,88.77266,91,1,1000
0.5565,0.5565,95.94,80.94,94,79,88.77266,88,1,1000
0.276,0.276,97.374,84.374,95,82,88.77266,91,1,1000
0.0225,0.0225,102.4885,89.4885,98,85,88.77266,96,1,1000
0.8845,0.8845,91.113,79.113,88,76,88.77266,85,1,1000
0.1115,0.1115,100.2175,86.2175,97,83,88.77266,93,1,1000
0.2315,0.2315,99.591,83.591,98,82,88.77266,92,1,1000
0.5085,0.5085,93.654,83.654,88,78,88.77266,89,1,1000
0.906,0.906,89.9185,79.9185,85,75,88.77266,85,1,1000
0.301,0.301,95.9795,83.9795,90,78,88.77266,90,1,1000
0.8225,0.8225,91.275,80.275,87,76,88.77266,86,1,1000
0.3525,0.3525,95.3635,83.3635,91,79,88.77266,90,1,1000
0.89,0.89,90.5765,81.5765,87,78,88.77266,86,1,1000
0.094,0.094,99.4445,87.4445,93,81,88.77266,93,1,1000
0.0125,0.0125,100.4865,89.4865,93,82,88.77266,95,1,1000
0.978,0.978,88.6335,78.6335,87,77,88.77266,84,1,1000
0.452,0.452,95.0615,83.0615,92,80,88.77266,89,1,1000
0.917,0.917,90.694,78.694,89,77,88.77266,85,1,1000
0.6715,0.6715,92.7855,80.7855,88,76,88.77266,87,1,1000
0.687,0.687,92.9265,80.9265,89,77,88.77266,87,1,1000
0.82,0.82,91.041,81.041,86,76,88.77266,86,1,1000
0.049,0.049,100.131,88.131,94,82,88.77266,94,1,1000
0.7785,0.7785,93.317,79.317,92,78,88.77266,86,1,1000
0.461,0.461,94.1865,83.1865,89,78,88.77266,89,1,1000
0.051,0.051,98.205,88.205,94,84,88.77266,93,1,1000
0.305,0.305,95.098,84.098,89,78,88.77266,90,1,1000
0.861,0.861,91.6255,80.6255,88,77,88.77266,86,1,1000
0.186,0.186,98.6565,85.6565,93,80,88.77266,92,1,1000
0.599,0.599,93.276,82.276,88,77,88.77266,88,1,1000
0.097,0.097,100.706,86.706,97,83,88.77266,94,1,1000
0.462,0.462,94.2375,83.2375,90,79,88.77266,89,1,1000
0.937,0.937,90.366,79.366,86,75,88.77266,85,1,1000
0.1785,0.1785,95.945,84.945,90,79,88.77266,91,1,1000
0.7745,0.7745,92.6775,81.6775,89,78,88.77266,87,1,1000
0.0595,0.0595,101.0135,87.0135,97,83,88.77266,94,1,1000
0.133,0.133,99.624,86.624,97,84,88.77266,93,1,1000
0.429,0.429,95.8545,82.8545,94,81,88.77266,89,1,1000
0.4685,0.4685,94.33,83.33,88,77,88.77266,89,1,1000
0.51,0.51,95.58,82.58,91,78,88.77266,89,1,1000
0.1255,0.1255,97.4695,86.4695,91,80,88.77266,92,1,1000
0.3765,0.3765,95.499,83.499,91,79,88.77266,90,1,1000
0.7935,0.7935,93.508,78.508,92,77,88.77266,86,1,1000
0.418,0.418,95.842,82.842,92,79,88.77266,89,1,1000
0.064,0.064,100.5845,87.5845,97,84,88.77266,94,1,1000
0.497,0.497,94.5465,83.5465,91,80,88.77266,89,1,1000
0.5265,0.5265,93.796,81.796,89,77,88.77266,88,1,1000
0.0775,0.0775,99.198,87.198,95,83,88.77266,93,1,1000
0.49,0.49,95.4475,82.4475,92,79,88.77266,89,1,1000
