"p","p_no_mc","upper","lower","upper_no_mc","lower_no_mc","truemu","obsD","l","size"
0.0215,0.0215,100.0215,100.0215,100,100,99.97802,100,1,1778
0.061,0.061,100.0615,99.0615,100,99,99.97802,100,1,1778
0.11,0.11,100.1165,99.1165,100,99,99.97802,100,1,1778
1,1,99.257,98.257,99,98,99.97802,99,1,1778
0.162,0.162,100.168,99.168,100,99,99.97802,100,1,1778
0.171,0.171,100.1795,99.1795,100,99,99.97802,100,1,1778
0.08,0.08,100.0805,99.0805,100,99,99.97802,100,1,1778
0.1785,0.1785,100.1835,99.1835,100,99,99.97802,100,1,1778
0.1855,0.1855,100.1945,99.1945,100,99,99.97802,100,1,1778
0.1415,0.1415,100.1425,99.1425,100,99,99.97802,100,1,1778
0.1185,0.1185,100.1235,99.1235,100,99,99.97802,100,1,1778
0.241,0.241,100.262,99.262,100,99,99.97802,100,1,1778
0.0885,0.0885,100.094,99.094,100,99,99.97802,100,1,1778
0.282,0.282,100.31,98.31,100,98,99.97802,100,1,1778
0.151,0.151,100.1565,99.1565,100,99,99.97802,100,1,1778
0.11,0.11,100.1135,99.1135,100,99,99.97802,100,1,1778
0.206,0.206,100.223,99.223,100,99,99.97802,100,1,1778
0.392,0.392,100.409,99.409,100,99,99.97802,100,1,1778
0.2115,0.2115,100.2235,99.2235,100,99,99.97802,100,1,1778
0.057,0.057,100.059,99.059,100,99,99.97802,100,1,1778
0.168,0.168,100.1735,99.1735,100,99,99.97802,100,1,1778
0.2,0.2,100.214,99.214,100,99,99.97802,100,1,1778
0.1825,0.1825,100.1905,99.1905,100,99,99.97802,100,1,1778
0.04,0.04,100.041,99.041,100,99,99.97802,100,1,1778
0.3885,0.3885,100.4095,99.4095,100,99,99.97802,100,1,1778
0.0605,0.0605,100.0615,99.0615,100,99,99.97802,100,1,1778
0.068,0.068,100.0695,99.0695,100,99,99.97802,100,1,1778
0.053,0.053,100.0535,99.0535,100,99,99.97802,100,1,1778
0.0405,0.0405,100.042,99.042,100,99,99.97802,100,1,1778
0.398,0.398,100.4045,99.4045,100,99,99.97802,100,1,1778
0.0795,0.0795,100.0805,99.0805,100,99,99.97802,100,1,1778
0.187,0.187,100.1975,99.1975,100,99,99.97802,100,1,1778
0.2325,0.2325,100.2525,99.2525,100,99,99.97802,100,1,1778
0.02,0.02,100.0205,100.0205,100,100,99.97802,100,1,1778
0.104,0.104,100.106,99.106,100,99,99.97802,100,1,1778
0.2375,0.2375,100.2595,99.2595,100,99,99.97802,100,1,1778
0.066,0.066,100.0675,99.0675,100,99,99.97802,100,1,1778
0.1075,0.1075,100.111,99.111,100,99,99.97802,100,1,1778
0.029,0.029,100.0295,99.0295,100,99,99.97802,100,1,1778
0.0415,0.0415,100.042,99.042,100,99,99.97802,100,1,1778
0.033,0.033,100.033,99.033,100,99,99.97802,100,1,1778
0.115,0.115,100.122,99.122,100,99,99.97802,100,1,1778
0.181,0.181,100.1885,99.1885,100,99,99.97802,100,1,1778
0.082,0.082,100.0835,99.0835,100,99,99.97802,100,1,1778
0.0335,0.0335,100.0335,99.0335,100,99,99.97802,100,1,1778
0.0415,0.0415,100.042,99.042,100,99,99.97802,100,1,1778
0.1615,0.1615,100.1715,99.1715,100,99,99.97802,100,1,1778
0.279,0.279,100.3015,99.3015,100,99,99.97802,100,1,1778
0.092,0.092,100.095,99.095,100,99,99.97802,100,1,1778
0.196,0.196,100.2165,99.2165,100,99,99.97802,100,1,1778
0.031,0.031,100.031,99.031,100,99,99.97802,100,1,1778
0.056,0.056,100.0575,99.0575,100,99,99.97802,100,1,1778
0.251,0.251,100.271,99.271,100,99,99.97802,100,1,1778
0.232,0.232,100.252,99.252,100,99,99.97802,100,1,1778
0.185,0.185,100.1915,99.1915,100,99,99.97802,100,1,1778
0.088,0.088,100.0925,99.0925,100,99,99.97802,100,1,1778
0.1685,0.1685,100.172,99.172,100,99,99.97802,100,1,1778
0.0325,0.0325,100.0325,99.0325,100,99,99.97802,100,1,1778
0.032,0.032,100.0325,99.0325,100,99,99.97802,100,1,1778
0.105,0.105,100.1135,99.1135,100,99,99.97802,100,1,1778
0.077,0.077,100.0815,99.0815,100,99,99.97802,100,1,1778
0.064,0.064,100.064,99.064,100,99,99.97802,100,1,1778
0.32,0.32,100.3715,98.3715,100,98,99.97802,100,1,1778
0.0515,0.0515,100.052,99.052,100,99,99.97802,100,1,1778
0.11,0.11,100.1125,99.1125,100,99,99.97802,100,1,1778
0.4485,0.4485,100.483,98.483,100,98,99.97802,100,1,1778
0.2055,0.2055,100.2115,99.2115,100,99,99.97802,100,1,1778
0.038,0.038,100.0385,99.0385,100,99,99.97802,100,1,1778
0.037,0.037,100.037,99.037,100,99,99.97802,100,1,1778
0.168,0.168,100.172,99.172,100,99,99.97802,100,1,1778
0.1865,0.1865,100.1975,99.1975,100,99,99.97802,100,1,1778
0.1415,0.1415,100.152,99.152,100,99,99.97802,100,1,1778
0.0555,0.0555,100.056,99.056,100,99,99.97802,100,1,1778
0.0855,0.0855,100.0875,99.0875,100,99,99.97802,100,1,1778
0.1635,0.1635,100.1685,99.1685,100,99,99.97802,100,1,1778
0.063,0.063,100.0635,99.0635,100,99,99.97802,100,1,1778
0.044,0.044,100.044,99.044,100,99,99.97802,100,1,1778
