"p","p_no_mc","upper","lower","upper_no_mc","lower_no_mc","truemu","obsD","l","size"
0.3965,0.3965,105.801,93.801,101,89,98.9928,100,1,1778
0.5815,0.5815,103.0905,92.0905,98,87,98.9928,98,1,1778
0.428,0.428,105.9775,94.9775,101,90,98.9928,100,1,1778
0.093,0.093,112.42,96.42,110,94,98.9928,104,1,1778
0.589,0.589,102.1005,93.1005,98,89,98.9928,98,1,1778
0.472,0.472,105.1765,93.1765,99,87,98.9928,99,1,1778
0.086,0.086,109.9345,96.9345,105,92,98.9928,104,1,1778
0.038,0.038,110.696,98.696,105,93,98.9928,105,1,1778
0.535,0.535,103.7515,93.7515,98,88,98.9928,99,1,1778
0.9075,0.9075,101.2175,87.2175,100,86,98.9928,94,1,1778
0.687,0.687,104.306,90.306,105,91,98.9928,97,1,1778
0.3395,0.3395,108.848,93.848,107,92,98.9928,101,1,1778
0.361,0.361,104.6655,94.6655,99,89,98.9928,100,1,1778
0.747,0.747,102.2365,92.2365,99,89,98.9928,97,1,1778
0.2285,0.2285,109.667,94.667,109,94,98.9928,102,1,1778
0.5115,0.5115,105.6135,91.6135,103,89,98.9928,99,1,1778
0.8425,0.8425,100.865,91.865,96,87,98.9928,97,1,1778
0.65,0.65,104.7785,91.7785,102,89,98.9928,98,1,1778
0.5985,0.5985,104.253,92.253,101,89,98.9928,98,1,1778
0.813,0.813,102.2915,90.2915,100,88,98.9928,96,1,1778
0.342,0.342,107.0215,93.0215,105,91,98.9928,100,1,1778
0.537,0.537,104.784,92.784,101,89,98.9928,99,1,1778
0.848,0.848,102.8705,88.8705,100,86,98.9928,96,1,1778
0.3405,0.3405,106.1015,94.1015,104,92,98.9928,100,1,1778
0.8585,0.8585,101.33,91.33,98,88,98.9928,96,1,1778
0.4255,0.4255,105.984,93.984,101,89,98.9928,100,1,1778
0.356,0.356,107.185,93.185,105,91,98.9928,100,1,1778
0.527,0.527,104.617,93.617,101,90,98.9928,99,1,1778
0.034,0.034,112.001,98.001,109,95,98.9928,105,1,1778
0.511,0.511,104.597,92.597,101,89,98.9928,99,1,1778
0.0895,0.0895,107.894,97.894,103,93,98.9928,103,1,1778
0.93,0.93,100.0125,90.0125,96,86,98.9928,95,1,1778
0.861,0.861,101.4335,90.4335,97,86,98.9928,96,1,1778
0.872,0.872,101.914,89.914,99,87,98.9928,96,1,1778
0.953,0.953,99.9505,89.9505,96,86,98.9928,95,1,1778
0.839,0.839,101.6915,89.6915,99,87,98.9928,96,1,1778
0.4475,0.4475,104.1975,93.1975,100,89,98.9928,99,1,1778
0.5985,0.5985,103.311,92.311,99,88,98.9928,98,1,1778
0.8155,0.8155,101.662,92.662,96,87,98.9928,97,1,1778
1,1,93.5215,84.5215,90,81,98.9928,89,1,1778
0.1875,0.1875,110.0715,94.0715,108,92,98.9928,102,1,1778
0.1515,0.1515,112.8215,95.8215,113,96,98.9928,104,1,1778
0.07,0.07,110.7415,97.7415,105,92,98.9928,104,1,1778
0.871,0.871,101.76,90.76,98,87,98.9928,96,1,1778
0.759,0.759,102.4465,91.4465,99,88,98.9928,97,1,1778
0.4975,0.4975,106.5625,91.5625,105,90,98.9928,99,1,1778
0.2485,0.2485,106.566,95.566,102,91,98.9928,101,1,1778
0.3125,0.3125,107.7545,93.7545,104,90,98.9928,101,1,1778
0.348,0.348,105.385,94.385,101,90,98.9928,100,1,1778
0.4,0.4,106.682,93.682,104,91,98.9928,100,1,1778
0.6035,0.6035,104.4745,90.4745,101,87,98.9928,98,1,1778
0.008,0.008,113.3795,100.3795,108,95,98.9928,107,1,1778
0.5455,0.5455,104.941,92.941,101,89,98.9928,99,1,1778
0.496,0.496,104.5415,92.5415,102,90,98.9928,99,1,1778
0.199,0.199,106.2035,96.2035,101,91,98.9928,101,1,1778
0.9845,0.9845,98.967,88.967,96,86,98.9928,94,1,1778
0.375,0.375,105.7065,94.7065,100,89,98.9928,100,1,1778
0.5455,0.5455,105.867,91.867,102,88,98.9928,99,1,1778
0.9025,0.9025,101.4945,86.4945,102,87,98.9928,94,1,1778
0.2685,0.2685,107.481,94.481,104,91,98.9928,101,1,1778
0.2305,0.2305,106.326,95.326,101,90,98.9928,101,1,1778
0.8975,0.8975,101.297,89.297,97,85,98.9928,95,1,1778
0.264,0.264,106.6745,94.6745,101,89,98.9928,101,1,1778
0.6385,0.6385,105.8525,90.8525,105,90,98.9928,98,1,1778
0.3545,0.3545,105.4105,94.4105,100,89,98.9928,100,1,1778
0.024,0.024,113.2045,99.2045,111,97,98.9928,106,1,1778
0.781,0.781,102.8505,90.8505,100,88,98.9928,97,1,1778
0.8015,0.8015,102.9305,90.9305,99,87,98.9928,97,1,1778
0.0015,0.0015,118.002,102.002,114,98,98.9928,110,1,1778
0.7595,0.7595,101.3155,92.3155,97,88,98.9928,97,1,1778
0.9115,0.9115,100.122,90.122,96,86,98.9928,95,1,1778
0.539,0.539,104.775,93.775,102,91,98.9928,99,1,1778
0.331,0.331,106.246,94.246,102,90,98.9928,100,1,1778
0.5945,0.5945,103.1775,93.1775,100,90,98.9928,98,1,1778
0.1695,0.1695,109.158,95.158,106,92,98.9928,102,1,1778
0.2355,0.2355,109.7475,93.7475,109,93,98.9928,102,1,1778
0.3175,0.3175,107.885,93.885,105,91,98.9928,101,1,1778
0.394,0.394,105.694,93.694,102,90,98.9928,100,1,1778
0.338,0.338,107.966,93.966,106,92,98.9928,101,1,1778
0.9925,0.9925,98.1385,88.1385,95,85,98.9928,93,1,1778
0.85,0.85,101.3345,90.3345,98,87,98.9928,96,1,1778
0.5985,0.5985,104.258,92.258,102,90,98.9928,98,1,1778
0.4865,0.4865,106.356,92.356,103,89,98.9928,99,1,1778
0.813,0.813,102.3035,89.3035,100,87,98.9928,96,1,1778
0.428,0.428,107.8105,92.8105,105,90,98.9928,100,1,1778
0.7765,0.7765,102.7735,90.7735,100,88,98.9928,97,1,1778
0.135,0.135,109.66,95.66,106,92,98.9928,103,1,1778
0.4875,0.4875,104.4535,92.4535,100,88,98.9928,99,1,1778
0.367,0.367,107.2735,93.2735,104,90,98.9928,100,1,1778
0.613,0.613,103.0985,93.0985,99,89,98.9928,98,1,1778
0.604,0.604,105.4125,90.4125,104,89,98.9928,98,1,1778
0.019,0.019,111.789,99.789,107,95,98.9928,106,1,1778
0.3145,0.3145,107.814,93.814,103,89,98.9928,101,1,1778
0.496,0.496,104.546,92.546,101,89,98.9928,99,1,1778
0.775,0.775,102.595,91.595,98,87,98.9928,97,1,1778
0.166,0.166,108.231,95.231,105,92,98.9928,102,1,1778
0.881,0.881,100.495,91.495,97,88,98.9928,96,1,1778
0.4645,0.4645,104.224,93.224,100,89,98.9928,99,1,1778
0.3675,0.3675,104.6155,94.6155,98,88,98.9928,100,1,1778
