"p","p_no_mc","upper","lower","upper_no_mc","lower_no_mc","truemu","obsD","l","size"
0.6575,0.6575,81.953,67.953,74,60,76.3723,75,1,100
0.682,0.682,82.149,68.149,74,60,76.3723,75,1,100
0.984,0.984,76.3415,61.3415,69,54,76.3723,69,1,100
0.867,0.867,79.562,64.562,72,57,76.3723,72,1,100
0.9985,0.9985,74.371,61.371,65,52,76.3723,68,1,100
0.5765,0.5765,83.281,68.281,75,60,76.3723,76,1,100
0.84,0.84,80.018,66.018,71,57,76.3723,73,1,100
0.6435,0.6435,81.8235,67.8235,73,59,76.3723,75,1,100
0.2,0.2,86.4565,71.4565,78,63,76.3723,79,1,100
0.236,0.236,85.8365,71.8365,78,64,76.3723,79,1,100
0.196,0.196,87.1635,73.1635,80,66,76.3723,80,1,100
0.1295,0.1295,88.307,73.307,82,67,76.3723,81,1,100
0.7795,0.7795,80.548,65.548,75,60,76.3723,73,1,100
0.681,0.681,82.215,67.215,76,61,76.3723,75,1,100
0.4085,0.4085,83.68,70.68,73,60,76.3723,77,1,100
0.327,0.327,84.8595,70.8595,77,63,76.3723,78,1,100
0.1695,0.1695,86.832,72.832,81,67,76.3723,80,1,100
0.19,0.19,87.197,72.197,78,63,76.3723,80,1,100
0.926,0.926,77.461,64.461,67,54,76.3723,71,1,100
0.529,0.529,82.7375,68.7375,74,60,76.3723,76,1,100
0.5775,0.5775,83.255,68.255,75,60,76.3723,76,1,100
0.257,0.257,86.243,71.243,79,64,76.3723,79,1,100
0.0715,0.0715,89.025,75.025,82,68,76.3723,82,1,100
0.499,0.499,83.523,68.523,77,62,76.3723,76,1,100
0.896,0.896,79.0905,65.0905,71,57,76.3723,72,1,100
0.59,0.59,82.4205,66.4205,77,61,76.3723,75,1,100
0.9715,0.9715,76.5145,61.5145,70,55,76.3723,69,1,100
0.1575,0.1575,86.7375,72.7375,81,67,76.3723,80,1,100
0.384,0.384,85.3535,70.3535,80,65,76.3723,78,1,100
0.327,0.327,84.8135,70.8135,77,63,76.3723,78,1,100
0.1425,0.1425,87.46,72.46,81,66,76.3723,80,1,100
0.384,0.384,84.3765,70.3765,76,62,76.3723,77,1,100
0.847,0.847,80.3535,65.3535,74,59,76.3723,73,1,100
0.1485,0.1485,87.453,72.453,81,66,76.3723,80,1,100
0.695,0.695,81.2855,68.2855,71,58,76.3723,75,1,100
0.51,0.51,82.698,68.698,74,60,76.3723,76,1,100
0.524,0.524,82.751,68.751,74,60,76.3723,76,1,100
0.383,0.383,83.5215,69.5215,76,62,76.3723,77,1,100
0.6765,0.6765,82.196,68.196,75,61,76.3723,75,1,100
0.1485,0.1485,87.6275,71.6275,82,66,76.3723,80,1,100
0.8765,0.8765,79.9895,63.9895,74,58,76.3723,72,1,100
0.175,0.175,87.1245,73.1245,78,64,76.3723,80,1,100
0.2045,0.2045,85.5205,71.5205,77,63,76.3723,79,1,100
0.093,0.093,88.436,73.436,83,68,76.3723,81,1,100
0.953,0.953,77.8615,62.8615,73,58,76.3723,70,1,100
0.307,0.307,84.8375,70.8375,76,62,76.3723,78,1,100
0.947,0.947,78.1775,64.1775,70,56,76.3723,71,1,100
0.476,0.476,84.1975,70.1975,76,62,76.3723,77,1,100
0.226,0.226,85.624,71.624,77,63,76.3723,79,1,100
0.038,0.038,89.715,75.715,82,68,76.3723,83,1,100
0.0685,0.0685,89.0005,75.0005,82,68,76.3723,82,1,100
0.508,0.508,82.471,69.471,72,59,76.3723,76,1,100
0.119,0.119,88.1085,74.1085,81,67,76.3723,81,1,100
0.7715,0.7715,81.3045,66.3045,75,60,76.3723,74,1,100
0.696,0.696,82.29,67.29,74,59,76.3723,75,1,100
0.2605,0.2605,87.0315,71.0315,82,66,76.3723,79,1,100
0.521,0.521,82.6975,69.6975,73,60,76.3723,76,1,100
0.196,0.196,86.378,71.378,79,64,76.3723,79,1,100
0.8845,0.8845,78.86,64.86,72,58,76.3723,72,1,100
0.0535,0.0535,89.383,74.383,84,69,76.3723,82,1,100
0.93,0.93,77.6055,64.6055,68,55,76.3723,71,1,100
0.5095,0.5095,83.5455,68.5455,77,62,76.3723,76,1,100
0.5455,0.5455,82.8555,68.8555,74,60,76.3723,76,1,100
0.722,0.722,81.727,66.727,74,59,76.3723,74,1,100
0.514,0.514,83.701,68.701,76,61,76.3723,76,1,100
0.732,0.732,82.029,66.029,79,63,76.3723,74,1,100
0.2055,0.2055,87.3475,72.3475,81,66,76.3723,80,1,100
0.0265,0.0265,90.949,75.949,85,70,76.3723,84,1,100
0.4145,0.4145,84.6215,69.6215,78,63,76.3723,77,1,100
0.665,0.665,82.335,67.335,77,62,76.3723,75,1,100
0.316,0.316,85.65,70.65,79,64,76.3723,78,1,100
0.883,0.883,79.0905,64.0905,73,58,76.3723,72,1,100
0.781,0.781,81.239,67.239,71,57,76.3723,74,1,100
0.8415,0.8415,80.3095,65.3095,74,59,76.3723,73,1,100
0.279,0.279,85.432,70.432,79,64,76.3723,78,1,100
0.1895,0.1895,85.464,71.464,77,63,76.3723,79,1,100
0.568,0.568,83.073,69.073,76,62,76.3723,76,1,100
0.6315,0.6315,82.771,67.771,75,60,76.3723,75,1,100
0.3915,0.3915,84.451,69.451,79,64,76.3723,77,1,100
0.3785,0.3785,84.388,70.388,75,61,76.3723,77,1,100
0.661,0.661,82.193,67.193,77,62,76.3723,75,1,100
0.4845,0.4845,83.3975,68.3975,77,62,76.3723,76,1,100
0.175,0.175,87.148,73.148,79,65,76.3723,80,1,100
0.9805,0.9805,75.851,61.851,69,55,76.3723,69,1,100
0.678,0.678,82.1465,68.1465,74,60,76.3723,75,1,100
0.3455,0.3455,84.993,69.993,78,63,76.3723,78,1,100
0.1125,0.1125,87.968,73.968,82,68,76.3723,81,1,100
0.39,0.39,84.5195,69.5195,79,64,76.3723,77,1,100
0.955,0.955,77.0615,63.0615,70,56,76.3723,70,1,100
0.331,0.331,84.8935,70.8935,76,62,76.3723,78,1,100
0.4675,0.4675,84.209,70.209,78,64,76.3723,77,1,100
0.2465,0.2465,86.01,72.01,78,64,76.3723,79,1,100
0.8365,0.8365,80.019,66.019,71,57,76.3723,73,1,100
0.812,0.812,81.172,65.172,77,61,76.3723,73,1,100
0.1725,0.1725,87.065,72.065,79,64,76.3723,80,1,100
0.818,0.818,79.7745,65.7745,71,57,76.3723,73,1,100
0.358,0.358,85.114,71.114,77,63,76.3723,78,1,100
0.49,0.49,84.367,69.367,76,61,76.3723,77,1,100
0.553,0.553,83.026,68.026,75,60,76.3723,76,1,100
0.2145,0.2145,86.5435,71.5435,79,64,76.3723,79,1,100
0.7565,0.7565,81.3505,66.3505,77,62,76.3723,74,1,100
0.397,0.397,84.4185,69.4185,79,64,76.3723,77,1,100
0.9685,0.9685,77.358,62.358,71,56,76.3723,70,1,100
0.181,0.181,87.1065,72.1065,82,67,76.3723,80,1,100
0.9625,0.9625,76.5535,63.5535,67,54,76.3723,70,1,100
0.1265,0.1265,89.0805,74.0805,82,67,76.3723,81,1,100
0.7485,0.7485,81.0215,67.0215,76,62,76.3723,74,1,100
0.892,0.892,80.208,64.208,75,59,76.3723,72,1,100
0.783,0.783,81.289,67.289,73,59,76.3723,74,1,100
0.872,0.872,79.358,66.358,70,57,76.3723,73,1,100
0.749,0.749,81.9175,66.9175,75,60,76.3723,74,1,100
0.863,0.863,79.643,64.643,72,57,76.3723,72,1,100
0.821,0.821,80.9875,64.9875,75,59,76.3723,73,1,100
0.546,0.546,82.89,68.89,74,60,76.3723,76,1,100
0.102,0.102,87.74,73.74,79,65,76.3723,81,1,100
0.848,0.848,79.3985,64.3985,75,60,76.3723,72,1,100
0.189,0.189,88.0405,72.0405,85,69,76.3723,80,1,100
0.979,0.979,75.791,61.791,71,57,76.3723,69,1,100
0.3705,0.3705,85.292,70.292,79,64,76.3723,78,1,100
0.998,0.998,73.194,59.194,67,53,76.3723,66,1,100
0.814,0.814,79.6445,65.6445,71,57,76.3723,73,1,100
1,1,71.459,58.459,63,50,76.3723,65,1,100
0.12,0.12,88.196,74.196,81,67,76.3723,81,1,100
0.2705,0.2705,86.1505,71.1505,80,65,76.3723,79,1,100
0.086,0.086,88.3995,73.3995,82,67,76.3723,81,1,100
0.1565,0.1565,87.545,72.545,81,66,76.3723,80,1,100
0.917,0.917,77.6195,63.6195,69,55,76.3723,71,1,100
0.9475,0.9475,77.961,63.961,69,55,76.3723,71,1,100
0.036,0.036,89.636,75.636,82,68,76.3723,83,1,100
0.1925,0.1925,86.42,71.42,79,64,76.3723,79,1,100
0.832,0.832,80.2355,65.2355,75,60,76.3723,73,1,100
0.516,0.516,83.643,68.643,79,64,76.3723,76,1,100
0.812,0.812,79.797,65.797,70,56,76.3723,73,1,100
0.9535,0.9535,78.227,64.227,69,55,76.3723,71,1,100
0.866,0.866,79.605,64.605,73,58,76.3723,72,1,100
0.7325,0.7325,80.681,67.681,71,58,76.3723,74,1,100
0.847,0.847,78.998,65.998,68,55,76.3723,73,1,100
0.008,0.008,92.7355,77.7355,86,71,76.3723,85,1,100
0.679,0.679,81.237,68.237,72,59,76.3723,75,1,100
0.173,0.173,87.0575,72.0575,79,64,76.3723,80,1,100
0.1325,0.1325,88.328,73.328,82,67,76.3723,81,1,100
0.822,0.822,80.952,64.952,77,61,76.3723,73,1,100
0.0645,0.0645,88.222,75.222,80,67,76.3723,82,1,100
0.8265,0.8265,79.936,65.936,72,58,76.3723,73,1,100
0.254,0.254,85.9805,70.9805,81,66,76.3723,79,1,100
0.3055,0.3055,85.57,70.57,80,65,76.3723,78,1,100
0.597,0.597,82.399,67.399,74,59,76.3723,75,1,100
0.5645,0.5645,83.0505,69.0505,73,59,76.3723,76,1,100
0.474,0.474,84.322,69.322,76,61,76.3723,77,1,100
0.338,0.338,85.0835,71.0835,75,61,76.3723,78,1,100
0.5765,0.5765,83.2915,68.2915,76,61,76.3723,76,1,100
0.2115,0.2115,86.4055,71.4055,82,67,76.3723,79,1,100
0.7245,0.7245,80.5205,67.5205,70,57,76.3723,74,1,100
0.3945,0.3945,84.573,69.573,78,63,76.3723,77,1,100
0.338,0.338,85.096,71.096,76,62,76.3723,78,1,100
0.6245,0.6245,81.9265,66.9265,76,61,76.3723,75,1,100
0.1075,0.1075,87.6855,73.6855,79,65,76.3723,81,1,100
0.5605,0.5605,83.052,69.052,75,61,76.3723,76,1,100
0.901,0.901,79.236,65.236,72,58,76.3723,72,1,100
0.9975,0.9975,73.2675,59.2675,66,52,76.3723,66,1,100
0.3465,0.3465,85,70,78,63,76.3723,78,1,100
0.7795,0.7795,80.498,65.498,74,59,76.3723,73,1,100
0.139,0.139,87.4395,72.4395,81,66,76.3723,80,1,100
0.4725,0.4725,84.2845,69.2845,78,63,76.3723,77,1,100
0.124,0.124,87.955,72.955,86,71,76.3723,81,1,100
0.194,0.194,86.408,71.408,78,63,76.3723,79,1,100
0.1285,0.1285,88.1015,73.1015,81,66,76.3723,81,1,100
0.069,0.069,89.637,73.637,85,69,76.3723,82,1,100
0.277,0.277,86.175,71.175,80,65,76.3723,79,1,100
0.3205,0.3205,84.8225,70.8225,77,63,76.3723,78,1,100
0.3885,0.3885,84.4195,69.4195,78,63,76.3723,77,1,100
0.6295,0.6295,81.5135,68.5135,71,58,76.3723,75,1,100
0.8435,0.8435,80.0265,66.0265,69,55,76.3723,73,1,100
0.511,0.511,83.668,68.668,75,60,76.3723,76,1,100
0.398,0.398,84.575,69.575,78,63,76.3723,77,1,100
0.4975,0.4975,82.5855,68.5855,76,62,76.3723,76,1,100
0.6975,0.6975,80.4395,66.4395,71,57,76.3723,74,1,100
0.4585,0.4585,84.1365,70.1365,77,63,76.3723,77,1,100
0.6165,0.6165,82.6565,67.6565,76,61,76.3723,75,1,100
0.5275,0.5275,83.7265,68.7265,75,60,76.3723,76,1,100
0.7305,0.7305,80.6565,67.6565,71,58,76.3723,74,1,100
0.29,0.29,85.575,70.575,77,62,76.3723,78,1,100
0.7705,0.7705,80.4245,65.4245,77,62,76.3723,73,1,100
0.847,0.847,80.096,66.096,71,57,76.3723,73,1,100
0.4725,0.4725,84.1575,69.1575,78,63,76.3723,77,1,100
0.654,0.654,81.9135,67.9135,75,61,76.3723,75,1,100
0.681,0.681,82.302,67.302,77,62,76.3723,75,1,100
0.3355,0.3355,84.906,70.906,76,62,76.3723,78,1,100
0.7775,0.7775,81.309,67.309,72,58,76.3723,74,1,100
0.866,0.866,79.965,63.965,76,60,76.3723,72,1,100
0.9325,0.9325,77.5965,63.5965,69,55,76.3723,71,1,100
0.8225,0.8225,79.737,65.737,70,56,76.3723,73,1,100
0.743,0.743,80.991,66.991,74,60,76.3723,74,1,100
0.058,0.058,89.574,74.574,85,70,76.3723,82,1,100
0.7435,0.7435,80.902,66.902,73,59,76.3723,74,1,100
0.3685,0.3685,85.276,70.276,77,62,76.3723,78,1,100
0.162,0.162,86.8645,72.8645,78,64,76.3723,80,1,100
0.1575,0.1575,86.872,72.872,80,66,76.3723,80,1,100
0.6585,0.6585,82.12,67.12,76,61,76.3723,75,1,100
0.39,0.39,84.531,70.531,76,62,76.3723,77,1,100
0.252,0.252,86.0805,72.0805,80,66,76.3723,79,1,100
0.4915,0.4915,84.3705,70.3705,76,62,76.3723,77,1,100
0.176,0.176,86.8295,71.8295,83,68,76.3723,80,1,100
0.7785,0.7785,80.447,65.447,75,60,76.3723,73,1,100
0.3155,0.3155,84.76,70.76,78,64,76.3723,78,1,100
0.1145,0.1145,88.0875,73.0875,83,68,76.3723,81,1,100
0.5815,0.5815,83.299,68.299,76,61,76.3723,76,1,100
0.4175,0.4175,84.6585,69.6585,80,65,76.3723,77,1,100
0.2515,0.2515,86.995,71.995,79,64,76.3723,79,1,100
0.661,0.661,82.0805,68.0805,76,62,76.3723,75,1,100
0.508,0.508,82.608,68.608,76,62,76.3723,76,1,100
0.124,0.124,88.0445,73.0445,81,66,76.3723,81,1,100
0.176,0.176,87.0755,73.0755,79,65,76.3723,80,1,100
0.9,0.9,79.0785,65.0785,70,56,76.3723,72,1,100
0.4735,0.4735,84.296,70.296,76,62,76.3723,77,1,100
0.1995,0.1995,85.3985,71.3985,78,64,76.3723,79,1,100
0.2155,0.2155,85.714,71.714,77,63,76.3723,79,1,100
0.6315,0.6315,81.7225,67.7225,73,59,76.3723,75,1,100
0.8505,0.8505,80.1595,66.1595,71,57,76.3723,73,1,100
0.575,0.575,83.211,69.211,76,62,76.3723,76,1,100
