"p","p_no_mc","upper","lower","upper_no_mc","lower_no_mc","truemu","obsD","l","size"
0.767,0.767,114.6195,98.6195,98,82,109.1205,106,1,178
0.668,0.668,116.552,97.552,106,87,109.1205,107,1,178
0.781,0.781,115.104,96.104,106,87,109.1205,106,1,178
0.747,0.747,114.167,97.167,99,82,109.1205,106,1,178
0.1615,0.1615,121.388,104.388,106,89,109.1205,113,1,178
0.3485,0.3485,119.649,101.649,108,90,109.1205,111,1,178
0.4,0.4,118.387,101.387,105,88,109.1205,110,1,178
0.4875,0.4875,118.276,100.276,104,86,109.1205,109,1,178
0.578,0.578,116.4595,99.4595,102,85,109.1205,108,1,178
0.3045,0.3045,121.755,102.755,112,93,109.1205,112,1,178
0.192,0.192,121.5345,103.5345,110,92,109.1205,113,1,178
0.2405,0.2405,121.353,103.353,109,91,109.1205,112,1,178
0.7645,0.7645,114.3375,98.3375,99,83,109.1205,106,1,178
0.373,0.373,118.197,102.197,103,87,109.1205,110,1,178
0.55,0.55,118.006,100.006,103,85,109.1205,109,1,178
0.837,0.837,113.928,95.928,102,84,109.1205,105,1,178
0.9255,0.9255,110.506,94.506,97,81,109.1205,103,1,178
0.7105,0.7105,114.8055,98.8055,99,83,109.1205,107,1,178
0.3895,0.3895,119.2855,101.2855,107,89,109.1205,110,1,178
0.921,0.921,111.496,94.496,98,81,109.1205,103,1,178
0.4085,0.4085,119.439,101.439,104,86,109.1205,110,1,178
0.995,0.995,106.6215,91.6215,93,78,109.1205,99,1,178
0.8985,0.8985,111.727,95.727,97,81,109.1205,104,1,178
0.3425,0.3425,119.7085,101.7085,109,91,109.1205,111,1,178
0.4775,0.4775,117.1245,100.1245,102,85,109.1205,109,1,178
0.513,0.513,117.655,99.655,106,88,109.1205,109,1,178
0.8035,0.8035,114.3415,96.3415,103,85,109.1205,105,1,178
0.0725,0.0725,125.2375,106.2375,115,96,109.1205,116,1,178
0.7455,0.7455,114.57,97.57,105,88,109.1205,106,1,178
0.2585,0.2585,120.8485,102.8485,106,88,109.1205,112,1,178
0.0835,0.0835,123.484,106.484,106,89,109.1205,115,1,178
0.2155,0.2155,122.088,104.088,107,89,109.1205,113,1,178
0.791,0.791,115.69,94.69,111,90,109.1205,105,1,178
0.931,0.931,110.4675,95.4675,96,81,109.1205,103,1,178
0.8135,0.8135,113.3095,96.3095,100,83,109.1205,105,1,178
1,1,103.1345,86.1345,95,78,109.1205,95,1,178
0.8955,0.8955,112.575,96.575,98,82,109.1205,104,1,178
0.7435,0.7435,114.522,97.522,104,87,109.1205,106,1,178
0.3965,0.3965,119.1725,100.1725,110,91,109.1205,110,1,178
0.2405,0.2405,121.34,103.34,108,90,109.1205,112,1,178
0.011,0.011,129.4825,110.4825,116,97,109.1205,120,1,178
0.1635,0.1635,121.2695,104.2695,106,89,109.1205,113,1,178
0.595,0.595,116.6575,98.6575,104,86,109.1205,108,1,178
0.362,0.362,119.8945,101.8945,109,91,109.1205,111,1,178
0.834,0.834,113.7125,95.7125,103,85,109.1205,105,1,178
0.9115,0.9115,111.995,95.995,97,81,109.1205,104,1,178
0.5015,0.5015,117.3445,100.3445,105,88,109.1205,109,1,178
0.633,0.633,115.8595,99.8595,101,85,109.1205,108,1,178
0.7985,0.7985,113.321,96.321,103,86,109.1205,105,1,178
0.841,0.841,113.885,96.885,102,85,109.1205,105,1,178
0.821,0.821,113.3105,96.3105,98,81,109.1205,105,1,178
0.6565,0.6565,116.2645,98.2645,104,86,109.1205,107,1,178
0.518,0.518,118.4325,99.4325,108,89,109.1205,109,1,178
0.145,0.145,123.55,104.55,113,94,109.1205,114,1,178
0.2845,0.2845,120.949,102.949,106,88,109.1205,112,1,178
0.9845,0.9845,107.9295,90.9295,99,82,109.1205,100,1,178
0.304,0.304,119.306,102.306,106,89,109.1205,111,1,178
0.032,0.032,126.598,108.598,113,95,109.1205,118,1,178
0.281,0.281,119.142,102.142,101,84,109.1205,111,1,178
0.1475,0.1475,122.877,104.877,108,90,109.1205,114,1,178
0.8875,0.8875,113.065,95.065,101,83,109.1205,104,1,178
0.598,0.598,117.691,98.691,108,89,109.1205,108,1,178
0.24,0.24,120.5825,103.5825,108,91,109.1205,112,1,178
0.494,0.494,117.3355,100.3355,103,86,109.1205,109,1,178
0.5675,0.5675,117.2745,99.2745,102,84,109.1205,108,1,178
0.4005,0.4005,118.4325,101.4325,104,87,109.1205,110,1,178
0.4495,0.4495,118.9325,101.9325,104,87,109.1205,110,1,178
0.328,0.328,120.5305,101.5305,109,90,109.1205,111,1,178
0.495,0.495,117.411,100.411,104,87,109.1205,109,1,178
0.3575,0.3575,119.9215,102.9215,104,87,109.1205,111,1,178
0.947,0.947,110.8975,94.8975,97,81,109.1205,103,1,178
0.8245,0.8245,113.811,95.811,102,84,109.1205,105,1,178
0.6565,0.6565,116.109,100.109,100,84,109.1205,108,1,178
0.8315,0.8315,113.562,96.562,101,84,109.1205,105,1,178
0.225,0.225,121.139,103.139,107,89,109.1205,112,1,178
0.486,0.486,116.5245,100.5245,101,85,109.1205,109,1,178
0.267,0.267,121.666,102.666,110,91,109.1205,112,1,178
0.9735,0.9735,109.166,93.166,96,80,109.1205,101,1,178
0.491,0.491,118.393,100.393,105,87,109.1205,109,1,178
0.1685,0.1685,122.9875,104.9875,111,93,109.1205,114,1,178
0.527,0.527,117.8305,99.8305,108,90,109.1205,109,1,178
0.0835,0.0835,125.6635,106.6635,114,95,109.1205,116,1,178
0.53,0.53,117.77,100.77,104,87,109.1205,109,1,178
0.4885,0.4885,117.4515,99.4515,107,89,109.1205,109,1,178
0.656,0.656,116.324,98.324,104,86,109.1205,107,1,178
0.178,0.178,122.937,104.937,111,93,109.1205,114,1,178
0.167,0.167,123.9115,104.9115,110,91,109.1205,114,1,178
0.8215,0.8215,113.401,96.401,98,81,109.1205,105,1,178
0.667,0.667,115.46,98.46,104,87,109.1205,107,1,178
0.3275,0.3275,120.42,102.42,109,91,109.1205,111,1,178
0.8165,0.8165,113.3675,97.3675,98,82,109.1205,105,1,178
0.51,0.51,116.6615,100.6615,102,86,109.1205,109,1,178
0.32,0.32,119.491,102.491,105,88,109.1205,111,1,178
0.1395,0.1395,123.1895,105.1895,111,93,109.1205,114,1,178
0.211,0.211,121.9985,103.9985,107,89,109.1205,113,1,178
0.2075,0.2075,122.006,104.006,108,90,109.1205,113,1,178
0.896,0.896,111.6795,95.6795,97,81,109.1205,104,1,178
0.9775,0.9775,108.6795,93.6795,94,79,109.1205,101,1,178
0.616,0.616,116.7185,99.7185,103,86,109.1205,108,1,178
0.0735,0.0735,123.127,106.127,107,90,109.1205,115,1,178
0.9285,0.9285,110.123,93.123,100,83,109.1205,102,1,178
0.678,0.678,115.5975,98.5975,102,85,109.1205,107,1,178
0.1185,0.1185,123.8595,104.8595,112,93,109.1205,115,1,178
0.9715,0.9715,109.4245,94.4245,94,79,109.1205,102,1,178
0.987,0.987,108.97,92.97,94,78,109.1205,101,1,178
0.6825,0.6825,115.699,97.699,104,86,109.1205,107,1,178
0.2235,0.2235,122.5985,102.5985,113,93,109.1205,113,1,178
0.1355,0.1355,123.543,105.543,110,92,109.1205,114,1,178
0.9715,0.9715,109.688,92.688,96,79,109.1205,101,1,178
0.2805,0.2805,122.5505,102.5505,114,94,109.1205,112,1,178
0.685,0.685,115.8545,97.8545,104,86,109.1205,107,1,178
0.3575,0.3575,120.723,100.723,112,92,109.1205,111,1,178
0.427,0.427,118.662,101.662,106,89,109.1205,110,1,178
0.935,0.935,110.9595,94.9595,99,83,109.1205,103,1,178
0.2275,0.2275,121.98,102.98,111,92,109.1205,113,1,178
0.615,0.615,116.8335,98.8335,103,85,109.1205,108,1,178
0.856,0.856,113.1215,95.1215,101,83,109.1205,104,1,178
0.6335,0.6335,117.012,99.012,106,88,109.1205,108,1,178
0.668,0.668,114.185,99.185,97,82,109.1205,107,1,178
0.7935,0.7935,114.961,96.961,101,83,109.1205,106,1,178
0.807,0.807,113.3745,96.3745,101,84,109.1205,105,1,178
0.92,0.92,111.368,92.368,102,83,109.1205,102,1,178
0.2265,0.2265,121.2355,103.2355,109,91,109.1205,112,1,178
0.4355,0.4355,120.5465,99.5465,114,93,109.1205,110,1,178
0.611,0.611,117.8785,97.8785,111,91,109.1205,108,1,178
0.2135,0.2135,120.215,104.215,102,86,109.1205,112,1,178
0.165,0.165,121.2645,104.2645,105,88,109.1205,113,1,178
0.1875,0.1875,121.6075,103.6075,107,89,109.1205,113,1,178
0.6895,0.6895,115.8185,98.8185,105,88,109.1205,107,1,178
0.3565,0.3565,120.8865,101.8865,110,91,109.1205,111,1,178
0.8865,0.8865,112.4585,96.4585,99,83,109.1205,104,1,178
0.904,0.904,112.0735,95.0735,99,82,109.1205,104,1,178
0.7545,0.7545,114.394,97.394,101,84,109.1205,106,1,178
0.5305,0.5305,117.7655,100.7655,105,88,109.1205,109,1,178
0.86,0.86,112.274,95.274,100,83,109.1205,104,1,178
0.1475,0.1475,123.5375,105.5375,111,93,109.1205,114,1,178
0.692,0.692,115.783,97.783,104,86,109.1205,107,1,178
0.9755,0.9755,108.1845,92.1845,97,81,109.1205,100,1,178
0.114,0.114,124.712,104.712,113,93,109.1205,115,1,178
0.2635,0.2635,121.5565,102.5565,110,91,109.1205,112,1,178
0.424,0.424,118.7195,100.7195,108,90,109.1205,110,1,178
0.7315,0.7315,115.287,97.287,105,87,109.1205,106,1,178
0.7485,0.7485,114.712,96.712,104,86,109.1205,106,1,178
0.164,0.164,123.96,104.96,112,93,109.1205,114,1,178
0.816,0.816,113.1255,94.1255,107,88,109.1205,104,1,178
0.4645,0.4645,119.1135,101.1135,106,88,109.1205,110,1,178
0.076,0.076,124.8355,106.8355,111,93,109.1205,116,1,178
0.7185,0.7185,116.055,98.055,104,86,109.1205,107,1,178
0.115,0.115,124.683,105.683,111,92,109.1205,115,1,178
0.5955,0.5955,116.663,99.663,102,85,109.1205,108,1,178
0.7215,0.7215,114.1395,97.1395,100,83,109.1205,106,1,178
0.7165,0.7165,115.8475,97.8475,104,86,109.1205,107,1,178
0.1535,0.1535,123.6,104.6,110,91,109.1205,114,1,178
0.8515,0.8515,114.0935,96.0935,101,83,109.1205,105,1,178
0.947,0.947,110.241,93.241,99,82,109.1205,102,1,178
0.8285,0.8285,113.9205,95.9205,104,86,109.1205,105,1,178
0.946,0.946,110.4125,93.4125,98,81,109.1205,102,1,178
0.0255,0.0255,127.381,108.381,115,96,109.1205,118,1,178
0.1985,0.1985,122.689,103.689,110,91,109.1205,113,1,178
0.1145,0.1145,124.8555,105.8555,111,92,109.1205,115,1,178
0.626,0.626,118.0795,99.0795,109,90,109.1205,108,1,178
0.4915,0.4915,118.359,99.359,107,88,109.1205,109,1,178
0.681,0.681,115.4615,98.4615,101,84,109.1205,107,1,178
0.565,0.565,117.2665,99.2665,108,90,109.1205,108,1,178
0.9575,0.9575,110.9605,93.9605,99,82,109.1205,102,1,178
0.188,0.188,121.699,104.699,106,89,109.1205,113,1,178
0.9645,0.9645,109.5745,92.5745,100,83,109.1205,101,1,178
0.318,0.318,119.3015,102.3015,106,89,109.1205,111,1,178
0.5115,0.5115,117.66,99.66,105,87,109.1205,109,1,178
0.6625,0.6625,115.489,97.489,104,86,109.1205,107,1,178
0.5025,0.5025,118.517,99.517,105,86,109.1205,109,1,178
0.505,0.505,118.355,100.355,107,89,109.1205,109,1,178
0.0835,0.0835,124.299,106.299,113,95,109.1205,115,1,178
0.6545,0.6545,116.4,98.4,106,88,109.1205,107,1,178
0.934,0.934,111.0375,94.0375,99,82,109.1205,103,1,178
0.678,0.678,115.6035,98.6035,101,84,109.1205,107,1,178
0.6725,0.6725,115.4365,98.4365,102,85,109.1205,107,1,178
0.989,0.989,107.786,90.786,96,79,109.1205,99,1,178
0.6425,0.6425,115.151,99.151,101,85,109.1205,107,1,178
0.2315,0.2315,121.1225,103.1225,109,91,109.1205,112,1,178
0.193,0.193,123.152,103.152,115,95,109.1205,113,1,178
0.4625,0.4625,119.1035,101.1035,106,88,109.1205,110,1,178
0.6555,0.6555,116.034,100.034,98,82,109.1205,108,1,178
0.691,0.691,115.4745,99.4745,99,83,109.1205,107,1,178
0.141,0.141,123.627,104.627,112,93,109.1205,114,1,178
0.413,0.413,119.434,100.434,108,89,109.1205,110,1,178
0.8955,0.8955,112.5715,95.5715,99,82,109.1205,104,1,178
0.3935,0.3935,119.2075,101.2075,106,88,109.1205,110,1,178
0.3745,0.3745,119.289,101.289,106,88,109.1205,110,1,178
0.945,0.945,110.144,94.144,97,81,109.1205,102,1,178
0.4245,0.4245,119.548,100.548,107,88,109.1205,110,1,178
0.5645,0.5645,118.2655,98.2655,108,88,109.1205,108,1,178
0.842,0.842,112.5735,96.5735,96,80,109.1205,105,1,178
0.684,0.684,115.5185,98.5185,103,86,109.1205,107,1,178
0.566,0.566,117.245,99.245,105,87,109.1205,108,1,178
0.132,0.132,123.157,104.157,112,93,109.1205,114,1,178
0.74,0.74,114.293,97.293,102,85,109.1205,106,1,178
0.598,0.598,115.4075,99.4075,99,83,109.1205,108,1,178
0.8975,0.8975,111.9015,95.9015,99,83,109.1205,104,1,178
0.3535,0.3535,120.652,101.652,110,91,109.1205,111,1,178
0.846,0.846,112.89,96.89,99,83,109.1205,105,1,178
0.117,0.117,123.825,105.825,111,93,109.1205,115,1,178
0.7415,0.7415,114.5295,96.5295,104,86,109.1205,106,1,178
0.5815,0.5815,116.2935,100.2935,101,85,109.1205,108,1,178
0.297,0.297,119.288,102.288,104,87,109.1205,111,1,178
0.257,0.257,121.435,102.435,111,92,109.1205,112,1,178
0.68,0.68,115.3985,98.3985,100,83,109.1205,107,1,178
0.7455,0.7455,114.508,97.508,104,87,109.1205,106,1,178
0.1135,0.1135,123.71,105.71,112,94,109.1205,115,1,178
0.4525,0.4525,118.0385,102.0385,103,87,109.1205,110,1,178
0.2825,0.2825,120.941,103.941,107,90,109.1205,112,1,178
0.008,0.008,128.507,110.507,114,96,109.1205,120,1,178
0.8825,0.8825,112.7655,94.7655,100,82,109.1205,104,1,178
