"p","p_no_mc","upper","lower","upper_no_mc","lower_no_mc","truemu","obsD","l","size"
0.2075,0.2075,50.1155,38.1155,50,38,41.74524,44,1,1000
0.937,0.937,42.3515,37.3515,41,36,41.74524,40,1,1000
0.2385,0.2385,50.152,38.152,50,38,41.74524,44,1,1000
0.8115,0.8115,44.3015,36.3015,43,35,41.74524,40,1,1000
0.267,0.267,47.956,37.956,46,36,41.74524,43,1,1000
0.164,0.164,48.9885,38.9885,48,38,41.74524,44,1,1000
0.7655,0.7655,42.834,36.834,41,35,41.74524,40,1,1000
0.276,0.276,46.9815,37.9815,46,37,41.74524,43,1,1000
0.9465,0.9465,42.0305,34.0305,41,33,41.74524,38,1,1000
0.9935,0.9935,41.1915,34.1915,40,33,41.74524,38,1,1000
0.5315,0.5315,45.639,37.639,44,36,41.74524,42,1,1000
0.0375,0.0375,53.2175,41.2175,52,40,41.74524,47,1,1000
0.942,0.942,42.7345,36.7345,41,35,41.74524,40,1,1000
0.9995,0.9995,39.5635,32.5635,39,32,41.74524,36,1,1000
0.2385,0.2385,46.9875,38.9875,44,36,41.74524,43,1,1000
0.1385,0.1385,51.975,38.975,51,38,41.74524,45,1,1000
0.5575,0.5575,44.775,37.775,44,37,41.74524,41,1,1000
0.5955,0.5955,44.96,36.96,43,35,41.74524,41,1,1000
0.486,0.486,47.285,36.285,47,36,41.74524,42,1,1000
0.102,0.102,47.881,39.881,45,37,41.74524,44,1,1000
0.7865,0.7865,44.3265,35.3265,44,35,41.74524,40,1,1000
0.631,0.631,45.3205,36.3205,44,35,41.74524,41,1,1000
0.8815,0.8815,43.378,36.378,41,34,41.74524,40,1,1000
0.9945,0.9945,41.736,35.736,40,34,41.74524,39,1,1000
0.8325,0.8325,42.986,36.986,42,36,41.74524,40,1,1000
0.164,0.164,45.931,39.931,43,37,41.74524,43,1,1000
0.4775,0.4775,46.3305,37.3305,45,36,41.74524,42,1,1000
0.8475,0.8475,43.3235,36.3235,41,34,41.74524,40,1,1000
0.573,0.573,46.9295,35.9295,47,36,41.74524,41,1,1000
0.803,0.803,44.2555,36.2555,43,35,41.74524,40,1,1000
0.0215,0.0215,49.4895,42.4895,47,40,41.74524,46,1,1000
0.8305,0.8305,44.369,36.369,43,35,41.74524,40,1,1000
