"p","p_no_mc","upper","lower","upper_no_mc","lower_no_mc","truemu","obsD","l","size"
0.2025,0.2025,43.3771647177943,30.8042593289073,36.4963503649635,23.9234449760766,34.2797078691243,37.037037037037,-1,100
0.8965,0.8965,36.4360170514446,25.49213824568,30.8641975308642,19.9203187250996,34.2797078691243,30.8641975308642,-1,100
0.9745,0.9745,34.3701615356736,20.8581205636784,31.055900621118,17.5438596491228,34.2797078691243,27.027027027027,-1,100
0.8425,0.8425,38.2948102356928,22.4687680329136,34.4827586206897,18.6567164179104,34.2797078691243,30.1204819277108,-1,100
0.461,0.461,42.4241077924372,27.6092929776224,37.037037037037,22.2222222222222,34.2797078691243,34.7222222222222,-1,100
0.2305,0.2305,43.6683321762702,30.528159382998,35.9712230215827,22.8310502283105,34.2797078691243,36.7647058823529,-1,100
0.1565,0.1565,44.6482220092075,30.8172254195902,38.4615384615385,24.6305418719212,34.2797078691243,37.8787878787879,-1,100
0.4795,0.4795,40.8316817168251,28.2448485003315,35.2112676056338,22.6244343891403,34.2797078691243,34.4827586206897,-1,100
0.824,0.824,38.0862539399779,23.3402812014401,33.3333333333333,18.5873605947955,34.2797078691243,30.6748466257669,-1,100
0.31,0.31,42.5314501418288,29.5929797565499,35.4609929078014,22.5225225225225,34.2797078691243,35.9712230215827,-1,100
0.0365,0.0365,47.1501774006285,33.645648189293,39.6825396825397,26.1780104712042,34.2797078691243,40.3225806451613,-1,100
0.3595,0.3595,40.4453054330028,29.7364064888097,33.3333333333333,22.6244343891403,34.2797078691243,35.2112676056338,-1,100
0.522,0.522,41.9892852155115,26.2288439231553,37.037037037037,21.2765957446809,34.2797078691243,34.0136054421769,-1,100
0.5215,0.5215,42.1927085652251,27.6065484566769,37.3134328358209,22.7272727272727,34.2797078691243,34.2465753424657,-1,100
0.978,0.978,33.7217989912869,19.6525349220229,30.3030303030303,16.2337662337662,34.2797078691243,26.3157894736842,-1,100
0.0435,0.0435,47.6407253396417,33.6339341681646,40.3225806451613,26.3157894736842,34.2797078691243,40.650406504065,-1,100
0.9845,0.9845,33.6678135028898,21.7291497569971,30.1204819277108,18.1818181818182,34.2797078691243,27.1739130434783,-1,100
0.983,0.983,33.8961896688974,21.2575725782256,29.7619047619048,17.1232876712329,34.2797078691243,27.3224043715847,-1,100
0.444,0.444,45.2062079132222,25.5642047705017,40.650406504065,21.0084033613445,34.2797078691243,34.965034965035,-1,100
0.998,0.998,32.3417161492606,20.3797735297792,28.2485875706215,16.2866449511401,34.2797078691243,26.3157894736842,-1,100
0.82,0.82,37.8501759683251,25.3901754019614,33.5570469798658,21.0970464135021,34.2797078691243,31.25,-1,100
0.415,0.415,41.5421379285294,28.3716398442382,34.7222222222222,21.551724137931,34.2797078691243,34.965034965035,-1,100
0.8525,0.8525,37.7816807043815,22.7074692015986,34.0136054421769,18.9393939393939,34.2797078691243,30.1204819277108,-1,100
