"qtile","truediv","chaoest","obsD","l","inds","reps"
92.05,150,112.5,53.1914893617021,-1,100,500
82.85,150,130.263157894737,56.8181818181818,-1,100,500
11.5,150,176.785714285714,64.1025641025641,-1,100,500
7.25,150,190.384615384615,65.7894736842105,-1,100,500
4.95,150,190.384615384615,65.7894736842105,-1,100,500
35.55,150,159.677419354838,61.7283950617284,-1,100,500
90.5,150,123.75,55.5555555555556,-1,100,500
83.8,150,130.263157894737,56.8181818181818,-1,100,500
15.85,150,176.785714285714,64.1025641025641,-1,100,500
85.05,150,133.783783783783,57.4712643678161,-1,100,500
72.25,150,137.5,58.1395348837209,-1,100,500
6.65,150,176.785714285714,64.1025641025641,-1,100,500
61.9,150,145.588235294117,59.5238095238095,-1,100,500
76.65,150,133.783783783783,57.4712643678161,-1,100,500
5.1,150,190.384615384615,65.7894736842105,-1,100,500
54.5,150,150,60.2409638554217,-1,100,500
11.95,150,197.999999999999,66.6666666666667,-1,100,500
72.75,150,141.428571428571,58.8235294117647,-1,100,500
97.7,150,110,52.6315789473684,-1,100,500
68.2,150,141.428571428571,58.8235294117647,-1,100,500
76.95,150,133.783783783783,57.4712643678161,-1,100,500
95.3,150,112.5,53.1914893617021,-1,100,500
93.05,150,115.116279069767,53.763440860215,-1,100,500
60.25,150,145.588235294117,59.5238095238095,-1,100,500
33.85,150,165,62.5,-1,100,500
93.05,150,120.731707317073,54.9450549450549,-1,100,500
97.1,150,115.116279069767,53.763440860215,-1,100,500
4.35,150,206.249999999999,67.5675675675676,-1,100,500
0,150,235.714285714285,70.4225352112676,-1,100,500
45.95,150,154.6875,60.9756097560976,-1,100,500
72.1,150,137.5,58.1395348837209,-1,100,500
68.95,150,141.428571428571,58.8235294117647,-1,100,500
99.7,150,110,52.6315789473684,-1,100,500
80.1,150,137.5,58.1395348837209,-1,100,500
82.15,150,137.5,58.1395348837209,-1,100,500
0.15,150,198,66.6666666666667,-1,100,500
43.4,150,154.6875,60.9756097560976,-1,100,500
39.5,150,159.677419354838,61.7283950617284,-1,100,500
61.8,150,145.588235294117,59.5238095238095,-1,100,500
34.75,150,159.677419354838,61.7283950617284,-1,100,500
77.9,150,137.5,58.1395348837209,-1,100,500
62.5,150,145.588235294117,59.5238095238095,-1,100,500
86.9,150,130.263157894737,56.8181818181818,-1,100,500
10.75,150,176.785714285714,64.1025641025641,-1,100,500
35.55,150,159.677419354838,61.7283950617284,-1,100,500
9.75,150,176.785714285714,64.1025641025641,-1,100,500
11.6,150,176.785714285714,64.1025641025641,-1,100,500
0.35,150,224.999999999999,69.4444444444444,-1,100,500
84.25,150,130.263157894737,56.8181818181818,-1,100,500
0.15,150,198,66.6666666666667,-1,100,500
79.85,150,137.5,58.1395348837209,-1,100,500
0,150,224.999999999999,69.4444444444444,-1,100,500
65.25,150,145.588235294117,59.5238095238095,-1,100,500
11.95,150,176.785714285714,64.1025641025641,-1,100,500
99.05,150,107.608695652174,52.0833333333333,-1,100,500
18.45,150,176.785714285714,64.1025641025641,-1,100,500
44.6,150,154.6875,60.9756097560976,-1,100,500
69.3,150,141.428571428571,58.8235294117647,-1,100,500
0.4,150,224.999999999999,69.4444444444444,-1,100,500
90.45,150,126.923076923077,56.1797752808989,-1,100,500
18.05,150,176.785714285714,64.1025641025641,-1,100,500
0.4,150,198,66.6666666666667,-1,100,500
35.6,150,159.677419354838,61.7283950617284,-1,100,500
47,150,154.6875,60.9756097560976,-1,100,500
28.2,150,165,62.5,-1,100,500
92.8,150,126.923076923077,56.1797752808989,-1,100,500
