"p","p_no_mc","upper","lower","upper_no_mc","lower_no_mc","truemu","obsD","l","size"
0.5705,0.5705,54.877,45.877,54,45,50.33484,50,1,1000
0.0165,0.0165,57.4535,50.4535,55,48,50.33484,54,1,1000
0.264,0.264,56.768,46.768,56,46,50.33484,52,1,1000
0.9665,0.9665,50.509,43.509,48,41,50.33484,47,1,1000
0.138,0.138,57.8395,47.8395,56,46,50.33484,53,1,1000
0.461,0.461,52.429,46.429,50,44,50.33484,50,1,1000
0.784,0.784,52.4105,43.4105,52,43,50.33484,48,1,1000
0.141,0.141,55.5235,48.5235,53,46,50.33484,52,1,1000
0.968,0.968,50.9695,40.9695,50,40,50.33484,46,1,1000
0.925,0.925,50.7345,44.7345,49,43,50.33484,48,1,1000
1,1,47.7485,42.7485,46,41,50.33484,45,1,1000
0.919,0.919,50.9825,43.9825,49,42,50.33484,48,1,1000
0.9915,0.9915,49.95,41.95,50,42,50.33484,46,1,1000
0.542,0.542,53.775,45.775,53,45,50.33484,50,1,1000
0.704,0.704,53.8395,43.8395,53,43,50.33484,49,1,1000
0.1935,0.1935,61.28,47.28,61,47,50.33484,54,1,1000
0.0875,0.0875,58.2665,49.2665,56,47,50.33484,54,1,1000
0.039,0.039,57.3085,50.3085,54,47,50.33484,54,1,1000
0.347,0.347,58.293,46.293,58,46,50.33484,52,1,1000
0.1125,0.1125,62.1885,48.1885,63,49,50.33484,55,1,1000
0.5355,0.5355,53.673,45.673,51,43,50.33484,50,1,1000
0.472,0.472,55.3485,45.3485,54,44,50.33484,50,1,1000
0.0435,0.0435,56.533,49.533,54,47,50.33484,53,1,1000
0.1275,0.1275,58.3885,47.3885,57,46,50.33484,53,1,1000
0.434,0.434,56.0525,46.0525,54,44,50.33484,51,1,1000
1,1,47.7485,41.7485,46,40,50.33484,45,1,1000
0.7075,0.7075,52.6435,44.6435,50,42,50.33484,49,1,1000
0.96,0.96,50.658,41.658,51,42,50.33484,46,1,1000
0.5715,0.5715,53.878,45.878,52,44,50.33484,50,1,1000
0.4325,0.4325,55.124,47.124,53,45,50.33484,51,1,1000
0.8495,0.8495,51.635,43.635,50,42,50.33484,48,1,1000
0.3645,0.3645,56.5875,45.5875,55,44,50.33484,51,1,1000
0.002,0.002,63.819,52.819,61,50,50.33484,58,1,1000
0.1655,0.1655,55.71,47.71,54,46,50.33484,52,1,1000
0.061,0.061,60.8015,48.8015,59,47,50.33484,55,1,1000
0.73,0.73,52.8665,44.8665,52,44,50.33484,49,1,1000
0.668,0.668,53.3625,45.3625,53,45,50.33484,49,1,1000
0.951,0.951,51.167,45.167,50,44,50.33484,48,1,1000
0.5235,0.5235,52.6625,46.6625,50,44,50.33484,50,1,1000
0.2885,0.2885,54.3955,47.3955,52,45,50.33484,51,1,1000
0.9345,0.9345,50.734,44.734,49,43,50.33484,48,1,1000
0.979,0.979,49.656,41.656,49,41,50.33484,46,1,1000
0.4625,0.4625,55.2715,46.2715,54,45,50.33484,51,1,1000
0.901,0.901,51.92,43.92,51,43,50.33484,48,1,1000
0.477,0.477,55.376,44.376,55,44,50.33484,50,1,1000
0.611,0.611,56.279,44.279,55,43,50.33484,50,1,1000
0.7165,0.7165,52.478,45.478,50,43,50.33484,49,1,1000
0.8065,0.8065,52.9485,42.9485,53,43,50.33484,48,1,1000
0.7025,0.7025,53.8235,44.8235,53,44,50.33484,49,1,1000
0.3575,0.3575,55.6985,46.6985,54,45,50.33484,51,1,1000
0.012,0.012,59.405,50.405,56,47,50.33484,55,1,1000
0.0155,0.0155,59.455,50.455,56,47,50.33484,55,1,1000
0.4695,0.4695,55.333,46.333,53,44,50.33484,51,1,1000
0.285,0.285,56.1905,47.1905,53,44,50.33484,52,1,1000
0.093,0.093,59.0975,49.0975,57,47,50.33484,54,1,1000
0.097,0.097,59.1015,49.1015,58,48,50.33484,54,1,1000
0.078,0.078,57.3545,48.3545,55,46,50.33484,53,1,1000
0.7135,0.7135,53.931,43.931,53,43,50.33484,49,1,1000
0.335,0.335,56.3615,46.3615,55,45,50.33484,51,1,1000
0.7305,0.7305,52.627,45.627,50,43,50.33484,49,1,1000
0.91,0.91,51.981,43.981,51,43,50.33484,48,1,1000
0.204,0.204,55.793,47.793,53,45,50.33484,52,1,1000
0.331,0.331,54.6895,46.6895,52,44,50.33484,51,1,1000
0.1115,0.1115,56.784,48.784,54,46,50.33484,53,1,1000
0.281,0.281,56.9615,46.9615,55,45,50.33484,52,1,1000
0.7295,0.7295,54.138,44.138,54,44,50.33484,49,1,1000
0.8545,0.8545,52.8505,43.8505,51,42,50.33484,48,1,1000
0.5605,0.5605,53.793,45.793,51,43,50.33484,50,1,1000
0.6435,0.6435,53.2305,46.2305,50,43,50.33484,50,1,1000
0.212,0.212,55.723,47.723,54,46,50.33484,52,1,1000
0.919,0.919,52.235,44.235,51,43,50.33484,48,1,1000
0.238,0.238,56.119,48.119,55,47,50.33484,52,1,1000
0.6245,0.6245,54.154,46.154,53,45,50.33484,50,1,1000
0.1625,0.1625,57.274,48.274,55,46,50.33484,53,1,1000
0.783,0.783,53.0095,45.0095,51,43,50.33484,49,1,1000
0.1235,0.1235,55.3405,48.3405,52,45,50.33484,52,1,1000
0.5365,0.5365,53.668,45.668,51,43,50.33484,50,1,1000
0.798,0.798,53.009,45.009,51,43,50.33484,49,1,1000
0.241,0.241,56.1705,48.1705,53,45,50.33484,52,1,1000
0.1925,0.1925,55.732,47.732,53,45,50.33484,52,1,1000
0.474,0.474,55.3535,45.3535,54,44,50.33484,50,1,1000
0.769,0.769,53.0025,45.0025,50,42,50.33484,49,1,1000
0.7675,0.7675,51.5105,46.5105,50,45,50.33484,49,1,1000
0.0045,0.0045,60.353,51.353,57,48,50.33484,56,1,1000
0.7795,0.7795,51.6575,45.6575,50,44,50.33484,49,1,1000
0.353,0.353,54.795,46.795,53,45,50.33484,51,1,1000
1,1,48.1285,43.1285,47,42,50.33484,46,1,1000
0.4365,0.4365,56.0195,46.0195,56,46,50.33484,51,1,1000
0.235,0.235,56.679,46.679,56,46,50.33484,52,1,1000
0.6425,0.6425,53.369,44.369,52,43,50.33484,49,1,1000
0.4435,0.4435,54.276,47.276,51,44,50.33484,51,1,1000
0.5805,0.5805,55.031,45.031,55,45,50.33484,50,1,1000
0.2215,0.2215,59.1085,47.1085,57,45,50.33484,53,1,1000
0.6775,0.6775,52.391,45.391,50,43,50.33484,49,1,1000
0.399,0.399,55.897,45.897,54,44,50.33484,51,1,1000
0.9225,0.9225,50.7575,44.7575,49,43,50.33484,48,1,1000
0.0745,0.0745,60.913,48.913,60,48,50.33484,55,1,1000
0.6635,0.6635,53.466,45.466,52,44,50.33484,49,1,1000
0.0265,0.0265,59.3145,50.3145,56,47,50.33484,55,1,1000
0.152,0.152,60.885,47.885,61,48,50.33484,54,1,1000
0.8295,0.8295,52.926,42.926,52,42,50.33484,48,1,1000
0.339,0.339,56.3635,46.3635,55,45,50.33484,51,1,1000
0.704,0.704,52.439,45.439,50,43,50.33484,49,1,1000
0.9255,0.9255,52.2755,44.2755,51,43,50.33484,48,1,1000
0.2725,0.2725,54.453,47.453,52,45,50.33484,51,1,1000
0.043,0.043,58.514,49.514,55,46,50.33484,54,1,1000
0.3085,0.3085,57.2525,47.2525,56,46,50.33484,52,1,1000
0.693,0.693,52.553,44.553,51,43,50.33484,49,1,1000
0.841,0.841,51.375,44.375,50,43,50.33484,48,1,1000
0.584,0.584,53.985,45.985,52,44,50.33484,50,1,1000
0.488,0.488,53.432,46.432,51,44,50.33484,50,1,1000
