"p","p_no_mc","upper","lower","upper_no_mc","lower_no_mc","truemu","obsD","l","size"
0.176,0.176,103.343,94.343,102,93,96.7847,99,1,1000
0.844,0.844,98.343,91.343,95,88,96.7847,95,1,1000
0.676,0.676,100.535,91.535,99,90,96.7847,96,1,1000
0.4655,0.4655,99.446,93.446,97,91,96.7847,97,1,1000
0.6715,0.6715,98.2965,92.2965,96,90,96.7847,96,1,1000
0.076,0.076,104.1965,95.1965,101,92,96.7847,100,1,1000
0.425,0.425,101.1315,92.1315,100,91,96.7847,97,1,1000
0.2095,0.2095,104.2485,93.2485,103,92,96.7847,99,1,1000
0.3125,0.3125,101.691,94.691,99,92,96.7847,98,1,1000
0.4225,0.4225,101.1645,93.1645,98,90,96.7847,97,1,1000
0.666,0.666,99.355,92.355,98,91,96.7847,96,1,1000
0.7365,0.7365,99.676,92.676,98,91,96.7847,96,1,1000
0.745,0.745,98.9395,90.9395,97,89,96.7847,95,1,1000
0.2785,0.2785,101.485,94.485,98,91,96.7847,98,1,1000
0.5405,0.5405,99.755,93.755,98,92,96.7847,97,1,1000
0.409,0.409,101.0505,92.0505,99,90,96.7847,97,1,1000
0.938,0.938,96.937,90.937,95,89,96.7847,94,1,1000
0.7825,0.7825,97.905,91.905,96,90,96.7847,95,1,1000
0.2105,0.2105,101.904,93.904,100,92,96.7847,98,1,1000
0.264,0.264,101.2735,94.2735,98,91,96.7847,98,1,1000
0.2145,0.2145,101.152,94.152,98,91,96.7847,98,1,1000
0.4115,0.4115,100.246,93.246,98,91,96.7847,97,1,1000
0.0545,0.0545,103.6615,96.6615,101,94,96.7847,100,1,1000
0.348,0.348,99.9235,93.9235,97,91,96.7847,97,1,1000
0.16,0.16,102.5715,95.5715,99,92,96.7847,99,1,1000
0.3765,0.3765,100.047,93.047,97,90,96.7847,97,1,1000
0.247,0.247,102.0765,94.0765,98,90,96.7847,98,1,1000
0.271,0.271,102.241,93.241,99,90,96.7847,98,1,1000
0.9905,0.9905,96.324,89.324,94,87,96.7847,93,1,1000
0.7315,0.7315,99.781,91.781,98,90,96.7847,96,1,1000
0.392,0.392,100.9415,92.9415,99,91,96.7847,97,1,1000
0.6535,0.6535,100.44,91.44,100,91,96.7847,96,1,1000
0.838,0.838,98.469,90.469,96,88,96.7847,95,1,1000
0.4605,0.4605,102.2135,91.2135,101,90,96.7847,97,1,1000
0.0495,0.0495,103.447,96.447,100,93,96.7847,100,1,1000
0.8275,0.8275,98.386,90.386,94,86,96.7847,95,1,1000
0.3195,0.3195,99.8095,93.8095,97,91,96.7847,97,1,1000
0.451,0.451,99.4115,93.4115,97,91,96.7847,97,1,1000
0.431,0.431,101.151,92.151,97,88,96.7847,97,1,1000
0.7785,0.7785,97.8885,90.8885,96,89,96.7847,95,1,1000
0.4525,0.4525,99.398,93.398,97,91,96.7847,97,1,1000
0.367,0.367,100.035,93.035,97,90,96.7847,97,1,1000
0.5435,0.5435,100.7575,93.7575,98,91,96.7847,97,1,1000
0.203,0.203,101.1345,94.1345,98,91,96.7847,98,1,1000
0.372,0.372,102.7315,93.7315,100,91,96.7847,98,1,1000
0.494,0.494,100.5525,92.5525,98,90,96.7847,97,1,1000
0.191,0.191,103.508,94.508,102,93,96.7847,99,1,1000
0.892,0.892,98.5725,91.5725,96,89,96.7847,95,1,1000
0.3955,0.3955,100.118,93.118,97,90,96.7847,97,1,1000
0.153,0.153,102.4615,95.4615,100,93,96.7847,99,1,1000
0.462,0.462,100.4045,93.4045,97,90,96.7847,97,1,1000
0.4675,0.4675,100.4055,93.4055,97,90,96.7847,97,1,1000
0.74,0.74,99.718,92.718,98,91,96.7847,96,1,1000
0.452,0.452,100.4,93.4,97,90,96.7847,97,1,1000
0.658,0.658,101.6285,90.6285,101,90,96.7847,96,1,1000
0.482,0.482,100.4845,93.4845,98,91,96.7847,97,1,1000
0.249,0.249,101.3745,94.3745,99,92,96.7847,98,1,1000
0.845,0.845,98.3025,91.3025,95,88,96.7847,95,1,1000
0.8935,0.8935,98.309,89.309,96,87,96.7847,94,1,1000
0.3405,0.3405,99.9115,93.9115,98,92,96.7847,97,1,1000
0.505,0.505,101.489,92.489,99,90,96.7847,97,1,1000
0.9665,0.9665,96.8045,88.8045,96,88,96.7847,93,1,1000
0.4405,0.4405,102.0855,92.0855,102,92,96.7847,97,1,1000
0.585,0.585,98.9015,92.9015,97,91,96.7847,96,1,1000
0.479,0.479,101.4565,92.4565,99,90,96.7847,97,1,1000
0.9495,0.9495,97.053,91.053,95,89,96.7847,94,1,1000
0.884,0.884,97.982,89.982,96,88,96.7847,94,1,1000
0.4575,0.4575,100.3975,93.3975,98,91,96.7847,97,1,1000
0.1625,0.1625,103.2435,94.2435,101,92,96.7847,99,1,1000
0.21,0.21,103.621,94.621,101,92,96.7847,99,1,1000
0.52,0.52,100.654,93.654,98,91,96.7847,97,1,1000
0.5245,0.5245,99.6795,93.6795,97,91,96.7847,97,1,1000
0.7685,0.7685,97.822,90.822,96,89,96.7847,95,1,1000
0.237,0.237,101.167,94.167,98,91,96.7847,98,1,1000
0.4405,0.4405,100.3285,93.3285,97,90,96.7847,97,1,1000
0.196,0.196,101.1,94.1,98,91,96.7847,98,1,1000
0.951,0.951,96.8035,90.8035,95,89,96.7847,94,1,1000
0.1935,0.1935,100.9175,93.9175,98,91,96.7847,98,1,1000
0.5215,0.5215,100.7315,92.7315,97,89,96.7847,97,1,1000
0.9935,0.9935,95.923,89.923,94,88,96.7847,93,1,1000
0.1165,0.1165,103.0975,95.0975,99,91,96.7847,99,1,1000
0.5295,0.5295,100.7515,92.7515,99,91,96.7847,97,1,1000
0.492,0.492,100.526,92.526,97,89,96.7847,97,1,1000
0.372,0.372,100.864,92.864,99,91,96.7847,97,1,1000
0.138,0.138,102.3205,94.3205,99,91,96.7847,99,1,1000
0.667,0.667,99.392,92.392,97,90,96.7847,96,1,1000
0.5655,0.5655,98.8135,92.8135,97,91,96.7847,96,1,1000
0.401,0.401,100.9825,92.9825,100,92,96.7847,97,1,1000
0.233,0.233,102.025,94.025,99,91,96.7847,98,1,1000
0.2725,0.2725,102.241,93.241,98,89,96.7847,98,1,1000
0.399,0.399,100.1145,93.1145,97,90,96.7847,97,1,1000
0.648,0.648,99.3465,92.3465,99,92,96.7847,96,1,1000
0.1395,0.1395,102.356,95.356,100,93,96.7847,99,1,1000
0.9215,0.9215,98.538,89.538,96,87,96.7847,94,1,1000
0.506,0.506,100.572,93.572,98,91,96.7847,97,1,1000
0.854,0.854,98.595,91.595,96,89,96.7847,95,1,1000
0.07,0.07,104.184,95.184,103,94,96.7847,100,1,1000
0.872,0.872,98.483,91.483,96,89,96.7847,95,1,1000
0.1365,0.1365,102.411,95.411,99,92,96.7847,99,1,1000
0.3695,0.3695,100.8475,92.8475,99,91,96.7847,97,1,1000
0.292,0.292,102.32,93.32,99,90,96.7847,98,1,1000
0.8965,0.8965,98.6615,91.6615,96,89,96.7847,95,1,1000
0.975,0.975,97.596,90.596,95,88,96.7847,94,1,1000
0.4255,0.4255,99.2795,94.2795,97,92,96.7847,97,1,1000
0.659,0.659,99.367,92.367,97,90,96.7847,96,1,1000
0.331,0.331,99.7885,92.7885,97,90,96.7847,97,1,1000
0.8645,0.8645,99.329,89.329,99,89,96.7847,94,1,1000
0.937,0.937,96.8035,90.8035,95,89,96.7847,94,1,1000
0.5425,0.5425,98.793,92.793,97,91,96.7847,96,1,1000
0.275,0.275,102.167,93.167,98,89,96.7847,98,1,1000
0.8945,0.8945,97.6935,91.6935,95,89,96.7847,95,1,1000
0.532,0.532,100.751,92.751,99,91,96.7847,97,1,1000
0.198,0.198,100.9205,93.9205,98,91,96.7847,98,1,1000
0.498,0.498,100.57,93.57,98,91,96.7847,97,1,1000
0.164,0.164,102.464,94.464,100,92,96.7847,99,1,1000
0.264,0.264,102.082,93.082,98,89,96.7847,98,1,1000
0.104,0.104,102.131,95.131,99,92,96.7847,99,1,1000
0.4795,0.4795,99.5335,93.5335,97,91,96.7847,97,1,1000
0.6875,0.6875,99.382,92.382,97,90,96.7847,96,1,1000
0.445,0.445,100.327,93.327,97,90,96.7847,97,1,1000
0.3095,0.3095,101.606,93.606,98,90,96.7847,98,1,1000
0.262,0.262,101.356,94.356,98,91,96.7847,98,1,1000
0.806,0.806,97.972,90.972,95,88,96.7847,95,1,1000
0.3915,0.3915,101.786,91.786,100,90,96.7847,97,1,1000
1,1,95.003,89.003,93,87,96.7847,92,1,1000
0.2445,0.2445,101.956,93.956,100,92,96.7847,98,1,1000
0.5145,0.5145,100.646,92.646,98,90,96.7847,97,1,1000
0.501,0.501,100.5785,93.5785,98,91,96.7847,97,1,1000
0.159,0.159,102.494,94.494,99,91,96.7847,99,1,1000
0.1025,0.1025,102.84,94.84,101,93,96.7847,99,1,1000
0.41,0.41,101.0195,92.0195,99,90,96.7847,97,1,1000
0.1805,0.1805,103.4665,94.4665,102,93,96.7847,99,1,1000
0.192,0.192,101.059,94.059,99,92,96.7847,98,1,1000
0.4745,0.4745,100.4505,92.4505,98,90,96.7847,97,1,1000
0.9165,0.9165,98.517,89.517,97,88,96.7847,94,1,1000
0.636,0.636,100.3885,91.3885,99,90,96.7847,96,1,1000
0.316,0.316,100.7595,94.7595,98,92,96.7847,98,1,1000
0.1685,0.1685,102.5245,94.5245,98,90,96.7847,99,1,1000
0.212,0.212,100.9835,93.9835,98,91,96.7847,98,1,1000
0.4615,0.4615,102.2445,92.2445,102,92,96.7847,97,1,1000
0.836,0.836,98.038,92.038,97,91,96.7847,95,1,1000
0.5185,0.5185,100.609,93.609,98,91,96.7847,97,1,1000
0.451,0.451,100.367,93.367,98,91,96.7847,97,1,1000
0.2685,0.2685,101.343,94.343,98,91,96.7847,98,1,1000
0.992,0.992,95.991,88.991,94,87,96.7847,93,1,1000
0.306,0.306,101.633,93.633,99,91,96.7847,98,1,1000
0.8045,0.8045,97.9125,91.9125,96,90,96.7847,95,1,1000
0.437,0.437,100.286,93.286,97,90,96.7847,97,1,1000
0.995,0.995,96.299,89.299,93,86,96.7847,93,1,1000
0.578,0.578,100.0115,92.0115,98,90,96.7847,96,1,1000
0.5645,0.5645,98.8325,92.8325,97,91,96.7847,96,1,1000
0.543,0.543,100.756,92.756,99,91,96.7847,97,1,1000
0.262,0.262,101.321,94.321,98,91,96.7847,98,1,1000
0.6075,0.6075,100.1285,92.1285,96,88,96.7847,96,1,1000
0.7165,0.7165,99.8785,89.8785,98,88,96.7847,95,1,1000
0.66,0.66,99.375,92.375,97,90,96.7847,96,1,1000
0.636,0.636,99.215,92.215,96,89,96.7847,96,1,1000
0.069,0.069,103.697,95.697,100,92,96.7847,100,1,1000
0.178,0.178,100.972,93.972,98,91,96.7847,98,1,1000
1,1,96.149,90.149,94,88,96.7847,93,1,1000
0.4945,0.4945,102.493,91.493,100,89,96.7847,97,1,1000
0.9425,0.9425,97.549,91.549,96,90,96.7847,95,1,1000
0.5615,0.5615,98.8075,92.8075,97,91,96.7847,96,1,1000
0.3815,0.3815,100.0865,93.0865,98,91,96.7847,97,1,1000
0.365,0.365,99.962,92.962,97,90,96.7847,97,1,1000
0.262,0.262,101.2785,94.2785,98,91,96.7847,98,1,1000
0.342,0.342,99.8945,93.8945,97,91,96.7847,97,1,1000
0.517,0.517,101.696,91.696,100,90,96.7847,97,1,1000
0.556,0.556,99.8475,91.8475,96,88,96.7847,96,1,1000
0.1555,0.1555,102.4185,94.4185,98,90,96.7847,99,1,1000
0.11,0.11,102.1225,95.1225,99,92,96.7847,99,1,1000
0.5125,0.5125,100.606,92.606,98,90,96.7847,97,1,1000
0.506,0.506,100.6345,92.6345,98,90,96.7847,97,1,1000
0.1485,0.1485,103.259,94.259,100,91,96.7847,99,1,1000
0.1385,0.1385,102.3405,95.3405,99,92,96.7847,99,1,1000
0.2805,0.2805,101.3985,94.3985,99,92,96.7847,98,1,1000
0.7125,0.7125,99.617,91.617,97,89,96.7847,96,1,1000
0.1365,0.1365,103.221,94.221,100,91,96.7847,99,1,1000
0.397,0.397,100.121,93.121,97,90,96.7847,97,1,1000
0.2615,0.2615,104.563,93.563,105,94,96.7847,99,1,1000
0.634,0.634,99.204,92.204,95,88,96.7847,96,1,1000
0.286,0.286,105.6145,93.6145,105,93,96.7847,99,1,1000
0.751,0.751,98.872,90.872,97,89,96.7847,95,1,1000
0.778,0.778,99.216,90.216,98,89,96.7847,95,1,1000
0.4795,0.4795,100.431,93.431,98,91,96.7847,97,1,1000
0.6315,0.6315,100.365,91.365,99,90,96.7847,96,1,1000
0.4195,0.4195,100.1855,93.1855,97,90,96.7847,97,1,1000
0.283,0.283,101.545,94.545,99,92,96.7847,98,1,1000
0.4065,0.4065,101.0335,93.0335,98,90,96.7847,97,1,1000
0.928,0.928,97.1625,90.1625,94,87,96.7847,94,1,1000
0.319,0.319,101.6555,94.6555,99,92,96.7847,98,1,1000
0.472,0.472,100.425,93.425,97,90,96.7847,97,1,1000
0.092,0.092,102.823,94.823,99,91,96.7847,99,1,1000
0.63,0.63,100.3035,91.3035,97,88,96.7847,96,1,1000
0.565,0.565,98.9055,91.9055,96,89,96.7847,96,1,1000
0.6585,0.6585,99.3745,91.3745,96,88,96.7847,96,1,1000
0.424,0.424,101.1045,92.1045,97,88,96.7847,97,1,1000
0.7255,0.7255,99.613,92.613,97,90,96.7847,96,1,1000
0.437,0.437,99.353,93.353,97,91,96.7847,97,1,1000
0.809,0.809,97.903,91.903,96,90,96.7847,95,1,1000
0.286,0.286,102.2325,93.2325,99,90,96.7847,98,1,1000
0.2045,0.2045,103.5975,94.5975,101,92,96.7847,99,1,1000
0.388,0.388,100.132,93.132,97,90,96.7847,97,1,1000
0.348,0.348,102.6465,93.6465,100,91,96.7847,98,1,1000
0.454,0.454,100.3405,92.3405,97,89,96.7847,97,1,1000
0.867,0.867,98.45,91.45,96,89,96.7847,95,1,1000
1,1,95.579,89.579,94,88,96.7847,93,1,1000
0.774,0.774,99.327,90.327,99,90,96.7847,95,1,1000
0.2625,0.2625,103.777,93.777,102,92,96.7847,99,1,1000
0.4185,0.4185,101.1155,93.1155,99,91,96.7847,97,1,1000
0.1525,0.1525,103.151,94.151,102,93,96.7847,99,1,1000
0.524,0.524,100.624,93.624,99,92,96.7847,97,1,1000
0.634,0.634,99.1885,92.1885,95,88,96.7847,96,1,1000
0.685,0.685,99.498,91.498,97,89,96.7847,96,1,1000
0.72,0.72,98.4915,92.4915,96,90,96.7847,96,1,1000
0.4515,0.4515,102.2185,91.2185,102,91,96.7847,97,1,1000
0.5065,0.5065,100.593,92.593,97,89,96.7847,97,1,1000
0.4455,0.4455,102.1845,91.1845,102,91,96.7847,97,1,1000
0.259,0.259,102.869,92.869,102,92,96.7847,98,1,1000
0.218,0.218,101.8855,93.8855,100,92,96.7847,98,1,1000
0.159,0.159,103.4235,94.4235,100,91,96.7847,99,1,1000
0.8445,0.8445,98.5105,90.5105,96,88,96.7847,95,1,1000
0.0505,0.0505,104.1175,96.1175,101,93,96.7847,100,1,1000
0.4865,0.4865,100.4435,93.4435,98,91,96.7847,97,1,1000
0.695,0.695,99.5845,91.5845,97,89,96.7847,96,1,1000
0.258,0.258,101.343,94.343,98,91,96.7847,98,1,1000
0.8225,0.8225,98.0985,91.0985,95,88,96.7847,95,1,1000
0.76,0.76,97.8015,91.8015,95,89,96.7847,95,1,1000
0.406,0.406,100.155,94.155,98,92,96.7847,97,1,1000
0.8325,0.8325,98.314,91.314,95,88,96.7847,95,1,1000
0.5525,0.5525,99.811,91.811,97,89,96.7847,96,1,1000
1,1,92.9425,87.9425,91,86,96.7847,91,1,1000
0.629,0.629,99.3075,91.3075,96,88,96.7847,96,1,1000
0.164,0.164,102.5875,94.5875,99,91,96.7847,99,1,1000
0.333,0.333,101.631,93.631,97,89,96.7847,98,1,1000
0.371,0.371,100.0915,94.0915,98,92,96.7847,97,1,1000
0.471,0.471,101.4105,92.4105,101,92,96.7847,97,1,1000
0.3915,0.3915,100.098,93.098,97,90,96.7847,97,1,1000
0.4995,0.4995,100.4855,93.4855,98,91,96.7847,97,1,1000
0.5465,0.5465,100.757,92.757,99,91,96.7847,97,1,1000
0.923,0.923,96.9365,89.9365,95,88,96.7847,94,1,1000
0.162,0.162,102.462,94.462,100,92,96.7847,99,1,1000
0.823,0.823,98.392,90.392,95,87,96.7847,95,1,1000
0.745,0.745,99.7075,92.7075,97,90,96.7847,96,1,1000
0.397,0.397,100.042,93.042,97,90,96.7847,97,1,1000
