"p","p_no_mc","upper","lower","upper_no_mc","lower_no_mc","truemu","obsD","l","size"
0.1025,0.1025,72.042,58.042,65,51,60.35944,65,1,100
0.8805,0.8805,63.303,51.303,57,45,60.35944,57,1,100
0.8195,0.8195,63.716,49.716,59,45,60.35944,57,1,100
0.301,0.301,68.682,55.682,62,49,60.35944,62,1,100
0.155,0.155,70.6485,56.6485,64,50,60.35944,64,1,100
0.1435,0.1435,71.6,56.6,66,51,60.35944,64,1,100
0.4655,0.4655,67.179,55.179,59,47,60.35944,61,1,100
0.0385,0.0385,72.744,59.744,65,52,60.35944,66,1,100
0.7425,0.7425,64.691,51.691,59,46,60.35944,58,1,100
0.6855,0.6855,64.97,52.97,56,44,60.35944,59,1,100
0.423,0.423,67.8735,54.8735,61,48,60.35944,61,1,100
0.1625,0.1625,71.21,58.21,63,50,60.35944,64,1,100
0.54,0.54,65.7615,53.7615,57,45,60.35944,60,1,100
0.545,0.545,65.806,53.806,57,45,60.35944,60,1,100
0.5545,0.5545,65.9375,53.9375,58,46,60.35944,60,1,100
0.389,0.389,67.5395,54.5395,60,47,60.35944,61,1,100
0.236,0.236,70.0855,56.0855,63,49,60.35944,63,1,100
0.105,0.105,70.495,57.495,61,48,60.35944,64,1,100
0.9975,0.9975,59.029,48.029,51,40,60.35944,53,1,100
0.499,0.499,66.3895,53.3895,61,48,60.35944,60,1,100
0.1945,0.1945,69.5355,56.5355,62,49,60.35944,63,1,100
0.899,0.899,63.317,51.317,56,44,60.35944,57,1,100
0.3505,0.3505,68.24,56.24,60,48,60.35944,62,1,100
0.127,0.127,70.583,57.583,63,50,60.35944,64,1,100
0.401,0.401,66.65,54.65,57,45,60.35944,61,1,100
0.1045,0.1045,71.3325,58.3325,62,49,60.35944,65,1,100
0.544,0.544,66.916,52.916,62,48,60.35944,60,1,100
0.347,0.347,68.3175,55.3175,60,47,60.35944,62,1,100
0.1055,0.1055,70.4085,57.4085,61,48,60.35944,64,1,100
0.398,0.398,67.49,54.49,63,50,60.35944,61,1,100
0.2085,0.2085,69.58,55.58,63,49,60.35944,63,1,100
0.1335,0.1335,70.4235,56.4235,65,51,60.35944,64,1,100
0.4535,0.4535,67.161,55.161,57,45,60.35944,61,1,100
0.6345,0.6345,64.5735,52.5735,56,44,60.35944,59,1,100
0.4055,0.4055,67.7425,54.7425,60,47,60.35944,61,1,100
0.953,0.953,61.285,50.285,53,42,60.35944,56,1,100
0.8085,0.8085,64.228,52.228,57,45,60.35944,58,1,100
0.3835,0.3835,67.5025,54.5025,61,48,60.35944,61,1,100
0.081,0.081,71.5755,57.5755,64,50,60.35944,65,1,100
0.731,0.731,63.5645,51.5645,57,45,60.35944,58,1,100
0.1355,0.1355,70.7175,57.7175,63,50,60.35944,64,1,100
0.9455,0.9455,61.5605,48.5605,55,42,60.35944,55,1,100
0.7065,0.7065,65.0895,53.0895,56,44,60.35944,59,1,100
0.906,0.906,62.3695,50.3695,56,44,60.35944,56,1,100
0.436,0.436,66.9395,54.9395,58,46,60.35944,61,1,100
0.482,0.482,68.291,54.291,63,49,60.35944,61,1,100
0.1795,0.1795,71.2055,57.2055,65,51,60.35944,64,1,100
0.7075,0.7075,65.197,52.197,58,45,60.35944,59,1,100
0.853,0.853,64.297,50.297,60,46,60.35944,57,1,100
