"p","p_no_mc","upper","lower","upper_no_mc","lower_no_mc","truemu","obsD","l","size"
0.199,0.199,32.816,24.816,31,23,27.71168,29,1,178
0.214,0.214,33.7585,24.7585,32,23,27.71168,29,1,178
0.2445,0.2445,36.313,24.313,37,25,27.71168,30,1,178
0.7625,0.7625,29.971,21.971,29,21,27.71168,26,1,178
0.669,0.669,31.3625,23.3625,30,22,27.71168,27,1,178
0.447,0.447,32.2445,24.2445,31,23,27.71168,28,1,178
0.191,0.191,34.467,25.467,33,24,27.71168,30,1,178
0.7705,0.7705,28.7615,22.7615,27,21,27.71168,26,1,178
0.3005,0.3005,33.446,24.446,31,22,27.71168,29,1,178
0.205,0.205,33.011,25.011,31,23,27.71168,29,1,178
0.486,0.486,32.4275,23.4275,31,22,27.71168,28,1,178
0.1135,0.1135,36.8315,25.8315,37,26,27.71168,31,1,178
0.4265,0.4265,33.075,23.075,32,22,27.71168,28,1,178
0.0515,0.0515,34.31,27.31,31,24,27.71168,31,1,178
0.395,0.395,32.919,22.919,32,22,27.71168,28,1,178
0.463,0.463,32.257,23.257,32,23,27.71168,28,1,178
0.9785,0.9785,27.0715,20.0715,26,19,27.71168,24,1,178
0.4925,0.4925,31.48,24.48,29,22,27.71168,28,1,178
0.523,0.523,32.586,23.586,31,22,27.71168,28,1,178
0.6605,0.6605,31.337,23.337,31,23,27.71168,27,1,178
0.3885,0.3885,31.9695,23.9695,30,22,27.71168,28,1,178
0.7425,0.7425,29.809,21.809,28,20,27.71168,26,1,178
0.992,0.992,27.581,22.581,26,21,27.71168,25,1,178
0.4295,0.4295,31.2335,25.2335,30,24,27.71168,28,1,178
1,1,25.463,20.463,25,20,27.71168,23,1,178
0.028,0.028,36.7725,26.7725,35,25,27.71168,32,1,178
0.6125,0.6125,32.2385,21.2385,31,20,27.71168,27,1,178
0.384,0.384,31.852,23.852,31,23,27.71168,28,1,178
0.453,0.453,31.365,24.365,29,22,27.71168,28,1,178
0.744,0.744,30.944,21.944,30,21,27.71168,26,1,178
0.03,0.03,37.238,27.238,36,26,27.71168,32,1,178
0.071,0.071,35.4185,26.4185,33,24,27.71168,31,1,178
0.8605,0.8605,28.718,20.718,27,19,27.71168,25,1,178
0.264,0.264,33.2635,25.2635,31,23,27.71168,29,1,178
0.97,0.97,28.503,21.503,26,19,27.71168,25,1,178
0.288,0.288,34.921,23.921,34,23,27.71168,29,1,178
0.997,0.997,25.866,19.866,25,19,27.71168,23,1,178
0.2965,0.2965,32.544,25.544,30,23,27.71168,29,1,178
0.4615,0.4615,33.171,23.171,33,23,27.71168,28,1,178
0.81,0.81,29.3065,22.3065,28,21,27.71168,26,1,178
0.6605,0.6605,30.3465,23.3465,29,22,27.71168,27,1,178
0.8555,0.8555,29.401,22.401,28,21,27.71168,26,1,178
0.714,0.714,30.685,22.685,29,21,27.71168,27,1,178
0.5185,0.5185,31.6465,24.6465,29,22,27.71168,28,1,178
0.0365,0.0365,34.8485,26.8485,32,24,27.71168,31,1,178
1,1,25.3075,20.3075,25,20,27.71168,23,1,178
0.58,0.58,31.967,21.967,31,21,27.71168,27,1,178
0.265,0.265,32.269,25.269,31,24,27.71168,29,1,178
1,1,26.0185,21.0185,25,20,27.71168,24,1,178
0.7895,0.7895,31.628,20.628,31,20,27.71168,26,1,178
0.915,0.915,27.818,21.818,27,21,27.71168,25,1,178
0.6865,0.6865,30.4215,23.4215,30,23,27.71168,27,1,178
0.561,0.561,31.8595,21.8595,31,21,27.71168,27,1,178
0.289,0.289,34.964,23.964,34,23,27.71168,29,1,178
0.162,0.162,34.308,25.308,32,23,27.71168,30,1,178
0.057,0.057,35.785,26.785,34,25,27.71168,31,1,178
0.2215,0.2215,36.1145,24.1145,36,24,27.71168,30,1,178
0.1135,0.1135,34.0945,26.0945,32,24,27.71168,30,1,178
0.239,0.239,32.1775,25.1775,30,23,27.71168,29,1,178
0.088,0.088,34.0045,26.0045,32,24,27.71168,30,1,178
0.9905,0.9905,26.714,20.714,25,19,27.71168,24,1,178
0.906,0.906,28.8815,21.8815,28,21,27.71168,25,1,178
0.9335,0.9335,28.5525,21.5525,28,21,27.71168,25,1,178
0.5225,0.5225,31.6135,23.6135,29,21,27.71168,28,1,178
0.9815,0.9815,27.165,21.165,26,20,27.71168,24,1,178
0.8905,0.8905,29.0355,21.0355,28,20,27.71168,25,1,178
0.7875,0.7875,28.865,22.865,27,21,27.71168,26,1,178
0.5625,0.5625,30.804,22.804,30,22,27.71168,27,1,178
0.0285,0.0285,36.8375,26.8375,35,25,27.71168,32,1,178
0.347,0.347,31.788,23.788,29,21,27.71168,28,1,178
0.099,0.099,34.688,26.688,33,25,27.71168,31,1,178
0.9315,0.9315,27.717,21.717,26,20,27.71168,25,1,178
0.1365,0.1365,31.8385,25.8385,30,24,27.71168,29,1,178
0.1795,0.1795,33.6515,26.6515,31,24,27.71168,30,1,178
0.5345,0.5345,29.734,23.734,28,22,27.71168,27,1,178
0.404,0.404,32.8375,22.8375,32,22,27.71168,28,1,178
0.9975,0.9975,26.1265,19.1265,25,18,27.71168,23,1,178
0.839,0.839,29.359,22.359,28,21,27.71168,26,1,178
0.1435,0.1435,35.0285,25.0285,33,23,27.71168,30,1,178
0.659,0.659,30.2595,23.2595,29,22,27.71168,27,1,178
0.655,0.655,31.377,22.377,31,22,27.71168,27,1,178
0.3635,0.3635,34.34,23.34,34,23,27.71168,29,1,178
0.38,0.38,31.9825,23.9825,30,22,27.71168,28,1,178
0.518,0.518,31.535,24.535,30,23,27.71168,28,1,178
0.155,0.155,35.7495,24.7495,35,24,27.71168,30,1,178
0.061,0.061,37.439,27.439,36,26,27.71168,32,1,178
0.595,0.595,32.017,22.017,31,21,27.71168,27,1,178
0.7975,0.7975,30.5075,21.5075,30,21,27.71168,26,1,178
0.2195,0.2195,33.0365,25.0365,31,23,27.71168,29,1,178
0.3045,0.3045,34.0075,24.0075,34,24,27.71168,29,1,178
0.884,0.884,29.316,20.316,29,20,27.71168,25,1,178
0.756,0.756,30.0865,21.0865,29,20,27.71168,26,1,178
0.9065,0.9065,28.5555,22.5555,26,20,27.71168,26,1,178
0.2905,0.2905,34.0725,24.0725,34,24,27.71168,29,1,178
0.7585,0.7585,31.09,22.09,30,21,27.71168,26,1,178
0.982,0.982,27.156,21.156,26,20,27.71168,24,1,178
0.2415,0.2415,36.2815,24.2815,36,24,27.71168,30,1,178
0.34,0.34,33.5035,24.5035,32,23,27.71168,29,1,178
0.7725,0.7725,29.998,21.998,29,21,27.71168,26,1,178
0.451,0.451,33.104,23.104,33,23,27.71168,28,1,178
0.197,0.197,32.91,24.91,31,23,27.71168,29,1,178
0.3485,0.3485,33.5615,24.5615,32,23,27.71168,29,1,178
0.515,0.515,34.5245,22.5245,34,22,27.71168,28,1,178
0.1165,0.1165,36.313,25.313,34,23,27.71168,31,1,178
0.244,0.244,33.8255,23.8255,32,22,27.71168,29,1,178
0.189,0.189,34.451,25.451,32,23,27.71168,30,1,178
