"samp","chaoest","cover","coverage","cov_size","l","size","comm","reps"
130,190.563530037214,130,0.946,891,1,891,"comm3",23
51.7489733394173,54.8782006920416,51.205,0.946,751,-1,891,"comm4",23
79.21382481181,87.8699486651384,77.674,0.946,751,0,891,"comm4",23
142,166.868609466311,135.272,0.946,751,1,891,"comm4",23
16.3227996866022,16.5770609318996,16.142,0.957,578,-1,1000,"comm1",23
27.178235624908,28.7218303818585,26.18,0.957,578,0,1000,"comm1",23
81,100.1808,67.422,0.957,578,1,1000,"comm1",23
23.0776331579433,23.5991684777472,22.6,0.957,511,-1,1000,"comm2",23
38.3986749709601,40.4003232667108,36.538,0.957,511,0,1000,"comm2",23
86,93.992,72.784,0.957,511,1,1000,"comm2",23
42.4556338626136,44.2936951316838,42.386,0.957,962,-1,1000,"comm3",23
68.4416118076387,75.2515141371855,68.187,0.957,962,0,1000,"comm3",23
139,171.294596153846,137.405,0.957,962,1,1000,"comm3",23
49.6869720759217,52.2325630032415,49.687,0.957,1000,-1,1000,"comm4",23
76.9707788111015,86.1043019255023,76.971,0.957,1000,0,1000,"comm4",23
141,217.964625,141,0.957,1000,1,1000,"comm4",23
16.1885191090993,16.4108713238172,16.031,0.961,651,-1,1122,"comm1",23
27.451627849368,28.9973223087934,26.519,0.961,651,0,1122,"comm1",23
85,113.14156268568,70.951,0.961,651,1,1122,"comm1",23
24.2055837563452,24.7172503242542,23.576,0.961,490,-1,1122,"comm2",23
39.1658109112496,41.0545977199449,36.998,0.961,490,0,1122,"comm2",23
85,98.1246556473829,69.838,0.961,490,1,1122,"comm2",23
35.3440395305744,36.4610969387755,35.293,0.961,1071,-1,1122,"comm3",23
59.2374088734225,64.6534859131786,59.003,0.961,1071,0,1122,"comm3",23
137,178.96256684492,135.047,0.961,1071,1,1122,"comm3",23
47.8117736422332,49.895350682323,47.812,0.961,1122,-1,1122,"comm4",23
73.5278371176259,81.043075191212,73.528,0.961,1122,0,1122,"comm4",23
142,206.475816993464,142,0.961,1122,1,1122,"comm4",23
15.1935867895545,15.3671065674137,15.012,0.962,608,-1,1258,"comm1",23
25.5020454315009,26.6863800042938,24.445,0.962,608,0,1258,"comm1",23
82,106.480524642289,66.108,0.962,608,1,1258,"comm1",23
24.2115537604798,24.6670514460425,23.611,0.962,529,-1,1258,"comm2",23
39.8357080595718,41.6254223854896,37.645,0.962,529,0,1258,"comm2",23
89,102.489268680445,71.967,0.962,529,1,1258,"comm2",23
39.9073028041154,41.181988645242,39.817,0.962,1172,-1,1258,"comm3",23
65.9407978041527,71.4902761910891,65.555,0.962,1172,0,1258,"comm3",23
149,183.543947308653,145.859,0.962,1172,1,1258,"comm3",23
51.7245391554452,53.899584157066,51.725,0.962,1258,-1,1258,"comm4",23
79.3433056835762,86.5867882244939,79.343,0.962,1258,0,1258,"comm4",23
159,198.692560714873,159,0.962,1258,1,1258,"comm4",23
14.5772594752187,16.8941979522184,12.625,0.7,47,-1,100,"comm1",24
21.7466258845524,35.0272106757946,16.791,0.7,47,0,100,"comm1",24
36,115.86,22.736,0.7,47,1,100,"comm1",24
22.4215246636771,28.6127167630057,18.812,0.699,53,-1,100,"comm2",24
30.3956205151035,39.4545412443083,24.191,0.699,53,0,100,"comm2",24
39,46.605,29.518,0.699,53,1,100,"comm2",24
19.8412698412698,24.5049504950495,15.576,0.704,41,-1,100,"comm3",24
25.0699474439143,32.9377432978546,18.597,0.704,41,0,100,"comm3",24
34,50.17,22.25,0.704,41,1,100,"comm3",24
36.231884057971,56.2499999999999,36.232,0.702,100,-1,100,"comm4",24
43.7391700467793,74.8662419011073,43.739,0.702,100,0,100,"comm4",24
53,102.5,53,0.702,100,1,100,"comm4",24
13.5757575757576,15.3103448275862,11.419,0.733,42,-1,112,"comm1",24
20.3544516520907,26.1164466788801,15.231,0.733,42,0,112,"comm1",24
33,51.5825892857143,20.161,0.733,42,1,112,"comm1",24
23.2296296296296,29.0467289719626,20.476,0.735,67,-1,112,"comm2",24
31.8041074010821,43.3367308965723,26.702,0.735,67,0,112,"comm2",24
43,63.0691964285714,33.81,0.735,67,1,112,"comm2",24
23.1439114391144,28.9116279069767,21.765,0.734,85,-1,112,"comm3",24
33.198981053239,47.716540955283,30.089,0.734,85,0,112,"comm3",24
47,72.948051948052,40.543,0.734,85,1,112,"comm3",24
39.4465408805032,60.3495145631068,39.447,0.734,112,-1,112,"comm4",24
47.1521092905368,75.6713714340001,47.152,0.734,112,0,112,"comm4",24
57,97.5438311688312,57,0.734,112,1,112,"comm4",24
13.1634372367313,14.5951035781544,11.425,0.753,49,-1,125,"comm1",24
19.8657321868798,26.4776841398905,15.246,0.753,49,0,125,"comm1",24
36,69.0666666666667,21.133,0.753,49,1,125,"comm1",24
24.0015360983103,29.467680608365,22.988,0.754,101,-1,125,"comm2",24
33.4223584322668,51.8192003641722,31.149,0.754,101,0,125,"comm2",24
49,113.810666666667,43.378,0.754,101,1,125,"comm2",24
29.5368620037807,38.3663366336633,27.453,0.754,94,-1,125,"comm3",24
38.0591026608578,57.0290662518726,34.512,0.754,94,0,125,"comm3",24
51,98.8994285714286,44.02,0.754,94,1,125,"comm3",24
32.0841889117043,42.817679558011,32.084,0.754,125,-1,125,"comm4",24
44.2335671239649,66.5675108007986,44.234,0.754,125,0,125,"comm4",24
59,90.7770666666667,59,0.754,125,1,125,"comm4",24
13.5152957171992,14.8421052631579,9.932,0.734,28,-1,141,"comm1",24
18.0612926826707,21.251681765099,11.904,0.734,28,0,141,"comm1",24
30,41.9148936170213,14.4,0.734,28,1,141,"comm1",24
26.0563564875491,31.7363344051447,21.956,0.733,69,-1,141,"comm2",24
34.6873321284976,48.4260536178117,27.486,0.733,69,0,141,"comm2",24
49,92.7706855791962,34.422,0.733,69,1,141,"comm2",24
39.5248508946322,54.5303867403316,37.413,0.733,117,-1,141,"comm3",24
49.7419889266519,75.6438040046349,46.365,0.733,117,0,141,"comm3",24
64,109.053191489362,58.006,0.733,117,1,141,"comm3",24
39.5248508946322,54.5303867403316,39.525,0.732,141,-1,141,"comm4",24
53.8695295810321,84.666995179485,53.87,0.732,141,0,141,"comm4",24
70,114.804964539007,70,0.732,141,1,141,"comm4",24
14.7715976331361,16.1919060052219,12.531,0.787,52,-1,158,"comm1",24
21.0775675670219,28.0697883436398,16.128,0.787,52,0,158,"comm1",24
37,117.487341772152,21.65,0.787,52,1,158,"comm1",24
20.7687188019967,23.7605363984674,19.207,0.785,96,-1,158,"comm2",24
31.9948297339881,44.6477520163453,27.765,0.785,96,0,158,"comm2",24
51,106.976793248945,39.515,0.785,96,1,158,"comm2",24
34.9635854341737,44.615107913669,34.964,0.786,158,-1,158,"comm3",24
47.8648619801318,71.2296754677979,47.865,0.786,158,0,158,"comm3",24
66,118.212888377445,66,0.786,158,1,158,"comm3",24
38.5246913580247,50.6244897959183,37.017,0.787,135,-1,158,"comm4",24
51.5228796902038,70.8518020115772,48.863,0.787,135,0,158,"comm4",24
67,88.6399437412096,62.525,0.787,135,1,158,"comm4",24
13.2806273844849,14.2768102658112,11.541,0.804,56,-1,177,"comm1",24
20.0234493000313,23.7192554835946,15.555,0.804,56,0,177,"comm1",24
37,55.6440677966102,21.888,0.804,56,1,177,"comm1",24
18.7486535008977,20.8514056224899,17.013,0.803,88,-1,177,"comm2",24
29.0912063387366,36.1558663956383,24.423,0.803,88,0,177,"comm2",24
48,70.0966729441306,34.823,0.803,88,1,177,"comm2",24
33.2933049946865,40.7748691099476,33.293,0.803,177,-1,177,"comm3",24
44.5783238675342,65.9660940078567,44.578,0.803,177,0,177,"comm3",24
65,141.129943502825,65,0.803,177,1,177,"comm3",24
45.2077922077922,60.3720930232558,45.143,0.802,176,-1,177,"comm4",24
58.3780992953033,82.4428512437485,58.269,0.802,176,0,177,"comm4",24
76,108.054713053821,75.802,0.802,176,1,177,"comm4",24
13.9982325910216,14.9817490494296,11.24,0.768,42,-1,199,"comm1",24
20.7475528572483,26.7026961906072,14.345,0.768,42,0,199,"comm1",24
41,121.261306532663,18.751,0.768,42,1,199,"comm1",24
24.7661038148843,28.1442857142857,21.623,0.769,90,-1,199,"comm2",24
35.7097932621518,47.1184031091256,28.635,0.769,90,0,199,"comm2",24
58,106.753768844221,38.91,0.769,90,1,199,"comm2",24
30.5799227799228,35.9507299270072,28.425,0.77,132,-1,199,"comm3",24
47.504588892935,61.6195358923117,41.857,0.77,132,0,199,"comm3",24
71,90.9231873653984,58.595,0.77,132,1,199,"comm3",24
38.4849368318756,47.4722891566265,38.485,0.769,199,-1,199,"comm4",24
57.7023716923541,91.3532355340386,57.702,0.769,199,0,199,"comm4",24
83,188.268341708543,83,0.769,199,1,199,"comm4",24
14.0437729454956,14.9204339963834,12.685,0.825,79,-1,223,"comm1",24
21.5125115092777,26.9397922060586,17.431,0.825,79,0,223,"comm1",24
45,110.828475336323,26.58,0.825,79,1,223,"comm1",24
24.7284932869219,27.6879194630873,22.321,0.825,111,-1,223,"comm2",24
35.9715762402354,42.7657394173564,30.637,0.825,111,0,223,"comm2",24
56,69.4394618834081,42.655,0.825,111,1,223,"comm2",24
32.6091803278689,38.0230414746544,32.609,0.826,223,-1,223,"comm3",24
48.2114456791026,67.4505305189538,48.211,0.826,223,0,223,"comm3",24
76,144.826335099878,76,0.826,223,1,223,"comm3",24
40.0072405470636,48.5352941176471,38.528,0.825,183,-1,223,"comm4",24
56.8347517927144,75.9497405052676,53.766,0.825,183,0,223,"comm4",24
79,117.718449711723,72.581,0.825,183,1,223,"comm4",24
13.2216159496327,13.9011962782454,11.991,0.825,81,-1,251,"comm1",24
21.203957720106,26.2034094070733,16.915,0.825,81,0,251,"comm1",24
49,109.50796812749,26.647,0.825,81,1,251,"comm1",24
25.496155402671,28.2657657657657,22.61,0.825,109,-1,251,"comm2",24
35.7255930786698,43.3435066784523,29.712,0.825,109,0,251,"comm2",24
58,92.4336937962436,40.941,0.825,109,1,251,"comm2",24
40.0006349206349,47.3942598187311,40.001,0.825,251,-1,251,"comm3",24
55.3164335655173,79.5741393455267,55.316,0.825,251,0,251,"comm3",24
84,191.127047366091,84,0.825,251,1,251,"comm3",24
46.4266764922623,56.7359855334539,44.654,0.825,206,-1,251,"comm4",24
61.4587196257161,82.6200580810378,58.224,0.825,206,0,251,"comm4",24
86,137.365964712578,78.688,0.825,206,1,251,"comm4",24
15.4250830240281,16.262918561389,14.052,0.844,97,-1,281,"comm1",24
23.8931406132996,28.3001970029835,19.645,0.844,97,0,281,"comm1",24
51,91.9964412811388,30.648,0.844,97,1,281,"comm1",24
24.7294080801754,27.0192307692307,22.598,0.844,133,-1,281,"comm2",24
37.6649704166828,45.3970072230895,32.247,0.844,133,0,281,"comm2",24
63,100.651245551601,46.953,0.844,133,1,281,"comm2",24
34.0202498922878,38.5686274509804,33.386,0.844,242,-1,281,"comm3",24
50.8803666261128,69.0517101960788,49.116,0.844,242,0,281,"comm3",24
83,176.056544088573,77.118,0.844,242,1,281,"comm3",24
41.8447270800212,48.9912826899128,41.845,0.844,281,-1,281,"comm4",24
64.7468691380171,88.0448591179871,64.747,0.844,281,0,281,"comm4",24
97,161.303677342823,97,0.844,281,1,281,"comm4",24
14.0207806795844,14.6253305906553,13.123,0.842,119,-1,316,"comm1",24
24.2647890065181,29.2042586736055,20.243,0.842,119,0,316,"comm1",24
59,115.071993670886,35.415,0.842,119,1,316,"comm1",24
23.934803451582,25.8143153526971,21.481,0.842,123,-1,316,"comm2",24
37.0107359965606,43.7950832576832,30.587,0.842,123,0,316,"comm2",24
65,98.6930379746835,43.823,0.842,123,1,316,"comm2",24
34.5522491349481,38.6713286713286,33.462,0.842,242,-1,316,"comm3",24
51.0424966608737,65.4263674214716,48.035,0.842,242,0,316,"comm3",24
87,145.613924050633,76.275,0.842,242,1,316,"comm3",24
44.4199288256228,51.5217391304347,44.42,0.842,316,-1,316,"comm4",24
64.0672072050764,90.5586097692025,64.067,0.842,316,0,316,"comm4",24
99,237.449367088608,99,0.842,316,1,316,"comm4",24
13.6420640104507,14.1487771739131,13.21,0.89,185,-1,354,"comm1",24
23.0038779430133,25.7072185245307,20.965,0.89,185,0,354,"comm1",24
56,70.2453591606134,42.506,0.89,185,1,354,"comm1",24
27.1246753246753,29.2925457102673,25.8,0.89,209,-1,354,"comm2",24
41.2645817324159,48.3821429634114,37.727,0.89,209,0,354,"comm2",24
71,105.624136848713,58.459,0.89,209,1,354,"comm2",24
38.4169221336603,42.9718019257222,38.417,0.89,354,-1,354,"comm3",24
56.5311548370261,70.0148520901532,56.531,0.89,354,0,354,"comm3",24
93,137.608923230309,93,0.89,354,1,354,"comm3",24
43.4823039555864,49.431170886076,42.715,0.89,308,-1,354,"comm4",24
63.3541537144152,77.0684774434349,61.572,0.89,308,0,354,"comm4",24
97,124.148093220339,92.347,0.89,308,1,354,"comm4",24
14.0528743789922,14.5306235056097,13.459,0.885,170,-1,398,"comm1",24
23.7221973640835,26.4437020524028,21.013,0.885,170,0,398,"comm1",24
59,77.5686122922304,40.72,0.885,170,1,398,"comm1",24
24.4979894834519,26.0392221489782,22.644,0.885,167,-1,398,"comm2",24
36.427615642492,40.7509273316794,31.81,0.885,167,0,398,"comm2",24
65,81.36786203746,48.022,0.885,167,1,398,"comm2",24
36.0172805820828,39.5015,35.944,0.885,389,-1,398,"comm3",24
57.0703200735453,70.3256482101355,56.815,0.885,389,0,398,"comm3",24
103,148.90709227958,101.972,0.885,389,1,398,"comm3",24
46.4800469483568,52.4936877076412,46.48,0.885,398,-1,398,"comm4",24
65.1092256121185,82.1338297435572,65.109,0.885,398,0,398,"comm4",24
104,174.356113902848,104,0.885,398,1,398,"comm4",24
14.2489971346705,14.6862512949534,13.61,0.901,173,-1,446,"comm1",24
23.0929614229039,26.4536644535652,20.488,0.901,173,0,446,"comm1",24
58,130.736547085202,37.854,0.901,173,1,446,"comm1",24
26.056588944197,27.6112966054535,24.644,0.902,221,-1,446,"comm2",24
39.8168510789202,44.9578194632754,35.924,0.902,221,0,446,"comm2",24
73,98.9832772795217,56.447,0.902,221,1,446,"comm2",24
36.4315018315018,39.5831671320303,35.827,0.902,368,-1,446,"comm3",24
55.4120766412863,65.2182613784838,53.641,0.902,368,0,446,"comm3",24
98,130.32735426009,91.044,0.902,368,1,446,"comm3",24
44.0664599025255,48.7881022615535,44.066,0.902,446,-1,446,"comm4",24
66.5188123655436,80.9071815972623,66.519,0.902,446,0,446,"comm4",24
110,158.291479820628,110,0.902,446,1,446,"comm4",24
14.5129228100607,14.9160414433726,13.937,0.916,198,-1,501,"comm1",24
22.0004580483177,24.0745736624656,19.901,0.916,198,0,501,"comm1",24
56,82.1295590636908,36.742,0.916,198,1,501,"comm1",24
23.7487936417826,24.8808104886769,22.586,0.916,235,-1,501,"comm2",24
36.242530363919,39.3092605165053,33.008,0.916,235,0,501,"comm2",24
68,74.6044381824586,54.081,0.916,235,1,501,"comm2",24
37.818442067199,40.8246414602346,37.415,0.916,437,-1,501,"comm3",24
57.4281490271668,67.5489417042233,56.267,0.916,437,0,501,"comm3",24
100,151.468491588252,94.905,0.916,437,1,501,"comm3",24
44.7976084240585,49.0983927871422,44.798,0.916,501,-1,501,"comm4",24
70.443108370138,84.4975589045804,70.443,0.916,501,0,501,"comm4",24
116,167.778795350476,116,0.916,501,1,501,"comm4",24
14.752171882298,15.122889485802,14.447,0.92,302,-1,562,"comm1",24
23.8971577641761,26.1979308171627,22.367,0.92,302,0,562,"comm1",24
67,92.9893873919675,50.838,0.92,302,1,562,"comm1",24
27.1623667010664,28.4910536779325,25.658,0.92,249,-1,562,"comm2",24
40.8677895844551,44.3850877722451,37.018,0.92,249,0,562,"comm2",24
74,85.0956063509444,58.614,0.92,249,1,562,"comm2",24
37.1843654344243,39.74810892587,37.184,0.92,562,-1,562,"comm3",24
59.2967881132328,69.7762746829963,59.297,0.92,562,0,562,"comm3",24
112,168.149911032028,112,0.92,562,1,562,"comm3",24
44.5855448898927,48.3413063477462,44.579,0.92,561,-1,562,"comm4",24
66.6455543804836,78.4514948027302,66.628,0.92,561,0,562,"comm4",24
118,166.12849517031,117.92,0.92,561,1,562,"comm4",24
14.3804347826087,14.6929922135706,14.026,0.913,288,-1,630,"comm1",24
25.330964722813,27.4884692958328,23.229,0.913,288,0,630,"comm1",24
74,91.7612364243943,53.025,0.913,288,1,630,"comm1",24
27.3121387283237,28.5045317220544,25.54,0.913,237,-1,630,"comm2",24
41.5488801520443,44.8652578272117,36.909,0.913,237,0,630,"comm2",24
77,89.0225529100529,58.107,0.913,237,1,630,"comm2",24
38.7976539589443,41.278125,38.798,0.913,630,-1,630,"comm3",24
61.5647092153015,73.1816078054144,61.565,0.913,630,0,630,"comm3",24
124,203.478905597327,124,0.913,630,1,630,"comm3",24
46.4754098360656,50.0973451327434,45.199,0.913,453,-1,630,"comm4",24
73.5835392688888,84.7405449873012,69.903,0.913,453,0,630,"comm4",24
125,161.156802721088,112.03,0.913,453,1,630,"comm4",24
14.6158952016141,14.9033201958677,14.318,0.934,340,-1,707,"comm1",24
24.7920234184107,26.688313641097,23.184,0.934,340,0,707,"comm1",24
71,94.966053748232,53.765,0.934,340,1,707,"comm1",24
27.462721828471,28.5321824625586,26.259,0.934,318,-1,707,"comm2",24
40.7282850231808,43.6297009109751,37.531,0.934,318,0,707,"comm2",24
79,89.1106789250354,62.699,0.934,318,1,707,"comm2",24
37.6988460668225,39.7659337157425,37.699,0.934,707,-1,707,"comm3",24
62.0200543092436,71.2855539739568,62.02,0.934,707,0,707,"comm3",24
125,180.146888260255,125,0.934,707,1,707,"comm3",24
47.9471462829736,51.3626260547438,47.131,0.934,561,-1,707,"comm4",24
73.0688196126695,82.1859239173667,70.848,0.934,561,0,707,"comm4",24
127,150.08729844413,118.743,0.934,561,1,707,"comm4",24
14.6715382825227,14.9289169195752,14.414,0.94,390,-1,794,"comm1",24
24.2047727689894,25.9786657634289,22.813,0.94,390,0,794,"comm1",24
73,104.21064231738,55.816,0.94,390,1,794,"comm1",24
26.5625684671779,27.4473408892765,25.334,0.94,317,-1,794,"comm2",24
40.3412098277718,42.617588081329,37.042,0.94,317,0,794,"comm2",24
77,81.4943324937028,61.528,0.94,317,1,794,"comm2",24
36.7644040121297,38.5007949125598,36.764,0.94,794,-1,794,"comm3",24
59.7834322033612,67.5964908903808,59.783,0.94,794,0,794,"comm3",24
128,175.939546599496,128,0.94,794,1,794,"comm3",24
51.2966639544345,54.7705288796105,50.874,0.94,702,-1,794,"comm4",24
76.5385148282365,86.53633341127,75.376,0.94,702,0,794,"comm4",24
137,177.040416762079,131.808,0.94,702,1,794,"comm4",24
14.704495360166,14.9344608083167,14.499,0.946,464,-1,891,"comm1",24
26.2600494620502,27.8574524729512,24.939,0.946,464,0,891,"comm1",24
80,95.7323232323232,64.791,0.946,464,1,891,"comm1",24
27.5605276861656,28.4083255713979,26.652,0.946,416,-1,891,"comm2",24
42.3330882831039,45.4071120143252,39.577,0.946,416,0,891,"comm2",24
88,117.355904726275,70.895,0.946,416,1,891,"comm2",24
35.7362592842674,37.187675858188,35.736,0.946,891,-1,891,"comm3",24
61.0002756068842,68.4633635079039,61,0.946,891,0,891,"comm3",24
135,187.304866850321,135,0.946,891,1,891,"comm3",24
48.8391879421716,51.6135121062224,48.706,0.946,848,-1,891,"comm4",24
76.0154403600196,85.6178479245318,75.595,0.946,848,0,891,"comm4",24
142,194.840628507295,139.733,0.946,848,1,891,"comm4",24
15.3850887719622,15.6098628082127,15.13,0.95,461,-1,1000,"comm1",24
26.764606802607,28.0477309447498,25.304,0.95,461,0,1000,"comm1",24
79,86.104,63.066,0.95,461,1,1000,"comm1",24
25.9201658890617,26.5832889835018,25.156,0.95,451,-1,1000,"comm2",24
42.3801024853084,45.3144742299096,39.666,0.95,451,0,1000,"comm2",24
92,125.7662,72.828,0.95,451,1,1000,"comm2",24
40.0512656199936,41.6805740987982,40.051,0.95,1000,-1,1000,"comm3",24
63.9098474999214,71.2013612532098,63.91,0.95,1000,0,1000,"comm3",24
137,199.4375,137,0.95,1000,1,1000,"comm3",24
46.711509715994,48.9513916111327,46.355,0.95,856,-1,1000,"comm4",24
73.845026104454,81.3641168092322,72.654,0.95,856,0,1000,"comm4",24
145,174.987839285714,138.475,0.95,856,1,1000,"comm4",24
15.125,15.3180124223602,14.992,0.962,658,-1,1122,"comm1",24
27.0009546768176,28.5695519051411,26.089,0.962,658,0,1122,"comm1",24
87,118.222147950089,73.801,0.962,658,1,1122,"comm1",24
25.1304347826087,25.6832884097035,24.683,0.962,609,-1,1122,"comm2",24
41.2301474283079,43.6196756856291,39.505,0.962,609,0,1122,"comm2",24
94,118.47816399287,80.664,0.962,609,1,1122,"comm2",24
37.1483711048159,38.3861930049441,37.147,0.962,1121,-1,1122,"comm3",24
60.3651259119423,65.769816945059,60.361,0.962,1121,0,1122,"comm3",24
140,172.988429462694,139.962,0.962,1121,1,1122,"comm3",24
48.478280961183,50.6223134508572,48.478,0.962,1122,-1,1122,"comm4",24
76.0635321379295,83.2901288896396,76.064,0.962,1122,0,1122,"comm4",24
149,184.526000959825,149,0.962,1122,1,1122,"comm4",24
14.8177374955525,14.9824338664444,14.642,0.959,601,-1,1258,"comm1",24
25.3897151771868,26.6208492274927,24.271,0.959,601,0,1258,"comm1",24
85,109.019353063471,66.474,0.959,601,1,1258,"comm1",24
29.3252047585517,30.001252181832,28.366,0.959,503,-1,1258,"comm2",24
45.0980436677819,46.903039511119,42.344,0.959,503,0,1258,"comm2",24
91,93.8905575743811,76.405,0.959,503,1,1258,"comm2",24
38.2206443510602,39.386918401913,38.221,0.959,1258,-1,1258,"comm3",24
63.1835919498083,69.1129518114159,63.184,0.959,1258,0,1258,"comm3",24
154,204.034269563681,154,0.959,1258,1,1258,"comm3",24
49.7005213240374,51.703701281716,49.063,0.959,942,-1,1258,"comm4",24
79.5979491065707,85.8660448652752,77.572,0.959,942,0,1258,"comm4",24
152,173.857611287758,141.214,0.959,942,1,1258,"comm4",24
12.1065375302663,13.6363636363636,7.822,0.609,17,-1,100,"comm1",25
16.8620272972341,20.6768191050509,9.218,0.609,17,0,100,"comm1",25
27,36.9825,10.702,0.609,17,1,100,"comm1",25
21.0084033613445,26.3297872340425,15.63,0.613,37,-1,100,"comm2",25
28.3081377770643,41.3340577346873,18.883,0.613,37,0,100,"comm2",25
40,71.185,22.46,0.613,37,1,100,"comm2",25
31.055900621118,44.5945945945945,24.877,0.613,55,-1,100,"comm3",25
38.3102832011725,59.0792913058167,29.31,0.613,55,0,100,"comm3",25
48,78.9375,34.099,0.613,55,1,100,"comm3",25
39.3700787401575,64.2857142857141,39.37,0.612,100,-1,100,"comm4",25
48.4633173007145,97.7651538110186,48.463,0.612,100,0,100,"comm4",25
59,142.655,59,0.612,100,1,100,"comm4",25
12.2023346303502,13.5720524017467,9.564,0.726,30,-1,112,"comm1",25
17.427603013735,22.9299069264316,11.926,0.726,30,0,112,"comm1",25
30,61.7142857142857,14.987,0.726,30,1,112,"comm1",25
19.5389408099688,23.4566037735849,16.656,0.727,55,-1,112,"comm2",25
27.8011487140514,35.7315739906166,22.039,0.727,55,0,112,"comm2",25
39,50.1495535714286,28.044,0.727,55,1,112,"comm2",25
29.1720930232558,39.0943396226415,27.093,0.726,86,-1,112,"comm3",25
38.2245513585237,54.9423124266693,34.611,0.726,86,0,112,"comm3",25
50,71.956043956044,43.684,0.726,86,1,112,"comm3",25
35.0391061452514,50.5365853658536,35.039,0.725,112,-1,112,"comm4",25
44.2376709114942,70.6595659065995,44.238,0.725,112,0,112,"comm4",25
56,95.6841517857143,56,0.725,112,1,112,"comm4",25
14.2694063926941,15.979381443299,11.284,0.697,36,-1,125,"comm1",25
21.3426784352963,33.2252748083047,14.24,0.697,36,0,125,"comm1",25
39,142.333333333333,18.211,0.697,36,1,125,"comm1",25
23.5671191553544,28.8104089219331,19.017,0.697,54,-1,125,"comm2",25
31.4429616220026,41.7137197368261,23.559,0.697,54,0,125,"comm2",25
44,63.8951111111111,28.946,0.697,54,1,125,"comm2",25
28.1531531531532,36.0465116279069,26.479,0.698,97,-1,125,"comm3",25
40.6445260263487,66.8112628759556,36.785,0.698,97,0,125,"comm3",25
57,124.518,49.122,0.698,97,1,125,"comm3",25
44.7707736389685,69.1964285714285,44.771,0.697,125,-1,125,"comm4",25
54.3178392088312,96.8837017416849,54.318,0.697,125,0,125,"comm4",25
66,145.580444444444,66,0.697,125,1,125,"comm4",25
12.340782122905,13.4285714285715,9.982,0.739,36,-1,141,"comm1",25
18.738146074175,22.2422361521482,13.075,0.739,36,0,141,"comm1",25
33,43.4875886524823,17.143,0.739,36,1,141,"comm1",25
25.6529032258065,31.1356466876972,22.538,0.739,79,-1,141,"comm2",25
34.83932565252,49.7098615435031,28.799,0.739,79,0,141,"comm2",25
51,96.2393617021277,37.269,0.739,79,1,141,"comm2",25
34.9402460456942,46.1214953271029,34.94,0.738,141,-1,141,"comm3",25
46.1372280754441,75.335637712428,46.137,0.738,141,0,141,"comm3",25
63,138.516154452325,63,0.738,141,1,141,"comm3",25
34.3367875647668,45.068493150685,33.977,0.739,135,-1,141,"comm4",25
48.1167009739173,75.4658397753671,47.339,0.739,135,0,141,"comm4",25
65,118.617021276596,63.45,0.739,135,1,141,"comm4",25
14.984393757503,16.4496021220159,14.149,0.799,95,-1,158,"comm1",25
23.1088510579567,30.7985104408244,20.354,0.799,95,0,158,"comm1",25
44,88.3603074141049,32.778,0.799,95,1,158,"comm1",25
25.4215885947047,30.1043689320388,22.622,0.798,88,-1,158,"comm2",25
35.1561120967015,44.1078804965859,29.939,0.798,88,0,158,"comm2",25
49,64.9539381153305,38.818,0.798,88,1,158,"comm2",25
26.5574468085106,31.7212276214834,25.212,0.799,119,-1,158,"comm3",25
38.3558223759498,51.4636544183387,35.303,0.799,119,0,158,"comm3",25
56,84.2292865362486,49.066,0.799,119,1,158,"comm3",25
40.6579804560261,54.3991228070175,40.658,0.799,158,-1,158,"comm4",25
53.7515010774331,75.6003240925622,53.752,0.799,158,0,158,"comm4",25
70,94.2266425557565,70,0.799,158,1,158,"comm4",25
13.6509803921569,14.7082152974504,11.441,0.775,48,-1,177,"comm1",25
20.3866382660783,24.6337338153994,14.908,0.775,48,0,177,"comm1",25
39,62.0121065375303,20.215,0.775,48,1,177,"comm1",25
28.7685950413223,34.1578947368421,24.572,0.775,85,-1,177,"comm2",25
37.7011467012493,49.3952566304828,30.595,0.775,85,0,177,"comm2",25
54,91.5722356739306,38.727,0.775,85,1,177,"comm2",25
32.1323076923077,39.0375939849624,30.554,0.775,137,-1,177,"comm3",25
44.1037042557861,64.4440829386106,40.745,0.775,137,0,177,"comm3",25
65,132.6710608914,56.584,0.775,137,1,177,"comm3",25
43.3319502074689,57.054945054945,43.332,0.775,177,-1,177,"comm4",25
56.5359418145981,84.7291642936601,56.536,0.775,177,0,177,"comm4",25
76,132.82001614205,76,0.775,177,1,177,"comm4",25
14.2193895870736,15.2366589327146,12.058,0.784,54,-1,199,"comm1",25
21.4823661713059,27.3819617614704,15.779,0.784,54,0,199,"comm1",25
44,101.310552763819,21.783,0.784,54,1,199,"comm1",25
23.8416616496087,26.9507523939808,20.531,0.785,83,-1,199,"comm2",25
34.0094126285884,40.6770063519644,27.185,0.785,83,0,199,"comm2",25
52,63.9811557788945,36.129,0.785,83,1,199,"comm2",25
36.4986175115207,44.471783295711,36.499,0.785,199,-1,199,"comm3",25
53.8730020762743,79.0083160419058,53.873,0.785,199,0,199,"comm3",25
80,141.323618090452,80,0.785,199,1,199,"comm3",25
31.8080321285141,37.6692160611854,30.189,0.784,148,-1,199,"comm4",25
48.2124248530425,64.644525554935,44.07,0.784,148,0,199,"comm4",25
72,103.868459946793,62.338,0.784,148,1,199,"comm4",25
