"p","truediv","chaoest","obsD","upper","lower","l","inds","reps"
0.2655,92.2018107716651,92.3329131025726,92.1884054294649,92.7594633846261,91.9207587083008,0,31623,50
0.8535,92.2018107716651,91.987752925132,91.8437846611751,92.3898179660767,91.5637459927972,0,31623,50
0.972,92.2018107716651,91.7977966774538,91.6541253273381,92.2264296095539,91.3984196954359,0,31623,50
0.228,92.2018107716651,92.3600454134087,92.2154950265936,92.7720691286086,91.9577373688813,0,31623,50
0.463,92.2018107716651,92.218044600197,92.0737165218142,92.6076232502193,91.7906585842021,0,31623,50
0.4225,92.2018107716651,92.2419290732219,92.0975637120288,92.6406702876071,91.8228164609278,0,31623,50
0.006,92.2018107716651,92.725423545834,92.5803023202016,93.1283776732024,92.309264169003,0,31623,50
0.956,92.2018107716651,91.8405252198422,91.696787380612,92.2532017991665,91.4126770389536,0,31623,50
0.5515,92.2018107716651,92.174311152215,92.0300511336691,92.5885679486524,91.7775491371341,0,31623,50
0.436,92.2018107716651,92.2284145792965,92.0840704416052,92.6305014524469,91.8163147937502,0,31623,50
0.3075,92.2018107716651,92.3022750188579,92.1578144475919,92.7094962813777,91.8809551749834,0,31623,50
0.945,92.2018107716651,91.870023028532,91.7262389359799,92.2957256879509,91.4597466453543,0,31623,50
0.154,92.2018107716651,92.4022509871188,92.2576343300428,92.8205453449918,92.0077725580482,0,31623,50
0.9105,92.2018107716651,91.910298751494,91.7664512769568,92.3418459355935,91.4852818821361,0,31623,50
0.7115,92.2018107716651,92.0740569178285,91.929953577057,92.4747885206291,91.6529978572625,0,31623,50
0.4515,92.2018107716651,92.2262303259617,92.0818896470381,92.6414231841994,91.7905631880048,0,31623,50
0.022,92.2018107716651,92.6226794358469,92.477718921741,93.007603830425,92.2164290501788,0,31623,50
0.8385,92.2018107716651,91.9854644245115,91.8414997795408,92.4043888196741,91.5469291824372,0,31623,50
0.226,92.2018107716651,92.3680310226202,92.2234685790267,92.7962380678974,91.9538355834737,0,31623,50
0.6985,92.2018107716651,92.0858313595785,91.9417099648055,92.4843118873398,91.669917601778,0,31623,50
0.439,92.2018107716651,92.2295023337469,92.0851565012617,92.64910213273,91.8272503629785,0,31623,50
0.1355,92.2018107716651,92.435303756676,92.2906356807688,92.8438969610611,92.0318554713746,0,31623,50
0.908,92.2018107716651,91.9128151527682,91.7689637550336,92.3274899198427,91.4807056272612,0,31623,50
0.739,92.2018107716651,92.0604020655971,91.916320294668,92.4620637539161,91.6493908165248,0,31623,50
0.0505,92.2018107716651,92.5590198814217,92.4141590281372,92.9822860844851,92.1280514140219,0,31623,50
0.7985,92.2018107716651,92.0193696083743,91.8753516916225,92.4147329883349,91.6151238008866,0,31623,50
0.3125,92.2018107716651,92.297756437833,92.1533032739794,92.7038495300635,91.8831442687408,0,31623,50
0.811,92.2018107716651,92.0131378331733,91.8691303142737,92.4314588263492,91.5804670514384,0,31623,50
0.45,92.2018107716651,92.2233895793246,92.0790530547997,92.6219785989229,91.7907137513457,0,31623,50
0.118,92.2018107716651,92.4547065438508,92.3100083887378,92.8791744974561,92.0444005205029,0,31623,50
0.914,92.2018107716651,91.9010749051422,91.7572419986271,92.3279251727764,91.4814690850438,0,31623,50
0.0865,92.2018107716651,92.4751204145296,92.3303903200504,92.8800931864399,92.0598859521102,0,31623,50
0.9985,92.2018107716651,91.5867649508509,91.4434228313392,91.9856075099044,91.1594621110833,0,31623,50
0.159,92.2018107716651,92.4084005985311,92.2637748759979,92.8286936406664,91.9882228344919,0,31623,50
0.796,92.2018107716651,92.0309786448097,91.8869432638303,92.4466565935656,91.5875808194025,0,31623,50
0.753,92.2018107716651,92.0538554115586,91.9097838168839,92.4712091645827,91.62759745485,0,31623,50
0.829,92.2018107716651,92.0031608892597,91.8591686036772,92.4279542341347,91.591046524776,0,31623,50
0.6155,92.2018107716651,92.1426785744247,91.9984683028355,92.5564140232841,91.7127007449428,0,31623,50
0.9585,92.2018107716651,91.8209550619341,91.6772471534853,92.2584967385281,91.4297811379402,0,31623,50
0.4725,92.2018107716651,92.2155984272527,92.0712740716707,92.6342093632145,91.8028998056549,0,31623,50
0.7605,92.2018107716651,92.0523235770208,91.908254408374,92.4641542532411,91.6308445766041,0,31623,50
0.064,92.2018107716651,92.5103207090477,92.3655355833846,92.9124965516565,92.1203840715085,0,31623,50
0.7105,92.2018107716651,92.0819530492426,91.9378378174277,92.4877429096657,91.6691263882933,0,31623,50
0.1275,92.2018107716651,92.4392535999982,92.294579945867,92.8332116135797,92.02309431085,0,31623,50
0.2195,92.2018107716651,92.3689707573888,92.2244062549156,92.784395971865,91.9614274237013,0,31623,50
0.5025,92.2018107716651,92.1985140489165,92.0542162170534,92.6200582909219,91.7725841007968,0,31623,50
0.4885,92.2018107716651,92.2052613224227,92.0609531840156,92.6025032139741,91.7446433800065,0,31623,50
0.4855,92.2018107716651,92.2033643874456,92.0590585899039,92.6046139754545,91.7962091901,0,31623,50
0.738,92.2018107716651,92.0664801795677,91.9223888117508,92.4598982486001,91.6548603875212,0,31623,50
0.6965,92.2018107716651,92.0896710010283,91.9455433201314,92.5085934068168,91.6877519026127,0,31623,50
