"p","p_no_mc","upper","lower","upper_no_mc","lower_no_mc","truemu","obsD","l","size"
0.3945,0.3945,102.483,86.483,91,75,94.2157,95,1,178
0.7595,0.7595,98.2775,83.2775,88,73,94.2157,91,1,178
0.3325,0.3325,105.404,86.404,98,79,94.2157,96,1,178
0.1435,0.1435,105.289,90.289,93,78,94.2157,98,1,178
0.997,0.997,91.5045,77.5045,80,66,94.2157,85,1,178
0.3835,0.3835,104.2055,87.2055,93,76,94.2157,96,1,178
0.853,0.853,97.583,82.583,88,73,94.2157,90,1,178
0.592,0.592,100.4885,84.4885,90,74,94.2157,93,1,178
0.469,0.469,103.2045,87.2045,93,77,94.2157,95,1,178
0.483,0.483,102.295,85.295,93,76,94.2157,94,1,178
0.722,0.722,101.12,83.12,91,73,94.2157,92,1,178
0.0495,0.0495,110.8805,92.8805,99,81,94.2157,102,1,178
0.068,0.068,108.4945,91.4945,94,77,94.2157,100,1,178
0.385,0.385,105.1685,87.1685,97,79,94.2157,96,1,178
0.485,0.485,101.378,86.378,88,73,94.2157,94,1,178
0.1845,0.1845,106.692,89.692,96,79,94.2157,98,1,178
0.524,0.524,101.676,86.676,89,74,94.2157,94,1,178
0.607,0.607,101.664,84.664,93,76,94.2157,93,1,178
0.0015,0.0015,117.774,98.774,106,87,94.2157,108,1,178
0.5905,0.5905,100.466,85.466,90,75,94.2157,93,1,178
0.02,0.02,113.3815,94.3815,106,87,94.2157,104,1,178
0.8225,0.8225,98.4475,81.4475,92,75,94.2157,90,1,178
0.3735,0.3735,103.254,86.254,94,77,94.2157,95,1,178
0.325,0.325,104.487,87.487,97,80,94.2157,96,1,178
0.882,0.882,98.067,82.067,89,73,94.2157,90,1,178
0.304,0.304,105.1855,88.1855,97,80,94.2157,97,1,178
0.555,0.555,102.2225,83.2225,95,76,94.2157,93,1,178
0.847,0.847,97.4635,82.4635,87,72,94.2157,90,1,178
0.651,0.651,101.1845,85.1845,92,76,94.2157,93,1,178
0.642,0.642,100.9595,84.9595,89,73,94.2157,93,1,178
0.238,0.238,105.4775,88.4775,95,78,94.2157,97,1,178
0.9025,0.9025,96.863,80.863,88,72,94.2157,89,1,178
0.5645,0.5645,101.2435,84.2435,92,75,94.2157,93,1,178
0.903,0.903,96.553,81.553,85,70,94.2157,89,1,178
1,1,88.1825,73.1825,81,66,94.2157,81,1,178
0.744,0.744,99.057,84.057,87,72,94.2157,92,1,178
0.5785,0.5785,101.179,86.179,89,74,94.2157,94,1,178
0.1095,0.1095,109.42,90.42,103,84,94.2157,100,1,178
