"p","p_no_mc","upper","lower","upper_no_mc","lower_no_mc","truemu","obsD","l","size"
0.801,0.801,48.2165,40.2165,46,38,45.33574,44,1,562
0.9555,0.9555,45.3505,36.3505,45,36,45.33574,41,1,562
0.0235,0.0235,53.419,45.419,50,42,45.33574,49,1,562
0.6325,0.6325,48.3965,39.3965,47,38,45.33574,44,1,562
0.196,0.196,54.012,42.012,53,41,45.33574,48,1,562
0.56,0.56,49.862,39.862,48,38,45.33574,45,1,562
0.6075,0.6075,50.1675,40.1675,50,40,45.33574,45,1,562
0.936,0.936,45.776,39.776,44,38,45.33574,43,1,562
0.1365,0.1365,52.0885,43.0885,50,41,45.33574,48,1,562
0.9235,0.9235,45.559,37.559,44,36,45.33574,42,1,562
0.154,0.154,53.6325,42.6325,53,42,45.33574,48,1,562
0.777,0.777,48.018,40.018,46,38,45.33574,44,1,562
0.0415,0.0415,53.513,44.513,52,43,45.33574,49,1,562
0.193,0.193,51.6255,42.6255,50,41,45.33574,47,1,562
0.6085,0.6085,49.0875,41.0875,47,39,45.33574,45,1,562
0.9945,0.9945,44.9465,36.9465,44,36,45.33574,41,1,562
0.075,0.075,51.6665,43.6665,49,41,45.33574,48,1,562
0.038,0.038,57.716,44.716,56,43,45.33574,51,1,562
0.1435,0.1435,55.2625,43.2625,54,42,45.33574,49,1,562
0.355,0.355,51.426,40.426,50,39,45.33574,46,1,562
0.858,0.858,47.888,38.888,47,38,45.33574,43,1,562
0.5435,0.5435,48.713,40.713,47,39,45.33574,45,1,562
0.9765,0.9765,45.038,38.038,43,36,45.33574,42,1,562
0.948,0.948,45.896,39.896,44,38,45.33574,43,1,562
0.861,0.861,46.8265,38.8265,46,38,45.33574,43,1,562
0.4655,0.4655,51.276,41.276,50,40,45.33574,46,1,562
0.051,0.051,53.595,44.595,52,43,45.33574,49,1,562
0.19,0.19,50.6905,42.6905,48,40,45.33574,47,1,562
0.355,0.355,49.6925,41.6925,48,40,45.33574,46,1,562
0.5475,0.5475,49.8355,39.8355,49,39,45.33574,45,1,562
0.0555,0.0555,51.437,44.437,49,42,45.33574,48,1,562
0.605,0.605,50.165,40.165,50,40,45.33574,45,1,562
0.167,0.167,52.233,43.233,50,41,45.33574,48,1,562
0.3845,0.3845,51.5165,40.5165,51,40,45.33574,46,1,562
0.8235,0.8235,47.1205,40.1205,46,39,45.33574,44,1,562
0.0305,0.0305,54.663,44.663,53,43,45.33574,50,1,562
0.9995,0.9995,43.765,37.765,42,36,45.33574,41,1,562
0.786,0.786,48.2705,39.2705,47,38,45.33574,44,1,562
