"","true","gods","naive","chao","l","N","S","comsize","saddef"
"1",25.783468857143,24.5092404948429,18.2481751824818,22.0982142857142,-1,100,75,8103,1
"2",37.8306056663026,35.5633353215984,25.4990081551774,34.6731995782214,0,100,75,8103,1
"3",75,56.6417516131792,36,57.12,1,100,75,8103,1
"4",25.783468857143,24.1088961618566,20.639834881321,22.8998849252014,-1,200,75,8103,1
"5",37.8306056663026,32.7752187235444,28.2776373321796,32.3963649018582,0,200,75,8103,1
"6",75,53.0032952737107,43,49.6886111111111,1,200,75,8103,1
"7",25.783468857143,24.8471901383977,22.4663005491762,24.2039935240151,-1,300,75,8103,1
"8",37.8306056663026,35.6558630477365,31.9196794038756,35.499497826927,0,300,75,8103,1
"9",75,69.1940913681278,54,58.485,1,300,75,8103,1
"10",25.783468857143,26.1311232222903,25.2270433905146,26.5143464399576,-1,500,75,8103,1
"11",37.8306056663026,38.1247398829327,35.2903734766063,38.1491463788081,0,500,75,8103,1
"12",75,72.1602520988449,60,72.2255,1,500,75,8103,1
"13",34.820829618803,35.8476375862679,26.8817204301075,36.3970588235293,-1,100,75,8103,2
"14",45.9911524010994,46.0629307266251,31.847529661087,41.1958471942802,0,100,75,8103,2
"15",75,76.4451934347747,39,45.97125,1,100,75,8103,2
"16",34.820829618803,34.2447806609754,30.0751879699248,35.2212389380531,-1,200,75,8103,2
"17",45.9911524010994,45.2585997788271,38.69849581359,46.9093975774378,0,200,75,8103,2
"18",75,70.2283000717592,53,71.1942857142857,1,200,75,8103,2
"19",34.820829618803,36.3939874839057,33.9110776186888,38.1053525913339,-1,300,75,8103,2
"20",45.9911524010994,48.7371600900016,42.4075728375459,47.0420276912189,0,300,75,8103,2
"21",75,78.0649696570516,56,58.7131481481482,1,300,75,8103,2
"22",34.820829618803,34.8435202146598,32.4844074844075,34.6720400222347,-1,500,75,8103,2
"23",45.9911524010994,45.3661209547994,42.1080694653885,45.2098443273222,0,500,75,8103,2
"24",75,70.423208752029,61,67.3872,1,500,75,8103,2
"25",52.9237305007871,60.5333930972658,38.7596899224806,62.6582278481011,-1,100,75,8103,3
"26",63.3687334487704,72.073733069596,44.0118438835497,66.9500832124233,0,100,75,8103,3
"27",75,84.8515224935526,51,74.76,1,100,75,8103,3
"28",52.9237305007871,53.524010832948,40.650406504065,50.765306122449,-1,200,75,8103,3
