"p","truediv","chaoest","obsD","upper","lower","l","inds","reps"
0.571,85.15,85.1089507595541,85.037426672227,85.5224787714093,84.679594385756,-1,1e+05,50
0.1485,85.15,85.3803286844249,85.3083452223309,85.8330543118756,84.9596950232096,-1,1e+05,50
0.1095,85.15,85.417294134148,85.3452479851267,85.8503528375519,84.982162824115,-1,1e+05,50
0.0115,85.15,85.6555557622732,85.5831049091736,86.0722219535005,85.2197049654813,-1,1e+05,50
0.8355,85.15,84.9306788018194,84.8594556846357,85.3767644040469,84.4851386478153,-1,1e+05,50
0.429,85.15,85.198487452719,85.1268119646279,85.6268622205628,84.7692257643657,-1,1e+05,50
0.7545,85.15,85.0022314158913,84.9308875751666,85.462728148395,84.57019786372,-1,1e+05,50
0.804,85.15,84.9599546594775,84.8886821604244,85.3830569651717,84.5448481828526,-1,1e+05,50
0.186,85.15,85.3487635426586,85.2768335879387,85.7658911654554,84.9176308876263,-1,1e+05,50
0.5655,85.15,85.1195132477081,85.0479713082164,85.5564597253515,84.6774163599471,-1,1e+05,50
0.6825,85.15,85.0442450511155,84.9728302774101,85.4784827841038,84.5896001434198,-1,1e+05,50
0.956,85.15,84.7644857936524,84.6935426831233,85.205491320277,84.3142505421499,-1,1e+05,50
0.8795,85.15,84.8945555779059,84.8233933690127,85.3230113107456,84.4657663706577,-1,1e+05,50
0.3685,85.15,85.2251183503227,85.1533978002459,85.6485564208446,84.8186122567102,-1,1e+05,50
0.5535,85.15,85.1270186988987,85.0554640727336,85.56274861942,84.6987696406121,-1,1e+05,50
0.8655,85.15,84.91092330514,84.8397335014291,85.3217732709328,84.4944446521413,-1,1e+05,50
0.839,85.15,84.9356952215857,84.8644636440298,85.3549351531001,84.4815829045519,-1,1e+05,50
0.57,85.15,85.1157878240344,85.0442521813128,85.5559416492666,84.6839190775691,-1,1e+05,50
0.5055,85.15,85.1475912016456,85.0760017954439,85.5817480046356,84.707373417062,-1,1e+05,50
0.2625,85.15,85.2869790555261,85.2151537767101,85.7049970624607,84.8424091036925,-1,1e+05,50
0.5045,85.15,85.1468487891965,85.07526063827,85.5696941415393,84.7213970296544,-1,1e+05,50
0.286,85.15,85.2754339637748,85.2036282363256,85.7007502549333,84.8280734910373,-1,1e+05,50
0.792,85.15,84.9740528285232,84.9027565428908,85.3849692966576,84.5465213145615,-1,1e+05,50
0.6385,85.15,85.0741116923321,85.0026464723953,85.4905265053596,84.6604637453935,-1,1e+05,50
0.0885,85.15,85.4432355776615,85.3711454202188,85.8663633512589,85.0103093114416,-1,1e+05,50
0.984,85.15,84.6455901102626,84.5748469804209,85.1105146002666,84.2019091146749,-1,1e+05,50
0.231,85.15,85.3065417156745,85.2346833018402,85.7373926457436,84.8885411155261,-1,1e+05,50
0.9265,85.15,84.833372017738,84.7623129126229,85.2587431629755,84.4123056469726,-1,1e+05,50
0.256,85.15,85.291444034581,85.219611193705,85.7293748256422,84.835322753367,-1,1e+05,50
0.5045,85.15,85.1467269883903,85.0751390434042,85.5812275389552,84.7208073173258,-1,1e+05,50
0.23,85.15,85.3228998082931,85.2510136814407,85.7557038192241,84.8914092845931,-1,1e+05,50
0.435,85.15,85.1768151228793,85.1051762959684,85.5738622972831,84.7379805499856,-1,1e+05,50
0.0325,85.15,85.5588335373791,85.4865471103111,85.9764043594175,85.1204363824333,-1,1e+05,50
0.6,85.15,85.092977260819,85.0214801668353,85.5368205104469,84.6612689162694,-1,1e+05,50
0.7745,85.15,84.9881715679497,84.9168514570577,85.4353536380093,84.5342824908194,-1,1e+05,50
0.1455,85.15,85.3914544808702,85.3194521542419,85.8373146448058,84.9404877046937,-1,1e+05,50
0.47,85.15,85.1623870492742,85.0907726238751,85.6104814174758,84.7013206571417,-1,1e+05,50
0.05,85.15,85.4907379006785,85.4185671230119,85.9340387141389,85.0857183366641,-1,1e+05,50
0.672,85.15,85.0571600889239,84.9857235032659,85.4984687858108,84.6239465668284,-1,1e+05,50
0.296,85.15,85.2714941911797,85.1996951350429,85.7082088216753,84.8499002384681,-1,1e+05,50
0.9055,85.15,84.852385834513,84.7812946961687,85.3292588672669,84.4006634506133,-1,1e+05,50
0.1795,85.15,85.3448257321458,85.2729024511764,85.784896402494,84.9150591327052,-1,1e+05,50
0.3805,85.15,85.2220315199223,85.1503161937781,85.6564402095077,84.7907499796865,-1,1e+05,50
0.342,85.15,85.2353101099569,85.16357231072,85.6581035995347,84.8029239951648,-1,1e+05,50
0.807,85.15,84.958307483094,84.8870377629155,85.3939748392532,84.4916534605156,-1,1e+05,50
0.005,85.15,85.7331467052672,85.660563814062,86.1607995695945,85.2873618783436,-1,1e+05,50
0.8055,85.15,84.956338462097,84.8850720636912,85.4046406966236,84.5211887437986,-1,1e+05,50
0.8745,85.15,84.8934442487463,84.8222839132808,85.3202231563878,84.4606381556336,-1,1e+05,50
0.1745,85.15,85.3600559871964,85.2881068924714,85.8064193274158,84.9200745698488,-1,1e+05,50
0.1085,85.15,85.4258373643913,85.35377672367,85.8656562453697,85.0004088478442,-1,1e+05,50
