"p","truediv","chaoest","obsD","upper","lower","l","inds","reps"
0.7895,5.95,5.92277025992373,5.92247870990315,5.98849139100806,5.85683047267363,-1,1e+05,50
0.675,5.95,5.93452540474726,5.93423257853309,6.00177432696644,5.8679178227391,-1,1e+05,50
0.217,5.95,5.97643350607735,5.97613610763771,6.04810916675447,5.90587622448068,-1,1e+05,50
0.9225,5.95,5.90217117893801,5.9018818585865,5.96894079744069,5.83659877704644,-1,1e+05,50
0.4485,5.95,5.95526774766237,5.95497266282261,6.02354032980891,5.8910873548043,-1,1e+05,50
0.919,5.95,5.90300155542578,5.90271214535747,5.97286024030422,5.83866800447832,-1,1e+05,50
0.1865,5.95,5.98103604082997,5.9807381381078,6.04875986389206,5.91227964336386,-1,1e+05,50
0.881,5.95,5.90794188346716,5.9076519393433,5.9753415394976,5.8402738929809,-1,1e+05,50
0.523,5.95,5.9481159123509,5.94782160724348,6.01432756289545,5.88205093110608,-1,1e+05,50
0.983,5.95,5.88223508076769,5.88194791024337,5.94649662803057,5.81616955288928,-1,1e+05,50
0.3095,5.95,5.9674537902462,5.96715737446102,6.03420141919681,5.90255088805456,-1,1e+05,50
0.8045,5.95,5.92153685295604,5.9212454366797,5.98736937471014,5.85486734643095,-1,1e+05,50
0.305,5.95,5.96847194312176,5.96817541600069,6.03504303062063,5.90420074041361,-1,1e+05,50
0.0545,5.95,6.00473124471506,6.00443073909377,6.06986663040548,5.93774450884744,-1,1e+05,50
0.066,5.95,6.00125009930218,6.0009499767855,6.06782276941939,5.93594163231457,-1,1e+05,50
0.738,5.95,5.92802519149456,5.92773307131552,5.99358696678987,5.86194685471585,-1,1e+05,50
0.9035,5.95,5.9063015030581,5.90601173631549,5.97209372256375,5.84025540562926,-1,1e+05,50
0.0395,5.95,6.00984290133992,6.009541832735,6.08119363054497,5.94364330060752,-1,1e+05,50
0.658,5.95,5.93594474355187,5.93565176306065,6.00229393901613,5.86951429807409,-1,1e+05,50
0.413,5.95,5.9561034904725,5.95580831444873,6.02370503993178,5.88677456642498,-1,1e+05,50
0.0375,5.95,6.01149886673819,6.01119761563779,6.08012148528051,5.94314021784642,-1,1e+05,50
0.0625,5.95,6.00227194267245,6.0019717077257,6.0714981031003,5.93443328703308,-1,1e+05,50
0.9055,5.95,5.90529301772941,5.90500336001187,5.97093553609295,5.84060787039358,-1,1e+05,50
0.011,5.95,6.02917798010523,6.02887477726247,6.09887704005543,5.96078049060804,-1,1e+05,50
0.7955,5.95,5.92264114891584,5.92234961289681,5.99054569483123,5.85833319058205,-1,1e+05,50
0.1385,5.95,5.9857653389542,5.98546691761926,6.0510833064651,5.92254746956172,-1,1e+05,50
0.6615,5.95,5.93559232198717,5.93529937980668,6.00288650273936,5.8657508415594,-1,1e+05,50
0.742,5.95,5.92767650661403,5.92738442428428,5.99481936450066,5.8630007160752,-1,1e+05,50
0.8565,5.95,5.91414579349069,5.91385517802523,5.98315426885541,5.84526826424757,-1,1e+05,50
0.97,5.95,5.88583972672489,5.88555216807892,5.95148209177416,5.81956900347837,-1,1e+05,50
0.9485,5.95,5.8945345207948,5.89424602488836,5.96039824056585,5.8295513990839,-1,1e+05,50
0.823,5.95,5.91867345291981,5.91838234701844,5.98703606865399,5.85262085201702,-1,1e+05,50
0.106,5.95,5.9929605861155,5.99266137489498,6.06347405685118,5.9278925402697,-1,1e+05,50
0.1595,5.95,5.98489134263057,5.98459301717136,6.05117521556825,5.91726445023666,-1,1e+05,50
0.5095,5.95,5.94882565782912,5.94853127538707,6.01824811376417,5.88299304421412,-1,1e+05,50
0.2695,5.95,5.9709845582645,5.97068775629811,6.0349290544701,5.90559473254853,-1,1e+05,50
0.0705,5.95,5.99981081687338,5.99951085268077,6.06894412682251,5.93429742269141,-1,1e+05,50
0.579,5.95,5.94224086261609,5.94194719727365,6.01065198615219,5.87536102626277,-1,1e+05,50
0.6135,5.95,5.94029390335196,5.94000044987187,6.00405246085625,5.87045802735927,-1,1e+05,50
0.629,5.95,5.93837315148949,5.93807990694563,6.00450315129084,5.87171251571417,-1,1e+05,50
0.7115,5.95,5.93132387126267,5.93103139289578,6.00044629610086,5.86274472375356,-1,1e+05,50
0.366,5.95,5.96270162609104,5.96240572968493,6.03071467213185,5.89632760846695,-1,1e+05,50
0.117,5.95,5.99000342052983,5.98970453406869,6.06094160616236,5.92466756157175,-1,1e+05,50
0.2895,5.95,5.9683190530641,5.96802254266302,6.03024872080302,5.90329952307181,-1,1e+05,50
0.794,5.95,5.92161894815358,5.92132752297623,5.98922732564015,5.85585727390948,-1,1e+05,50
0.773,5.95,5.92383658278904,5.92354491711741,5.99100114765547,5.85727850225217,-1,1e+05,50
0.2425,5.95,5.97367746061204,5.97338036393921,6.0392943971356,5.90593594160632,-1,1e+05,50
0.5625,5.95,5.94416853438472,5.94387465920408,6.01173733042927,5.87451487337885,-1,1e+05,50
0.978,5.95,5.88393760525441,5.88365025144721,5.94879293062725,5.81996233758117,-1,1e+05,50
0.8135,5.95,5.91935919501972,5.91906801480307,5.98469120199707,5.85292316931365,-1,1e+05,50
