"qtile","truediv","chaoest","obsD","l","inds","reps"
83.85,26.8519167514429,23.1308411214953,18.9393939393939,-1,100,500
11.1,26.8519167514429,32.5657894736841,24.7524752475247,-1,100,500
90.95,26.8519167514429,21.4285714285714,17.7935943060498,-1,100,500
82.6,26.8519167514429,23.4597156398104,19.1570881226054,-1,100,500
34.5,26.8519167514429,29.1176470588235,22.7272727272727,-1,100,500
63.5,26.8519167514429,25.7812499999999,20.6611570247934,-1,100,500
8.6,26.8519167514429,35.6115107913668,26.4550264550265,-1,100,500
5.7,26.8519167514429,34.1379310344827,25.6410256410256,-1,100,500
63.25,26.8519167514429,25.5154639175257,20.4918032786885,-1,100,500
72.3,26.8519167514429,24.6268656716417,19.9203187250996,-1,100,500
0,26.8519167514429,43.8053097345132,30.6748466257669,-1,100,500
76.45,26.8519167514429,24.1463414634146,19.6078431372549,-1,100,500
58.1,26.8519167514429,26.3297872340425,21.0084033613445,-1,100,500
52.55,26.8519167514429,26.9021739130434,21.3675213675214,-1,100,500
24.65,26.8519167514429,30.3680981595091,23.4741784037559,-1,100,500
84.75,26.8519167514429,23.1308411214953,18.9393939393939,-1,100,500
9.4,26.8519167514429,33.221476510067,25.1256281407035,-1,100,500
20.6,26.8519167514429,31.7307692307692,24.2718446601942,-1,100,500
8.5,26.8519167514429,32.3529411764705,24.6305418719212,-1,100,500
43.65,26.8519167514429,28.2857142857142,22.2222222222222,-1,100,500
90.3,26.8519167514429,21.6157205240174,17.921146953405,-1,100,500
0.6,26.8519167514429,39.9193548387096,28.735632183908,-1,100,500
62.3,26.8519167514429,25.7812499999999,20.6611570247934,-1,100,500
20.95,26.8519167514429,31.7307692307691,24.2718446601942,-1,100,500
8,26.8519167514429,33.221476510067,25.1256281407035,-1,100,500
46.3,26.8519167514429,27.8089887640449,21.9298245614035,-1,100,500
7.95,26.8519167514429,32.9999999999999,25,-1,100,500
11.4,26.8519167514429,32.9999999999999,25,-1,100,500
0,26.8519167514429,42.3076923076922,29.940119760479,-1,100,500
86.95,26.8519167514429,22.1973094170403,18.3150183150183,-1,100,500
0.05,26.8519167514429,42.3076923076922,29.940119760479,-1,100,500
0.95,26.8519167514429,37.7862595419846,27.6243093922652,-1,100,500
0.2,26.8519167514429,40.2439024390243,28.9017341040462,-1,100,500
37.3,26.8519167514429,29.1176470588235,22.7272727272727,-1,100,500
38.55,26.8519167514429,28.7790697674418,22.5225225225225,-1,100,500
0.5,26.8519167514429,37.7862595419846,27.6243093922652,-1,100,500
43.6,26.8519167514429,28.2857142857142,22.2222222222222,-1,100,500
0.05,26.8519167514429,44.1964285714285,30.8641975308642,-1,100,500
72.85,26.8519167514429,24.2647058823529,19.6850393700787,-1,100,500
43.3,26.8519167514429,28.1249999999999,22.1238938053097,-1,100,500
96.95,26.8519167514429,19.8795180722891,16.7224080267559,-1,100,500
1.2,26.8519167514429,36.9402985074626,27.1739130434783,-1,100,500
61.4,26.8519167514429,25.9162303664921,20.746887966805,-1,100,500
5.7,26.8519167514429,35.1063829787233,26.1780104712042,-1,100,500
21.95,26.8519167514429,30.9374999999999,23.8095238095238,-1,100,500
57.15,26.8519167514429,26.3297872340425,21.0084033613445,-1,100,500
88.7,26.8519167514429,22.1973094170403,18.3150183150183,-1,100,500
12,26.8519167514429,32.7814569536423,24.8756218905473,-1,100,500
62.25,26.8519167514429,25.9162303664921,20.746887966805,-1,100,500
80.25,26.8519167514429,23.5714285714285,19.2307692307692,-1,100,500
25.25,26.8519167514429,29.9999999999999,23.2558139534884,-1,100,500
39.95,26.8519167514429,28.4482758620689,22.3214285714286,-1,100,500
89.15,26.8519167514429,22.3981900452488,18.450184501845,-1,100,500
47.45,26.8519167514429,27.4999999999999,21.7391304347826,-1,100,500
20.55,26.8519167514429,30.7453416149068,23.696682464455,-1,100,500
51.05,26.8519167514429,27.0491803278688,21.4592274678112,-1,100,500
4.1,26.8519167514429,36.3970588235293,26.8817204301075,-1,100,500
11.2,26.8519167514429,33.221476510067,25.1256281407035,-1,100,500
50.2,26.8519167514429,27.3480662983425,21.6450216450216,-1,100,500
90.95,26.8519167514429,21.4285714285714,17.7935943060498,-1,100,500
5.3,26.8519167514429,34.1379310344827,25.6410256410256,-1,100,500
30.4,26.8519167514429,29.2899408284023,22.8310502283105,-1,100,500
15.8,26.8519167514429,31.9354838709677,24.390243902439,-1,100,500
42.25,26.8519167514429,28.1249999999999,22.1238938053097,-1,100,500
89.35,26.8519167514429,21.9026548672566,18.1159420289855,-1,100,500
13.2,26.8519167514429,32.3529411764705,24.6305418719212,-1,100,500
99.7,26.8519167514429,17.1280276816609,14.7492625368732,-1,100,500
37.5,26.8519167514429,28.6127167630057,22.4215246636771,-1,100,500
14.35,26.8519167514429,31.7307692307692,24.2718446601942,-1,100,500
66.2,26.8519167514429,25.5154639175257,20.4918032786885,-1,100,500
17.4,26.8519167514429,30.9374999999999,23.8095238095238,-1,100,500
1.05,26.8519167514429,38.3720930232557,27.9329608938547,-1,100,500
46.7,26.8519167514429,27.9661016949152,22.0264317180617,-1,100,500
4.55,26.8519167514429,34.6153846153845,25.9067357512953,-1,100,500
20.9,26.8519167514429,30.5555555555555,23.5849056603774,-1,100,500
75.7,26.8519167514429,23.2394366197183,19.0114068441065,-1,100,500
73.25,26.8519167514429,24.2647058823529,19.6850393700787,-1,100,500
87.15,26.8519167514429,22.0982142857142,18.2481751824818,-1,100,500
55.75,26.8519167514429,26.6129032258064,21.1864406779661,-1,100,500
77.6,26.8519167514429,23.9130434782608,19.4552529182879,-1,100,500
9.25,26.8519167514429,32.5657894736841,24.7524752475247,-1,100,500
90.4,26.8519167514429,22,18.1818181818182,-1,100,500
82.1,26.8519167514429,23.0232558139535,18.8679245283019,-1,100,500
33,26.8519167514429,29.6407185628742,23.0414746543779,-1,100,500
18.15,26.8519167514429,30.7453416149068,23.696682464455,-1,100,500
20.85,26.8519167514429,31.7307692307692,24.2718446601942,-1,100,500
1,26.8519167514429,37.2180451127819,27.3224043715847,-1,100,500
43.35,26.8519167514429,27.9661016949152,22.0264317180617,-1,100,500
8.9,26.8519167514429,33.673469387755,25.3807106598985,-1,100,500
65.65,26.8519167514429,25.2551020408163,20.3252032520325,-1,100,500
52.4,26.8519167514429,26.9021739130434,21.3675213675214,-1,100,500
92.45,26.8519167514429,20.6249999999999,17.2413793103448,-1,100,500
0.05,26.8519167514429,41.5966386554621,29.585798816568,-1,100,500
26.8,26.8519167514429,29.8192771084337,23.1481481481481,-1,100,500
44.7,26.8519167514429,27.8089887640449,21.9298245614035,-1,100,500
92.6,26.8519167514429,19.9596774193548,16.7785234899329,-1,100,500
85.55,26.8519167514429,22.9166666666666,18.796992481203,-1,100,500
7.7,26.8519167514429,33.904109589041,25.5102040816327,-1,100,500
69.5,26.8519167514429,24.7499999999999,20,-1,100,500
15.85,26.8519167514429,32.5657894736841,24.7524752475248,-1,100,500
0.35,26.8519167514429,40.5737704918032,29.0697674418605,-1,100,500
99.4,26.8519167514429,17.2473867595818,14.8367952522255,-1,100,500
93.5,26.8519167514429,21.244635193133,17.6678445229682,-1,100,500
55.4,26.8519167514429,26.6129032258064,21.1864406779661,-1,100,500
10.2,26.8519167514429,32.7814569536423,24.8756218905473,-1,100,500
84.05,26.8519167514429,23.4597156398104,19.1570881226054,-1,100,500
68,26.8519167514429,25.2551020408163,20.3252032520325,-1,100,500
63.85,26.8519167514429,25.3846153846154,20.4081632653061,-1,100,500
15.2,26.8519167514429,32.9999999999999,25,-1,100,500
15.85,26.8519167514429,32.1428571428571,24.5098039215686,-1,100,500
55.35,26.8519167514429,26.6129032258064,21.1864406779661,-1,100,500
89.3,26.8519167514429,22.2972972972972,18.3823529411765,-1,100,500
74.35,26.8519167514429,24.1463414634146,19.6078431372549,-1,100,500
11.05,26.8519167514429,33.904109589041,25.5102040816327,-1,100,500
0.1,26.8519167514429,41.9491525423728,29.7619047619048,-1,100,500
32.25,26.8519167514429,29.1176470588235,22.7272727272727,-1,100,500
15.8,26.8519167514429,31.5286624203821,24.1545893719807,-1,100,500
35.75,26.8519167514429,28.6127167630057,22.4215246636771,-1,100,500
51.8,26.8519167514429,26.9021739130434,21.3675213675214,-1,100,500
11.1,26.8519167514429,34.6153846153845,25.9067357512953,-1,100,500
38.9,26.8519167514429,28.2857142857142,22.2222222222222,-1,100,500
0.2,26.8519167514429,41.5966386554621,29.585798816568,-1,100,500
83.95,26.8519167514429,22.9166666666666,18.796992481203,-1,100,500
83.7,26.8519167514429,23.0232558139534,18.8679245283019,-1,100,500
91.2,26.8519167514429,20.3703703703703,17.0648464163823,-1,100,500
44.45,26.8519167514429,27.9661016949152,22.0264317180617,-1,100,500
8.05,26.8519167514429,33.221476510067,25.1256281407035,-1,100,500
19.8,26.8519167514429,32.5657894736841,24.7524752475247,-1,100,500
47.15,26.8519167514429,27.4999999999999,21.7391304347826,-1,100,500
30.8,26.8519167514429,29.6407185628742,23.0414746543779,-1,100,500
18.3,26.8519167514429,31.3291139240505,24.0384615384615,-1,100,500
86.85,26.8519167514429,22.9166666666666,18.796992481203,-1,100,500
80.6,26.8519167514429,23.2394366197182,19.0114068441065,-1,100,500
67.75,26.8519167514429,25.2551020408163,20.3252032520325,-1,100,500
87.7,26.8519167514429,22.0982142857142,18.2481751824818,-1,100,500
9.3,26.8519167514429,33.4459459459459,25.2525252525252,-1,100,500
58.65,26.8519167514429,26.3297872340425,21.0084033613445,-1,100,500
88.15,26.8519167514429,22.0982142857142,18.2481751824818,-1,100,500
1.15,26.8519167514429,36.6666666666666,27.027027027027,-1,100,500
99.55,26.8519167514429,15,13.1578947368421,-1,100,500
23.8,26.8519167514429,30.3680981595091,23.4741784037559,-1,100,500
17.35,26.8519167514429,32.5657894736841,24.7524752475247,-1,100,500
0.25,26.8519167514429,39.2857142857142,28.4090909090909,-1,100,500
8.35,26.8519167514429,34.8591549295774,26.0416666666667,-1,100,500
44,26.8519167514429,27.9661016949152,22.0264317180617,-1,100,500
82.6,26.8519167514429,22.6027397260274,18.5873605947955,-1,100,500
98.45,26.8519167514429,17.6156583629893,15.1057401812689,-1,100,500
34.4,26.8519167514429,29.2899408284023,22.8310502283105,-1,100,500
14.55,26.8519167514429,31.9354838709676,24.390243902439,-1,100,500
5.1,26.8519167514429,34.1379310344827,25.6410256410256,-1,100,500
92.75,26.8519167514429,20.8860759493671,17.4216027874564,-1,100,500
0.15,26.8519167514429,40.2439024390243,28.9017341040462,-1,100,500
45.4,26.8519167514429,27.9661016949152,22.0264317180617,-1,100,500
49.15,26.8519167514429,27.3480662983425,21.6450216450216,-1,100,500
86.75,26.8519167514429,21.7105263157894,17.9856115107914,-1,100,500
55.75,26.8519167514429,26.6129032258064,21.1864406779661,-1,100,500
33.25,26.8519167514429,29.1176470588234,22.7272727272727,-1,100,500
15,26.8519167514429,31.7307692307692,24.2718446601942,-1,100,500
21.75,26.8519167514429,31.132075471698,23.9234449760766,-1,100,500
86.15,26.8519167514429,22.1973094170403,18.3150183150183,-1,100,500
70.45,26.8519167514429,24.6268656716417,19.9203187250996,-1,100,500
57.2,26.8519167514429,26.4705882352941,21.0970464135021,-1,100,500
1,26.8519167514429,37.7862595419846,27.6243093922652,-1,100,500
13.25,26.8519167514429,32.5657894736841,24.7524752475248,-1,100,500
43.1,26.8519167514429,27.8089887640449,21.9298245614035,-1,100,500
95.35,26.8519167514429,20.0404858299595,16.8350168350168,-1,100,500
7.25,26.8519167514429,34.3749999999999,25.7731958762887,-1,100,500
87.9,26.8519167514429,22.7064220183486,18.6567164179104,-1,100,500
20.85,26.8519167514429,31.132075471698,23.9234449760766,-1,100,500
47.8,26.8519167514429,27.6536312849161,21.8340611353712,-1,100,500
32.9,26.8519167514429,29.2899408284023,22.8310502283105,-1,100,500
48.5,26.8519167514429,27.3480662983425,21.6450216450216,-1,100,500
19.15,26.8519167514429,31.9354838709677,24.390243902439,-1,100,500
60.85,26.8519167514429,25.9162303664921,20.746887966805,-1,100,500
74.35,26.8519167514429,24.1463414634146,19.6078431372549,-1,100,500
63.6,26.8519167514429,25.7812499999999,20.6611570247934,-1,100,500
81.6,26.8519167514429,23.0232558139535,18.8679245283019,-1,100,500
4.15,26.8519167514429,35.1063829787233,26.1780104712042,-1,100,500
1.05,26.8519167514429,38.3720930232557,27.9329608938547,-1,100,500
56.15,26.8519167514429,26.6129032258064,21.1864406779661,-1,100,500
6.3,26.8519167514429,33.4459459459459,25.2525252525252,-1,100,500
30.05,26.8519167514429,29.4642857142856,22.9357798165138,-1,100,500
66.2,26.8519167514429,25.2551020408163,20.3252032520325,-1,100,500
5.65,26.8519167514429,34.3749999999999,25.7731958762887,-1,100,500
