"","true","gods","naive","chao","l","N","S","comsize","saddef"
"1",6.48093409157065,6.59762085053372,6.15006150061501,6.4875491480996,-1,100,30,8103,1
"2",11.397311508439,10.9141257567609,8.85606418795278,10.2256837772018,0,100,30,8103,1
"3",30,23.6375830218481,16,30.85,1,100,30,8103,1
"4",6.48093409157065,7.42944639025911,8.24742268041237,8.55913978494623,-1,200,30,8103,1
"5",11.397311508439,14.0304804091219,12.8135416163083,13.8014330156858,0,200,30,8103,1
"6",30,37.0543721482349,24,28.1458333333333,1,200,30,8103,1
"7",6.48093409157065,6.42325467098953,6.2171870682509,6.32759593679458,-1,300,30,8103,1
"8",11.397311508439,11.0583982197218,10.3277181155703,10.9253260622314,0,300,30,8103,1
"9",30,29.9067786994263,24,32.97,1,300,30,8103,1
"10",6.48093409157065,6.82977894880574,7.09541919736618,7.18316347095067,-1,500,30,8103,1
"11",11.397311508439,12.0934279398848,11.7120436957636,12.0912063333871,0,500,30,8103,1
"12",30,31.569960813869,28,30.6613333333333,1,500,30,8103,1
"13",15.8595482372606,18.7214084376877,17.1232876712329,20.4545454545454,-1,100,30,8103,2
"14",19.6435182044513,23.4964267155452,19.565673651155,22.0680070472906,0,100,30,8103,2
"15",30,33.1495697816641,23,23.495,1,100,30,8103,2
"16",15.8595482372606,15.5523353454315,14.4092219020173,15.4503105590062,-1,200,30,8103,2
"17",19.6435182044513,19.1588498949952,17.7767370491824,19.017091296643,0,200,30,8103,2
"18",30,25.9224806640205,24,26.23875,1,200,30,8103,2
"19",15.8595482372606,15.2354987308452,14.1776937618147,14.8313492063492,-1,300,30,8103,2
"20",19.6435182044513,18.9845285727003,18.2790067636706,19.3134531612321,0,300,30,8103,2
"21",30,29.828258747019,28,31.9866666666667,1,300,30,8103,2
"22",15.8595482372606,15.9560642102113,15.5977040179686,16.0677485832046,-1,500,30,8103,2
"23",19.6435182044513,20.0673486768895,19.4801487768172,20.0272520823253,0,500,30,8103,2
"24",30,29.8255550163007,28,28,1,500,30,8103,2
"25",25.9542249637815,25.0944564880768,19.3050193050193,23.6842105263157,-1,100,30,8103,3
"26",27.6655357023086,26.2663177218525,22.0606478918542,25.3778981657853,0,100,30,8103,3
"27",30,27.5212541868547,26,26.891,1,100,30,8103,3
"28",25.9542249637815,25.8016239452317,23.2828870779977,26.2187088274045,-1,200,30,8103,3
"29",27.6655357023086,27.6844282811197,26.1020328747931,28.1379627208362,0,200,30,8103,3
"30",30,30.7378061643902,30,30,1,200,30,8103,3
"31",25.9542249637815,25.9944822276402,24.8756218905473,27.0343580470163,-1,300,30,8103,3
"32",27.6655357023086,27.6625668186269,26.8559209677323,28.2201620060235,0,300,30,8103,3
"33",30,29.8420199346771,30,30,1,300,30,8103,3
"34",25.9542249637815,25.9954829519935,24.3474873393066,25.5425880425881,-1,500,30,8103,3
"35",27.6655357023086,27.7444841854054,26.6508644917227,27.44673464893,0,500,30,8103,3
"36",30,30.0823670860903,30,30,1,500,30,8103,3
"37",7.32029896350799,7.21311767271691,6.64893617021277,7.05128205128203,-1,100,30,8103,4
"38",11.2051585012791,10.5024788488579,9.09076609594601,10.1193560748105,0,100,30,8103,4
"39",30,26.0009251326875,16,20.125,1,100,30,8103,4
"40",7.32029896350799,6.94478369865655,6.48508430609598,6.66890080428954,-1,200,30,8103,4
"41",11.2051585012791,9.90646326610543,9.25824878651527,9.76971783141101,0,200,30,8103,4
"42",30,20.1387651033135,17,21.4775,1,200,30,8103,4
"43",7.32029896350799,6.78891498565919,6.15342540680979,6.26134301270417,-1,300,30,8103,4
"44",11.2051585012791,9.88456654382376,9.38904559387304,9.80314862855515,0,300,30,8103,4
"45",30,25.0515701411573,21,24.9866666666667,1,300,30,8103,4
"46",7.32029896350799,7.02297830443133,6.64646142393789,6.72253058145176,-1,500,30,8103,4
"47",11.2051585012791,10.3141345745439,9.93175869374578,10.2111295485092,0,500,30,8103,4
"48",30,26.2027272402278,25,26.5968,1,500,30,8103,4
"49",16.4467192408398,16.9554300062775,14.3266475644699,16.5551839464883,-1,100,30,8103,5
"50",19.9879711192535,20.3198854655411,17.7089873589228,19.9516078559036,0,100,30,8103,5
"51",30,37.9303346202538,23,23.2475,1,100,30,8103,5
"52",16.4467192408398,16.3705237638265,15.4083204930663,16.6110183639399,-1,200,30,8103,5
"53",19.9879711192535,20.0144880485287,18.7333204532965,19.985891098413,0,200,30,8103,5
"54",30,30.1678205219237,25,25.4975,1,200,30,8103,5
"55",16.4467192408398,16.6227887225706,16.0542276132715,16.9053901243875,-1,300,30,8103,5
"56",19.9879711192535,19.6241515405152,18.7117208702469,19.514815124663,0,300,30,8103,5
"57",30,24.8839355278415,24,24.9966666666667,1,300,30,8103,5
"58",16.4467192408398,16.0800609625414,15.3374233128834,15.7911392405064,-1,500,30,8103,5
"59",19.9879711192535,19.4299343733322,18.8127647971435,19.3516663597005,0,500,30,8103,5
"60",30,27.8210516952426,27,27.998,1,500,30,8103,5
"61",8.1266256844686,7.6329621884361,6.92520775623269,7.36607142857141,-1,100,30,8103,6
"62",11.5358795478096,10.5794173687343,9.55848685134409,10.5461038990979,0,100,30,8103,6
"63",30,24.4845417611037,16,18.64,1,100,30,8103,6
"64",8.1266256844686,8.29350173484949,8.33680700291788,8.65593736407134,-1,200,30,8103,6
"65",11.5358795478096,12.287475195672,11.6604794341246,12.3483621565915,0,200,30,8103,6
"66",30,39.2013468175775,20,22.23875,1,200,30,8103,6
"67",8.1266256844686,7.97596939411637,7.74793388429752,7.92682926829268,-1,300,30,8103,6
"68",11.5358795478096,11.2705622057717,10.8155071433453,11.4880074542727,0,300,30,8103,6
"69",30,50.3538750700865,22,39.94,1,300,30,8103,6
"70",8.1266256844686,8.46457268689334,8.6661120354964,8.80132637223087,-1,500,30,8103,6
"71",11.5358795478096,11.9120908384758,11.4980015713302,11.9634524909644,0,500,30,8103,6
"72",30,28.7238952287539,25,38.473,1,500,30,8103,6
"73",16.5821778472463,16.9327537927864,14.4927536231884,16.7796610169491,-1,100,30,8103,7
"74",20.7135965472782,21.6561880694637,17.4206055885788,20.5334041711197,0,100,30,8103,7
"75",30,34.2264601563571,23,31.91,1,100,30,8103,7
