"","true","gods","naive","chao","l","N","S","comsize","saddef"
"1",10.6679588395887,10.1234351965218,9.09090909090909,9.89999999999997,-1,100,30,8103,1
"2",15.5675491540638,14.6295197882417,13.0022183311055,15.6311654467778,0,100,30,8103,1
"3",30,27.9839817182675,22,35.365,1,100,30,8103,1
"4",10.6679588395887,10.8336118724514,10.3788271925272,10.8921729611385,-1,200,30,8103,1
"5",15.5675491540638,15.7569838430669,14.0309690632902,15.2263995809901,0,200,30,8103,1
"6",30,29.3517998345318,23,31.955,1,200,30,8103,1
"7",10.6679588395887,10.8337567184534,10.752688172043,11.1152416356877,-1,300,30,8103,1
"8",15.5675491540638,15.9920460405644,15.3619036905377,16.2954461474707,0,300,30,8103,1
"9",30,31.4308064493382,28,34.2291666666667,1,300,30,8103,1
"10",10.6679588395887,11.2714495559858,11.5462774801404,11.7955748865356,-1,500,30,8103,1
"11",15.5675491540638,16.5119532480157,15.972034964653,16.4456407114843,0,500,30,8103,1
"12",30,31.3830222893158,29,29.0998,1,500,30,8103,1
"13",13.995409297659,14.1064029803976,13.1578947368421,15,-1,100,30,8103,2
"14",18.167843090397,18.0250764102486,15.864916559236,17.7447950411552,0,100,30,8103,2
"15",30,26.3840157955837,21,21.6364285714286,1,100,30,8103,2
"16",13.995409297659,14.2357695010541,13.6332651670075,14.5574250182882,-1,200,30,8103,2
"17",18.167843090397,18.5659634378942,17.194709069749,18.3722905363622,0,200,30,8103,2
"18",30,27.1777686554441,25,25.74625,1,200,30,8103,2
"19",13.995409297659,14.4119094342307,14.2045454545455,14.8608349900596,-1,300,30,8103,2
"20",18.167843090397,18.7247969177014,17.5740477986789,18.4216450280618,0,300,30,8103,2
"21",30,28.8571112482827,26,27.495,1,300,30,8103,2
"22",13.995409297659,13.2122172653988,12.2106085767315,12.4912386101933,-1,500,30,8103,2
"23",18.167843090397,16.8925067735845,16.4160920432385,16.8670555290392,0,500,30,8103,2
"24",30,25.4838640213206,27,27.1663333333333,1,500,30,8103,2
"25",23.4313857321036,23.8505916288927,20.4081632653061,25.3846153846153,-1,100,30,8103,3
"26",26.3385412046666,26.8479574265899,23.5371327999089,27.6215837093247,0,100,30,8103,3
"27",30,30.2146875291335,28,30.0625,1,100,30,8103,3
"28",23.4313857321036,22.4627837995176,18.8857412653447,20.7507820646507,-1,200,30,8103,3
"29",26.3385412046666,24.8414463856748,22.1858546640351,23.7570527530497,0,200,30,8103,3
"30",30,27.4826282892661,27,27.24875,1,200,30,8103,3
"31",23.4313857321036,23.3801082973464,21.6450216450216,23.2503888024883,-1,300,30,8103,3
"32",26.3385412046666,25.9222846485375,24.5627957341912,25.7678972223053,0,300,30,8103,3
"33",30,28.9695871906144,29,29,1,300,30,8103,3
"34",23.4313857321036,23.3739485617363,22.5713253882268,23.5911497730712,-1,500,30,8103,3
"35",26.3385412046666,26.5374412014719,25.8326844635551,26.6037711561822,0,500,30,8103,3
"36",30,30.8078071565176,30,30,1,500,30,8103,3
"37",3.9084275781778,4.06634214884328,4.12201154163232,4.25623387790198,-1,100,30,8103,4
"38",8.22327080218123,8.6754874306469,7.38610256930137,8.22888879876259,0,100,30,8103,4
"39",30,29.766797012876,17,20.09375,1,100,30,8103,4
"40",3.9084275781778,4.01655596312085,4.0983606557377,4.16317991631799,-1,200,30,8103,4
"41",8.22327080218123,8.3144306561842,7.90910104292182,8.62216612568471,0,200,30,8103,4
"42",30,26.2046121186492,22,34.18875,1,200,30,8103,4
"43",3.9084275781778,3.97153966801725,4.0174984376395,4.05845624830331,-1,300,30,8103,4
"44",8.22327080218123,9.01147371467024,8.4790645905988,9.00218977201294,0,300,30,8103,4
"45",30,40.0242868402544,26,34.97,1,300,30,8103,4
"46",3.9084275781778,3.8247966527955,3.73346076879424,3.75402485630888,-1,500,30,8103,4
"47",8.22327080218123,7.74040056959855,7.53599685290964,7.74701711266021,0,500,30,8103,4
"48",30,23.7856742511512,23,27.491,1,500,30,8103,4
"49",14.2725153917536,14.1453110816284,11.9047619047619,13.3783783783784,-1,100,30,8103,5
"50",18.6844009740689,18.6462799063784,15.6390137236139,17.878927147058,0,100,30,8103,5
"51",30,29.8195933275302,22,25.09375,1,100,30,8103,5
"52",14.2725153917536,15.6389323142841,14.9142431021626,16.0354552780016,-1,200,30,8103,5
"53",18.6844009740689,19.9235422458422,17.9544294395081,19.6336176438763,0,200,30,8103,5
"54",30,29.1801091520508,25,37.4375,1,200,30,8103,5
"55",14.2725153917536,13.3180296613652,12.0675784392599,12.5314333612741,-1,300,30,8103,5
"56",18.6844009740689,17.0213524352553,16.3324517755105,17.0864096783012,0,300,30,8103,5
"57",30,25.4510876338163,26,26.6644444444444,1,300,30,8103,5
"58",14.2725153917536,15.1281495974788,15.6035451254525,16.0739595412963,-1,500,30,8103,5
"59",18.6844009740689,19.8094096213333,19.3842696151212,19.9999699467854,0,500,30,8103,5
"60",30,29.9115383685147,29,30.996,1,500,30,8103,5
"61",1.03945958291774,1.02979190654476,1.020199959192,1.0204081632653,-1,100,30,8103,6
"62",1.13358360859443,1.06471351055373,1.05759930646799,1.06372167725778,0,100,30,8103,6
"63",30,1.78114803429866,2,2,1,100,30,8103,6
"64",1.03945958291774,1.03494917215561,1.03044979133392,1.03060748873583,-1,200,30,8103,6
"65",1.13358360859443,1.08799734256709,1.08099564439388,1.08385048055914,0,200,30,8103,6
"66",30,2.16190702691042,2,2,1,200,30,8103,6
"67",1.03945958291774,1.04723116371081,1.05492650678669,1.05512033312161,-1,300,30,8103,6
"68",1.13358360859443,1.15599794286551,1.14225479994548,1.14640911699056,0,300,30,8103,6
"69",30,8.19510658109979,3,3,1,300,30,8103,6
"70",1.03945958291774,1.03822933913365,1.03693134684939,1.03700809656021,-1,500,30,8103,6
"71",1.13358360859443,1.15312054331233,1.1310068924051,1.15448523851183,0,500,30,8103,6
"72",30,59.8830767081918,8,22.97,1,500,30,8103,6
"73",13.5611687554462,14.0280110105085,13.5135135135135,15.46875,-1,100,30,8103,7
"74",18.0148778533521,19.6875755538884,17.2152355896265,19.6109764114355,0,100,30,8103,7
"75",30,37.7437382432643,24,24.792,1,100,30,8103,7
"76",13.5611687554462,14.9347537599528,15.2091254752852,16.3786008230453,-1,200,30,8103,7
"77",18.0148778533521,20.8072499573692,18.7374661295977,19.9590349953539,0,200,30,8103,7
"78",30,34.9878561606161,25,25.1658333333333,1,200,30,8103,7
"79",13.5611687554462,13.5323654501325,13.077593722755,13.6280765724704,-1,300,30,8103,7
"80",18.0148778533521,18.5266407136843,17.7255756770917,18.7392430345042,0,300,30,8103,7
"81",30,33.8784156332894,30,31.9933333333333,1,300,30,8103,7
"82",13.5611687554462,14.3231882572129,14.7110744968813,15.1267127440282,-1,500,30,8103,7
"83",18.0148778533521,19.7911272069945,19.1689771116584,19.7263493569812,0,500,30,8103,7
"84",30,34.6390614166935,29,29,1,500,30,8103,7
"85",17.9359479688051,19.343518739556,17.8571428571429,21.5217391304347,-1,100,30,8103,8
"86",21.3899157642212,23.3912221932571,21.0872282308967,25.6953308299563,0,100,30,8103,8
"87",30,31.1433167619025,27,37.56,1,100,30,8103,8
"88",17.9359479688051,18.9198655085458,18.5356811862836,20.3268641470889,-1,200,30,8103,8
"89",21.3899157642212,23.7432068167218,21.9800349721152,23.6261447961815,0,200,30,8103,8
"90",30,36.0596675674259,28,28.398,1,200,30,8103,8
"91",17.9359479688051,17.4592230290233,16.1521895190237,17.0144157814871,-1,300,30,8103,8
"92",21.3899157642212,20.4273504970549,19.2908523477905,20.1496500775017,0,300,30,8103,8
"93",30,25.7914946370636,26,26.1661111111111,1,300,30,8103,8
"94",17.9359479688051,17.9281017408158,17.4629784856105,18.0587724377534,-1,500,30,8103,8
"95",21.3899157642212,21.1601324552039,20.7124396774448,21.2683936655384,0,500,30,8103,8
"96",30,27.2474798402798,27,27,1,500,30,8103,8
