"p","p_no_mc","upper","lower","upper_no_mc","lower_no_mc","truemu","obsD","l","size"
0.218,0.218,100.239,99.239,100,99,99.97746,100,1,1778
0.0595,0.0595,100.06,99.06,100,99,99.97746,100,1,1778
0.0445,0.0445,100.0445,99.0445,100,99,99.97746,100,1,1778
0.1475,0.1475,100.15,99.15,100,99,99.97746,100,1,1778
0.073,0.073,100.073,99.073,100,99,99.97746,100,1,1778
0.152,0.152,100.16,99.16,100,99,99.97746,100,1,1778
0.3985,0.3985,100.4105,99.4105,100,99,99.97746,100,1,1778
0.1185,0.1185,100.127,99.127,100,99,99.97746,100,1,1778
0.4405,0.4405,100.4785,98.4785,100,98,99.97746,100,1,1778
0.0555,0.0555,100.0565,99.0565,100,99,99.97746,100,1,1778
0.1665,0.1665,100.169,99.169,100,99,99.97746,100,1,1778
0.021,0.021,100.021,100.021,100,100,99.97746,100,1,1778
0.067,0.067,100.0675,99.0675,100,99,99.97746,100,1,1778
0.017,0.017,100.0175,100.0175,100,100,99.97746,100,1,1778
0.6535,0.6535,101.7385,98.7385,101,98,99.97746,100,1,1778
0.267,0.267,100.2935,99.2935,100,99,99.97746,100,1,1778
0.023,0.023,100.0235,100.0235,100,100,99.97746,100,1,1778
0.3915,0.3915,100.401,99.401,100,99,99.97746,100,1,1778
1,1,99.03,98.03,99,98,99.97746,99,1,1778
0.4375,0.4375,100.4845,98.4845,100,98,99.97746,100,1,1778
0.0245,0.0245,100.0245,100.0245,100,100,99.97746,100,1,1778
0.395,0.395,100.406,99.406,100,99,99.97746,100,1,1778
0.093,0.093,100.0945,99.0945,100,99,99.97746,100,1,1778
0.061,0.061,100.062,99.062,100,99,99.97746,100,1,1778
0.0675,0.0675,100.0685,99.0685,100,99,99.97746,100,1,1778
0.4005,0.4005,100.424,99.424,100,99,99.97746,100,1,1778
0.049,0.049,100.051,99.051,100,99,99.97746,100,1,1778
0.1805,0.1805,100.186,99.186,100,99,99.97746,100,1,1778
0.1625,0.1625,100.1665,99.1665,100,99,99.97746,100,1,1778
0.0705,0.0705,100.0715,99.0715,100,99,99.97746,100,1,1778
0.137,0.137,100.146,99.146,100,99,99.97746,100,1,1778
0.036,0.036,100.0365,99.0365,100,99,99.97746,100,1,1778
0.118,0.118,100.1245,99.1245,100,99,99.97746,100,1,1778
0.163,0.163,100.1725,99.1725,100,99,99.97746,100,1,1778
0.0685,0.0685,100.07,99.07,100,99,99.97746,100,1,1778
0.2525,0.2525,100.276,99.276,100,99,99.97746,100,1,1778
0.296,0.296,100.332,98.332,100,98,99.97746,100,1,1778
0.0855,0.0855,100.0895,99.0895,100,99,99.97746,100,1,1778
0.1765,0.1765,100.1825,99.1825,100,99,99.97746,100,1,1778
0.135,0.135,100.145,99.145,100,99,99.97746,100,1,1778
0.0935,0.0935,100.096,99.096,100,99,99.97746,100,1,1778
0.1775,0.1775,100.1885,99.1885,100,99,99.97746,100,1,1778
0.106,0.106,100.1155,99.1155,100,99,99.97746,100,1,1778
0.1545,0.1545,100.1565,99.1565,100,99,99.97746,100,1,1778
0.0515,0.0515,100.0515,99.0515,100,99,99.97746,100,1,1778
0.0145,0.0145,100.0145,100.0145,100,100,99.97746,100,1,1778
0.3305,0.3305,100.3765,98.3765,100,98,99.97746,100,1,1778
0.038,0.038,100.0385,99.0385,100,99,99.97746,100,1,1778
0.0535,0.0535,100.055,99.055,100,99,99.97746,100,1,1778
0.165,0.165,100.1745,99.1745,100,99,99.97746,100,1,1778
0.1065,0.1065,100.112,99.112,100,99,99.97746,100,1,1778
0.087,0.087,100.0875,99.0875,100,99,99.97746,100,1,1778
0.406,0.406,100.4285,99.4285,100,99,99.97746,100,1,1778
0.037,0.037,100.038,99.038,100,99,99.97746,100,1,1778
0.2065,0.2065,100.2255,99.2255,100,99,99.97746,100,1,1778
0.3685,0.3685,100.3785,99.3785,100,99,99.97746,100,1,1778
0.2855,0.2855,100.317,98.317,100,98,99.97746,100,1,1778
0.0945,0.0945,100.0985,99.0985,100,99,99.97746,100,1,1778
0.1745,0.1745,100.181,99.181,100,99,99.97746,100,1,1778
1,1,99.094,98.094,99,98,99.97746,99,1,1778
0.111,0.111,100.1155,99.1155,100,99,99.97746,100,1,1778
0.0895,0.0895,100.094,99.094,100,99,99.97746,100,1,1778
0.08,0.08,100.0815,99.0815,100,99,99.97746,100,1,1778
0.1305,0.1305,100.14,99.14,100,99,99.97746,100,1,1778
0.1575,0.1575,100.168,99.168,100,99,99.97746,100,1,1778
0.246,0.246,100.2685,99.2685,100,99,99.97746,100,1,1778
0.282,0.282,100.311,98.311,100,98,99.97746,100,1,1778
