"p","p_no_mc","upper","lower","upper_no_mc","lower_no_mc","truemu","obsD","l","size"
0.3485,0.3485,19.7368306569324,10.9308738172677,18.7265917602996,9.92063492063492,14.015463237598,14.9700598802395,-1,100
0.958,0.958,14.4775007932037,8.60156693943051,13.8504155124654,7.97448165869219,14.015463237598,11.3378684807256,-1,100
0.5505,0.5505,17.4203681971765,10.5855190872462,16.2866449511401,9.45179584120983,14.015463237598,13.8121546961326,-1,100
0.7035,0.7035,17.1559764097977,9.60345335019307,16.3398692810457,8.78734622144112,14.015463237598,13.0548302872063,-1,100
0.8045,0.8045,16.4509342339561,8.91529586144612,15.7728706624606,8.23723228995058,14.015463237598,12.4378109452736,-1,100
0.587,0.587,17.3277332041751,10.2322647236233,16.2866449511401,9.19117647058824,14.015463237598,13.6239782016349,-1,100
0.616,0.616,17.531011802846,10.0656295030266,16.5562913907285,9.09090909090909,14.015463237598,13.4770889487871,-1,100
0.4555,0.4555,18.9974886421223,10.3055574287287,17.9856115107914,9.29368029739777,14.015463237598,14.367816091954,-1,100
0.504,0.504,17.3797462441145,10.6483702186314,16.0771704180064,9.34579439252336,14.015463237598,14.0056022408964,-1,100
0.9365,0.9365,14.9145169778314,8.77589321180844,14.1643059490085,8.02568218298555,14.015463237598,11.6009280742459,-1,100
0.3265,0.3265,18.0722257703897,11.8658101497481,16.6666666666667,10.4602510460251,14.015463237598,14.792899408284,-1,100
0.591,0.591,16.3616398830963,11.2814388394005,15.0602409638554,9.98003992015968,14.015463237598,13.7362637362637,-1,100
0.5205,0.5205,17.9279902711348,10.668760209382,16.9491525423729,9.68992248062015,14.015463237598,14.0449438202247,-1,100
0.8645,0.8645,15.5546032132553,9.63926293786628,14.7492625368732,8.8339222614841,14.015463237598,12.3152709359606,-1,100
0.464,0.464,18.0693732616754,10.9809451206157,16.8350168350168,9.74658869395711,14.015463237598,14.2857142857143,-1,100
0.8395,0.8395,15.6013785262255,9.97915077677479,14.5348837209302,8.9126559714795,14.015463237598,12.6262626262626,-1,100
0.0155,0.0155,21.4733747097189,14.3638008037766,19.4552529182879,12.3456790123457,14.015463237598,17.7304964539007,-1,100
0.922,0.922,15.2646157917379,8.37064636307836,14.4927536231884,7.59878419452888,14.015463237598,11.6279069767442,-1,100
0.6745,0.6745,17.044093343884,9.83679446991845,16.025641025641,8.81834215167548,14.015463237598,13.262599469496,-1,100
0.743,0.743,16.2926408379895,9.86859893007661,15.3846153846154,8.96057347670251,14.015463237598,12.9533678756477,-1,100
0.178,0.178,18.9827867170562,12.3798461051325,17.5438596491228,10.9409190371991,14.015463237598,15.527950310559,-1,100
0.084,0.084,21.0753169680783,12.9567332680992,19.3798449612403,11.2612612612613,14.015463237598,16.7785234899329,-1,100
0.531,0.531,18.2321464853021,10.1763090779288,17.0648464163823,9.00900900900901,14.015463237598,13.9664804469274,-1,100
0.6435,0.6435,17.08472612503,9.98421638924979,16.0771704180064,8.97666068222621,14.015463237598,13.3689839572193,-1,100
0.625,0.625,17.1408362872024,10.7121242442869,16.025641025641,9.59692898272553,14.015463237598,13.6239782016349,-1,100
0.9315,0.9315,14.802733178944,8.20325607681028,14.0845070422535,7.48502994011976,14.015463237598,11.3636363636364,-1,100
0.837,0.837,15.5224545367986,10.1704687381074,14.4927536231884,9.14076782449726,14.015463237598,12.6262626262626,-1,100
0.1685,0.1685,19.411216314914,12.2951700215139,17.9856115107914,10.8695652173913,14.015463237598,15.7232704402516,-1,100
0.7465,0.7465,16.623020651741,9.82550659973715,15.8227848101266,9.02527075812274,14.015463237598,12.9198966408269,-1,100
0.286,0.286,18.317464596625,11.9077529982341,16.8918918918919,10.482180293501,14.015463237598,14.9253731343284,-1,100
0.209,0.209,18.5347802023478,12.4348460666673,17.0648464163823,10.9649122807018,14.015463237598,15.3374233128834,-1,100
0.126,0.126,18.8895374620513,12.8088724374208,17.2413793103448,11.1607142857143,14.015463237598,15.8227848101266,-1,100
0.6675,0.6675,16.6482179671257,10.4527570189864,15.5763239875389,9.38086303939962,14.015463237598,13.3689839572192,-1,100
0.733,0.733,16.6737962388713,9.95889659090344,15.7728706624606,9.05797101449275,14.015463237598,13.0208333333333,-1,100
0.18,0.18,18.7841491017942,12.3274585950395,17.4216027874564,10.9649122807018,14.015463237598,15.4798761609907,-1,100
0.3805,0.3805,17.6611048908404,11.8104536297743,16.1812297734628,10.3305785123967,14.015463237598,14.5348837209302,-1,100
0.1965,0.1965,18.5926193237487,12.3973381247577,17.0648464163823,10.8695652173913,14.015463237598,15.3374233128834,-1,100
0.3035,0.3035,18.7204152942952,11.7074430756329,17.3010380622837,10.2880658436214,14.015463237598,15.015015015015,-1,100
0.959,0.959,14.596896130646,7.19507176453595,14.2045454545455,6.80272108843537,14.015463237598,10.5042016806723,-1,100
0.8715,0.8715,15.5528163343109,9.06801660735514,14.7492625368732,8.26446280991735,14.015463237598,12.1065375302663,-1,100
0.485,0.485,18.2420525172063,11.1000825755841,17.1821305841924,10.0401606425703,14.015463237598,14.2857142857143,-1,100
0.899,0.899,15.3318066781918,8.61314477253494,14.7058823529412,7.98722044728434,14.015463237598,11.7096018735363,-1,100
0.0045,0.0045,21.9945211729938,14.9357444291777,19.6850393700787,12.6262626262626,14.015463237598,18.3823529411765,-1,100
0.8245,0.8245,15.551740547401,9.53770948581123,14.6198830409357,8.60585197934595,14.015463237598,12.531328320802,-1,100
0.5605,0.5605,17.3391018963058,10.4686528020396,16.2866449511401,9.41619585687382,14.015463237598,13.8504155124654,-1,100
0.9605,0.9605,14.4651962071756,7.85165693671885,13.9664804469274,7.35294117647059,14.015463237598,10.9170305676856,-1,100
0.1175,0.1175,20.9108741134805,12.5971354503968,19.2307692307692,10.9170305676856,14.015463237598,16.5016501650165,-1,100
0.544,0.544,17.0452450717647,10.8693033920296,15.7728706624606,9.59692898272553,14.015463237598,13.8888888888889,-1,100
0.133,0.133,19.7504244732855,12.6476983033308,18.1159420289855,11.0132158590308,14.015463237598,16.025641025641,-1,100
0.157,0.157,19.8852981835736,12.0960944919631,18.450184501845,10.6609808102345,14.015463237598,15.9235668789809,-1,100
