"chaotile","l","inds","reps","comm"
92.8,-1,150,60,"com1"
92.8,-1,150,60,"com1"
92.8,-1,150,60,"com1"
92.8,-1,150,60,"com1"
92.8,-1,150,60,"com1"
92.8,-1,150,60,"com1"
92.8,-1,150,60,"com1"
92.8,-1,150,60,"com1"
92.8,-1,150,60,"com1"
92.8,-1,150,60,"com1"
92.8,-1,150,60,"com1"
92.8,-1,150,60,"com1"
92.8,-1,150,60,"com1"
92.8,-1,150,60,"com1"
92.8,-1,150,60,"com1"
92.8,-1,150,60,"com1"
92.8,-1,150,60,"com1"
92.8,-1,150,60,"com1"
92.8,-1,150,60,"com1"
92.8,-1,150,60,"com1"
92.8,-1,150,60,"com1"
92.8,-1,150,60,"com1"
92.8,-1,150,60,"com1"
92.8,-1,150,60,"com1"
92.8,-1,150,60,"com1"
92.8,-1,150,60,"com1"
92.8,-1,150,60,"com1"
92.8,-1,150,60,"com1"
92.8,-1,150,60,"com1"
92.8,-1,150,60,"com1"
92.8,-1,150,60,"com1"
92.8,-1,150,60,"com1"
92.8,-1,150,60,"com1"
92.8,-1,150,60,"com1"
92.8,-1,150,60,"com1"
92.8,-1,150,60,"com1"
92.8,-1,150,60,"com1"
92.8,-1,150,60,"com1"
92.8,-1,150,60,"com1"
92.8,-1,150,60,"com1"
92.8,-1,150,60,"com1"
92.8,-1,150,60,"com1"
92.8,-1,150,60,"com1"
92.8,-1,150,60,"com1"
92.8,-1,150,60,"com1"
92.8,-1,150,60,"com1"
92.8,-1,150,60,"com1"
92.8,-1,150,60,"com1"
92.8,-1,150,60,"com1"
92.8,-1,150,60,"com1"
92.8,-1,150,60,"com1"
92.8,-1,150,60,"com1"
92.8,-1,150,60,"com1"
92.8,-1,150,60,"com1"
92.8,-1,150,60,"com1"
92.8,-1,150,60,"com1"
92.8,-1,150,60,"com1"
92.8,-1,150,60,"com1"
92.8,-1,150,60,"com1"
92.8,-1,150,60,"com1"
45,-1,150,60,"com1"
45,-1,150,60,"com1"
45,-1,150,60,"com1"
45,-1,150,60,"com1"
45,-1,150,60,"com1"
45,-1,150,60,"com1"
45,-1,150,60,"com1"
45,-1,150,60,"com1"
45,-1,150,60,"com1"
45,-1,150,60,"com1"
45,-1,150,60,"com1"
45,-1,150,60,"com1"
45,-1,150,60,"com1"
45,-1,150,60,"com1"
45,-1,150,60,"com1"
45,-1,150,60,"com1"
45,-1,150,60,"com1"
45,-1,150,60,"com1"
45,-1,150,60,"com1"
45,-1,150,60,"com1"
45,-1,150,60,"com1"
45,-1,150,60,"com1"
45,-1,150,60,"com1"
45,-1,150,60,"com1"
45,-1,150,60,"com1"
45,-1,150,60,"com1"
45,-1,150,60,"com1"
45,-1,150,60,"com1"
45,-1,150,60,"com1"
45,-1,150,60,"com1"
45,-1,150,60,"com1"
45,-1,150,60,"com1"
45,-1,150,60,"com1"
45,-1,150,60,"com1"
45,-1,150,60,"com1"
45,-1,150,60,"com1"
45,-1,150,60,"com1"
45,-1,150,60,"com1"
45,-1,150,60,"com1"
45,-1,150,60,"com1"
45,-1,150,60,"com1"
45,-1,150,60,"com1"
45,-1,150,60,"com1"
45,-1,150,60,"com1"
45,-1,150,60,"com1"
45,-1,150,60,"com1"
45,-1,150,60,"com1"
45,-1,150,60,"com1"
45,-1,150,60,"com1"
45,-1,150,60,"com1"
45,-1,150,60,"com1"
45,-1,150,60,"com1"
45,-1,150,60,"com1"
45,-1,150,60,"com1"
45,-1,150,60,"com1"
45,-1,150,60,"com1"
45,-1,150,60,"com1"
45,-1,150,60,"com1"
45,-1,150,60,"com1"
45,-1,150,60,"com1"
29.7,-1,150,60,"com1"
29.7,-1,150,60,"com1"
29.7,-1,150,60,"com1"
29.7,-1,150,60,"com1"
29.7,-1,150,60,"com1"
29.7,-1,150,60,"com1"
29.7,-1,150,60,"com1"
29.7,-1,150,60,"com1"
29.7,-1,150,60,"com1"
29.7,-1,150,60,"com1"
29.7,-1,150,60,"com1"
29.7,-1,150,60,"com1"
29.7,-1,150,60,"com1"
29.7,-1,150,60,"com1"
29.7,-1,150,60,"com1"
29.7,-1,150,60,"com1"
29.7,-1,150,60,"com1"
29.7,-1,150,60,"com1"
29.7,-1,150,60,"com1"
29.7,-1,150,60,"com1"
29.7,-1,150,60,"com1"
29.7,-1,150,60,"com1"
29.7,-1,150,60,"com1"
29.7,-1,150,60,"com1"
29.7,-1,150,60,"com1"
29.7,-1,150,60,"com1"
29.7,-1,150,60,"com1"
29.7,-1,150,60,"com1"
29.7,-1,150,60,"com1"
29.7,-1,150,60,"com1"
29.7,-1,150,60,"com1"
29.7,-1,150,60,"com1"
29.7,-1,150,60,"com1"
29.7,-1,150,60,"com1"
29.7,-1,150,60,"com1"
29.7,-1,150,60,"com1"
29.7,-1,150,60,"com1"
29.7,-1,150,60,"com1"
29.7,-1,150,60,"com1"
29.7,-1,150,60,"com1"
29.7,-1,150,60,"com1"
29.7,-1,150,60,"com1"
29.7,-1,150,60,"com1"
29.7,-1,150,60,"com1"
29.7,-1,150,60,"com1"
29.7,-1,150,60,"com1"
29.7,-1,150,60,"com1"
29.7,-1,150,60,"com1"
29.7,-1,150,60,"com1"
29.7,-1,150,60,"com1"
29.7,-1,150,60,"com1"
29.7,-1,150,60,"com1"
29.7,-1,150,60,"com1"
29.7,-1,150,60,"com1"
29.7,-1,150,60,"com1"
29.7,-1,150,60,"com1"
29.7,-1,150,60,"com1"
29.7,-1,150,60,"com1"
29.7,-1,150,60,"com1"
29.7,-1,150,60,"com1"
36.1,-1,150,60,"com1"
36.1,-1,150,60,"com1"
36.1,-1,150,60,"com1"
36.1,-1,150,60,"com1"
36.1,-1,150,60,"com1"
36.1,-1,150,60,"com1"
36.1,-1,150,60,"com1"
36.1,-1,150,60,"com1"
36.1,-1,150,60,"com1"
36.1,-1,150,60,"com1"
36.1,-1,150,60,"com1"
36.1,-1,150,60,"com1"
36.1,-1,150,60,"com1"
36.1,-1,150,60,"com1"
36.1,-1,150,60,"com1"
36.1,-1,150,60,"com1"
36.1,-1,150,60,"com1"
36.1,-1,150,60,"com1"
36.1,-1,150,60,"com1"
36.1,-1,150,60,"com1"
36.1,-1,150,60,"com1"
36.1,-1,150,60,"com1"
36.1,-1,150,60,"com1"
36.1,-1,150,60,"com1"
36.1,-1,150,60,"com1"
36.1,-1,150,60,"com1"
36.1,-1,150,60,"com1"
