"chaotile","l","inds","reps","comm"
27.75,-1,150,60,"com1"
27.75,-1,150,60,"com1"
27.75,-1,150,60,"com1"
27.75,-1,150,60,"com1"
27.75,-1,150,60,"com1"
27.75,-1,150,60,"com1"
27.75,-1,150,60,"com1"
27.75,-1,150,60,"com1"
27.75,-1,150,60,"com1"
27.75,-1,150,60,"com1"
27.75,-1,150,60,"com1"
27.75,-1,150,60,"com1"
27.75,-1,150,60,"com1"
27.75,-1,150,60,"com1"
27.75,-1,150,60,"com1"
27.75,-1,150,60,"com1"
27.75,-1,150,60,"com1"
27.75,-1,150,60,"com1"
27.75,-1,150,60,"com1"
27.75,-1,150,60,"com1"
27.75,-1,150,60,"com1"
27.75,-1,150,60,"com1"
27.75,-1,150,60,"com1"
27.75,-1,150,60,"com1"
27.75,-1,150,60,"com1"
27.75,-1,150,60,"com1"
27.75,-1,150,60,"com1"
27.75,-1,150,60,"com1"
27.75,-1,150,60,"com1"
27.75,-1,150,60,"com1"
27.75,-1,150,60,"com1"
27.75,-1,150,60,"com1"
27.75,-1,150,60,"com1"
27.75,-1,150,60,"com1"
27.75,-1,150,60,"com1"
27.75,-1,150,60,"com1"
27.75,-1,150,60,"com1"
27.75,-1,150,60,"com1"
27.75,-1,150,60,"com1"
27.75,-1,150,60,"com1"
27.75,-1,150,60,"com1"
27.75,-1,150,60,"com1"
27.75,-1,150,60,"com1"
27.75,-1,150,60,"com1"
27.75,-1,150,60,"com1"
27.75,-1,150,60,"com1"
27.75,-1,150,60,"com1"
27.75,-1,150,60,"com1"
27.75,-1,150,60,"com1"
27.75,-1,150,60,"com1"
27.75,-1,150,60,"com1"
27.75,-1,150,60,"com1"
27.75,-1,150,60,"com1"
27.75,-1,150,60,"com1"
27.75,-1,150,60,"com1"
27.75,-1,150,60,"com1"
27.75,-1,150,60,"com1"
27.75,-1,150,60,"com1"
27.75,-1,150,60,"com1"
27.75,-1,150,60,"com1"
98.6,-1,150,60,"com1"
98.6,-1,150,60,"com1"
98.6,-1,150,60,"com1"
98.6,-1,150,60,"com1"
98.6,-1,150,60,"com1"
98.6,-1,150,60,"com1"
98.6,-1,150,60,"com1"
98.6,-1,150,60,"com1"
98.6,-1,150,60,"com1"
98.6,-1,150,60,"com1"
98.6,-1,150,60,"com1"
98.6,-1,150,60,"com1"
98.6,-1,150,60,"com1"
98.6,-1,150,60,"com1"
98.6,-1,150,60,"com1"
98.6,-1,150,60,"com1"
98.6,-1,150,60,"com1"
98.6,-1,150,60,"com1"
98.6,-1,150,60,"com1"
98.6,-1,150,60,"com1"
98.6,-1,150,60,"com1"
98.6,-1,150,60,"com1"
98.6,-1,150,60,"com1"
98.6,-1,150,60,"com1"
98.6,-1,150,60,"com1"
98.6,-1,150,60,"com1"
98.6,-1,150,60,"com1"
98.6,-1,150,60,"com1"
98.6,-1,150,60,"com1"
98.6,-1,150,60,"com1"
98.6,-1,150,60,"com1"
98.6,-1,150,60,"com1"
98.6,-1,150,60,"com1"
98.6,-1,150,60,"com1"
98.6,-1,150,60,"com1"
98.6,-1,150,60,"com1"
98.6,-1,150,60,"com1"
98.6,-1,150,60,"com1"
98.6,-1,150,60,"com1"
98.6,-1,150,60,"com1"
98.6,-1,150,60,"com1"
98.6,-1,150,60,"com1"
98.6,-1,150,60,"com1"
98.6,-1,150,60,"com1"
98.6,-1,150,60,"com1"
98.6,-1,150,60,"com1"
98.6,-1,150,60,"com1"
98.6,-1,150,60,"com1"
98.6,-1,150,60,"com1"
98.6,-1,150,60,"com1"
98.6,-1,150,60,"com1"
98.6,-1,150,60,"com1"
98.6,-1,150,60,"com1"
98.6,-1,150,60,"com1"
98.6,-1,150,60,"com1"
98.6,-1,150,60,"com1"
98.6,-1,150,60,"com1"
98.6,-1,150,60,"com1"
98.6,-1,150,60,"com1"
98.6,-1,150,60,"com1"
63.95,-1,150,60,"com1"
63.95,-1,150,60,"com1"
63.95,-1,150,60,"com1"
63.95,-1,150,60,"com1"
63.95,-1,150,60,"com1"
63.95,-1,150,60,"com1"
63.95,-1,150,60,"com1"
63.95,-1,150,60,"com1"
63.95,-1,150,60,"com1"
63.95,-1,150,60,"com1"
63.95,-1,150,60,"com1"
63.95,-1,150,60,"com1"
63.95,-1,150,60,"com1"
63.95,-1,150,60,"com1"
63.95,-1,150,60,"com1"
63.95,-1,150,60,"com1"
63.95,-1,150,60,"com1"
63.95,-1,150,60,"com1"
63.95,-1,150,60,"com1"
63.95,-1,150,60,"com1"
63.95,-1,150,60,"com1"
63.95,-1,150,60,"com1"
63.95,-1,150,60,"com1"
63.95,-1,150,60,"com1"
63.95,-1,150,60,"com1"
63.95,-1,150,60,"com1"
63.95,-1,150,60,"com1"
63.95,-1,150,60,"com1"
63.95,-1,150,60,"com1"
63.95,-1,150,60,"com1"
63.95,-1,150,60,"com1"
63.95,-1,150,60,"com1"
63.95,-1,150,60,"com1"
63.95,-1,150,60,"com1"
63.95,-1,150,60,"com1"
63.95,-1,150,60,"com1"
63.95,-1,150,60,"com1"
63.95,-1,150,60,"com1"
63.95,-1,150,60,"com1"
63.95,-1,150,60,"com1"
63.95,-1,150,60,"com1"
63.95,-1,150,60,"com1"
63.95,-1,150,60,"com1"
63.95,-1,150,60,"com1"
63.95,-1,150,60,"com1"
63.95,-1,150,60,"com1"
63.95,-1,150,60,"com1"
63.95,-1,150,60,"com1"
63.95,-1,150,60,"com1"
63.95,-1,150,60,"com1"
63.95,-1,150,60,"com1"
63.95,-1,150,60,"com1"
63.95,-1,150,60,"com1"
63.95,-1,150,60,"com1"
63.95,-1,150,60,"com1"
63.95,-1,150,60,"com1"
63.95,-1,150,60,"com1"
63.95,-1,150,60,"com1"
63.95,-1,150,60,"com1"
63.95,-1,150,60,"com1"
97.9,-1,150,60,"com1"
97.9,-1,150,60,"com1"
97.9,-1,150,60,"com1"
97.9,-1,150,60,"com1"
97.9,-1,150,60,"com1"
97.9,-1,150,60,"com1"
97.9,-1,150,60,"com1"
97.9,-1,150,60,"com1"
97.9,-1,150,60,"com1"
97.9,-1,150,60,"com1"
97.9,-1,150,60,"com1"
97.9,-1,150,60,"com1"
97.9,-1,150,60,"com1"
97.9,-1,150,60,"com1"
97.9,-1,150,60,"com1"
97.9,-1,150,60,"com1"
97.9,-1,150,60,"com1"
97.9,-1,150,60,"com1"
97.9,-1,150,60,"com1"
97.9,-1,150,60,"com1"
97.9,-1,150,60,"com1"
97.9,-1,150,60,"com1"
97.9,-1,150,60,"com1"
97.9,-1,150,60,"com1"
97.9,-1,150,60,"com1"
97.9,-1,150,60,"com1"
97.9,-1,150,60,"com1"
97.9,-1,150,60,"com1"
97.9,-1,150,60,"com1"
97.9,-1,150,60,"com1"
97.9,-1,150,60,"com1"
97.9,-1,150,60,"com1"
97.9,-1,150,60,"com1"
97.9,-1,150,60,"com1"
97.9,-1,150,60,"com1"
97.9,-1,150,60,"com1"
97.9,-1,150,60,"com1"
97.9,-1,150,60,"com1"
97.9,-1,150,60,"com1"
97.9,-1,150,60,"com1"
97.9,-1,150,60,"com1"
97.9,-1,150,60,"com1"
97.9,-1,150,60,"com1"
97.9,-1,150,60,"com1"
97.9,-1,150,60,"com1"
97.9,-1,150,60,"com1"
97.9,-1,150,60,"com1"
