"chaotile","l","inds","reps","comm"
84.4,-1,150,60,"com1"
84.4,-1,150,60,"com1"
84.4,-1,150,60,"com1"
84.4,-1,150,60,"com1"
84.4,-1,150,60,"com1"
84.4,-1,150,60,"com1"
84.4,-1,150,60,"com1"
84.4,-1,150,60,"com1"
84.4,-1,150,60,"com1"
84.4,-1,150,60,"com1"
84.4,-1,150,60,"com1"
84.4,-1,150,60,"com1"
84.4,-1,150,60,"com1"
84.4,-1,150,60,"com1"
84.4,-1,150,60,"com1"
84.4,-1,150,60,"com1"
84.4,-1,150,60,"com1"
84.4,-1,150,60,"com1"
84.4,-1,150,60,"com1"
84.4,-1,150,60,"com1"
84.4,-1,150,60,"com1"
84.4,-1,150,60,"com1"
84.4,-1,150,60,"com1"
84.4,-1,150,60,"com1"
84.4,-1,150,60,"com1"
84.4,-1,150,60,"com1"
84.4,-1,150,60,"com1"
84.4,-1,150,60,"com1"
84.4,-1,150,60,"com1"
84.4,-1,150,60,"com1"
84.4,-1,150,60,"com1"
84.4,-1,150,60,"com1"
84.4,-1,150,60,"com1"
84.4,-1,150,60,"com1"
84.4,-1,150,60,"com1"
84.4,-1,150,60,"com1"
84.4,-1,150,60,"com1"
84.4,-1,150,60,"com1"
84.4,-1,150,60,"com1"
84.4,-1,150,60,"com1"
84.4,-1,150,60,"com1"
84.4,-1,150,60,"com1"
84.4,-1,150,60,"com1"
84.4,-1,150,60,"com1"
84.4,-1,150,60,"com1"
84.4,-1,150,60,"com1"
84.4,-1,150,60,"com1"
84.4,-1,150,60,"com1"
84.4,-1,150,60,"com1"
84.4,-1,150,60,"com1"
84.4,-1,150,60,"com1"
84.4,-1,150,60,"com1"
84.4,-1,150,60,"com1"
84.4,-1,150,60,"com1"
84.4,-1,150,60,"com1"
84.4,-1,150,60,"com1"
84.4,-1,150,60,"com1"
84.4,-1,150,60,"com1"
84.4,-1,150,60,"com1"
84.4,-1,150,60,"com1"
57.45,-1,150,60,"com1"
57.45,-1,150,60,"com1"
57.45,-1,150,60,"com1"
57.45,-1,150,60,"com1"
57.45,-1,150,60,"com1"
57.45,-1,150,60,"com1"
57.45,-1,150,60,"com1"
57.45,-1,150,60,"com1"
57.45,-1,150,60,"com1"
57.45,-1,150,60,"com1"
57.45,-1,150,60,"com1"
57.45,-1,150,60,"com1"
57.45,-1,150,60,"com1"
57.45,-1,150,60,"com1"
57.45,-1,150,60,"com1"
57.45,-1,150,60,"com1"
57.45,-1,150,60,"com1"
57.45,-1,150,60,"com1"
57.45,-1,150,60,"com1"
57.45,-1,150,60,"com1"
57.45,-1,150,60,"com1"
57.45,-1,150,60,"com1"
57.45,-1,150,60,"com1"
57.45,-1,150,60,"com1"
57.45,-1,150,60,"com1"
57.45,-1,150,60,"com1"
57.45,-1,150,60,"com1"
57.45,-1,150,60,"com1"
57.45,-1,150,60,"com1"
57.45,-1,150,60,"com1"
57.45,-1,150,60,"com1"
57.45,-1,150,60,"com1"
57.45,-1,150,60,"com1"
57.45,-1,150,60,"com1"
57.45,-1,150,60,"com1"
57.45,-1,150,60,"com1"
57.45,-1,150,60,"com1"
57.45,-1,150,60,"com1"
57.45,-1,150,60,"com1"
57.45,-1,150,60,"com1"
57.45,-1,150,60,"com1"
57.45,-1,150,60,"com1"
57.45,-1,150,60,"com1"
57.45,-1,150,60,"com1"
57.45,-1,150,60,"com1"
57.45,-1,150,60,"com1"
57.45,-1,150,60,"com1"
57.45,-1,150,60,"com1"
57.45,-1,150,60,"com1"
57.45,-1,150,60,"com1"
57.45,-1,150,60,"com1"
57.45,-1,150,60,"com1"
57.45,-1,150,60,"com1"
57.45,-1,150,60,"com1"
57.45,-1,150,60,"com1"
57.45,-1,150,60,"com1"
57.45,-1,150,60,"com1"
57.45,-1,150,60,"com1"
57.45,-1,150,60,"com1"
57.45,-1,150,60,"com1"
46.15,-1,150,60,"com1"
46.15,-1,150,60,"com1"
46.15,-1,150,60,"com1"
46.15,-1,150,60,"com1"
46.15,-1,150,60,"com1"
46.15,-1,150,60,"com1"
46.15,-1,150,60,"com1"
46.15,-1,150,60,"com1"
46.15,-1,150,60,"com1"
46.15,-1,150,60,"com1"
46.15,-1,150,60,"com1"
46.15,-1,150,60,"com1"
46.15,-1,150,60,"com1"
46.15,-1,150,60,"com1"
46.15,-1,150,60,"com1"
46.15,-1,150,60,"com1"
46.15,-1,150,60,"com1"
46.15,-1,150,60,"com1"
46.15,-1,150,60,"com1"
46.15,-1,150,60,"com1"
46.15,-1,150,60,"com1"
46.15,-1,150,60,"com1"
46.15,-1,150,60,"com1"
46.15,-1,150,60,"com1"
46.15,-1,150,60,"com1"
46.15,-1,150,60,"com1"
46.15,-1,150,60,"com1"
46.15,-1,150,60,"com1"
46.15,-1,150,60,"com1"
46.15,-1,150,60,"com1"
46.15,-1,150,60,"com1"
46.15,-1,150,60,"com1"
46.15,-1,150,60,"com1"
46.15,-1,150,60,"com1"
46.15,-1,150,60,"com1"
46.15,-1,150,60,"com1"
