"chaotile","l","inds","reps","comm"
94.9,-1,150,60,"com1"
94.9,-1,150,60,"com1"
94.9,-1,150,60,"com1"
94.9,-1,150,60,"com1"
94.9,-1,150,60,"com1"
94.9,-1,150,60,"com1"
94.9,-1,150,60,"com1"
94.9,-1,150,60,"com1"
94.9,-1,150,60,"com1"
94.9,-1,150,60,"com1"
94.9,-1,150,60,"com1"
94.9,-1,150,60,"com1"
94.9,-1,150,60,"com1"
94.9,-1,150,60,"com1"
94.9,-1,150,60,"com1"
94.9,-1,150,60,"com1"
94.9,-1,150,60,"com1"
94.9,-1,150,60,"com1"
94.9,-1,150,60,"com1"
94.9,-1,150,60,"com1"
94.9,-1,150,60,"com1"
94.9,-1,150,60,"com1"
94.9,-1,150,60,"com1"
94.9,-1,150,60,"com1"
94.9,-1,150,60,"com1"
94.9,-1,150,60,"com1"
94.9,-1,150,60,"com1"
94.9,-1,150,60,"com1"
94.9,-1,150,60,"com1"
94.9,-1,150,60,"com1"
94.9,-1,150,60,"com1"
94.9,-1,150,60,"com1"
94.9,-1,150,60,"com1"
94.9,-1,150,60,"com1"
94.9,-1,150,60,"com1"
94.9,-1,150,60,"com1"
94.9,-1,150,60,"com1"
94.9,-1,150,60,"com1"
94.9,-1,150,60,"com1"
94.9,-1,150,60,"com1"
94.9,-1,150,60,"com1"
94.9,-1,150,60,"com1"
94.9,-1,150,60,"com1"
94.9,-1,150,60,"com1"
94.9,-1,150,60,"com1"
94.9,-1,150,60,"com1"
94.9,-1,150,60,"com1"
94.9,-1,150,60,"com1"
94.9,-1,150,60,"com1"
94.9,-1,150,60,"com1"
94.9,-1,150,60,"com1"
94.9,-1,150,60,"com1"
94.9,-1,150,60,"com1"
94.9,-1,150,60,"com1"
94.9,-1,150,60,"com1"
94.9,-1,150,60,"com1"
94.9,-1,150,60,"com1"
94.9,-1,150,60,"com1"
94.9,-1,150,60,"com1"
94.9,-1,150,60,"com1"
59.35,-1,150,60,"com1"
59.35,-1,150,60,"com1"
59.35,-1,150,60,"com1"
59.35,-1,150,60,"com1"
59.35,-1,150,60,"com1"
59.35,-1,150,60,"com1"
59.35,-1,150,60,"com1"
59.35,-1,150,60,"com1"
59.35,-1,150,60,"com1"
59.35,-1,150,60,"com1"
59.35,-1,150,60,"com1"
59.35,-1,150,60,"com1"
59.35,-1,150,60,"com1"
59.35,-1,150,60,"com1"
59.35,-1,150,60,"com1"
59.35,-1,150,60,"com1"
59.35,-1,150,60,"com1"
59.35,-1,150,60,"com1"
59.35,-1,150,60,"com1"
59.35,-1,150,60,"com1"
59.35,-1,150,60,"com1"
59.35,-1,150,60,"com1"
59.35,-1,150,60,"com1"
59.35,-1,150,60,"com1"
59.35,-1,150,60,"com1"
59.35,-1,150,60,"com1"
59.35,-1,150,60,"com1"
59.35,-1,150,60,"com1"
59.35,-1,150,60,"com1"
59.35,-1,150,60,"com1"
59.35,-1,150,60,"com1"
59.35,-1,150,60,"com1"
59.35,-1,150,60,"com1"
59.35,-1,150,60,"com1"
59.35,-1,150,60,"com1"
59.35,-1,150,60,"com1"
59.35,-1,150,60,"com1"
59.35,-1,150,60,"com1"
59.35,-1,150,60,"com1"
59.35,-1,150,60,"com1"
59.35,-1,150,60,"com1"
59.35,-1,150,60,"com1"
59.35,-1,150,60,"com1"
59.35,-1,150,60,"com1"
59.35,-1,150,60,"com1"
59.35,-1,150,60,"com1"
59.35,-1,150,60,"com1"
59.35,-1,150,60,"com1"
59.35,-1,150,60,"com1"
59.35,-1,150,60,"com1"
59.35,-1,150,60,"com1"
59.35,-1,150,60,"com1"
59.35,-1,150,60,"com1"
59.35,-1,150,60,"com1"
59.35,-1,150,60,"com1"
59.35,-1,150,60,"com1"
59.35,-1,150,60,"com1"
59.35,-1,150,60,"com1"
59.35,-1,150,60,"com1"
59.35,-1,150,60,"com1"
66.95,-1,150,60,"com1"
66.95,-1,150,60,"com1"
66.95,-1,150,60,"com1"
66.95,-1,150,60,"com1"
66.95,-1,150,60,"com1"
66.95,-1,150,60,"com1"
66.95,-1,150,60,"com1"
66.95,-1,150,60,"com1"
66.95,-1,150,60,"com1"
66.95,-1,150,60,"com1"
66.95,-1,150,60,"com1"
66.95,-1,150,60,"com1"
66.95,-1,150,60,"com1"
66.95,-1,150,60,"com1"
66.95,-1,150,60,"com1"
66.95,-1,150,60,"com1"
66.95,-1,150,60,"com1"
66.95,-1,150,60,"com1"
66.95,-1,150,60,"com1"
66.95,-1,150,60,"com1"
66.95,-1,150,60,"com1"
66.95,-1,150,60,"com1"
66.95,-1,150,60,"com1"
66.95,-1,150,60,"com1"
66.95,-1,150,60,"com1"
66.95,-1,150,60,"com1"
66.95,-1,150,60,"com1"
66.95,-1,150,60,"com1"
66.95,-1,150,60,"com1"
66.95,-1,150,60,"com1"
66.95,-1,150,60,"com1"
66.95,-1,150,60,"com1"
66.95,-1,150,60,"com1"
66.95,-1,150,60,"com1"
66.95,-1,150,60,"com1"
66.95,-1,150,60,"com1"
66.95,-1,150,60,"com1"
66.95,-1,150,60,"com1"
66.95,-1,150,60,"com1"
66.95,-1,150,60,"com1"
66.95,-1,150,60,"com1"
66.95,-1,150,60,"com1"
66.95,-1,150,60,"com1"
66.95,-1,150,60,"com1"
66.95,-1,150,60,"com1"
66.95,-1,150,60,"com1"
66.95,-1,150,60,"com1"
66.95,-1,150,60,"com1"
66.95,-1,150,60,"com1"
66.95,-1,150,60,"com1"
66.95,-1,150,60,"com1"
66.95,-1,150,60,"com1"
66.95,-1,150,60,"com1"
66.95,-1,150,60,"com1"
66.95,-1,150,60,"com1"
66.95,-1,150,60,"com1"
66.95,-1,150,60,"com1"
66.95,-1,150,60,"com1"
66.95,-1,150,60,"com1"
66.95,-1,150,60,"com1"
85.8,-1,150,60,"com1"
85.8,-1,150,60,"com1"
85.8,-1,150,60,"com1"
85.8,-1,150,60,"com1"
85.8,-1,150,60,"com1"
85.8,-1,150,60,"com1"
85.8,-1,150,60,"com1"
85.8,-1,150,60,"com1"
85.8,-1,150,60,"com1"
85.8,-1,150,60,"com1"
85.8,-1,150,60,"com1"
85.8,-1,150,60,"com1"
85.8,-1,150,60,"com1"
85.8,-1,150,60,"com1"
85.8,-1,150,60,"com1"
85.8,-1,150,60,"com1"
85.8,-1,150,60,"com1"
85.8,-1,150,60,"com1"
85.8,-1,150,60,"com1"
85.8,-1,150,60,"com1"
85.8,-1,150,60,"com1"
85.8,-1,150,60,"com1"
85.8,-1,150,60,"com1"
85.8,-1,150,60,"com1"
85.8,-1,150,60,"com1"
85.8,-1,150,60,"com1"
85.8,-1,150,60,"com1"
85.8,-1,150,60,"com1"
85.8,-1,150,60,"com1"
85.8,-1,150,60,"com1"
85.8,-1,150,60,"com1"
85.8,-1,150,60,"com1"
85.8,-1,150,60,"com1"
85.8,-1,150,60,"com1"
85.8,-1,150,60,"com1"
85.8,-1,150,60,"com1"
85.8,-1,150,60,"com1"
85.8,-1,150,60,"com1"
85.8,-1,150,60,"com1"
85.8,-1,150,60,"com1"
85.8,-1,150,60,"com1"
85.8,-1,150,60,"com1"
85.8,-1,150,60,"com1"
85.8,-1,150,60,"com1"
85.8,-1,150,60,"com1"
85.8,-1,150,60,"com1"
85.8,-1,150,60,"com1"
85.8,-1,150,60,"com1"
85.8,-1,150,60,"com1"
85.8,-1,150,60,"com1"
85.8,-1,150,60,"com1"
85.8,-1,150,60,"com1"
85.8,-1,150,60,"com1"
85.8,-1,150,60,"com1"
85.8,-1,150,60,"com1"
85.8,-1,150,60,"com1"
85.8,-1,150,60,"com1"
85.8,-1,150,60,"com1"
85.8,-1,150,60,"com1"
85.8,-1,150,60,"com1"
62.95,-1,150,60,"com1"
62.95,-1,150,60,"com1"
62.95,-1,150,60,"com1"
62.95,-1,150,60,"com1"
62.95,-1,150,60,"com1"
62.95,-1,150,60,"com1"
62.95,-1,150,60,"com1"
62.95,-1,150,60,"com1"
62.95,-1,150,60,"com1"
62.95,-1,150,60,"com1"
62.95,-1,150,60,"com1"
62.95,-1,150,60,"com1"
62.95,-1,150,60,"com1"
62.95,-1,150,60,"com1"
62.95,-1,150,60,"com1"
62.95,-1,150,60,"com1"
62.95,-1,150,60,"com1"
62.95,-1,150,60,"com1"
62.95,-1,150,60,"com1"
62.95,-1,150,60,"com1"
62.95,-1,150,60,"com1"
62.95,-1,150,60,"com1"
62.95,-1,150,60,"com1"
62.95,-1,150,60,"com1"
62.95,-1,150,60,"com1"
62.95,-1,150,60,"com1"
62.95,-1,150,60,"com1"
