"chaotile","l","inds","reps","comm"
31.8,-1,150,60,"com1"
31.8,-1,150,60,"com1"
31.8,-1,150,60,"com1"
31.8,-1,150,60,"com1"
31.8,-1,150,60,"com1"
31.8,-1,150,60,"com1"
31.8,-1,150,60,"com1"
31.8,-1,150,60,"com1"
31.8,-1,150,60,"com1"
31.8,-1,150,60,"com1"
31.8,-1,150,60,"com1"
31.8,-1,150,60,"com1"
31.8,-1,150,60,"com1"
31.8,-1,150,60,"com1"
31.8,-1,150,60,"com1"
31.8,-1,150,60,"com1"
31.8,-1,150,60,"com1"
31.8,-1,150,60,"com1"
31.8,-1,150,60,"com1"
31.8,-1,150,60,"com1"
31.8,-1,150,60,"com1"
31.8,-1,150,60,"com1"
31.8,-1,150,60,"com1"
31.8,-1,150,60,"com1"
31.8,-1,150,60,"com1"
31.8,-1,150,60,"com1"
31.8,-1,150,60,"com1"
31.8,-1,150,60,"com1"
31.8,-1,150,60,"com1"
31.8,-1,150,60,"com1"
31.8,-1,150,60,"com1"
31.8,-1,150,60,"com1"
31.8,-1,150,60,"com1"
31.8,-1,150,60,"com1"
31.8,-1,150,60,"com1"
31.8,-1,150,60,"com1"
31.8,-1,150,60,"com1"
31.8,-1,150,60,"com1"
31.8,-1,150,60,"com1"
31.8,-1,150,60,"com1"
31.8,-1,150,60,"com1"
31.8,-1,150,60,"com1"
31.8,-1,150,60,"com1"
31.8,-1,150,60,"com1"
31.8,-1,150,60,"com1"
31.8,-1,150,60,"com1"
31.8,-1,150,60,"com1"
31.8,-1,150,60,"com1"
31.8,-1,150,60,"com1"
31.8,-1,150,60,"com1"
31.8,-1,150,60,"com1"
31.8,-1,150,60,"com1"
31.8,-1,150,60,"com1"
31.8,-1,150,60,"com1"
31.8,-1,150,60,"com1"
31.8,-1,150,60,"com1"
31.8,-1,150,60,"com1"
31.8,-1,150,60,"com1"
31.8,-1,150,60,"com1"
31.8,-1,150,60,"com1"
9.65,-1,150,60,"com1"
9.65,-1,150,60,"com1"
9.65,-1,150,60,"com1"
9.65,-1,150,60,"com1"
9.65,-1,150,60,"com1"
9.65,-1,150,60,"com1"
9.65,-1,150,60,"com1"
9.65,-1,150,60,"com1"
9.65,-1,150,60,"com1"
9.65,-1,150,60,"com1"
9.65,-1,150,60,"com1"
9.65,-1,150,60,"com1"
9.65,-1,150,60,"com1"
9.65,-1,150,60,"com1"
9.65,-1,150,60,"com1"
9.65,-1,150,60,"com1"
9.65,-1,150,60,"com1"
9.65,-1,150,60,"com1"
9.65,-1,150,60,"com1"
9.65,-1,150,60,"com1"
9.65,-1,150,60,"com1"
9.65,-1,150,60,"com1"
9.65,-1,150,60,"com1"
9.65,-1,150,60,"com1"
9.65,-1,150,60,"com1"
9.65,-1,150,60,"com1"
9.65,-1,150,60,"com1"
9.65,-1,150,60,"com1"
9.65,-1,150,60,"com1"
9.65,-1,150,60,"com1"
9.65,-1,150,60,"com1"
9.65,-1,150,60,"com1"
9.65,-1,150,60,"com1"
9.65,-1,150,60,"com1"
9.65,-1,150,60,"com1"
9.65,-1,150,60,"com1"
9.65,-1,150,60,"com1"
9.65,-1,150,60,"com1"
9.65,-1,150,60,"com1"
9.65,-1,150,60,"com1"
9.65,-1,150,60,"com1"
9.65,-1,150,60,"com1"
9.65,-1,150,60,"com1"
9.65,-1,150,60,"com1"
9.65,-1,150,60,"com1"
9.65,-1,150,60,"com1"
9.65,-1,150,60,"com1"
9.65,-1,150,60,"com1"
9.65,-1,150,60,"com1"
9.65,-1,150,60,"com1"
9.65,-1,150,60,"com1"
9.65,-1,150,60,"com1"
9.65,-1,150,60,"com1"
9.65,-1,150,60,"com1"
9.65,-1,150,60,"com1"
9.65,-1,150,60,"com1"
9.65,-1,150,60,"com1"
9.65,-1,150,60,"com1"
9.65,-1,150,60,"com1"
9.65,-1,150,60,"com1"
47.35,-1,150,60,"com1"
47.35,-1,150,60,"com1"
47.35,-1,150,60,"com1"
47.35,-1,150,60,"com1"
47.35,-1,150,60,"com1"
47.35,-1,150,60,"com1"
47.35,-1,150,60,"com1"
47.35,-1,150,60,"com1"
47.35,-1,150,60,"com1"
47.35,-1,150,60,"com1"
47.35,-1,150,60,"com1"
47.35,-1,150,60,"com1"
47.35,-1,150,60,"com1"
47.35,-1,150,60,"com1"
47.35,-1,150,60,"com1"
47.35,-1,150,60,"com1"
47.35,-1,150,60,"com1"
47.35,-1,150,60,"com1"
47.35,-1,150,60,"com1"
47.35,-1,150,60,"com1"
47.35,-1,150,60,"com1"
47.35,-1,150,60,"com1"
47.35,-1,150,60,"com1"
47.35,-1,150,60,"com1"
47.35,-1,150,60,"com1"
47.35,-1,150,60,"com1"
47.35,-1,150,60,"com1"
47.35,-1,150,60,"com1"
47.35,-1,150,60,"com1"
47.35,-1,150,60,"com1"
47.35,-1,150,60,"com1"
47.35,-1,150,60,"com1"
47.35,-1,150,60,"com1"
47.35,-1,150,60,"com1"
47.35,-1,150,60,"com1"
47.35,-1,150,60,"com1"
47.35,-1,150,60,"com1"
47.35,-1,150,60,"com1"
47.35,-1,150,60,"com1"
47.35,-1,150,60,"com1"
47.35,-1,150,60,"com1"
47.35,-1,150,60,"com1"
47.35,-1,150,60,"com1"
47.35,-1,150,60,"com1"
47.35,-1,150,60,"com1"
47.35,-1,150,60,"com1"
47.35,-1,150,60,"com1"
47.35,-1,150,60,"com1"
47.35,-1,150,60,"com1"
47.35,-1,150,60,"com1"
47.35,-1,150,60,"com1"
47.35,-1,150,60,"com1"
47.35,-1,150,60,"com1"
47.35,-1,150,60,"com1"
47.35,-1,150,60,"com1"
47.35,-1,150,60,"com1"
47.35,-1,150,60,"com1"
47.35,-1,150,60,"com1"
