"chaotile","l","inds","reps","comm"
76.2,-1,150,60,"com1"
76.2,-1,150,60,"com1"
76.2,-1,150,60,"com1"
76.2,-1,150,60,"com1"
76.2,-1,150,60,"com1"
76.2,-1,150,60,"com1"
76.2,-1,150,60,"com1"
76.2,-1,150,60,"com1"
76.2,-1,150,60,"com1"
76.2,-1,150,60,"com1"
76.2,-1,150,60,"com1"
76.2,-1,150,60,"com1"
76.2,-1,150,60,"com1"
76.2,-1,150,60,"com1"
76.2,-1,150,60,"com1"
76.2,-1,150,60,"com1"
76.2,-1,150,60,"com1"
76.2,-1,150,60,"com1"
76.2,-1,150,60,"com1"
76.2,-1,150,60,"com1"
76.2,-1,150,60,"com1"
76.2,-1,150,60,"com1"
76.2,-1,150,60,"com1"
76.2,-1,150,60,"com1"
76.2,-1,150,60,"com1"
76.2,-1,150,60,"com1"
76.2,-1,150,60,"com1"
76.2,-1,150,60,"com1"
76.2,-1,150,60,"com1"
76.2,-1,150,60,"com1"
76.2,-1,150,60,"com1"
76.2,-1,150,60,"com1"
76.2,-1,150,60,"com1"
76.2,-1,150,60,"com1"
76.2,-1,150,60,"com1"
76.2,-1,150,60,"com1"
76.2,-1,150,60,"com1"
76.2,-1,150,60,"com1"
76.2,-1,150,60,"com1"
76.2,-1,150,60,"com1"
76.2,-1,150,60,"com1"
76.2,-1,150,60,"com1"
76.2,-1,150,60,"com1"
76.2,-1,150,60,"com1"
76.2,-1,150,60,"com1"
76.2,-1,150,60,"com1"
76.2,-1,150,60,"com1"
76.2,-1,150,60,"com1"
76.2,-1,150,60,"com1"
76.2,-1,150,60,"com1"
76.2,-1,150,60,"com1"
76.2,-1,150,60,"com1"
76.2,-1,150,60,"com1"
76.2,-1,150,60,"com1"
76.2,-1,150,60,"com1"
76.2,-1,150,60,"com1"
76.2,-1,150,60,"com1"
76.2,-1,150,60,"com1"
76.2,-1,150,60,"com1"
76.2,-1,150,60,"com1"
14.6,-1,150,60,"com1"
14.6,-1,150,60,"com1"
14.6,-1,150,60,"com1"
14.6,-1,150,60,"com1"
14.6,-1,150,60,"com1"
14.6,-1,150,60,"com1"
14.6,-1,150,60,"com1"
14.6,-1,150,60,"com1"
14.6,-1,150,60,"com1"
14.6,-1,150,60,"com1"
14.6,-1,150,60,"com1"
14.6,-1,150,60,"com1"
14.6,-1,150,60,"com1"
14.6,-1,150,60,"com1"
14.6,-1,150,60,"com1"
14.6,-1,150,60,"com1"
14.6,-1,150,60,"com1"
14.6,-1,150,60,"com1"
14.6,-1,150,60,"com1"
14.6,-1,150,60,"com1"
14.6,-1,150,60,"com1"
14.6,-1,150,60,"com1"
14.6,-1,150,60,"com1"
14.6,-1,150,60,"com1"
14.6,-1,150,60,"com1"
14.6,-1,150,60,"com1"
14.6,-1,150,60,"com1"
14.6,-1,150,60,"com1"
14.6,-1,150,60,"com1"
14.6,-1,150,60,"com1"
14.6,-1,150,60,"com1"
14.6,-1,150,60,"com1"
14.6,-1,150,60,"com1"
14.6,-1,150,60,"com1"
14.6,-1,150,60,"com1"
14.6,-1,150,60,"com1"
14.6,-1,150,60,"com1"
14.6,-1,150,60,"com1"
14.6,-1,150,60,"com1"
14.6,-1,150,60,"com1"
14.6,-1,150,60,"com1"
14.6,-1,150,60,"com1"
14.6,-1,150,60,"com1"
14.6,-1,150,60,"com1"
14.6,-1,150,60,"com1"
14.6,-1,150,60,"com1"
14.6,-1,150,60,"com1"
14.6,-1,150,60,"com1"
14.6,-1,150,60,"com1"
14.6,-1,150,60,"com1"
14.6,-1,150,60,"com1"
14.6,-1,150,60,"com1"
14.6,-1,150,60,"com1"
14.6,-1,150,60,"com1"
14.6,-1,150,60,"com1"
14.6,-1,150,60,"com1"
14.6,-1,150,60,"com1"
14.6,-1,150,60,"com1"
14.6,-1,150,60,"com1"
14.6,-1,150,60,"com1"
24,-1,150,60,"com1"
24,-1,150,60,"com1"
24,-1,150,60,"com1"
24,-1,150,60,"com1"
24,-1,150,60,"com1"
24,-1,150,60,"com1"
24,-1,150,60,"com1"
24,-1,150,60,"com1"
24,-1,150,60,"com1"
24,-1,150,60,"com1"
24,-1,150,60,"com1"
24,-1,150,60,"com1"
24,-1,150,60,"com1"
24,-1,150,60,"com1"
24,-1,150,60,"com1"
24,-1,150,60,"com1"
24,-1,150,60,"com1"
24,-1,150,60,"com1"
24,-1,150,60,"com1"
24,-1,150,60,"com1"
24,-1,150,60,"com1"
24,-1,150,60,"com1"
24,-1,150,60,"com1"
24,-1,150,60,"com1"
24,-1,150,60,"com1"
24,-1,150,60,"com1"
24,-1,150,60,"com1"
24,-1,150,60,"com1"
24,-1,150,60,"com1"
24,-1,150,60,"com1"
24,-1,150,60,"com1"
24,-1,150,60,"com1"
24,-1,150,60,"com1"
24,-1,150,60,"com1"
24,-1,150,60,"com1"
24,-1,150,60,"com1"
24,-1,150,60,"com1"
24,-1,150,60,"com1"
24,-1,150,60,"com1"
24,-1,150,60,"com1"
24,-1,150,60,"com1"
24,-1,150,60,"com1"
24,-1,150,60,"com1"
24,-1,150,60,"com1"
24,-1,150,60,"com1"
24,-1,150,60,"com1"
24,-1,150,60,"com1"
24,-1,150,60,"com1"
24,-1,150,60,"com1"
24,-1,150,60,"com1"
24,-1,150,60,"com1"
24,-1,150,60,"com1"
24,-1,150,60,"com1"
24,-1,150,60,"com1"
24,-1,150,60,"com1"
24,-1,150,60,"com1"
24,-1,150,60,"com1"
24,-1,150,60,"com1"
24,-1,150,60,"com1"
24,-1,150,60,"com1"
80.15,-1,150,60,"com1"
80.15,-1,150,60,"com1"
80.15,-1,150,60,"com1"
80.15,-1,150,60,"com1"
80.15,-1,150,60,"com1"
80.15,-1,150,60,"com1"
80.15,-1,150,60,"com1"
80.15,-1,150,60,"com1"
80.15,-1,150,60,"com1"
80.15,-1,150,60,"com1"
80.15,-1,150,60,"com1"
80.15,-1,150,60,"com1"
80.15,-1,150,60,"com1"
80.15,-1,150,60,"com1"
80.15,-1,150,60,"com1"
80.15,-1,150,60,"com1"
80.15,-1,150,60,"com1"
80.15,-1,150,60,"com1"
80.15,-1,150,60,"com1"
80.15,-1,150,60,"com1"
80.15,-1,150,60,"com1"
80.15,-1,150,60,"com1"
80.15,-1,150,60,"com1"
80.15,-1,150,60,"com1"
80.15,-1,150,60,"com1"
80.15,-1,150,60,"com1"
80.15,-1,150,60,"com1"
80.15,-1,150,60,"com1"
80.15,-1,150,60,"com1"
80.15,-1,150,60,"com1"
80.15,-1,150,60,"com1"
80.15,-1,150,60,"com1"
80.15,-1,150,60,"com1"
80.15,-1,150,60,"com1"
80.15,-1,150,60,"com1"
80.15,-1,150,60,"com1"
80.15,-1,150,60,"com1"
80.15,-1,150,60,"com1"
80.15,-1,150,60,"com1"
80.15,-1,150,60,"com1"
80.15,-1,150,60,"com1"
80.15,-1,150,60,"com1"
80.15,-1,150,60,"com1"
80.15,-1,150,60,"com1"
80.15,-1,150,60,"com1"
80.15,-1,150,60,"com1"
80.15,-1,150,60,"com1"
80.15,-1,150,60,"com1"
80.15,-1,150,60,"com1"
80.15,-1,150,60,"com1"
80.15,-1,150,60,"com1"
80.15,-1,150,60,"com1"
80.15,-1,150,60,"com1"
80.15,-1,150,60,"com1"
80.15,-1,150,60,"com1"
80.15,-1,150,60,"com1"
80.15,-1,150,60,"com1"
80.15,-1,150,60,"com1"
80.15,-1,150,60,"com1"
80.15,-1,150,60,"com1"
24.15,-1,150,60,"com1"
24.15,-1,150,60,"com1"
24.15,-1,150,60,"com1"
24.15,-1,150,60,"com1"
24.15,-1,150,60,"com1"
24.15,-1,150,60,"com1"
24.15,-1,150,60,"com1"
24.15,-1,150,60,"com1"
24.15,-1,150,60,"com1"
24.15,-1,150,60,"com1"
24.15,-1,150,60,"com1"
24.15,-1,150,60,"com1"
24.15,-1,150,60,"com1"
24.15,-1,150,60,"com1"
24.15,-1,150,60,"com1"
24.15,-1,150,60,"com1"
24.15,-1,150,60,"com1"
24.15,-1,150,60,"com1"
24.15,-1,150,60,"com1"
24.15,-1,150,60,"com1"
24.15,-1,150,60,"com1"
24.15,-1,150,60,"com1"
24.15,-1,150,60,"com1"
24.15,-1,150,60,"com1"
24.15,-1,150,60,"com1"
24.15,-1,150,60,"com1"
24.15,-1,150,60,"com1"
24.15,-1,150,60,"com1"
24.15,-1,150,60,"com1"
24.15,-1,150,60,"com1"
24.15,-1,150,60,"com1"
24.15,-1,150,60,"com1"
24.15,-1,150,60,"com1"
24.15,-1,150,60,"com1"
24.15,-1,150,60,"com1"
24.15,-1,150,60,"com1"
24.15,-1,150,60,"com1"
24.15,-1,150,60,"com1"
24.15,-1,150,60,"com1"
24.15,-1,150,60,"com1"
24.15,-1,150,60,"com1"
24.15,-1,150,60,"com1"
24.15,-1,150,60,"com1"
24.15,-1,150,60,"com1"
24.15,-1,150,60,"com1"
24.15,-1,150,60,"com1"
24.15,-1,150,60,"com1"
24.15,-1,150,60,"com1"
24.15,-1,150,60,"com1"
24.15,-1,150,60,"com1"
24.15,-1,150,60,"com1"
24.15,-1,150,60,"com1"
24.15,-1,150,60,"com1"
24.15,-1,150,60,"com1"
24.15,-1,150,60,"com1"
24.15,-1,150,60,"com1"
24.15,-1,150,60,"com1"
24.15,-1,150,60,"com1"
24.15,-1,150,60,"com1"
24.15,-1,150,60,"com1"
39.95,-1,150,60,"com1"
39.95,-1,150,60,"com1"
39.95,-1,150,60,"com1"
39.95,-1,150,60,"com1"
39.95,-1,150,60,"com1"
39.95,-1,150,60,"com1"
39.95,-1,150,60,"com1"
39.95,-1,150,60,"com1"
39.95,-1,150,60,"com1"
39.95,-1,150,60,"com1"
39.95,-1,150,60,"com1"
39.95,-1,150,60,"com1"
39.95,-1,150,60,"com1"
39.95,-1,150,60,"com1"
39.95,-1,150,60,"com1"
39.95,-1,150,60,"com1"
39.95,-1,150,60,"com1"
39.95,-1,150,60,"com1"
39.95,-1,150,60,"com1"
39.95,-1,150,60,"com1"
39.95,-1,150,60,"com1"
39.95,-1,150,60,"com1"
39.95,-1,150,60,"com1"
39.95,-1,150,60,"com1"
39.95,-1,150,60,"com1"
39.95,-1,150,60,"com1"
39.95,-1,150,60,"com1"
39.95,-1,150,60,"com1"
39.95,-1,150,60,"com1"
39.95,-1,150,60,"com1"
39.95,-1,150,60,"com1"
39.95,-1,150,60,"com1"
39.95,-1,150,60,"com1"
39.95,-1,150,60,"com1"
39.95,-1,150,60,"com1"
39.95,-1,150,60,"com1"
39.95,-1,150,60,"com1"
39.95,-1,150,60,"com1"
39.95,-1,150,60,"com1"
39.95,-1,150,60,"com1"
39.95,-1,150,60,"com1"
39.95,-1,150,60,"com1"
39.95,-1,150,60,"com1"
39.95,-1,150,60,"com1"
39.95,-1,150,60,"com1"
39.95,-1,150,60,"com1"
39.95,-1,150,60,"com1"
39.95,-1,150,60,"com1"
39.95,-1,150,60,"com1"
39.95,-1,150,60,"com1"
39.95,-1,150,60,"com1"
39.95,-1,150,60,"com1"
39.95,-1,150,60,"com1"
39.95,-1,150,60,"com1"
39.95,-1,150,60,"com1"
39.95,-1,150,60,"com1"
39.95,-1,150,60,"com1"
39.95,-1,150,60,"com1"
39.95,-1,150,60,"com1"
39.95,-1,150,60,"com1"
83.1,-1,150,60,"com1"
83.1,-1,150,60,"com1"
83.1,-1,150,60,"com1"
83.1,-1,150,60,"com1"
83.1,-1,150,60,"com1"
