"chaotile","l","inds","reps","comm"
13.05,-1,150,60,"com1"
13.05,-1,150,60,"com1"
13.05,-1,150,60,"com1"
13.05,-1,150,60,"com1"
13.05,-1,150,60,"com1"
13.05,-1,150,60,"com1"
13.05,-1,150,60,"com1"
13.05,-1,150,60,"com1"
13.05,-1,150,60,"com1"
13.05,-1,150,60,"com1"
13.05,-1,150,60,"com1"
13.05,-1,150,60,"com1"
13.05,-1,150,60,"com1"
13.05,-1,150,60,"com1"
13.05,-1,150,60,"com1"
13.05,-1,150,60,"com1"
13.05,-1,150,60,"com1"
13.05,-1,150,60,"com1"
13.05,-1,150,60,"com1"
13.05,-1,150,60,"com1"
13.05,-1,150,60,"com1"
13.05,-1,150,60,"com1"
13.05,-1,150,60,"com1"
13.05,-1,150,60,"com1"
13.05,-1,150,60,"com1"
13.05,-1,150,60,"com1"
13.05,-1,150,60,"com1"
13.05,-1,150,60,"com1"
13.05,-1,150,60,"com1"
13.05,-1,150,60,"com1"
13.05,-1,150,60,"com1"
13.05,-1,150,60,"com1"
13.05,-1,150,60,"com1"
13.05,-1,150,60,"com1"
13.05,-1,150,60,"com1"
13.05,-1,150,60,"com1"
13.05,-1,150,60,"com1"
13.05,-1,150,60,"com1"
13.05,-1,150,60,"com1"
13.05,-1,150,60,"com1"
13.05,-1,150,60,"com1"
13.05,-1,150,60,"com1"
13.05,-1,150,60,"com1"
13.05,-1,150,60,"com1"
13.05,-1,150,60,"com1"
13.05,-1,150,60,"com1"
13.05,-1,150,60,"com1"
13.05,-1,150,60,"com1"
13.05,-1,150,60,"com1"
13.05,-1,150,60,"com1"
13.05,-1,150,60,"com1"
13.05,-1,150,60,"com1"
13.05,-1,150,60,"com1"
13.05,-1,150,60,"com1"
13.05,-1,150,60,"com1"
13.05,-1,150,60,"com1"
13.05,-1,150,60,"com1"
13.05,-1,150,60,"com1"
13.05,-1,150,60,"com1"
13.05,-1,150,60,"com1"
97.95,-1,150,60,"com1"
97.95,-1,150,60,"com1"
97.95,-1,150,60,"com1"
97.95,-1,150,60,"com1"
97.95,-1,150,60,"com1"
97.95,-1,150,60,"com1"
97.95,-1,150,60,"com1"
97.95,-1,150,60,"com1"
97.95,-1,150,60,"com1"
97.95,-1,150,60,"com1"
97.95,-1,150,60,"com1"
97.95,-1,150,60,"com1"
97.95,-1,150,60,"com1"
97.95,-1,150,60,"com1"
97.95,-1,150,60,"com1"
97.95,-1,150,60,"com1"
97.95,-1,150,60,"com1"
97.95,-1,150,60,"com1"
97.95,-1,150,60,"com1"
97.95,-1,150,60,"com1"
97.95,-1,150,60,"com1"
97.95,-1,150,60,"com1"
97.95,-1,150,60,"com1"
97.95,-1,150,60,"com1"
97.95,-1,150,60,"com1"
97.95,-1,150,60,"com1"
97.95,-1,150,60,"com1"
