"chaotile","l","inds","reps","comm"
13.1,-1,150,60,"com1"
13.1,-1,150,60,"com1"
13.1,-1,150,60,"com1"
13.1,-1,150,60,"com1"
13.1,-1,150,60,"com1"
13.1,-1,150,60,"com1"
13.1,-1,150,60,"com1"
13.1,-1,150,60,"com1"
13.1,-1,150,60,"com1"
13.1,-1,150,60,"com1"
13.1,-1,150,60,"com1"
13.1,-1,150,60,"com1"
13.1,-1,150,60,"com1"
13.1,-1,150,60,"com1"
13.1,-1,150,60,"com1"
13.1,-1,150,60,"com1"
13.1,-1,150,60,"com1"
13.1,-1,150,60,"com1"
13.1,-1,150,60,"com1"
13.1,-1,150,60,"com1"
13.1,-1,150,60,"com1"
13.1,-1,150,60,"com1"
13.1,-1,150,60,"com1"
13.1,-1,150,60,"com1"
13.1,-1,150,60,"com1"
13.1,-1,150,60,"com1"
13.1,-1,150,60,"com1"
13.1,-1,150,60,"com1"
13.1,-1,150,60,"com1"
13.1,-1,150,60,"com1"
13.1,-1,150,60,"com1"
13.1,-1,150,60,"com1"
13.1,-1,150,60,"com1"
13.1,-1,150,60,"com1"
13.1,-1,150,60,"com1"
13.1,-1,150,60,"com1"
13.1,-1,150,60,"com1"
13.1,-1,150,60,"com1"
13.1,-1,150,60,"com1"
13.1,-1,150,60,"com1"
13.1,-1,150,60,"com1"
13.1,-1,150,60,"com1"
13.1,-1,150,60,"com1"
13.1,-1,150,60,"com1"
13.1,-1,150,60,"com1"
13.1,-1,150,60,"com1"
13.1,-1,150,60,"com1"
13.1,-1,150,60,"com1"
13.1,-1,150,60,"com1"
13.1,-1,150,60,"com1"
13.1,-1,150,60,"com1"
13.1,-1,150,60,"com1"
13.1,-1,150,60,"com1"
13.1,-1,150,60,"com1"
13.1,-1,150,60,"com1"
13.1,-1,150,60,"com1"
13.1,-1,150,60,"com1"
13.1,-1,150,60,"com1"
13.1,-1,150,60,"com1"
13.1,-1,150,60,"com1"
72.15,-1,150,60,"com1"
72.15,-1,150,60,"com1"
72.15,-1,150,60,"com1"
72.15,-1,150,60,"com1"
72.15,-1,150,60,"com1"
72.15,-1,150,60,"com1"
72.15,-1,150,60,"com1"
72.15,-1,150,60,"com1"
72.15,-1,150,60,"com1"
72.15,-1,150,60,"com1"
72.15,-1,150,60,"com1"
72.15,-1,150,60,"com1"
72.15,-1,150,60,"com1"
72.15,-1,150,60,"com1"
