"chaotile","l","inds","reps","comm"
95.4,-1,150,60,"com1"
95.4,-1,150,60,"com1"
95.4,-1,150,60,"com1"
95.4,-1,150,60,"com1"
95.4,-1,150,60,"com1"
95.4,-1,150,60,"com1"
95.4,-1,150,60,"com1"
95.4,-1,150,60,"com1"
95.4,-1,150,60,"com1"
95.4,-1,150,60,"com1"
95.4,-1,150,60,"com1"
95.4,-1,150,60,"com1"
95.4,-1,150,60,"com1"
95.4,-1,150,60,"com1"
95.4,-1,150,60,"com1"
95.4,-1,150,60,"com1"
95.4,-1,150,60,"com1"
95.4,-1,150,60,"com1"
95.4,-1,150,60,"com1"
95.4,-1,150,60,"com1"
95.4,-1,150,60,"com1"
95.4,-1,150,60,"com1"
95.4,-1,150,60,"com1"
95.4,-1,150,60,"com1"
95.4,-1,150,60,"com1"
95.4,-1,150,60,"com1"
95.4,-1,150,60,"com1"
95.4,-1,150,60,"com1"
95.4,-1,150,60,"com1"
95.4,-1,150,60,"com1"
95.4,-1,150,60,"com1"
95.4,-1,150,60,"com1"
95.4,-1,150,60,"com1"
95.4,-1,150,60,"com1"
95.4,-1,150,60,"com1"
95.4,-1,150,60,"com1"
95.4,-1,150,60,"com1"
95.4,-1,150,60,"com1"
95.4,-1,150,60,"com1"
95.4,-1,150,60,"com1"
95.4,-1,150,60,"com1"
95.4,-1,150,60,"com1"
95.4,-1,150,60,"com1"
95.4,-1,150,60,"com1"
95.4,-1,150,60,"com1"
95.4,-1,150,60,"com1"
95.4,-1,150,60,"com1"
95.4,-1,150,60,"com1"
95.4,-1,150,60,"com1"
95.4,-1,150,60,"com1"
95.4,-1,150,60,"com1"
95.4,-1,150,60,"com1"
95.4,-1,150,60,"com1"
95.4,-1,150,60,"com1"
95.4,-1,150,60,"com1"
95.4,-1,150,60,"com1"
95.4,-1,150,60,"com1"
95.4,-1,150,60,"com1"
95.4,-1,150,60,"com1"
95.4,-1,150,60,"com1"
32.4,-1,150,60,"com1"
32.4,-1,150,60,"com1"
32.4,-1,150,60,"com1"
32.4,-1,150,60,"com1"
32.4,-1,150,60,"com1"
32.4,-1,150,60,"com1"
32.4,-1,150,60,"com1"
32.4,-1,150,60,"com1"
32.4,-1,150,60,"com1"
32.4,-1,150,60,"com1"
32.4,-1,150,60,"com1"
32.4,-1,150,60,"com1"
32.4,-1,150,60,"com1"
32.4,-1,150,60,"com1"
32.4,-1,150,60,"com1"
32.4,-1,150,60,"com1"
32.4,-1,150,60,"com1"
32.4,-1,150,60,"com1"
32.4,-1,150,60,"com1"
32.4,-1,150,60,"com1"
32.4,-1,150,60,"com1"
32.4,-1,150,60,"com1"
32.4,-1,150,60,"com1"
32.4,-1,150,60,"com1"
32.4,-1,150,60,"com1"
32.4,-1,150,60,"com1"
32.4,-1,150,60,"com1"
32.4,-1,150,60,"com1"
32.4,-1,150,60,"com1"
32.4,-1,150,60,"com1"
32.4,-1,150,60,"com1"
32.4,-1,150,60,"com1"
32.4,-1,150,60,"com1"
32.4,-1,150,60,"com1"
32.4,-1,150,60,"com1"
32.4,-1,150,60,"com1"
32.4,-1,150,60,"com1"
32.4,-1,150,60,"com1"
32.4,-1,150,60,"com1"
32.4,-1,150,60,"com1"
32.4,-1,150,60,"com1"
32.4,-1,150,60,"com1"
32.4,-1,150,60,"com1"
32.4,-1,150,60,"com1"
32.4,-1,150,60,"com1"
32.4,-1,150,60,"com1"
32.4,-1,150,60,"com1"
32.4,-1,150,60,"com1"
32.4,-1,150,60,"com1"
32.4,-1,150,60,"com1"
32.4,-1,150,60,"com1"
32.4,-1,150,60,"com1"
32.4,-1,150,60,"com1"
32.4,-1,150,60,"com1"
32.4,-1,150,60,"com1"
32.4,-1,150,60,"com1"
32.4,-1,150,60,"com1"
32.4,-1,150,60,"com1"
32.4,-1,150,60,"com1"
32.4,-1,150,60,"com1"
89,-1,150,60,"com1"
89,-1,150,60,"com1"
89,-1,150,60,"com1"
89,-1,150,60,"com1"
89,-1,150,60,"com1"
89,-1,150,60,"com1"
89,-1,150,60,"com1"
89,-1,150,60,"com1"
89,-1,150,60,"com1"
89,-1,150,60,"com1"
89,-1,150,60,"com1"
89,-1,150,60,"com1"
89,-1,150,60,"com1"
89,-1,150,60,"com1"
89,-1,150,60,"com1"
89,-1,150,60,"com1"
89,-1,150,60,"com1"
89,-1,150,60,"com1"
89,-1,150,60,"com1"
89,-1,150,60,"com1"
89,-1,150,60,"com1"
89,-1,150,60,"com1"
89,-1,150,60,"com1"
89,-1,150,60,"com1"
89,-1,150,60,"com1"
89,-1,150,60,"com1"
89,-1,150,60,"com1"
89,-1,150,60,"com1"
89,-1,150,60,"com1"
89,-1,150,60,"com1"
89,-1,150,60,"com1"
89,-1,150,60,"com1"
89,-1,150,60,"com1"
89,-1,150,60,"com1"
89,-1,150,60,"com1"
89,-1,150,60,"com1"
89,-1,150,60,"com1"
89,-1,150,60,"com1"
89,-1,150,60,"com1"
89,-1,150,60,"com1"
89,-1,150,60,"com1"
89,-1,150,60,"com1"
89,-1,150,60,"com1"
89,-1,150,60,"com1"
89,-1,150,60,"com1"
89,-1,150,60,"com1"
89,-1,150,60,"com1"
89,-1,150,60,"com1"
89,-1,150,60,"com1"
89,-1,150,60,"com1"
89,-1,150,60,"com1"
89,-1,150,60,"com1"
89,-1,150,60,"com1"
89,-1,150,60,"com1"
89,-1,150,60,"com1"
89,-1,150,60,"com1"
89,-1,150,60,"com1"
89,-1,150,60,"com1"
89,-1,150,60,"com1"
89,-1,150,60,"com1"
16.75,-1,150,60,"com1"
16.75,-1,150,60,"com1"
16.75,-1,150,60,"com1"
16.75,-1,150,60,"com1"
16.75,-1,150,60,"com1"
16.75,-1,150,60,"com1"
16.75,-1,150,60,"com1"
16.75,-1,150,60,"com1"
16.75,-1,150,60,"com1"
16.75,-1,150,60,"com1"
16.75,-1,150,60,"com1"
16.75,-1,150,60,"com1"
16.75,-1,150,60,"com1"
16.75,-1,150,60,"com1"
16.75,-1,150,60,"com1"
16.75,-1,150,60,"com1"
16.75,-1,150,60,"com1"
16.75,-1,150,60,"com1"
16.75,-1,150,60,"com1"
16.75,-1,150,60,"com1"
16.75,-1,150,60,"com1"
16.75,-1,150,60,"com1"
16.75,-1,150,60,"com1"
16.75,-1,150,60,"com1"
16.75,-1,150,60,"com1"
16.75,-1,150,60,"com1"
16.75,-1,150,60,"com1"
16.75,-1,150,60,"com1"
16.75,-1,150,60,"com1"
16.75,-1,150,60,"com1"
16.75,-1,150,60,"com1"
16.75,-1,150,60,"com1"
