"chaotile","l","inds","reps","comm"
8.05,-1,150,60,"com1"
8.05,-1,150,60,"com1"
8.05,-1,150,60,"com1"
8.05,-1,150,60,"com1"
8.05,-1,150,60,"com1"
8.05,-1,150,60,"com1"
8.05,-1,150,60,"com1"
8.05,-1,150,60,"com1"
8.05,-1,150,60,"com1"
8.05,-1,150,60,"com1"
8.05,-1,150,60,"com1"
8.05,-1,150,60,"com1"
8.05,-1,150,60,"com1"
8.05,-1,150,60,"com1"
8.05,-1,150,60,"com1"
8.05,-1,150,60,"com1"
8.05,-1,150,60,"com1"
8.05,-1,150,60,"com1"
8.05,-1,150,60,"com1"
8.05,-1,150,60,"com1"
8.05,-1,150,60,"com1"
8.05,-1,150,60,"com1"
8.05,-1,150,60,"com1"
8.05,-1,150,60,"com1"
8.05,-1,150,60,"com1"
8.05,-1,150,60,"com1"
8.05,-1,150,60,"com1"
8.05,-1,150,60,"com1"
8.05,-1,150,60,"com1"
8.05,-1,150,60,"com1"
8.05,-1,150,60,"com1"
8.05,-1,150,60,"com1"
8.05,-1,150,60,"com1"
8.05,-1,150,60,"com1"
8.05,-1,150,60,"com1"
8.05,-1,150,60,"com1"
8.05,-1,150,60,"com1"
8.05,-1,150,60,"com1"
8.05,-1,150,60,"com1"
8.05,-1,150,60,"com1"
8.05,-1,150,60,"com1"
8.05,-1,150,60,"com1"
8.05,-1,150,60,"com1"
8.05,-1,150,60,"com1"
8.05,-1,150,60,"com1"
8.05,-1,150,60,"com1"
8.05,-1,150,60,"com1"
8.05,-1,150,60,"com1"
8.05,-1,150,60,"com1"
8.05,-1,150,60,"com1"
8.05,-1,150,60,"com1"
8.05,-1,150,60,"com1"
8.05,-1,150,60,"com1"
8.05,-1,150,60,"com1"
8.05,-1,150,60,"com1"
8.05,-1,150,60,"com1"
8.05,-1,150,60,"com1"
8.05,-1,150,60,"com1"
8.05,-1,150,60,"com1"
8.05,-1,150,60,"com1"
20.2,-1,150,60,"com1"
20.2,-1,150,60,"com1"
20.2,-1,150,60,"com1"
20.2,-1,150,60,"com1"
20.2,-1,150,60,"com1"
20.2,-1,150,60,"com1"
20.2,-1,150,60,"com1"
20.2,-1,150,60,"com1"
20.2,-1,150,60,"com1"
20.2,-1,150,60,"com1"
20.2,-1,150,60,"com1"
20.2,-1,150,60,"com1"
20.2,-1,150,60,"com1"
20.2,-1,150,60,"com1"
20.2,-1,150,60,"com1"
20.2,-1,150,60,"com1"
20.2,-1,150,60,"com1"
20.2,-1,150,60,"com1"
20.2,-1,150,60,"com1"
20.2,-1,150,60,"com1"
20.2,-1,150,60,"com1"
20.2,-1,150,60,"com1"
20.2,-1,150,60,"com1"
20.2,-1,150,60,"com1"
20.2,-1,150,60,"com1"
20.2,-1,150,60,"com1"
20.2,-1,150,60,"com1"
20.2,-1,150,60,"com1"
20.2,-1,150,60,"com1"
20.2,-1,150,60,"com1"
20.2,-1,150,60,"com1"
20.2,-1,150,60,"com1"
20.2,-1,150,60,"com1"
20.2,-1,150,60,"com1"
20.2,-1,150,60,"com1"
20.2,-1,150,60,"com1"
20.2,-1,150,60,"com1"
20.2,-1,150,60,"com1"
20.2,-1,150,60,"com1"
20.2,-1,150,60,"com1"
20.2,-1,150,60,"com1"
20.2,-1,150,60,"com1"
20.2,-1,150,60,"com1"
20.2,-1,150,60,"com1"
20.2,-1,150,60,"com1"
20.2,-1,150,60,"com1"
20.2,-1,150,60,"com1"
20.2,-1,150,60,"com1"
20.2,-1,150,60,"com1"
20.2,-1,150,60,"com1"
20.2,-1,150,60,"com1"
20.2,-1,150,60,"com1"
20.2,-1,150,60,"com1"
20.2,-1,150,60,"com1"
20.2,-1,150,60,"com1"
20.2,-1,150,60,"com1"
20.2,-1,150,60,"com1"
20.2,-1,150,60,"com1"
20.2,-1,150,60,"com1"
20.2,-1,150,60,"com1"
89.75,-1,150,60,"com1"
89.75,-1,150,60,"com1"
89.75,-1,150,60,"com1"
89.75,-1,150,60,"com1"
89.75,-1,150,60,"com1"
89.75,-1,150,60,"com1"
89.75,-1,150,60,"com1"
89.75,-1,150,60,"com1"
89.75,-1,150,60,"com1"
89.75,-1,150,60,"com1"
89.75,-1,150,60,"com1"
89.75,-1,150,60,"com1"
89.75,-1,150,60,"com1"
89.75,-1,150,60,"com1"
89.75,-1,150,60,"com1"
89.75,-1,150,60,"com1"
89.75,-1,150,60,"com1"
89.75,-1,150,60,"com1"
89.75,-1,150,60,"com1"
89.75,-1,150,60,"com1"
89.75,-1,150,60,"com1"
89.75,-1,150,60,"com1"
89.75,-1,150,60,"com1"
89.75,-1,150,60,"com1"
89.75,-1,150,60,"com1"
89.75,-1,150,60,"com1"
89.75,-1,150,60,"com1"
89.75,-1,150,60,"com1"
89.75,-1,150,60,"com1"
89.75,-1,150,60,"com1"
89.75,-1,150,60,"com1"
89.75,-1,150,60,"com1"
89.75,-1,150,60,"com1"
89.75,-1,150,60,"com1"
89.75,-1,150,60,"com1"
89.75,-1,150,60,"com1"
