"chaotile","l","inds","reps","comm"
50.9,-1,150,60,"com1"
50.9,-1,150,60,"com1"
50.9,-1,150,60,"com1"
50.9,-1,150,60,"com1"
50.9,-1,150,60,"com1"
50.9,-1,150,60,"com1"
50.9,-1,150,60,"com1"
50.9,-1,150,60,"com1"
50.9,-1,150,60,"com1"
50.9,-1,150,60,"com1"
50.9,-1,150,60,"com1"
50.9,-1,150,60,"com1"
50.9,-1,150,60,"com1"
50.9,-1,150,60,"com1"
50.9,-1,150,60,"com1"
50.9,-1,150,60,"com1"
50.9,-1,150,60,"com1"
50.9,-1,150,60,"com1"
50.9,-1,150,60,"com1"
50.9,-1,150,60,"com1"
50.9,-1,150,60,"com1"
50.9,-1,150,60,"com1"
50.9,-1,150,60,"com1"
50.9,-1,150,60,"com1"
50.9,-1,150,60,"com1"
50.9,-1,150,60,"com1"
50.9,-1,150,60,"com1"
50.9,-1,150,60,"com1"
50.9,-1,150,60,"com1"
50.9,-1,150,60,"com1"
50.9,-1,150,60,"com1"
50.9,-1,150,60,"com1"
50.9,-1,150,60,"com1"
50.9,-1,150,60,"com1"
50.9,-1,150,60,"com1"
50.9,-1,150,60,"com1"
50.9,-1,150,60,"com1"
50.9,-1,150,60,"com1"
50.9,-1,150,60,"com1"
50.9,-1,150,60,"com1"
50.9,-1,150,60,"com1"
50.9,-1,150,60,"com1"
50.9,-1,150,60,"com1"
50.9,-1,150,60,"com1"
50.9,-1,150,60,"com1"
50.9,-1,150,60,"com1"
50.9,-1,150,60,"com1"
50.9,-1,150,60,"com1"
50.9,-1,150,60,"com1"
50.9,-1,150,60,"com1"
50.9,-1,150,60,"com1"
50.9,-1,150,60,"com1"
50.9,-1,150,60,"com1"
50.9,-1,150,60,"com1"
50.9,-1,150,60,"com1"
50.9,-1,150,60,"com1"
50.9,-1,150,60,"com1"
50.9,-1,150,60,"com1"
50.9,-1,150,60,"com1"
50.9,-1,150,60,"com1"
50.55,-1,150,60,"com1"
50.55,-1,150,60,"com1"
50.55,-1,150,60,"com1"
50.55,-1,150,60,"com1"
50.55,-1,150,60,"com1"
50.55,-1,150,60,"com1"
50.55,-1,150,60,"com1"
50.55,-1,150,60,"com1"
50.55,-1,150,60,"com1"
50.55,-1,150,60,"com1"
50.55,-1,150,60,"com1"
50.55,-1,150,60,"com1"
50.55,-1,150,60,"com1"
50.55,-1,150,60,"com1"
50.55,-1,150,60,"com1"
50.55,-1,150,60,"com1"
50.55,-1,150,60,"com1"
50.55,-1,150,60,"com1"
50.55,-1,150,60,"com1"
50.55,-1,150,60,"com1"
50.55,-1,150,60,"com1"
50.55,-1,150,60,"com1"
50.55,-1,150,60,"com1"
50.55,-1,150,60,"com1"
50.55,-1,150,60,"com1"
50.55,-1,150,60,"com1"
50.55,-1,150,60,"com1"
50.55,-1,150,60,"com1"
50.55,-1,150,60,"com1"
50.55,-1,150,60,"com1"
50.55,-1,150,60,"com1"
50.55,-1,150,60,"com1"
50.55,-1,150,60,"com1"
50.55,-1,150,60,"com1"
50.55,-1,150,60,"com1"
50.55,-1,150,60,"com1"
50.55,-1,150,60,"com1"
50.55,-1,150,60,"com1"
50.55,-1,150,60,"com1"
50.55,-1,150,60,"com1"
50.55,-1,150,60,"com1"
50.55,-1,150,60,"com1"
50.55,-1,150,60,"com1"
50.55,-1,150,60,"com1"
50.55,-1,150,60,"com1"
50.55,-1,150,60,"com1"
50.55,-1,150,60,"com1"
50.55,-1,150,60,"com1"
50.55,-1,150,60,"com1"
50.55,-1,150,60,"com1"
50.55,-1,150,60,"com1"
50.55,-1,150,60,"com1"
50.55,-1,150,60,"com1"
50.55,-1,150,60,"com1"
50.55,-1,150,60,"com1"
50.55,-1,150,60,"com1"
50.55,-1,150,60,"com1"
50.55,-1,150,60,"com1"
50.55,-1,150,60,"com1"
50.55,-1,150,60,"com1"
95.5,-1,150,60,"com1"
95.5,-1,150,60,"com1"
95.5,-1,150,60,"com1"
95.5,-1,150,60,"com1"
95.5,-1,150,60,"com1"
95.5,-1,150,60,"com1"
95.5,-1,150,60,"com1"
95.5,-1,150,60,"com1"
95.5,-1,150,60,"com1"
95.5,-1,150,60,"com1"
95.5,-1,150,60,"com1"
95.5,-1,150,60,"com1"
95.5,-1,150,60,"com1"
95.5,-1,150,60,"com1"
95.5,-1,150,60,"com1"
95.5,-1,150,60,"com1"
95.5,-1,150,60,"com1"
95.5,-1,150,60,"com1"
95.5,-1,150,60,"com1"
95.5,-1,150,60,"com1"
95.5,-1,150,60,"com1"
95.5,-1,150,60,"com1"
95.5,-1,150,60,"com1"
95.5,-1,150,60,"com1"
95.5,-1,150,60,"com1"
95.5,-1,150,60,"com1"
95.5,-1,150,60,"com1"
95.5,-1,150,60,"com1"
95.5,-1,150,60,"com1"
95.5,-1,150,60,"com1"
95.5,-1,150,60,"com1"
95.5,-1,150,60,"com1"
95.5,-1,150,60,"com1"
95.5,-1,150,60,"com1"
95.5,-1,150,60,"com1"
95.5,-1,150,60,"com1"
95.5,-1,150,60,"com1"
95.5,-1,150,60,"com1"
95.5,-1,150,60,"com1"
95.5,-1,150,60,"com1"
95.5,-1,150,60,"com1"
95.5,-1,150,60,"com1"
95.5,-1,150,60,"com1"
95.5,-1,150,60,"com1"
95.5,-1,150,60,"com1"
95.5,-1,150,60,"com1"
95.5,-1,150,60,"com1"
95.5,-1,150,60,"com1"
95.5,-1,150,60,"com1"
95.5,-1,150,60,"com1"
95.5,-1,150,60,"com1"
95.5,-1,150,60,"com1"
95.5,-1,150,60,"com1"
95.5,-1,150,60,"com1"
95.5,-1,150,60,"com1"
95.5,-1,150,60,"com1"
95.5,-1,150,60,"com1"
95.5,-1,150,60,"com1"
95.5,-1,150,60,"com1"
95.5,-1,150,60,"com1"
90.75,-1,150,60,"com1"
90.75,-1,150,60,"com1"
90.75,-1,150,60,"com1"
90.75,-1,150,60,"com1"
90.75,-1,150,60,"com1"
90.75,-1,150,60,"com1"
90.75,-1,150,60,"com1"
90.75,-1,150,60,"com1"
90.75,-1,150,60,"com1"
90.75,-1,150,60,"com1"
90.75,-1,150,60,"com1"
90.75,-1,150,60,"com1"
90.75,-1,150,60,"com1"
90.75,-1,150,60,"com1"
90.75,-1,150,60,"com1"
90.75,-1,150,60,"com1"
90.75,-1,150,60,"com1"
90.75,-1,150,60,"com1"
90.75,-1,150,60,"com1"
90.75,-1,150,60,"com1"
90.75,-1,150,60,"com1"
90.75,-1,150,60,"com1"
90.75,-1,150,60,"com1"
90.75,-1,150,60,"com1"
90.75,-1,150,60,"com1"
90.75,-1,150,60,"com1"
90.75,-1,150,60,"com1"
90.75,-1,150,60,"com1"
90.75,-1,150,60,"com1"
90.75,-1,150,60,"com1"
90.75,-1,150,60,"com1"
90.75,-1,150,60,"com1"
90.75,-1,150,60,"com1"
90.75,-1,150,60,"com1"
90.75,-1,150,60,"com1"
90.75,-1,150,60,"com1"
90.75,-1,150,60,"com1"
90.75,-1,150,60,"com1"
90.75,-1,150,60,"com1"
90.75,-1,150,60,"com1"
90.75,-1,150,60,"com1"
90.75,-1,150,60,"com1"
90.75,-1,150,60,"com1"
90.75,-1,150,60,"com1"
90.75,-1,150,60,"com1"
90.75,-1,150,60,"com1"
90.75,-1,150,60,"com1"
90.75,-1,150,60,"com1"
90.75,-1,150,60,"com1"
90.75,-1,150,60,"com1"
90.75,-1,150,60,"com1"
90.75,-1,150,60,"com1"
90.75,-1,150,60,"com1"
90.75,-1,150,60,"com1"
90.75,-1,150,60,"com1"
90.75,-1,150,60,"com1"
90.75,-1,150,60,"com1"
90.75,-1,150,60,"com1"
90.75,-1,150,60,"com1"
90.75,-1,150,60,"com1"
33.8,-1,150,60,"com1"
33.8,-1,150,60,"com1"
33.8,-1,150,60,"com1"
33.8,-1,150,60,"com1"
33.8,-1,150,60,"com1"
33.8,-1,150,60,"com1"
33.8,-1,150,60,"com1"
33.8,-1,150,60,"com1"
33.8,-1,150,60,"com1"
33.8,-1,150,60,"com1"
33.8,-1,150,60,"com1"
33.8,-1,150,60,"com1"
33.8,-1,150,60,"com1"
33.8,-1,150,60,"com1"
33.8,-1,150,60,"com1"
33.8,-1,150,60,"com1"
33.8,-1,150,60,"com1"
33.8,-1,150,60,"com1"
33.8,-1,150,60,"com1"
33.8,-1,150,60,"com1"
33.8,-1,150,60,"com1"
33.8,-1,150,60,"com1"
33.8,-1,150,60,"com1"
33.8,-1,150,60,"com1"
33.8,-1,150,60,"com1"
33.8,-1,150,60,"com1"
33.8,-1,150,60,"com1"
33.8,-1,150,60,"com1"
33.8,-1,150,60,"com1"
33.8,-1,150,60,"com1"
33.8,-1,150,60,"com1"
33.8,-1,150,60,"com1"
33.8,-1,150,60,"com1"
33.8,-1,150,60,"com1"
33.8,-1,150,60,"com1"
33.8,-1,150,60,"com1"
33.8,-1,150,60,"com1"
33.8,-1,150,60,"com1"
33.8,-1,150,60,"com1"
33.8,-1,150,60,"com1"
33.8,-1,150,60,"com1"
33.8,-1,150,60,"com1"
33.8,-1,150,60,"com1"
33.8,-1,150,60,"com1"
33.8,-1,150,60,"com1"
33.8,-1,150,60,"com1"
33.8,-1,150,60,"com1"
33.8,-1,150,60,"com1"
33.8,-1,150,60,"com1"
33.8,-1,150,60,"com1"
33.8,-1,150,60,"com1"
33.8,-1,150,60,"com1"
33.8,-1,150,60,"com1"
33.8,-1,150,60,"com1"
33.8,-1,150,60,"com1"
33.8,-1,150,60,"com1"
33.8,-1,150,60,"com1"
33.8,-1,150,60,"com1"
33.8,-1,150,60,"com1"
33.8,-1,150,60,"com1"
83.75,-1,150,60,"com1"
83.75,-1,150,60,"com1"
83.75,-1,150,60,"com1"
83.75,-1,150,60,"com1"
83.75,-1,150,60,"com1"
83.75,-1,150,60,"com1"
83.75,-1,150,60,"com1"
83.75,-1,150,60,"com1"
83.75,-1,150,60,"com1"
83.75,-1,150,60,"com1"
83.75,-1,150,60,"com1"
83.75,-1,150,60,"com1"
83.75,-1,150,60,"com1"
83.75,-1,150,60,"com1"
83.75,-1,150,60,"com1"
83.75,-1,150,60,"com1"
83.75,-1,150,60,"com1"
83.75,-1,150,60,"com1"
83.75,-1,150,60,"com1"
83.75,-1,150,60,"com1"
83.75,-1,150,60,"com1"
83.75,-1,150,60,"com1"
83.75,-1,150,60,"com1"
83.75,-1,150,60,"com1"
83.75,-1,150,60,"com1"
83.75,-1,150,60,"com1"
83.75,-1,150,60,"com1"
83.75,-1,150,60,"com1"
83.75,-1,150,60,"com1"
83.75,-1,150,60,"com1"
83.75,-1,150,60,"com1"
83.75,-1,150,60,"com1"
83.75,-1,150,60,"com1"
83.75,-1,150,60,"com1"
83.75,-1,150,60,"com1"
83.75,-1,150,60,"com1"
83.75,-1,150,60,"com1"
83.75,-1,150,60,"com1"
83.75,-1,150,60,"com1"
83.75,-1,150,60,"com1"
83.75,-1,150,60,"com1"
83.75,-1,150,60,"com1"
83.75,-1,150,60,"com1"
83.75,-1,150,60,"com1"
83.75,-1,150,60,"com1"
83.75,-1,150,60,"com1"
83.75,-1,150,60,"com1"
83.75,-1,150,60,"com1"
83.75,-1,150,60,"com1"
83.75,-1,150,60,"com1"
83.75,-1,150,60,"com1"
83.75,-1,150,60,"com1"
83.75,-1,150,60,"com1"
83.75,-1,150,60,"com1"
83.75,-1,150,60,"com1"
83.75,-1,150,60,"com1"
83.75,-1,150,60,"com1"
83.75,-1,150,60,"com1"
83.75,-1,150,60,"com1"
83.75,-1,150,60,"com1"
6.4,-1,150,60,"com1"
6.4,-1,150,60,"com1"
6.4,-1,150,60,"com1"
6.4,-1,150,60,"com1"
6.4,-1,150,60,"com1"
6.4,-1,150,60,"com1"
6.4,-1,150,60,"com1"
6.4,-1,150,60,"com1"
6.4,-1,150,60,"com1"
6.4,-1,150,60,"com1"
6.4,-1,150,60,"com1"
6.4,-1,150,60,"com1"
6.4,-1,150,60,"com1"
6.4,-1,150,60,"com1"
6.4,-1,150,60,"com1"
6.4,-1,150,60,"com1"
6.4,-1,150,60,"com1"
6.4,-1,150,60,"com1"
6.4,-1,150,60,"com1"
6.4,-1,150,60,"com1"
6.4,-1,150,60,"com1"
6.4,-1,150,60,"com1"
6.4,-1,150,60,"com1"
6.4,-1,150,60,"com1"
6.4,-1,150,60,"com1"
6.4,-1,150,60,"com1"
6.4,-1,150,60,"com1"
6.4,-1,150,60,"com1"
6.4,-1,150,60,"com1"
6.4,-1,150,60,"com1"
