"chaotile","l","inds","reps","comm"
83.9,-1,150,60,"com1"
83.9,-1,150,60,"com1"
83.9,-1,150,60,"com1"
83.9,-1,150,60,"com1"
83.9,-1,150,60,"com1"
83.9,-1,150,60,"com1"
83.9,-1,150,60,"com1"
83.9,-1,150,60,"com1"
83.9,-1,150,60,"com1"
83.9,-1,150,60,"com1"
83.9,-1,150,60,"com1"
83.9,-1,150,60,"com1"
83.9,-1,150,60,"com1"
83.9,-1,150,60,"com1"
83.9,-1,150,60,"com1"
83.9,-1,150,60,"com1"
83.9,-1,150,60,"com1"
83.9,-1,150,60,"com1"
83.9,-1,150,60,"com1"
83.9,-1,150,60,"com1"
83.9,-1,150,60,"com1"
83.9,-1,150,60,"com1"
83.9,-1,150,60,"com1"
83.9,-1,150,60,"com1"
83.9,-1,150,60,"com1"
83.9,-1,150,60,"com1"
83.9,-1,150,60,"com1"
83.9,-1,150,60,"com1"
83.9,-1,150,60,"com1"
83.9,-1,150,60,"com1"
83.9,-1,150,60,"com1"
83.9,-1,150,60,"com1"
83.9,-1,150,60,"com1"
83.9,-1,150,60,"com1"
83.9,-1,150,60,"com1"
83.9,-1,150,60,"com1"
83.9,-1,150,60,"com1"
83.9,-1,150,60,"com1"
83.9,-1,150,60,"com1"
83.9,-1,150,60,"com1"
83.9,-1,150,60,"com1"
83.9,-1,150,60,"com1"
83.9,-1,150,60,"com1"
83.9,-1,150,60,"com1"
83.9,-1,150,60,"com1"
83.9,-1,150,60,"com1"
83.9,-1,150,60,"com1"
83.9,-1,150,60,"com1"
83.9,-1,150,60,"com1"
83.9,-1,150,60,"com1"
83.9,-1,150,60,"com1"
83.9,-1,150,60,"com1"
83.9,-1,150,60,"com1"
83.9,-1,150,60,"com1"
83.9,-1,150,60,"com1"
83.9,-1,150,60,"com1"
83.9,-1,150,60,"com1"
83.9,-1,150,60,"com1"
83.9,-1,150,60,"com1"
83.9,-1,150,60,"com1"
55.05,-1,150,60,"com1"
55.05,-1,150,60,"com1"
55.05,-1,150,60,"com1"
55.05,-1,150,60,"com1"
55.05,-1,150,60,"com1"
55.05,-1,150,60,"com1"
55.05,-1,150,60,"com1"
55.05,-1,150,60,"com1"
55.05,-1,150,60,"com1"
55.05,-1,150,60,"com1"
55.05,-1,150,60,"com1"
55.05,-1,150,60,"com1"
55.05,-1,150,60,"com1"
55.05,-1,150,60,"com1"
55.05,-1,150,60,"com1"
55.05,-1,150,60,"com1"
55.05,-1,150,60,"com1"
55.05,-1,150,60,"com1"
55.05,-1,150,60,"com1"
55.05,-1,150,60,"com1"
55.05,-1,150,60,"com1"
55.05,-1,150,60,"com1"
55.05,-1,150,60,"com1"
55.05,-1,150,60,"com1"
55.05,-1,150,60,"com1"
55.05,-1,150,60,"com1"
55.05,-1,150,60,"com1"
55.05,-1,150,60,"com1"
55.05,-1,150,60,"com1"
55.05,-1,150,60,"com1"
55.05,-1,150,60,"com1"
55.05,-1,150,60,"com1"
55.05,-1,150,60,"com1"
55.05,-1,150,60,"com1"
55.05,-1,150,60,"com1"
55.05,-1,150,60,"com1"
